TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
200032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2093311,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200032-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1551836,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200032-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.08585127,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200032-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2488654,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200032-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1903176,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200032-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.08924659,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200032-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2265437,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200032-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1704249,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200032-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.07326879,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200032-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2136417,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200032-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200032,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1588466,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200032-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.07429045,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200033-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2376933,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200033-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1808217,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200033-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.08552876,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200033-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2222123,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200033-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1668464,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200033-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1100684,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200033-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2553783,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200033-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1961299,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200033-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1557197,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200033-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2796866,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200033-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200033,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2154225,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200033-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.07519852,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200034-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2253008,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200034-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1692060,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200034-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.09733220,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200034-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2456855,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200034-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1875097,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200034-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1120414,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200034-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2693850,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200034-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2071347,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200034-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1548807,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200034-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2785604,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200034-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200034,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2152438,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200034-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.09325411,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200035-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2380934,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200035-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1811492,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200035-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.09519377,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200035-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2458646,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200035-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1877522,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200035-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1102350,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200035-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2745649,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200035-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2114884,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200035-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1634059,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200035-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2883261,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200035-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200035,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2222282,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200035-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.06970298,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200036-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2204700,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200036-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1652842,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200036-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.06994089,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200036-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2246252,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200036-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1687559,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200036-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1118721,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200036-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2574652,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200036-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1974809,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200036-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1714079,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200036-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2976052,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200036-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200036,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2315889,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200036-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1006013,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200037-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2571668,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200037-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1970804,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200037-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.08727171,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200037-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2240779,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200037-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1684782,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200037-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1200310,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200037-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2798112,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200037-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2157856,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200037-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200037,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1650085,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200037-SEAWIFS-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
