TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
200112,YYYYWW,WEEKLY_PPD_MEDIAN,0.4029066,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200112-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200112,YYYYWW,WEEKLY_PPD_MEDIAN,0.2754013,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200112-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200112,YYYYWW,WEEKLY_PPD_MEDIAN,0.3035968,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200112-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200112,YYYYWW,WEEKLY_PPD_MEDIAN,0.4477147,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200112-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200113,YYYYWW,WEEKLY_PPD_MEDIAN,0.4137633,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200113-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200113,YYYYWW,WEEKLY_PPD_MEDIAN,0.2937014,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200113-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200113,YYYYWW,WEEKLY_PPD_MEDIAN,0.3150528,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200113-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200113,YYYYWW,WEEKLY_PPD_MEDIAN,0.4394858,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200113-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200114,YYYYWW,WEEKLY_PPD_MEDIAN,0.4587342,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200114-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200114,YYYYWW,WEEKLY_PPD_MEDIAN,0.3032777,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200114-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200114,YYYYWW,WEEKLY_PPD_MEDIAN,0.3431410,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200114-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200114,YYYYWW,WEEKLY_PPD_MEDIAN,0.4683681,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200114-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200115,YYYYWW,WEEKLY_PPD_MEDIAN,0.4766490,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200115-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200115,YYYYWW,WEEKLY_PPD_MEDIAN,0.3143515,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200115-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200115,YYYYWW,WEEKLY_PPD_MEDIAN,0.3632019,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200115-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200115,YYYYWW,WEEKLY_PPD_MEDIAN,0.4928637,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200115-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200116,YYYYWW,WEEKLY_PPD_MEDIAN,0.4763713,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200116-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200116,YYYYWW,WEEKLY_PPD_MEDIAN,0.3273070,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200116-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200116,YYYYWW,WEEKLY_PPD_MEDIAN,0.4055783,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200116-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200116,YYYYWW,WEEKLY_PPD_MEDIAN,0.5301479,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200116-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200117,YYYYWW,WEEKLY_PPD_MEDIAN,0.5084869,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200117-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200117,YYYYWW,WEEKLY_PPD_MEDIAN,0.3570174,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200117-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200117,YYYYWW,WEEKLY_PPD_MEDIAN,0.4721054,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200117-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200117,YYYYWW,WEEKLY_PPD_MEDIAN,0.5621774,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200117-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200118,YYYYWW,WEEKLY_PPD_MEDIAN,0.5107017,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200118-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200118,YYYYWW,WEEKLY_PPD_MEDIAN,0.3860037,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200118-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200118,YYYYWW,WEEKLY_PPD_MEDIAN,0.5291397,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200118-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200118,YYYYWW,WEEKLY_PPD_MEDIAN,0.5359038,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200118-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200119,YYYYWW,WEEKLY_PPD_MEDIAN,0.4991216,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200119-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200119,YYYYWW,WEEKLY_PPD_MEDIAN,0.4497094,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200119-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200119,YYYYWW,WEEKLY_PPD_MEDIAN,0.5926768,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200119-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200119,YYYYWW,WEEKLY_PPD_MEDIAN,0.6277381,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200119-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200120,YYYYWW,WEEKLY_PPD_MEDIAN,0.5203835,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200120-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200120,YYYYWW,WEEKLY_PPD_MEDIAN,0.4711777,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200120-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200120,YYYYWW,WEEKLY_PPD_MEDIAN,0.5267639,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200120-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200120,YYYYWW,WEEKLY_PPD_MEDIAN,0.6592897,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200120-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200121,YYYYWW,WEEKLY_PPD_MEDIAN,0.5935417,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200121-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200121,YYYYWW,WEEKLY_PPD_MEDIAN,0.5389488,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200121-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200121,YYYYWW,WEEKLY_PPD_MEDIAN,0.4953530,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200121-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200121,YYYYWW,WEEKLY_PPD_MEDIAN,0.6929951,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200121-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200122,YYYYWW,WEEKLY_PPD_MEDIAN,0.6267951,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200122-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200122,YYYYWW,WEEKLY_PPD_MEDIAN,0.4910283,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200122-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200122,YYYYWW,WEEKLY_PPD_MEDIAN,0.4742907,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200122-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200122,YYYYWW,WEEKLY_PPD_MEDIAN,0.7156032,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200122-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200123,YYYYWW,WEEKLY_PPD_MEDIAN,0.7368122,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200123-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200123,YYYYWW,WEEKLY_PPD_MEDIAN,0.4754226,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200123-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200123,YYYYWW,WEEKLY_PPD_MEDIAN,0.6145130,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200123-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200123,YYYYWW,WEEKLY_PPD_MEDIAN,0.7525640,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200123-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200124,YYYYWW,WEEKLY_PPD_MEDIAN,0.6789356,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200124-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200124,YYYYWW,WEEKLY_PPD_MEDIAN,0.4474614,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200124-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200124,YYYYWW,WEEKLY_PPD_MEDIAN,0.5185317,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200124-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200124,YYYYWW,WEEKLY_PPD_MEDIAN,0.7466785,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200124-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200125,YYYYWW,WEEKLY_PPD_MEDIAN,0.6867355,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200125-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200125,YYYYWW,WEEKLY_PPD_MEDIAN,0.4690273,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200125-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200125,YYYYWW,WEEKLY_PPD_MEDIAN,0.5103434,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200125-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200125,YYYYWW,WEEKLY_PPD_MEDIAN,0.7863387,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200125-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200126,YYYYWW,WEEKLY_PPD_MEDIAN,0.7251123,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200126-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200126,YYYYWW,WEEKLY_PPD_MEDIAN,0.5334395,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200126-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200126,YYYYWW,WEEKLY_PPD_MEDIAN,0.5301287,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200126-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200126,YYYYWW,WEEKLY_PPD_MEDIAN,0.8520101,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200126-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200127,YYYYWW,WEEKLY_PPD_MEDIAN,0.7745317,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200127-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200127,YYYYWW,WEEKLY_PPD_MEDIAN,0.5195128,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200127-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200127,YYYYWW,WEEKLY_PPD_MEDIAN,0.5272083,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200127-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200127,YYYYWW,WEEKLY_PPD_MEDIAN,0.8466710,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200127-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200128,YYYYWW,WEEKLY_PPD_MEDIAN,0.7773696,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200128-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200128,YYYYWW,WEEKLY_PPD_MEDIAN,0.5056857,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200128-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200128,YYYYWW,WEEKLY_PPD_MEDIAN,0.5400963,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200128-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200128,YYYYWW,WEEKLY_PPD_MEDIAN,1.071181,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200128-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200129,YYYYWW,WEEKLY_PPD_MEDIAN,0.7815784,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200129-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200129,YYYYWW,WEEKLY_PPD_MEDIAN,0.5629722,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200129-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200129,YYYYWW,WEEKLY_PPD_MEDIAN,0.5886691,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200129-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200129,YYYYWW,WEEKLY_PPD_MEDIAN,1.296384,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200129-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200130,YYYYWW,WEEKLY_PPD_MEDIAN,0.8332461,gC m^-2 d^-1,GB,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200130-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200130,YYYYWW,WEEKLY_PPD_MEDIAN,0.6551213,gC m^-2 d^-1,SS,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200130-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
200130,YYYYWW,WEEKLY_PPD_MEDIAN,0.6473662,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,OC-CCI,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200130-OCCCI-V3_1-L3B4-PPD-VGPM2-STATS
