TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
201210,YYYYWW,WEEKLY_PPD_MEDIAN,0.4579953,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201210-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201210,YYYYWW,WEEKLY_PPD_MEDIAN,0.4392776,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201210-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201210,YYYYWW,WEEKLY_PPD_MEDIAN,0.5857558,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201210-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201211,YYYYWW,WEEKLY_PPD_MEDIAN,0.5038751,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201211-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201211,YYYYWW,WEEKLY_PPD_MEDIAN,0.4407454,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201211-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201211,YYYYWW,WEEKLY_PPD_MEDIAN,0.3972076,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201211-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201211,YYYYWW,WEEKLY_PPD_MEDIAN,0.5978689,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201211-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201212,YYYYWW,WEEKLY_PPD_MEDIAN,0.6270151,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201212-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201212,YYYYWW,WEEKLY_PPD_MEDIAN,0.4990683,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201212-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201212,YYYYWW,WEEKLY_PPD_MEDIAN,0.4633162,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201212-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201212,YYYYWW,WEEKLY_PPD_MEDIAN,0.6448770,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201212-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201213,YYYYWW,WEEKLY_PPD_MEDIAN,0.9457930,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201213-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201213,YYYYWW,WEEKLY_PPD_MEDIAN,0.5999203,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201213-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201213,YYYYWW,WEEKLY_PPD_MEDIAN,0.5173280,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201213-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201213,YYYYWW,WEEKLY_PPD_MEDIAN,0.7198733,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201213-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201214,YYYYWW,WEEKLY_PPD_MEDIAN,0.9665812,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201214-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201214,YYYYWW,WEEKLY_PPD_MEDIAN,0.5327081,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201214-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201214,YYYYWW,WEEKLY_PPD_MEDIAN,0.5517489,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201214-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201214,YYYYWW,WEEKLY_PPD_MEDIAN,0.9018295,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201214-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201215,YYYYWW,WEEKLY_PPD_MEDIAN,0.6854427,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201215-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201215,YYYYWW,WEEKLY_PPD_MEDIAN,0.5191153,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201215-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201215,YYYYWW,WEEKLY_PPD_MEDIAN,0.4962884,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201215-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201215,YYYYWW,WEEKLY_PPD_MEDIAN,0.8740161,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201215-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201216,YYYYWW,WEEKLY_PPD_MEDIAN,0.8067467,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201216-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201216,YYYYWW,WEEKLY_PPD_MEDIAN,0.5357342,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201216-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201216,YYYYWW,WEEKLY_PPD_MEDIAN,0.5871350,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201216-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201216,YYYYWW,WEEKLY_PPD_MEDIAN,0.8818368,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201216-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201217,YYYYWW,WEEKLY_PPD_MEDIAN,1.370311,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201217-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201217,YYYYWW,WEEKLY_PPD_MEDIAN,0.6096426,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201217-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201217,YYYYWW,WEEKLY_PPD_MEDIAN,0.7941091,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201217-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201217,YYYYWW,WEEKLY_PPD_MEDIAN,1.249164,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201217-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201218,YYYYWW,WEEKLY_PPD_MEDIAN,1.058977,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201218-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201218,YYYYWW,WEEKLY_PPD_MEDIAN,0.6193624,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201218-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201218,YYYYWW,WEEKLY_PPD_MEDIAN,0.7535173,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201218-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201218,YYYYWW,WEEKLY_PPD_MEDIAN,1.149449,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201218-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201219,YYYYWW,WEEKLY_PPD_MEDIAN,1.172540,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201219-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201219,YYYYWW,WEEKLY_PPD_MEDIAN,0.8219011,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201219-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201219,YYYYWW,WEEKLY_PPD_MEDIAN,1.098980,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201219-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201219,YYYYWW,WEEKLY_PPD_MEDIAN,1.195479,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201219-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201220,YYYYWW,WEEKLY_PPD_MEDIAN,0.8356113,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201220-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201220,YYYYWW,WEEKLY_PPD_MEDIAN,0.8712773,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201220-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201220,YYYYWW,WEEKLY_PPD_MEDIAN,0.9116030,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201220-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201220,YYYYWW,WEEKLY_PPD_MEDIAN,1.035796,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201220-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201221,YYYYWW,WEEKLY_PPD_MEDIAN,1.132139,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201221-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201221,YYYYWW,WEEKLY_PPD_MEDIAN,0.7878070,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201221-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201221,YYYYWW,WEEKLY_PPD_MEDIAN,0.9976043,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201221-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201221,YYYYWW,WEEKLY_PPD_MEDIAN,1.058889,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201221-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201222,YYYYWW,WEEKLY_PPD_MEDIAN,1.515018,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201222-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201222,YYYYWW,WEEKLY_PPD_MEDIAN,0.9332916,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201222-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201222,YYYYWW,WEEKLY_PPD_MEDIAN,1.032417,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201222-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201222,YYYYWW,WEEKLY_PPD_MEDIAN,1.395817,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201222-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201223,YYYYWW,WEEKLY_PPD_MEDIAN,1.165454,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201223-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201223,YYYYWW,WEEKLY_PPD_MEDIAN,0.8903136,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201223-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201223,YYYYWW,WEEKLY_PPD_MEDIAN,1.177188,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201223-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201223,YYYYWW,WEEKLY_PPD_MEDIAN,1.040477,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201223-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201224,YYYYWW,WEEKLY_PPD_MEDIAN,1.393263,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201224-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201224,YYYYWW,WEEKLY_PPD_MEDIAN,1.097903,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201224-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201224,YYYYWW,WEEKLY_PPD_MEDIAN,1.413427,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201224-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201224,YYYYWW,WEEKLY_PPD_MEDIAN,1.171651,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201224-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201225,YYYYWW,WEEKLY_PPD_MEDIAN,1.408463,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201225-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201225,YYYYWW,WEEKLY_PPD_MEDIAN,1.022729,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201225-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201225,YYYYWW,WEEKLY_PPD_MEDIAN,1.119744,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201225-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201225,YYYYWW,WEEKLY_PPD_MEDIAN,1.278893,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201225-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201226,YYYYWW,WEEKLY_PPD_MEDIAN,1.353432,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201226-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201226,YYYYWW,WEEKLY_PPD_MEDIAN,1.068365,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201226-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201226,YYYYWW,WEEKLY_PPD_MEDIAN,1.235705,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201226-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201226,YYYYWW,WEEKLY_PPD_MEDIAN,1.282992,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201226-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201227,YYYYWW,WEEKLY_PPD_MEDIAN,1.549290,gC m^-2 d^-1,GB,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201227-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201227,YYYYWW,WEEKLY_PPD_MEDIAN,1.384237,gC m^-2 d^-1,SS,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201227-MODISA-R2015-L3B2-PPD-VGPM2-STATS
201227,YYYYWW,WEEKLY_PPD_MEDIAN,1.348950,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_201227-MODISA-R2015-L3B2-PPD-VGPM2-STATS
