"Source","Time","Var","Value","EPU"
"ROMS",1959,"cold_pool_index",-1.67419861908896,"MAB"
"ROMS",1959,"se_cold_pool_index",0.0481817298811431,"MAB"
"ROMS",1959,"persistence_index",0.613376835236542,"MAB"
"ROMS",1959,"se_persistence_index",0.033850319870978,"MAB"
"ROMS",1959,"extent_index",107.633333333333,"MAB"
"ROMS",1959,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1960,"cold_pool_index",-1.79256573088854,"MAB"
"ROMS",1960,"se_cold_pool_index",0.0519934981394308,"MAB"
"ROMS",1960,"persistence_index",0.518760195758564,"MAB"
"ROMS",1960,"se_persistence_index",0.0310862673307767,"MAB"
"ROMS",1960,"extent_index",110.633333333333,"MAB"
"ROMS",1960,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1961,"cold_pool_index",-1.63329528271299,"MAB"
"ROMS",1961,"se_cold_pool_index",0.0431020270485858,"MAB"
"ROMS",1961,"persistence_index",0.510603588907015,"MAB"
"ROMS",1961,"se_persistence_index",0.0325582845631927,"MAB"
"ROMS",1961,"extent_index",107.633333333333,"MAB"
"ROMS",1961,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1962,"cold_pool_index",-0.925567959108297,"MAB"
"ROMS",1962,"se_cold_pool_index",0.0454796921137246,"MAB"
"ROMS",1962,"persistence_index",0,"MAB"
"ROMS",1962,"se_persistence_index",0.0336778093351179,"MAB"
"ROMS",1962,"extent_index",88.6333333333333,"MAB"
"ROMS",1962,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1963,"cold_pool_index",-0.971948882425494,"MAB"
"ROMS",1963,"se_cold_pool_index",0.0422061090452457,"MAB"
"ROMS",1963,"persistence_index",0.123980424143556,"MAB"
"ROMS",1963,"se_persistence_index",0.0304163624197698,"MAB"
"ROMS",1963,"extent_index",97.6333333333333,"MAB"
"ROMS",1963,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1964,"cold_pool_index",-1.50369935157211,"MAB"
"ROMS",1964,"se_cold_pool_index",0.0391574682690588,"MAB"
"ROMS",1964,"persistence_index",0.357259380097879,"MAB"
"ROMS",1964,"se_persistence_index",0.0368799138026469,"MAB"
"ROMS",1964,"extent_index",88.6333333333333,"MAB"
"ROMS",1964,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1965,"cold_pool_index",-2.56880831525899,"MAB"
"ROMS",1965,"se_cold_pool_index",0.0471268928266254,"MAB"
"ROMS",1965,"persistence_index",0.845024469820555,"MAB"
"ROMS",1965,"se_persistence_index",0.0259061191648801,"MAB"
"ROMS",1965,"extent_index",114.633333333333,"MAB"
"ROMS",1965,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1966,"cold_pool_index",-2.07806730059073,"MAB"
"ROMS",1966,"se_cold_pool_index",0.0480121488360862,"MAB"
"ROMS",1966,"persistence_index",0.707986688851914,"MAB"
"ROMS",1966,"se_persistence_index",0.0282853332551174,"MAB"
"ROMS",1966,"extent_index",93.6333333333333,"MAB"
"ROMS",1966,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1967,"cold_pool_index",-1.6922538816548,"MAB"
"ROMS",1967,"se_cold_pool_index",0.0341700932054553,"MAB"
"ROMS",1967,"persistence_index",0.698205546492659,"MAB"
"ROMS",1967,"se_persistence_index",0.0256938404574533,"MAB"
"ROMS",1967,"extent_index",112.633333333333,"MAB"
"ROMS",1967,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1968,"cold_pool_index",-2.17557527457209,"MAB"
"ROMS",1968,"se_cold_pool_index",0.0458020059173543,"MAB"
"ROMS",1968,"persistence_index",0.758564437194127,"MAB"
"ROMS",1968,"se_persistence_index",0.0262124830312649,"MAB"
"ROMS",1968,"extent_index",114.633333333333,"MAB"
"ROMS",1968,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1969,"cold_pool_index",-1.51611683654516,"MAB"
"ROMS",1969,"se_cold_pool_index",0.0564546504875507,"MAB"
"ROMS",1969,"persistence_index",0.239804241435563,"MAB"
"ROMS",1969,"se_persistence_index",0.0264897117415186,"MAB"
"ROMS",1969,"extent_index",103.633333333333,"MAB"
"ROMS",1969,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1970,"cold_pool_index",-1.74860644507516,"MAB"
"ROMS",1970,"se_cold_pool_index",0.0455137576900026,"MAB"
"ROMS",1970,"persistence_index",0.654859967051071,"MAB"
"ROMS",1970,"se_persistence_index",0.0335256533131538,"MAB"
"ROMS",1970,"extent_index",83.6333333333333,"MAB"
"ROMS",1970,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1971,"cold_pool_index",-1.84072160437553,"MAB"
"ROMS",1971,"se_cold_pool_index",0.0530788118301609,"MAB"
"ROMS",1971,"persistence_index",0.562805872756933,"MAB"
"ROMS",1971,"se_persistence_index",0.0261903273907011,"MAB"
"ROMS",1971,"extent_index",114.633333333333,"MAB"
"ROMS",1971,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1972,"cold_pool_index",-0.812586611476515,"MAB"
"ROMS",1972,"se_cold_pool_index",0.0448057271599464,"MAB"
"ROMS",1972,"persistence_index",0.188442211055276,"MAB"
"ROMS",1972,"se_persistence_index",0.0310052088762646,"MAB"
"ROMS",1972,"extent_index",71.6333333333333,"MAB"
"ROMS",1972,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1973,"cold_pool_index",-0.690987180379222,"MAB"
"ROMS",1973,"se_cold_pool_index",0.0511200003386955,"MAB"
"ROMS",1973,"persistence_index",0.013136288998358,"MAB"
"ROMS",1973,"se_persistence_index",0.0299166169412896,"MAB"
"ROMS",1973,"extent_index",68.6333333333333,"MAB"
"ROMS",1973,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1974,"cold_pool_index",0.359732157196436,"MAB"
"ROMS",1974,"se_cold_pool_index",0.0474576565655171,"MAB"
"ROMS",1974,"persistence_index",-0.629783693843594,"MAB"
"ROMS",1974,"se_persistence_index",0.0328181290567732,"MAB"
"ROMS",1974,"extent_index",-21.3666666666667,"MAB"
"ROMS",1974,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1975,"cold_pool_index",-0.678248556759811,"MAB"
"ROMS",1975,"se_cold_pool_index",0.0678807939729551,"MAB"
"ROMS",1975,"persistence_index",-0.0440456769983687,"MAB"
"ROMS",1975,"se_persistence_index",0.032461110509841,"MAB"
"ROMS",1975,"extent_index",59.6333333333333,"MAB"
"ROMS",1975,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1976,"cold_pool_index",-0.316055950972575,"MAB"
"ROMS",1976,"se_cold_pool_index",0.0516975306712031,"MAB"
"ROMS",1976,"persistence_index",0.0126475548060708,"MAB"
"ROMS",1976,"se_persistence_index",0.0317171800662832,"MAB"
"ROMS",1976,"extent_index",48.6333333333333,"MAB"
"ROMS",1976,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1977,"cold_pool_index",-1.01831773593103,"MAB"
"ROMS",1977,"se_cold_pool_index",0.0675084790634757,"MAB"
"ROMS",1977,"persistence_index",0.127243066884176,"MAB"
"ROMS",1977,"se_persistence_index",0.0261007670782027,"MAB"
"ROMS",1977,"extent_index",88.6333333333333,"MAB"
"ROMS",1977,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1978,"cold_pool_index",-1.24715805172762,"MAB"
"ROMS",1978,"se_cold_pool_index",0.0502653492137756,"MAB"
"ROMS",1978,"persistence_index",0.383360522022838,"MAB"
"ROMS",1978,"se_persistence_index",0.0278227492955247,"MAB"
"ROMS",1978,"extent_index",100.633333333333,"MAB"
"ROMS",1978,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1979,"cold_pool_index",-2.09464580029753,"MAB"
"ROMS",1979,"se_cold_pool_index",0.0538031342318049,"MAB"
"ROMS",1979,"persistence_index",0.717781402936378,"MAB"
"ROMS",1979,"se_persistence_index",0.0254859362822232,"MAB"
"ROMS",1979,"extent_index",111.633333333333,"MAB"
"ROMS",1979,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1980,"cold_pool_index",-1.81887155727563,"MAB"
"ROMS",1980,"se_cold_pool_index",0.0665983841712887,"MAB"
"ROMS",1980,"persistence_index",0.577487765089723,"MAB"
"ROMS",1980,"se_persistence_index",0.0257664257721294,"MAB"
"ROMS",1980,"extent_index",105.633333333333,"MAB"
"ROMS",1980,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1981,"cold_pool_index",-1.43283620592823,"MAB"
"ROMS",1981,"se_cold_pool_index",0.0609674055144705,"MAB"
"ROMS",1981,"persistence_index",0.381729200652529,"MAB"
"ROMS",1981,"se_persistence_index",0.0285212653709513,"MAB"
"ROMS",1981,"extent_index",94.6333333333333,"MAB"
"ROMS",1981,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1982,"cold_pool_index",-1.33839437800545,"MAB"
"ROMS",1982,"se_cold_pool_index",0.0667099804174698,"MAB"
"ROMS",1982,"persistence_index",0.280587275693312,"MAB"
"ROMS",1982,"se_persistence_index",0.0272823690792125,"MAB"
"ROMS",1982,"extent_index",91.6333333333333,"MAB"
"ROMS",1982,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1983,"cold_pool_index",-0.562642960035314,"MAB"
"ROMS",1983,"se_cold_pool_index",0.0488706462038055,"MAB"
"ROMS",1983,"persistence_index",-0.157119476268412,"MAB"
"ROMS",1983,"se_persistence_index",0.0315253311384562,"MAB"
"ROMS",1983,"extent_index",63.6333333333333,"MAB"
"ROMS",1983,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1984,"cold_pool_index",-1.98128943778457,"MAB"
"ROMS",1984,"se_cold_pool_index",0.0581814543864567,"MAB"
"ROMS",1984,"persistence_index",0.699836867862969,"MAB"
"ROMS",1984,"se_persistence_index",0.0261871726297271,"MAB"
"ROMS",1984,"extent_index",111.633333333333,"MAB"
"ROMS",1984,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1985,"cold_pool_index",-0.127218187247849,"MAB"
"ROMS",1985,"se_cold_pool_index",0.0609071640616508,"MAB"
"ROMS",1985,"persistence_index",-0.0876897133220911,"MAB"
"ROMS",1985,"se_persistence_index",0.0176563166874974,"MAB"
"ROMS",1985,"extent_index",56.6333333333333,"MAB"
"ROMS",1985,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1986,"cold_pool_index",0.790647001694043,"MAB"
"ROMS",1986,"se_cold_pool_index",0.0526283637370777,"MAB"
"ROMS",1986,"persistence_index",-0.56188605108055,"MAB"
"ROMS",1986,"se_persistence_index",0.0306747359647602,"MAB"
"ROMS",1986,"extent_index",-75.3666666666667,"MAB"
"ROMS",1986,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1987,"cold_pool_index",-1.26432969414117,"MAB"
"ROMS",1987,"se_cold_pool_index",0.0736439788459418,"MAB"
"ROMS",1987,"persistence_index",0.107667210440457,"MAB"
"ROMS",1987,"se_persistence_index",0.0274360607994422,"MAB"
"ROMS",1987,"extent_index",104.633333333333,"MAB"
"ROMS",1987,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1988,"cold_pool_index",-1.31975662998899,"MAB"
"ROMS",1988,"se_cold_pool_index",0.0546801718760342,"MAB"
"ROMS",1988,"persistence_index",0.33278955954323,"MAB"
"ROMS",1988,"se_persistence_index",0.0215120888642197,"MAB"
"ROMS",1988,"extent_index",108.633333333333,"MAB"
"ROMS",1988,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1989,"cold_pool_index",-0.828571555056075,"MAB"
"ROMS",1989,"se_cold_pool_index",0.0569862070183795,"MAB"
"ROMS",1989,"persistence_index",0.243464052287582,"MAB"
"ROMS",1989,"se_persistence_index",0.0206351558218192,"MAB"
"ROMS",1989,"extent_index",98.6333333333333,"MAB"
"ROMS",1989,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1990,"cold_pool_index",0.220821223061695,"MAB"
"ROMS",1990,"se_cold_pool_index",0.0537402509748959,"MAB"
"ROMS",1990,"persistence_index",-0.254340277777778,"MAB"
"ROMS",1990,"se_persistence_index",0.0287096255733204,"MAB"
"ROMS",1990,"extent_index",32.6333333333333,"MAB"
"ROMS",1990,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1991,"cold_pool_index",-0.103628824059811,"MAB"
"ROMS",1991,"se_cold_pool_index",0.0610717349213489,"MAB"
"ROMS",1991,"persistence_index",-0.068421052631579,"MAB"
"ROMS",1991,"se_persistence_index",0.0138073904902588,"MAB"
"ROMS",1991,"extent_index",30.6333333333333,"MAB"
"ROMS",1991,"se_extent_index",1.73608445383394,"MAB"
"ROMS",1992,"cold_pool_index",-0.577948684274055,"MAB"
"ROMS",1992,"se_cold_pool_index",0.0489932422430119,"MAB"
"ROMS",1992,"persistence_index",0.0637254901960784,"MAB"
"ROMS",1992,"se_persistence_index",0.0128780773108507,"MAB"
"ROMS",1992,"extent_index",101.633333333333,"MAB"
"ROMS",1992,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",1993,"cold_pool_index",-1.02765066057887,"MAB"
"GLORYS",1993,"se_cold_pool_index",0.0165279775613272,"MAB"
"GLORYS",1993,"persistence_index",0.613221068251946,"MAB"
"GLORYS",1993,"se_persistence_index",0.0236393423145311,"MAB"
"GLORYS",1993,"extent_index",98.6333333333333,"MAB"
"GLORYS",1993,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",1994,"cold_pool_index",-0.67147117140358,"MAB"
"GLORYS",1994,"se_cold_pool_index",0.0457067924333026,"MAB"
"GLORYS",1994,"persistence_index",0.166125930463007,"MAB"
"GLORYS",1994,"se_persistence_index",0.0331781460989943,"MAB"
"GLORYS",1994,"extent_index",73.6333333333333,"MAB"
"GLORYS",1994,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",1995,"cold_pool_index",3.46724798076849e-05,"MAB"
"GLORYS",1995,"se_cold_pool_index",0.0205059696941203,"MAB"
"GLORYS",1995,"persistence_index",-0.0976028412795565,"MAB"
"GLORYS",1995,"se_persistence_index",0.0209927272979407,"MAB"
"GLORYS",1995,"extent_index",68.6333333333333,"MAB"
"GLORYS",1995,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",1996,"cold_pool_index",-1.56674625414348,"MAB"
"GLORYS",1996,"se_cold_pool_index",0.0213331621869604,"MAB"
"GLORYS",1996,"persistence_index",0.929860809770524,"MAB"
"GLORYS",1996,"se_persistence_index",0.0170470333038862,"MAB"
"GLORYS",1996,"extent_index",112.633333333333,"MAB"
"GLORYS",1996,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",1997,"cold_pool_index",-0.26006549676327,"MAB"
"GLORYS",1997,"se_cold_pool_index",0.0258693089613824,"MAB"
"GLORYS",1997,"persistence_index",0.282481223987454,"MAB"
"GLORYS",1997,"se_persistence_index",0.0290785508079587,"MAB"
"GLORYS",1997,"extent_index",37.6333333333333,"MAB"
"GLORYS",1997,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",1998,"cold_pool_index",-0.843334776708872,"MAB"
