"Time","Var","Value","EPU"
2014,"Pollock-sum_value",559324.665822785,"NE"
2015,"Pollock-sum_landing",333780.352,"NE"
2015,"Pollock-sum_value",484109.875,"NE"
2016,"Pollock-sum_landing",215873.201,"NE"
2016,"Pollock-sum_value",287076.60617284,"NE"
2017,"Pollock-sum_landing",340163.738,"NE"
2017,"Pollock-sum_value",373047.095121951,"NE"
2018,"Pollock-sum_landing",358697.646,"NE"
2018,"Pollock-sum_value",319643.403571429,"NE"
2019,"Pollock-sum_landing",390938.801,"NE"
2019,"Pollock-sum_value",385749.246511628,"NE"
2020,"Pollock-sum_landing",405114.024,"NE"
2020,"Pollock-sum_value",417236.012643678,"NE"
2021,"Pollock-sum_landing",420870.547,"NE"
2021,"Pollock-sum_value",702737.817582418,"NE"
2022,"Pollock-sum_landing",691457.635,"NE"
2022,"Pollock-sum_value",898327.106185567,"NE"
2023,"Pollock-sum_landing",717004.871,"NE"
2023,"Pollock-sum_value",943390.827,"NE"
2008,"Redfish-sum_landing",163674.76,"NE"
2008,"Redfish-sum_value",120958.429166667,"NE"
2009,"Redfish-sum_landing",242915.94,"NE"
2009,"Redfish-sum_value",147030.546575343,"NE"
2010,"Redfish-sum_landing",249831.028,"NE"
2010,"Redfish-sum_value",180721.725675676,"NE"
2011,"Redfish-sum_landing",424842.813,"NE"
2011,"Redfish-sum_value",335219.070666667,"NE"
2012,"Redfish-sum_landing",601934.718,"NE"
2012,"Redfish-sum_value",494040.748051948,"NE"
2013,"Redfish-sum_landing",744314.748,"NE"
2013,"Redfish-sum_value",496765.801282051,"NE"
2014,"Redfish-sum_landing",830686.679,"NE"
2014,"Redfish-sum_value",564752.362025316,"NE"
2015,"Redfish-sum_landing",874309.381,"NE"
2015,"Redfish-sum_value",600933.365,"NE"
2016,"Redfish-sum_landing",597072.659,"NE"
2016,"Redfish-sum_value",432441.559259259,"NE"
2017,"Redfish-sum_landing",931380.335,"NE"
2017,"Redfish-sum_value",625813.781707317,"NE"
2018,"Redfish-sum_landing",754732.063,"NE"
2018,"Redfish-sum_value",458692.151190476,"NE"
2019,"Redfish-sum_landing",1011397.623,"NE"
2019,"Redfish-sum_value",611671.853488372,"NE"
2020,"Redfish-sum_landing",1140253.436,"NE"
2020,"Redfish-sum_value",689225.285057471,"NE"
2021,"Redfish-sum_landing",914446.447,"NE"
2021,"Redfish-sum_value",562779.615384615,"NE"
2022,"Redfish-sum_landing",690623.118,"NE"
2022,"Redfish-sum_value",476550.586597938,"NE"
2023,"Redfish-sum_landing",682924.101,"NE"
2023,"Redfish-sum_value",434083.686,"NE"
2008,"Atlantic Sea Scallop-sum_landing",3043590.273,"NE"
2008,"Atlantic Sea Scallop-sum_value",28771309.1347222,"NE"
2009,"Atlantic Sea Scallop-sum_landing",3379626.488,"NE"
2009,"Atlantic Sea Scallop-sum_value",29734186.3835616,"NE"
2010,"Atlantic Sea Scallop-sum_landing",5514183.672,"NE"
2010,"Atlantic Sea Scallop-sum_value",52649326.9878378,"NE"
2011,"Atlantic Sea Scallop-sum_landing",3132294.927,"NE"
2011,"Atlantic Sea Scallop-sum_value",40558787.8653333,"NE"
2012,"Atlantic Sea Scallop-sum_landing",2491789.494,"NE"
2012,"Atlantic Sea Scallop-sum_value",31513890.9545454,"NE"
2013,"Atlantic Sea Scallop-sum_landing",1408916.733,"NE"
2013,"Atlantic Sea Scallop-sum_value",20613250.4769231,"NE"
2014,"Atlantic Sea Scallop-sum_landing",1792892.102,"NE"
2014,"Atlantic Sea Scallop-sum_value",27877944.5607595,"NE"
2015,"Atlantic Sea Scallop-sum_landing",930623.863,"NE"
2015,"Atlantic Sea Scallop-sum_value",14536647.80875,"NE"
2016,"Atlantic Sea Scallop-sum_landing",1480733.551,"NE"
2016,"Atlantic Sea Scallop-sum_value",21503894.6395062,"NE"
2017,"Atlantic Sea Scallop-sum_landing",1428948.169,"NE"
2017,"Atlantic Sea Scallop-sum_value",15048988.3560976,"NE"
2018,"Atlantic Sea Scallop-sum_landing",809822.584,"NE"
2018,"Atlantic Sea Scallop-sum_value",8539455.31190476,"NE"
2019,"Atlantic Sea Scallop-sum_landing",819584.624,"NE"
2019,"Atlantic Sea Scallop-sum_value",9022388.46860465,"NE"
2020,"Atlantic Sea Scallop-sum_landing",1447607.662,"NE"
2020,"Atlantic Sea Scallop-sum_value",16845348.6977011,"NE"
2021,"Atlantic Sea Scallop-sum_landing",710551.515,"NE"
2021,"Atlantic Sea Scallop-sum_value",13661886.2,"NE"
2022,"Atlantic Sea Scallop-sum_landing",378790.216,"NE"
2022,"Atlantic Sea Scallop-sum_value",6107961.02886598,"NE"
2023,"Atlantic Sea Scallop-sum_landing",194465.2,"NE"
2023,"Atlantic Sea Scallop-sum_value",2531265.584,"NE"
2008,"Skates-sum_landing",1140019.839,"NE"
2008,"Skates-sum_value",173131.147222222,"NE"
2009,"Skates-sum_landing",944294.006,"NE"
2009,"Skates-sum_value",208124.439726027,"NE"
2010,"Skates-sum_landing",734411.045,"NE"
2010,"Skates-sum_value",206838.725675676,"NE"
2011,"Skates-sum_landing",653907.603,"NE"
2011,"Skates-sum_value",258527.634666667,"NE"
2012,"Skates-sum_landing",1140528.964,"NE"
2012,"Skates-sum_value",307692.97012987,"NE"
2013,"Skates-sum_landing",994434.685,"NE"
2013,"Skates-sum_value",247219.364102564,"NE"
2014,"Skates-sum_landing",1156319.865,"NE"
2014,"Skates-sum_value",697507,"NE"
2015,"Skates-sum_landing",1404658.878,"NE"
2015,"Skates-sum_value",628809.40125,"NE"
2016,"Skates-sum_landing",1249339.728,"NE"
2016,"Skates-sum_value",466762.585185185,"NE"
2017,"Skates-sum_landing",757799.341,"NE"
2017,"Skates-sum_value",306557.740243902,"NE"
2018,"Skates-sum_landing",980500.796,"NE"
2018,"Skates-sum_value",357294.803571429,"NE"
2019,"Skates-sum_landing",1114160.828,"NE"
2019,"Skates-sum_value",461689.45,"NE"
2020,"Skates-sum_landing",987915.251,"NE"
2020,"Skates-sum_value",474592.552873563,"NE"
2021,"Skates-sum_landing",799313.497,"NE"
2021,"Skates-sum_value",249798.138461538,"NE"
2022,"Skates-sum_landing",878852.764,"NE"
2022,"Skates-sum_value",291907.774226804,"NE"
2023,"Skates-sum_landing",882137.636,"NE"
2023,"Skates-sum_value",477298.059,"NE"
2008,"Atlantic Mackerel-sum_landing",2795955.368,"MAB"
2008,"Atlantic Mackerel-sum_value",479189.476388889,"MAB"
2009,"Atlantic Mackerel-sum_landing",3220201.023,"MAB"
2009,"Atlantic Mackerel-sum_value",718744.464383562,"MAB"
2010,"Atlantic Mackerel-sum_landing",1372006.866,"MAB"
2010,"Atlantic Mackerel-sum_value",274179.768918919,"MAB"
2011,"Atlantic Mackerel-sum_landing",16489.319,"MAB"
2011,"Atlantic Mackerel-sum_value",6608.98666666667,"MAB"
2012,"Atlantic Mackerel-sum_landing",889595.546,"MAB"
2012,"Atlantic Mackerel-sum_value",413549.775324675,"MAB"
2013,"Atlantic Mackerel-sum_landing",46722.626,"MAB"
2013,"Atlantic Mackerel-sum_value",12511.2641025641,"MAB"
2014,"Atlantic Mackerel-sum_landing",15091.577,"MAB"
2014,"Atlantic Mackerel-sum_value",4151.38481012658,"MAB"
2015,"Atlantic Mackerel-sum_landing",289142.359,"MAB"
2015,"Atlantic Mackerel-sum_value",76358.7375,"MAB"
2016,"Atlantic Mackerel-sum_landing",48682.866,"MAB"
2016,"Atlantic Mackerel-sum_value",23607.6666666667,"MAB"
2017,"Atlantic Mackerel-sum_landing",352737.895,"MAB"
2017,"Atlantic Mackerel-sum_value",102855.804878049,"MAB"
2018,"Atlantic Mackerel-sum_landing",876615.814,"MAB"
2018,"Atlantic Mackerel-sum_value",243725.207142857,"MAB"
2019,"Atlantic Mackerel-sum_landing",671339.691,"MAB"
2019,"Atlantic Mackerel-sum_value",155056.165116279,"MAB"
2020,"Atlantic Mackerel-sum_landing",618520.909,"MAB"
2020,"Atlantic Mackerel-sum_value",200456.673563218,"MAB"
2021,"Atlantic Mackerel-sum_landing",227374.158,"MAB"
2021,"Atlantic Mackerel-sum_value",55560.0604395604,"MAB"
2022,"Atlantic Mackerel-sum_landing",8431.298,"MAB"
2022,"Atlantic Mackerel-sum_value",4594.02783505155,"MAB"
2023,"Atlantic Mackerel-sum_landing",33705.009,"MAB"
2023,"Atlantic Mackerel-sum_value",13431.963,"MAB"
2008,"Black Sea Bass-sum_landing",115255.927,"MAB"
2008,"Black Sea Bass-sum_value",464471.798611111,"MAB"
2009,"Black Sea Bass-sum_landing",78384.384,"MAB"
2009,"Black Sea Bass-sum_value",323858.789041096,"MAB"
2010,"Black Sea Bass-sum_landing",77393.198,"MAB"
2010,"Black Sea Bass-sum_value",317766.106756757,"MAB"
2011,"Black Sea Bass-sum_landing",75203.21,"MAB"
2011,"Black Sea Bass-sum_value",328515.86,"MAB"
2012,"Black Sea Bass-sum_landing",101153.435,"MAB"
2012,"Black Sea Bass-sum_value",462775.47012987,"MAB"
2013,"Black Sea Bass-sum_landing",139913.131,"MAB"
2013,"Black Sea Bass-sum_value",569183.788461538,"MAB"
2014,"Black Sea Bass-sum_landing",128730.925,"MAB"
2014,"Black Sea Bass-sum_value",513571.482278481,"MAB"
2015,"Black Sea Bass-sum_landing",102894.249,"MAB"
2015,"Black Sea Bass-sum_value",440638.45125,"MAB"
2016,"Black Sea Bass-sum_landing",124716.497,"MAB"
2016,"Black Sea Bass-sum_value",557916.764197531,"MAB"
2017,"Black Sea Bass-sum_landing",201578.921,"MAB"
2017,"Black Sea Bass-sum_value",700821.867073171,"MAB"
2018,"Black Sea Bass-sum_landing",152664.378,"MAB"
2018,"Black Sea Bass-sum_value",646454.888095238,"MAB"
2019,"Black Sea Bass-sum_landing",155572.928,"MAB"
2019,"Black Sea Bass-sum_value",600510.824418605,"MAB"
2020,"Black Sea Bass-sum_landing",228817.478,"MAB"
2020,"Black Sea Bass-sum_value",597765.206896552,"MAB"
2021,"Black Sea Bass-sum_landing",218994.244,"MAB"
2021,"Black Sea Bass-sum_value",558262.298901099,"MAB"
2022,"Black Sea Bass-sum_landing",187008.296,"MAB"
2022,"Black Sea Bass-sum_value",517554.025773196,"MAB"
2023,"Black Sea Bass-sum_landing",196396.584,"MAB"
2023,"Black Sea Bass-sum_value",499784.054,"MAB"
2008,"Bluefish-sum_landing",32517.317,"MAB"
2008,"Bluefish-sum_value",20753.8375,"MAB"
2009,"Bluefish-sum_landing",38725.028,"MAB"
2009,"Bluefish-sum_value",20500.9821917808,"MAB"
2010,"Bluefish-sum_landing",40079.158,"MAB"
2010,"Bluefish-sum_value",20762.9702702703,"MAB"
2011,"Bluefish-sum_landing",37120.289,"MAB"
2011,"Bluefish-sum_value",29570.7706666667,"MAB"
2012,"Bluefish-sum_landing",43970.897,"MAB"
2012,"Bluefish-sum_value",35708.174025974,"MAB"
2013,"Bluefish-sum_landing",17994.297,"MAB"
2013,"Bluefish-sum_value",17346.691025641,"MAB"
2014,"Bluefish-sum_landing",31255.698,"MAB"
2014,"Bluefish-sum_value",26273.1481012658,"MAB"
2015,"Bluefish-sum_landing",33140.888,"MAB"
2015,"Bluefish-sum_value",28731.00125,"MAB"
2016,"Bluefish-sum_landing",25014.16,"MAB"
2016,"Bluefish-sum_value",24103.2790123457,"MAB"
2017,"Bluefish-sum_landing",39416.329,"MAB"
2017,"Bluefish-sum_value",39417.0329268293,"MAB"
2018,"Bluefish-sum_landing",16093.879,"MAB"
2018,"Bluefish-sum_value",18760.169047619,"MAB"
2019,"Bluefish-sum_landing",23042.942,"MAB"
2019,"Bluefish-sum_value",25783.6767441861,"MAB"
2020,"Bluefish-sum_landing",30193.575,"MAB"
2020,"Bluefish-sum_value",33189.8609195402,"MAB"
2021,"Bluefish-sum_landing",18865.48,"MAB"
2021,"Bluefish-sum_value",23143.1032967033,"MAB"
2022,"Bluefish-sum_landing",12906.112,"MAB"
2022,"Bluefish-sum_value",14186.5525773196,"MAB"
2023,"Bluefish-sum_landing",9259.336,"MAB"
2023,"Bluefish-sum_value",8088.884,"MAB"
2008,"Blueline Tilefish-sum_landing",277.594,"MAB"
2008,"Blueline Tilefish-sum_value",359.063888888889,"MAB"
2009,"Blueline Tilefish-sum_landing",135.561,"MAB"
2009,"Blueline Tilefish-sum_value",197.580821917808,"MAB"
2010,"Blueline Tilefish-sum_landing",272.809,"MAB"
2010,"Blueline Tilefish-sum_value",511.65,"MAB"
2011,"Blueline Tilefish-sum_landing",4502.168,"MAB"
2011,"Blueline Tilefish-sum_value",17065.396,"MAB"
2012,"Blueline Tilefish-sum_landing",461.797,"MAB"
2012,"Blueline Tilefish-sum_value",1178.5051948052,"MAB"
2013,"Blueline Tilefish-sum_landing",835.011,"MAB"
2013,"Blueline Tilefish-sum_value",2430.24102564102,"MAB"
2014,"Blueline Tilefish-sum_landing",5713.632,"MAB"
2014,"Blueline Tilefish-sum_value",15929.6898734177,"MAB"
2015,"Blueline Tilefish-sum_landing",191.061,"MAB"
2015,"Blueline Tilefish-sum_value",537.94375,"MAB"
2016,"Blueline Tilefish-sum_landing",91.4,"MAB"
2016,"Blueline Tilefish-sum_value",242.274074074074,"MAB"
2017,"Blueline Tilefish-sum_landing",75.903,"MAB"
2017,"Blueline Tilefish-sum_value",172.685365853659,"MAB"
2018,"Blueline Tilefish-sum_landing",151.87,"MAB"
2018,"Blueline Tilefish-sum_value",464.395238095238,"MAB"
2019,"Blueline Tilefish-sum_landing",512.472,"MAB"
2019,"Blueline Tilefish-sum_value",1455.96627906977,"MAB"
2020,"Blueline Tilefish-sum_landing",207.281,"MAB"
2020,"Blueline Tilefish-sum_value",625.94367816092,"MAB"
2021,"Blueline Tilefish-sum_landing",298.823,"MAB"
2021,"Blueline Tilefish-sum_value",1066.55604395604,"MAB"
2022,"Blueline Tilefish-sum_landing",314.097,"MAB"
2022,"Blueline Tilefish-sum_value",794.803092783505,"MAB"
2023,"Blueline Tilefish-sum_landing",158.083,"MAB"
2023,"Blueline Tilefish-sum_value",470.297,"MAB"
2008,"Butterfish-sum_landing",40882.882,"MAB"
2008,"Butterfish-sum_value",32183.8041666667,"MAB"
2009,"Butterfish-sum_landing",27355.946,"MAB"
2009,"Butterfish-sum_value",16866.7808219178,"MAB"
2010,"Butterfish-sum_landing",66888.628,"MAB"
2010,"Butterfish-sum_value",42529.877027027,"MAB"
2011,"Butterfish-sum_landing",29359.527,"MAB"
2011,"Butterfish-sum_value",28702.4413333333,"MAB"
2012,"Butterfish-sum_landing",20690.498,"MAB"
2012,"Butterfish-sum_value",16400.0545454545,"MAB"
2013,"Butterfish-sum_landing",120110.258,"MAB"
2013,"Butterfish-sum_value",88316.8358974359,"MAB"
2014,"Butterfish-sum_landing",109639.127,"MAB"
2014,"Butterfish-sum_value",97019.1848101266,"MAB"
2015,"Butterfish-sum_landing",75136.822,"MAB"
2015,"Butterfish-sum_value",61586.085,"MAB"
2016,"Butterfish-sum_landing",135853.364,"MAB"
2016,"Butterfish-sum_value",88660.8283950617,"MAB"
2017,"Butterfish-sum_landing",200844.345,"MAB"
2017,"Butterfish-sum_value",147998.741463415,"MAB"
2018,"Butterfish-sum_landing",133134.029,"MAB"
2018,"Butterfish-sum_value",114447.510714286,"MAB"
2019,"Butterfish-sum_landing",142303.7,"MAB"
2019,"Butterfish-sum_value",126072.903488372,"MAB"
2020,"Butterfish-sum_landing",165891.804,"MAB"
2020,"Butterfish-sum_value",125370.970114942,"MAB"
2021,"Butterfish-sum_landing",80778.074,"MAB"
2021,"Butterfish-sum_value",70996.3131868132,"MAB"
2022,"Butterfish-sum_landing",50628.463,"MAB"
2022,"Butterfish-sum_value",46567.7206185567,"MAB"
2023,"Butterfish-sum_landing",299359.108,"MAB"
2023,"Butterfish-sum_value",177868.832,"MAB"
2008,"Chub Mackerel-sum_landing",NA,"MAB"
2008,"Chub Mackerel-sum_value",NA,"MAB"
2009,"Chub Mackerel-sum_landing",NA,"MAB"
2009,"Chub Mackerel-sum_value",NA,"MAB"
2010,"Chub Mackerel-sum_landing",1822.239,"MAB"
2010,"Chub Mackerel-sum_value",592.440540540541,"MAB"
2011,"Chub Mackerel-sum_landing",NA,"MAB"
2011,"Chub Mackerel-sum_value",NA,"MAB"
2012,"Chub Mackerel-sum_landing",187779.836,"MAB"
2012,"Chub Mackerel-sum_value",3608.27402597403,"MAB"
2013,"Chub Mackerel-sum_landing",132804.068,"MAB"
2013,"Chub Mackerel-sum_value",37366.5730769231,"MAB"
2014,"Chub Mackerel-sum_landing",34040.561,"MAB"
2014,"Chub Mackerel-sum_value",13689.5810126582,"MAB"
2015,"Chub Mackerel-sum_landing",44093.154,"MAB"
2015,"Chub Mackerel-sum_value",16387.9625,"MAB"
2016,"Chub Mackerel-sum_landing",5515.797,"MAB"
2016,"Chub Mackerel-sum_value",1475.68395061728,"MAB"
2017,"Chub Mackerel-sum_landing",62.193,"MAB"
2017,"Chub Mackerel-sum_value",12.6780487804878,"MAB"
2018,"Chub Mackerel-sum_landing",1140.727,"MAB"
2018,"Chub Mackerel-sum_value",23.1238095238095,"MAB"
2019,"Chub Mackerel-sum_landing",4654.58,"MAB"
2019,"Chub Mackerel-sum_value",2768.62906976744,"MAB"
2020,"Chub Mackerel-sum_landing",4015.536,"MAB"
2020,"Chub Mackerel-sum_value",671.177011494253,"MAB"
2021,"Chub Mackerel-sum_landing",551.742,"MAB"
2021,"Chub Mackerel-sum_value",290.82967032967,"MAB"
2022,"Chub Mackerel-sum_landing",1098.052,"MAB"
2022,"Chub Mackerel-sum_value",392.222680412371,"MAB"
2023,"Chub Mackerel-sum_landing",7585.972,"MAB"
2023,"Chub Mackerel-sum_value",1754.675,"MAB"
2008,"Golden Tilefish-sum_landing",18667.026,"MAB"
2008,"Golden Tilefish-sum_value",74726.6888888889,"MAB"
2009,"Golden Tilefish-sum_landing",38304.608,"MAB"
2009,"Golden Tilefish-sum_value",157308.289041096,"MAB"
2010,"Golden Tilefish-sum_landing",11929.997,"MAB"
2010,"Golden Tilefish-sum_value",44103.3297297297,"MAB"
2011,"Golden Tilefish-sum_landing",1409.945,"MAB"
2011,"Golden Tilefish-sum_value",4782.032,"MAB"
2012,"Golden Tilefish-sum_landing",10871.582,"MAB"
2012,"Golden Tilefish-sum_value",43928.9285714286,"MAB"
2013,"Golden Tilefish-sum_landing",35924.081,"MAB"
2013,"Golden Tilefish-sum_value",162962.83974359,"MAB"
2014,"Golden Tilefish-sum_landing",13601.699,"MAB"
2014,"Golden Tilefish-sum_value",59190.4949367089,"MAB"
2015,"Golden Tilefish-sum_landing",13475.373,"MAB"
2015,"Golden Tilefish-sum_value",76864.68875,"MAB"
2016,"Golden Tilefish-sum_landing",3323.54,"MAB"
2016,"Golden Tilefish-sum_value",17647.5074074074,"MAB"
2017,"Golden Tilefish-sum_landing",9247.601,"MAB"
2017,"Golden Tilefish-sum_value",38426.5829268293,"MAB"
2018,"Golden Tilefish-sum_landing",34812.122,"MAB"
2018,"Golden Tilefish-sum_value",155870.413095238,"MAB"
2019,"Golden Tilefish-sum_landing",82209.248,"MAB"
2019,"Golden Tilefish-sum_value",381724.662790698,"MAB"
2020,"Golden Tilefish-sum_landing",28792.192,"MAB"
2020,"Golden Tilefish-sum_value",149912.728735632,"MAB"
2021,"Golden Tilefish-sum_landing",25124.506,"MAB"
2021,"Golden Tilefish-sum_value",124784.918681319,"MAB"
2022,"Golden Tilefish-sum_landing",17212.86,"MAB"
2022,"Golden Tilefish-sum_value",79715.1649484536,"MAB"
2023,"Golden Tilefish-sum_landing",22690.425,"MAB"
2023,"Golden Tilefish-sum_value",106738.316,"MAB"
2008,"Illex Squid-sum_landing",181472.431,"MAB"
2008,"Illex Squid-sum_value",72035.8208333333,"MAB"
2009,"Illex Squid-sum_landing",296752.352,"MAB"
2009,"Illex Squid-sum_value",101945.115068493,"MAB"
2010,"Illex Squid-sum_landing",377655.866,"MAB"
2010,"Illex Squid-sum_value",181576.664864865,"MAB"
2011,"Illex Squid-sum_landing",677299.351,"MAB"
2011,"Illex Squid-sum_value",458126.768,"MAB"
2012,"Illex Squid-sum_landing",437121.472,"MAB"
2012,"Illex Squid-sum_value",257516.371428571,"MAB"
2013,"Illex Squid-sum_landing",126037.754,"MAB"
2013,"Illex Squid-sum_value",51867.5769230769,"MAB"
2014,"Illex Squid-sum_landing",394272.241,"MAB"
2014,"Illex Squid-sum_value",155358.381012658,"MAB"
2015,"Illex Squid-sum_landing",102720.1,"MAB"
2015,"Illex Squid-sum_value",39782.04,"MAB"
2016,"Illex Squid-sum_landing",224451.077,"MAB"
2016,"Illex Squid-sum_value",163330.525925926,"MAB"
2017,"Illex Squid-sum_landing",254512.626,"MAB"
2017,"Illex Squid-sum_value",154485.726829268,"MAB"
2018,"Illex Squid-sum_landing",366061.583,"MAB"
2018,"Illex Squid-sum_value",251615.21547619,"MAB"
2019,"Illex Squid-sum_landing",392435.089,"MAB"
2019,"Illex Squid-sum_value",249338.83372093,"MAB"
2020,"Illex Squid-sum_landing",418336.86,"MAB"
2020,"Illex Squid-sum_value",268802.955172414,"MAB"
2021,"Illex Squid-sum_landing",583481.206,"MAB"
2021,"Illex Squid-sum_value",375035.686813187,"MAB"
2022,"Illex Squid-sum_landing",249424.485,"MAB"
2022,"Illex Squid-sum_value",167013.301030928,"MAB"
2023,"Illex Squid-sum_landing",120101.449,"MAB"
2023,"Illex Squid-sum_value",72857.204,"MAB"
2008,"Longfin Squid-sum_landing",853860.271,"MAB"
2008,"Longfin Squid-sum_value",1088422.18194445,"MAB"
2009,"Longfin Squid-sum_landing",754520.716,"MAB"
2009,"Longfin Squid-sum_value",893313.178082192,"MAB"
2010,"Longfin Squid-sum_landing",307123.415,"MAB"
2010,"Longfin Squid-sum_value",399844.214864865,"MAB"
2011,"Longfin Squid-sum_landing",737543.402,"MAB"
2011,"Longfin Squid-sum_value",1149033.86266667,"MAB"
2012,"Longfin Squid-sum_landing",1040019.841,"MAB"
2012,"Longfin Squid-sum_value",1499789.40779221,"MAB"
2013,"Longfin Squid-sum_landing",780635.691,"MAB"
2013,"Longfin Squid-sum_value",1095259.52307692,"MAB"
2014,"Longfin Squid-sum_landing",1267666.664,"MAB"
2014,"Longfin Squid-sum_value",1558398.51139241,"MAB"
2015,"Longfin Squid-sum_landing",1096123.428,"MAB"
2015,"Longfin Squid-sum_value",1646630.4625,"MAB"
2016,"Longfin Squid-sum_landing",3166923.109,"MAB"
2016,"Longfin Squid-sum_value",4803915.01111111,"MAB"
2017,"Longfin Squid-sum_landing",547305.273,"MAB"
2017,"Longfin Squid-sum_value",941674.206097561,"MAB"
2018,"Longfin Squid-sum_landing",589986.67,"MAB"
2018,"Longfin Squid-sum_value",1068042.16309524,"MAB"
2019,"Longfin Squid-sum_landing",795389.492,"MAB"
2019,"Longfin Squid-sum_value",1458600.15465116,"MAB"
2020,"Longfin Squid-sum_landing",466743.669,"MAB"
2020,"Longfin Squid-sum_value",606522.854022989,"MAB"
2021,"Longfin Squid-sum_landing",1109503.337,"MAB"
2021,"Longfin Squid-sum_value",1739037.22527472,"MAB"
2022,"Longfin Squid-sum_landing",1912120.621,"MAB"
2022,"Longfin Squid-sum_value",3039966.11134021,"MAB"
2023,"Longfin Squid-sum_landing",2290292.707,"MAB"
2023,"Longfin Squid-sum_value",2193140.741,"MAB"
2008,"Monkfish-sum_landing",830526.446,"MAB"
2008,"Monkfish-sum_value",2003655.50138889,"MAB"
2009,"Monkfish-sum_landing",741164.165,"MAB"
2009,"Monkfish-sum_value",1572354.37123288,"MAB"
2010,"Monkfish-sum_landing",662111.162,"MAB"
2010,"Monkfish-sum_value",1585813.81081081,"MAB"
2011,"Monkfish-sum_landing",750534.152,"MAB"
2011,"Monkfish-sum_value",2278710.17066667,"MAB"
2012,"Monkfish-sum_landing",944088.406,"MAB"
2012,"Monkfish-sum_value",2529948.88831169,"MAB"
2013,"Monkfish-sum_landing",691430.308,"MAB"
2013,"Monkfish-sum_value",1488213.98461539,"MAB"
2014,"Monkfish-sum_landing",656731.035,"MAB"
2014,"Monkfish-sum_value",1446888.87594937,"MAB"
2015,"Monkfish-sum_landing",583872.779,"MAB"
2015,"Monkfish-sum_value",1281658.71125,"MAB"
2016,"Monkfish-sum_landing",623170.871,"MAB"
2016,"Monkfish-sum_value",1345658.28765432,"MAB"
2017,"Monkfish-sum_landing",725760.915,"MAB"
2017,"Monkfish-sum_value",1331578.08780488,"MAB"
2018,"Monkfish-sum_landing",720320.509,"MAB"
2018,"Monkfish-sum_value",1056257.94166667,"MAB"
2019,"Monkfish-sum_landing",796055.178,"MAB"
2019,"Monkfish-sum_value",1104068.6872093,"MAB"
2020,"Monkfish-sum_landing",555462.767,"MAB"
2020,"Monkfish-sum_value",655965.402298851,"MAB"
2021,"Monkfish-sum_landing",445674.555,"MAB"
2021,"Monkfish-sum_value",648183.504395604,"MAB"
2022,"Monkfish-sum_landing",541034.621,"MAB"
2022,"Monkfish-sum_value",945412.845360825,"MAB"
2023,"Monkfish-sum_landing",438802.207,"MAB"
2023,"Monkfish-sum_value",759950.13,"MAB"
2008,"Ocean Quahog-sum_landing",2494636.629,"MAB"
2008,"Ocean Quahog-sum_value",1966658.06527778,"MAB"
2009,"Ocean Quahog-sum_landing",4320982.326,"MAB"
2009,"Ocean Quahog-sum_value",3379313.07945206,"MAB"
2010,"Ocean Quahog-sum_landing",3596254.316,"MAB"
2010,"Ocean Quahog-sum_value",3005433.59189189,"MAB"
2011,"Ocean Quahog-sum_landing",3320549.225,"MAB"
2011,"Ocean Quahog-sum_value",2868887.152,"MAB"
2012,"Ocean Quahog-sum_landing",NA,"MAB"
2012,"Ocean Quahog-sum_value",NA,"MAB"
2013,"Ocean Quahog-sum_landing",NA,"MAB"
2013,"Ocean Quahog-sum_value",NA,"MAB"
2014,"Ocean Quahog-sum_landing",NA,"MAB"
2014,"Ocean Quahog-sum_value",NA,"MAB"
2015,"Ocean Quahog-sum_landing",NA,"MAB"
2015,"Ocean Quahog-sum_value",NA,"MAB"
2016,"Ocean Quahog-sum_landing",NA,"MAB"
2016,"Ocean Quahog-sum_value",NA,"MAB"
2017,"Ocean Quahog-sum_landing",1639017.773,"MAB"
2017,"Ocean Quahog-sum_value",1658312.60121951,"MAB"
2018,"Ocean Quahog-sum_landing",NA,"MAB"
2018,"Ocean Quahog-sum_value",NA,"MAB"
2019,"Ocean Quahog-sum_landing",NA,"MAB"
2019,"Ocean Quahog-sum_value",NA,"MAB"
2020,"Ocean Quahog-sum_landing",NA,"MAB"
2020,"Ocean Quahog-sum_value",NA,"MAB"
2021,"Ocean Quahog-sum_landing",NA,"MAB"
2021,"Ocean Quahog-sum_value",NA,"MAB"
2022,"Ocean Quahog-sum_landing",NA,"MAB"
2022,"Ocean Quahog-sum_value",NA,"MAB"
2023,"Ocean Quahog-sum_landing",255045.918,"MAB"
2023,"Ocean Quahog-sum_value",173594.543,"MAB"
2008,"Scup-sum_landing",106231.164,"MAB"
2008,"Scup-sum_value",122072.377777778,"MAB"
2009,"Scup-sum_landing",163901.777,"MAB"
2009,"Scup-sum_value",138626.124657534,"MAB"
2010,"Scup-sum_landing",202713.554,"MAB"
2010,"Scup-sum_value",152128.372972973,"MAB"
2011,"Scup-sum_landing",307761.93,"MAB"
2011,"Scup-sum_value",206158.373333333,"MAB"
2012,"Scup-sum_landing",272078.594,"MAB"
2012,"Scup-sum_value",173354.506493506,"MAB"
2013,"Scup-sum_landing",510431.11,"MAB"
2013,"Scup-sum_value",390547.462820513,"MAB"
2014,"Scup-sum_landing",531161.723,"MAB"
2014,"Scup-sum_value",397432.015189873,"MAB"
2015,"Scup-sum_landing",653079.178,"MAB"
2015,"Scup-sum_value",641850.0425,"MAB"
