"Time","Var","Value","EPU"
1994,"SHARK BULL",1,"All"
1994,"SHARK",11,"All"
1994,"TUNA SKIPJACK",4,"All"
1994,"SHARK MAKO SHORTFIN",51,"All"
1994,"SHARK NIGHT",5,"All"
1994,"SPEARFISH LONGBILL",14,"All"
1994,"SHARK HAMMERHEAD SCALLOPED",20,"All"
1994,"SKATES/RAYS",978,"All"
1994,"SHARK SANDBAR",10,"All"
1994,"SHEARWATER GREATER",4,"All"
1994,"SWORDFISH",1192,"All"
1994,"SHARK TIGER",11,"All"
1994,"TURTLE KEMP'S RIDLEY",1,"All"
1994,"TURTLE KEMP'S RIDLEY",1,"All"
1994,"TURTLE LEATHERBACK",10,"All"
1994,"TURTLE LEATHERBACK",10,"All"
1994,"MACKERAL SNAKE",3,"All"
1994,"TURTLE GREEN",2,"All"
1994,"TURTLE LOGGERHEAD",4,"All"
1994,"TURTLE LOGGERHEAD",4,"All"
1994,"WAHOO",3,"All"
1994,"MARLIN WHITE",99,"All"
1994,"SHARK HAMMERHEAD",15,"All"
1994,"SHARK MAKO",61,"All"
1994,"TUNA YELLOWFIN",1504,"All"
1995,"TUNA ALBACORE",352,"All"
1995,"BARRACUDA",1,"All"
1995,"TUNA BIGEYE",873,"All"
1995,"TUNA BLUEFIN",326,"All"
1995,"TUNA BLACKFIN",13,"All"
1995,"SHARK BLUE",821,"All"
1995,"SHARK THRESHER BIGEYE",39,"All"
1995,"MARLIN BLUE",24,"All"
1995,"CIGARFISH",1,"All"
1995,"SHARK DOGFISH SMOOTH",2,"All"
1995,"SHARK DOGFISH SPINEY",3,"All"
1995,"DOLPHIN FISH",301,"All"
1995,"SHARK DUSKY",16,"All"
1995,"SHARK SILKY",70,"All"
1995,"GANNET NORTHERN",2,"All"
1995,"ESCOLAR (SMOOTH SKIN)",24,"All"
1995,"SHARK HAMMERHEAD GREAT",1,"All"
1995,"GULL",1,"All"
1995,"MACKEREL KING",16,"All"
1995,"LANCETFISH",90,"All"
1995,"SHARK MAKO LONGFIN",6,"All"
1995,"LITTLE TUNNY",9,"All"
1995,"MARINE FINFISH",4,"All"
1995,"SUNFISH",44,"All"
1995,"WHALE PILOT",13,"All"
1995,"WHALE PILOT",13,"All"
1995,"DOLPHIN RISSOS",4,"All"
1995,"OILFISH (ROUGH SKIN)",15,"All"
1995,"POMFRET",3,"All"
1995,"SHARK PORBEAGLE",4,"All"
1995,"SHARK THRESHER COMMON",4,"All"
1995,"WHALE PILOT SHORTFIN",1,"All"
1995,"WHALE PILOT SHORTFIN",1,"All"
1995,"SAILFISH ATLANTIC",5,"All"
1995,"SHARK BLACKTIP",15,"All"
1995,"SHARK BULL",1,"All"
1995,"SHARK",11,"All"
1995,"TUNA SKIPJACK",3,"All"
1995,"SHARK MAKO SHORTFIN",97,"All"
1995,"SHARK NIGHT",3,"All"
1995,"SPEARFISH LONGBILL",1,"All"
1995,"SHARK HAMMERHEAD SCALLOPED",73,"All"
1995,"STORM PETREL",1,"All"
1995,"SKATES/RAYS",480,"All"
1995,"SHARK SANDBAR",19,"All"
1995,"SWORDFISH",829,"All"
1995,"SHARK TIGER",22,"All"
1995,"TURTLE LEATHERBACK",4,"All"
1995,"TURTLE LEATHERBACK",4,"All"
1995,"MACKERAL SNAKE",19,"All"
1995,"TURTLE LOGGERHEAD",21,"All"
1995,"TURTLE LOGGERHEAD",21,"All"
1995,"UNKNOWN",15,"All"
1995,"WAHOO",9,"All"
1995,"MARLIN WHITE",183,"All"
1995,"SHARK HAMMERHEAD",20,"All"
1995,"SHARK MAKO",57,"All"
1995,"SHARK THRESHER",1,"All"
1995,"TUNA YELLOWFIN",1497,"All"
1996,"TUNA ALBACORE",8,"All"
1996,"TUNA BIGEYE",70,"All"
1996,"SHARK BLUE",77,"All"
1996,"MARLIN BLUE",5,"All"
1996,"DOLPHIN FISH",11,"All"
1996,"SHARK DUSKY",5,"All"
1996,"SHARK SILKY",2,"All"
1996,"ESCOLAR (SMOOTH SKIN)",1,"All"
1996,"LANCETFISH",43,"All"
1996,"SHARK MAKO LONGFIN",1,"All"
1996,"SUNFISH",1,"All"
1996,"DOLPHIN RISSOS",3,"All"
1996,"OILFISH (ROUGH SKIN)",1,"All"
1996,"REMORA",1,"All"
1996,"SHARK",2,"All"
1996,"TUNA SKIPJACK",1,"All"
1996,"SHARK MAKO SHORTFIN",5,"All"
1996,"SPEARFISH LONGBILL",5,"All"
1996,"SPEARFISH",4,"All"
1996,"SKATES/RAYS",37,"All"
1996,"SWORDFISH",27,"All"
1996,"SHARK TIGER",4,"All"
1996,"TURTLE LEATHERBACK",3,"All"
1996,"TURTLE LEATHERBACK",3,"All"
1996,"TURTLE LOGGERHEAD",2,"All"
1996,"TURTLE LOGGERHEAD",2,"All"
1996,"UNKNOWN",16,"All"
1996,"MARLIN WHITE",17,"All"
1996,"TUNA YELLOWFIN",56,"All"
1997,"TUNA ALBACORE",273,"All"
1997,"TUNA BIGEYE",424,"All"
1997,"TUNA BLUEFIN",24,"All"
1997,"SHARK BLUE",1503,"All"
1997,"MARLIN BLUE",11,"All"
1997,"CIGARFISH",4,"All"
1997,"DOLPHIN FISH",256,"All"
1997,"SHARK DUSKY",2,"All"
1997,"SHARK SILKY",3,"All"
1997,"ESCOLAR (SMOOTH SKIN)",42,"All"
1997,"MACKEREL KING",1,"All"
1997,"LANCETFISH",64,"All"
1997,"SHARK MAKO LONGFIN",1,"All"
1997,"SUNFISH",6,"All"
1997,"WHALE PILOT",1,"All"
1997,"WHALE PILOT",1,"All"
1997,"SHARK PORBEAGLE",1,"All"
1997,"TUNA SKIPJACK",4,"All"
1997,"SHARK MAKO SHORTFIN",41,"All"
1997,"SHARK HAMMERHEAD SCALLOPED",8,"All"
1997,"SQUID",1,"All"
1997,"SKATES/RAYS",415,"All"
1997,"SWORDFISH",518,"All"
1997,"SHARK TIGER",7,"All"
1997,"TURTLE LOGGERHEAD",7,"All"
1997,"TURTLE LOGGERHEAD",7,"All"
1997,"UNKNOWN",1,"All"
1997,"WAHOO",2,"All"
1997,"MARLIN WHITE",54,"All"
1997,"SHARK MAKO",2,"All"
1997,"SHARK THRESHER",1,"All"
1997,"TUNA YELLOWFIN",1143,"All"
1998,"TUNA ALBACORE",77,"All"
1998,"TUNA BIGEYE",322,"All"
1998,"TUNA BLUEFIN",22,"All"
1998,"TUNA BLACKFIN",6,"All"
1998,"SHARK BLUE",1062,"All"
1998,"SHARK THRESHER BIGEYE",10,"All"
1998,"MARLIN BLUE",10,"All"
1998,"CIGARFISH",5,"All"
1998,"SHARK DOGFISH SMOOTH",30,"All"
1998,"DOLPHIN FISH",270,"All"
1998,"SHARK DUSKY",2,"All"
1998,"SHARK SILKY",25,"All"
1998,"ESCOLAR (SMOOTH SKIN)",19,"All"
1998,"SHARK HAMMERHEAD GREAT",1,"All"
1998,"MACKEREL KING",1,"All"
1998,"LANCETFISH",82,"All"
1998,"SHARK MAKO LONGFIN",2,"All"
1998,"LITTLE TUNNY",3,"All"
1998,"DOLPHIN BOTTLENOSE",1,"All"
1998,"SUNFISH",9,"All"
1998,"WHALE PILOT",1,"All"
1998,"WHALE PILOT",1,"All"
1998,"DOLPHIN RISSOS",2,"All"
1998,"SHARK PORBEAGLE",1,"All"
1998,"REMORA",3,"All"
1998,"SAILFISH ATLANTIC",2,"All"
1998,"SHARK HAMMERHEAD SMOOTH",1,"All"
1998,"SHARK",3,"All"
1998,"TUNA SKIPJACK",13,"All"
1998,"SHARK MAKO SHORTFIN",63,"All"
1998,"SHARK NIGHT",2,"All"
1998,"SHARK HAMMERHEAD SCALLOPED",11,"All"
1998,"SPEARFISH",2,"All"
1998,"SKATES/RAYS",409,"All"
1998,"SHARK SPINNER",1,"All"
1998,"SWORDFISH",595,"All"
1998,"TURTLE HAWKSBILL",1,"All"
1998,"SHARK TIGER",4,"All"
1998,"TURTLE LEATHERBACK",2,"All"
1998,"TURTLE LEATHERBACK",2,"All"
1998,"TURTLE LOGGERHEAD",10,"All"
1998,"TURTLE LOGGERHEAD",10,"All"
1998,"UNKNOWN",327,"All"
1998,"WAHOO",1,"All"
1998,"MARLIN WHITE",22,"All"
1998,"SHARK HAMMERHEAD",19,"All"
1998,"TUNA YELLOWFIN",271,"All"
1999,"TUNA ALBACORE",216,"All"
1999,"TUNA BIGEYE",469,"All"
1999,"TUNA BLACKFIN",1,"All"
1999,"SHARK BLUE",400,"All"
1999,"SHARK THRESHER BIGEYE",16,"All"
1999,"MARLIN BLUE",3,"All"
1999,"DOLPHIN FISH",105,"All"
1999,"SHARK DUSKY",1,"All"
1999,"SHARK SILKY",2,"All"
1999,"ESCOLAR (SMOOTH SKIN)",4,"All"
1999,"LANCETFISH",13,"All"
1999,"SHARK MAKO LONGFIN",2,"All"
1999,"LITTLE TUNNY",1,"All"
1999,"SUNFISH",2,"All"
1999,"WHALE PILOT",4,"All"
1999,"WHALE PILOT",4,"All"
1999,"DOLPHIN RISSOS",1,"All"
1999,"OILFISH (ROUGH SKIN)",1,"All"
1999,"SHARK",6,"All"
1999,"TUNA SKIPJACK",3,"All"
1999,"SHARK MAKO SHORTFIN",25,"All"
1999,"SHARK NIGHT",6,"All"
1999,"SHARK HAMMERHEAD SCALLOPED",3,"All"
1999,"SKATES/RAYS",157,"All"
1999,"SHARK SANDBAR",8,"All"
1999,"SWORDFISH",342,"All"
1999,"SHARK TIGER",1,"All"
1999,"TURTLE LEATHERBACK",4,"All"
1999,"TURTLE LEATHERBACK",4,"All"
1999,"TURTLE LOGGERHEAD",9,"All"
1999,"TURTLE LOGGERHEAD",9,"All"
1999,"UNKNOWN",65,"All"
1999,"WAHOO",3,"All"
1999,"MARLIN WHITE",20,"All"
1999,"SHARK HAMMERHEAD",1,"All"
1999,"SHARK MAKO",2,"All"
1999,"TUNA YELLOWFIN",289,"All"
2000,"TUNA ALBACORE",129,"All"
2000,"TUNA BIGEYE",228,"All"
2000,"TUNA BLUEFIN",31,"All"
2000,"SHARK BLUE",909,"All"
2000,"SHARK THRESHER BIGEYE",31,"All"
2000,"MARLIN BLUE",5,"All"
2000,"DOLPHIN FISH",156,"All"
2000,"SHARK DUSKY",12,"All"
2000,"SHARK SILKY",26,"All"
2000,"GANNET NORTHERN",1,"All"
2000,"ESCOLAR (SMOOTH SKIN)",2,"All"
2000,"SHARK HAMMERHEAD GREAT",9,"All"
2000,"MACKEREL KING",1,"All"
2000,"LANCETFISH",75,"All"
2000,"SHARK MAKO LONGFIN",5,"All"
2000,"LITTLE TUNNY",1,"All"
2000,"DOLPHIN COMMON",1,"All"
2000,"SUNFISH",21,"All"
2000,"WHALE PILOT",6,"All"
2000,"WHALE PILOT",6,"All"
2000,"DOLPHIN RISSOS",1,"All"
2000,"OILFISH (ROUGH SKIN)",2,"All"
2000,"OPAH",2,"All"
2000,"SHARK THRESHER COMMON",4,"All"
2000,"SHARK DOGFISH",32,"All"
2000,"SHARK",48,"All"
2000,"TUNA SKIPJACK",1,"All"
2000,"SHARK MAKO SHORTFIN",131,"All"
2000,"SHARK NIGHT",2,"All"
2000,"SHARK HAMMERHEAD SCALLOPED",12,"All"
2000,"SKATES/RAYS",404,"All"
2000,"SHARK SANDBAR",6,"All"
2000,"SWORDFISH",1016,"All"
2000,"SHARK TIGER",25,"All"
2000,"TURTLE LEATHERBACK",5,"All"
2000,"TURTLE LEATHERBACK",5,"All"
2000,"MACKERAL SNAKE",1,"All"
2000,"TURTLE LOGGERHEAD",19,"All"
2000,"TURTLE LOGGERHEAD",19,"All"
2000,"WAHOO",1,"All"
2000,"MARLIN WHITE",15,"All"
2000,"SHARK HAMMERHEAD",12,"All"
2000,"SHARK MAKO",6,"All"
2000,"SHARK THRESHER",2,"All"
2000,"TUNA YELLOWFIN",1066,"All"
2001,"TUNA ALBACORE",346,"All"
2001,"TUNA BIGEYE",309,"All"
2001,"TUNA BLUEFIN",34,"All"
2001,"TUNA BLACKFIN",1,"All"
2001,"SHARK BLUE",560,"All"
2001,"SHARK THRESHER BIGEYE",36,"All"
2001,"MARLIN BLUE",2,"All"
2001,"SHARK DOGFISH SMOOTH",5,"All"
2001,"SHARK DOGFISH SPINEY",22,"All"
2001,"DOLPHIN FISH",812,"All"
2001,"SHARK DUSKY",4,"All"
2001,"SHARK SILKY",35,"All"
2001,"ESCOLAR (SMOOTH SKIN)",8,"All"
2001,"SHARK HAMMERHEAD GREAT",3,"All"
2001,"LANCETFISH",66,"All"
2001,"SHARK MAKO LONGFIN",2,"All"
2001,"SUNFISH",10,"All"
2001,"WHALE PILOT",5,"All"
2001,"WHALE PILOT",5,"All"
2001,"DOLPHIN RISSOS",3,"All"
2001,"OPAH",1,"All"
2001,"POMFRET",1,"All"
2001,"SHARK PORBEAGLE",4,"All"
2001,"PUFFER",1,"All"
2001,"WHALE PILOT SHORTFIN",1,"All"
2001,"WHALE PILOT SHORTFIN",1,"All"
2001,"REMORA",1,"All"
2001,"SAILFISH ATLANTIC",2,"All"
2001,"SHARK ATLANTIC SHARPNOSE",1,"All"
2001,"SHARK BIGNOSE",1,"All"
2001,"SHARK DOGFISH",1,"All"
2001,"SHARK",11,"All"
2001,"TUNA SKIPJACK",1,"All"
2001,"SHARK MAKO SHORTFIN",77,"All"
2001,"SHARK NIGHT",1,"All"
2001,"SPEARFISH ROUNDSCALE",6,"All"
2001,"SHARK HAMMERHEAD SCALLOPED",43,"All"
2001,"SPEARFISH",1,"All"
2001,"SKATES/RAYS",125,"All"
2001,"SHARK SANDBAR",2,"All"
2001,"SHEARWATER GREATER",8,"All"
2001,"SWORDFISH",654,"All"
2001,"SHARK TIGER",8,"All"
2001,"TURTLE LEATHERBACK",8,"All"
2001,"TURTLE LEATHERBACK",8,"All"
2001,"MACKERAL SNAKE",3,"All"
2001,"TURTLE LOGGERHEAD",4,"All"
2001,"TURTLE LOGGERHEAD",4,"All"
2001,"UNKNOWN",6,"All"
2001,"WAHOO",4,"All"
2001,"MARLIN WHITE",3,"All"
2001,"SHARK HAMMERHEAD",2,"All"
2001,"SHARK MAKO",2,"All"
2001,"SHARK THRESHER",10,"All"
2001,"TUNA YELLOWFIN",444,"All"
2002,"TUNA ALBACORE",135,"All"
2002,"TUNA BIGEYE",218,"All"
2002,"TUNA BLUEFIN",71,"All"
2002,"TUNA BLACKFIN",1,"All"
2002,"SHARK BLUE",543,"All"
2002,"SHARK THRESHER BIGEYE",46,"All"
2002,"MARLIN BLUE",1,"All"
2002,"SHARK DOGFISH SMOOTH",1,"All"
2002,"DOLPHIN FISH",275,"All"
2002,"SHARK DUSKY",8,"All"
2002,"SHARK SILKY",9,"All"
2002,"ESCOLAR (SMOOTH SKIN)",3,"All"
2002,"GULL",7,"All"
2002,"LANCETFISH",28,"All"
2002,"SHARK MAKO LONGFIN",1,"All"
2002,"LITTLE TUNNY",5,"All"
2002,"SUNFISH",34,"All"
2002,"WHALE PILOT",9,"All"
2002,"WHALE PILOT",9,"All"
2002,"DOLPHIN RISSOS",6,"All"
2002,"OPAH",1,"All"
2002,"SHARK PORBEAGLE",7,"All"
2002,"SHARK CROCODILE",1,"All"
2002,"SHARK",27,"All"
2002,"TUNA SKIPJACK",1,"All"
2002,"SHARK MAKO SHORTFIN",146,"All"
2002,"SHARK NIGHT",10,"All"
2002,"SPEARFISH ROUNDSCALE",2,"All"
2002,"SHARK HAMMERHEAD SCALLOPED",31,"All"
2002,"SKATES/RAYS",94,"All"
2002,"SHARK SANDBAR",1,"All"
2002,"SWORDFISH",735,"All"
2002,"SHARK TIGER",11,"All"
2002,"TURTLE LEATHERBACK",5,"All"
2002,"TURTLE LEATHERBACK",5,"All"
2002,"MACKERAL SNAKE",4,"All"
2002,"TURTLE LOGGERHEAD",13,"All"
2002,"TURTLE LOGGERHEAD",13,"All"
2002,"UNKNOWN",1,"All"
2002,"WAHOO",1,"All"
2002,"MARLIN WHITE",34,"All"
2002,"SHARK HAMMERHEAD",3,"All"
2002,"SHARK THRESHER",22,"All"
2002,"TUNA YELLOWFIN",579,"All"
2003,"TUNA ALBACORE",280,"All"
2003,"TUNA BIGEYE",137,"All"
2003,"TUNA BLUEFIN",127,"All"
2003,"TUNA BLACKFIN",1,"All"
2003,"BLUEFISH",7,"All"
2003,"BONITO",1,"All"
2003,"SHARK BLUE",369,"All"
2003,"SHARK THRESHER BIGEYE",6,"All"
2003,"MARLIN BLUE",3,"All"
2003,"SHARK DOGFISH SMOOTH",19,"All"
2003,"SHARK DOGFISH SPINEY",46,"All"
2003,"DOLPHIN FISH",239,"All"
2003,"SHARK SILKY",19,"All"
2003,"ESCOLAR (SMOOTH SKIN)",6,"All"
2003,"LANCETFISH",31,"All"
2003,"SHARK MAKO LONGFIN",5,"All"
2003,"LITTLE TUNNY",1,"All"
2003,"DOLPHIN ATLANTIC SPOTTED",1,"All"
2003,"DOLPHIN COMMON",2,"All"
2003,"SUNFISH",29,"All"
2003,"WHALE PILOT",4,"All"
2003,"WHALE PILOT",4,"All"
2003,"DOLPHIN RISSOS",9,"All"
2003,"OILFISH (ROUGH SKIN)",3,"All"
2003,"OPAH",2,"All"
2003,"POMFRET",2,"All"
2003,"SHARK PORBEAGLE",1,"All"
2003,"SHARK THRESHER COMMON",2,"All"
2003,"PUFFER",1,"All"
2003,"SHARK HAMMERHEAD SMOOTH",5,"All"
2003,"SHARK",178,"All"
2003,"TUNA SKIPJACK",17,"All"
2003,"SHARK MAKO SHORTFIN",130,"All"
2003,"SHARK NIGHT",6,"All"
2003,"SPEARFISH LONGBILL",1,"All"
2003,"SHARK HAMMERHEAD SCALLOPED",5,"All"
2003,"SKATES/RAYS",355,"All"
2003,"SHARK SANDBAR",1,"All"
2003,"SHARK SAND TIGER",2,"All"
2003,"SWORDFISH",970,"All"
2003,"SHARK TIGER",17,"All"
2003,"TURTLE LEATHERBACK",11,"All"
2003,"TURTLE LEATHERBACK",11,"All"
2003,"TURTLE LOGGERHEAD",15,"All"
2003,"TURTLE LOGGERHEAD",15,"All"
2003,"UNKNOWN",35,"All"
2003,"WAHOO",1,"All"
2003,"MARLIN WHITE",22,"All"
2003,"SHARK HAMMERHEAD",7,"All"
2003,"SHARK MAKO",1,"All"
2003,"TUNA YELLOWFIN",884,"All"
2004,"TUNA ALBACORE",273,"All"
2004,"BARRACUDA",1,"All"
2004,"TUNA BIGEYE",276,"All"
2004,"TUNA BLUEFIN",101,"All"
2004,"TUNA BLACKFIN",1,"All"
2004,"SHARK BLUE",871,"All"
2004,"SHARK THRESHER BIGEYE",15,"All"
2004,"MARLIN BLUE",11,"All"
2004,"CIGARFISH",1,"All"
2004,"SHARK DOGFISH SMOOTH",1,"All"
2004,"SHARK DOGFISH SPINEY",3,"All"
2004,"DOLPHIN FISH",438,"All"
2004,"SHARK DUSKY",28,"All"
2004,"SHARK SILKY",17,"All"
2004,"ESCOLAR (SMOOTH SKIN)",5,"All"
2004,"SHARK HAMMERHEAD GREAT",1,"All"
2004,"GULL",5,"All"
2004,"LANCETFISH",123,"All"
2004,"SHARK MAKO LONGFIN",6,"All"
2004,"MANTA RAY",23,"All"
2004,"SUNFISH OCEAN",7,"All"
2004,"SUNFISH",3,"All"
2004,"WHALE PILOT",6,"All"
2004,"WHALE PILOT",6,"All"
2004,"DOLPHIN RISSOS",3,"All"
2004,"SHARK OCEANIC WHITETIP",2,"All"
2004,"OPAH",19,"All"
2004,"PELAGIC STINGRAY",582,"All"
2004,"POMFRET",2,"All"
2004,"SHARK PORBEAGLE",3,"All"
2004,"SHARK THRESHER COMMON",21,"All"
2004,"SHARK BIGNOSE",2,"All"
2004,"SHARK DOGFISH",2,"All"
2004,"SHARK HAMMERHEAD SMOOTH",3,"All"
2004,"SHARK",21,"All"
2004,"TUNA SKIPJACK",4,"All"
2004,"SHARK MAKO SHORTFIN",231,"All"
2004,"SHARK NIGHT",13,"All"
2004,"SHARK HAMMERHEAD SCALLOPED",1,"All"
2004,"SPEARFISH",1,"All"
2004,"SHARK REQUIEM",13,"All"
2004,"SHARK SANDBAR",37,"All"
2004,"SHARK SPINNER",1,"All"
2004,"SHEARWATER GREATER",5,"All"
2004,"SWORDFISH",905,"All"
2004,"SHARK TIGER",67,"All"
2004,"TURTLE LEATHERBACK",18,"All"
2004,"TURTLE LEATHERBACK",18,"All"
2004,"MACKERAL SNAKE",3,"All"
2004,"TURTLE LOGGERHEAD",9,"All"
2004,"TURTLE LOGGERHEAD",9,"All"
2004,"UNKNOWN",6,"All"
2004,"WAHOO",8,"All"
2004,"MARLIN WHITE",70,"All"
2004,"SHARK HAMMERHEAD",3,"All"
2004,"SHARK MAKO",1,"All"
2004,"SHARK THRESHER",6,"All"
2004,"TUNA YELLOWFIN",1171,"All"
2005,"TUNA ALBACORE",266,"All"
2005,"TUNA BIGEYE",551,"All"
2005,"TUNA BLUEFIN",17,"All"
2005,"TUNA BLACKFIN",1,"All"
2005,"SHARK BLUE",308,"All"
2005,"SHARK THRESHER BIGEYE",14,"All"
2005,"MARLIN BLUE",12,"All"
2005,"SHARK DOGFISH SPINEY",3,"All"
2005,"DOLPHIN FISH",155,"All"
2005,"SHARK DUSKY",33,"All"
2005,"SHARK SILKY",60,"All"
2005,"ESCOLAR (SMOOTH SKIN)",1,"All"
2005,"LANCETFISH",35,"All"
2005,"SHARK MAKO LONGFIN",8,"All"
2005,"LITTLE TUNNY",1,"All"
2005,"MANTA RAY",45,"All"
2005,"SUNFISH OCEAN",1,"All"
2005,"SUNFISH",4,"All"
2005,"WHALE PILOT",14,"All"
2005,"WHALE PILOT",14,"All"
2005,"DOLPHIN RISSOS",1,"All"
2005,"OILFISH (ROUGH SKIN)",1,"All"
2005,"PELAGIC STINGRAY",354,"All"
2005,"POMFRET",1,"All"
2005,"SHARK PORBEAGLE",5,"All"
2005,"SHARK THRESHER COMMON",15,"All"
2005,"WHALE PILOT SHORTFIN",1,"All"
2005,"WHALE PILOT SHORTFIN",1,"All"
