"Time","Var","Value","EPU","Units"
1964,"Fogarty",0.00218108258121282,"GB","Parts per thousand 0/00"
1965,"Fogarty",0.00299508348642558,"GB","Parts per thousand 0/00"
1966,"Fogarty",0.00295910777736757,"GB","Parts per thousand 0/00"
1967,"Fogarty",0.00230135706174396,"GB","Parts per thousand 0/00"
1968,"Fogarty",0.00240698367407972,"GB","Parts per thousand 0/00"
1969,"Fogarty",0.00176531603275217,"GB","Parts per thousand 0/00"
1970,"Fogarty",0.00180825791256867,"GB","Parts per thousand 0/00"
1971,"Fogarty",0.00229857950007569,"GB","Parts per thousand 0/00"
1972,"Fogarty",0.00263881693732661,"GB","Parts per thousand 0/00"
1973,"Fogarty",0.00258206905772045,"GB","Parts per thousand 0/00"
1974,"Fogarty",0.00195092795929321,"GB","Parts per thousand 0/00"
1975,"Fogarty",0.00206999960836865,"GB","Parts per thousand 0/00"
1976,"Fogarty",0.00127319671936284,"GB","Parts per thousand 0/00"
1977,"Fogarty",0.00066381254985965,"GB","Parts per thousand 0/00"
1978,"Fogarty",0.000573081577370401,"GB","Parts per thousand 0/00"
1979,"Fogarty",0.000537584543384355,"GB","Parts per thousand 0/00"
1980,"Fogarty",0.000640571518645883,"GB","Parts per thousand 0/00"
1981,"Fogarty",0.000619511388062687,"GB","Parts per thousand 0/00"
1982,"Fogarty",0.00063353786877822,"GB","Parts per thousand 0/00"
1983,"Fogarty",0.000550417025508129,"GB","Parts per thousand 0/00"
1984,"Fogarty",0.000452588552594917,"GB","Parts per thousand 0/00"
1985,"Fogarty",0.000402203767828127,"GB","Parts per thousand 0/00"
1986,"Fogarty",0.000360147393141928,"GB","Parts per thousand 0/00"
1987,"Fogarty",0.000384089747883426,"GB","Parts per thousand 0/00"
1988,"Fogarty",0.00043082322328091,"GB","Parts per thousand 0/00"
1989,"Fogarty",0.000415912192177296,"GB","Parts per thousand 0/00"
1990,"Fogarty",0.000516237539664254,"GB","Parts per thousand 0/00"
1991,"Fogarty",0.000487317306487596,"GB","Parts per thousand 0/00"
1992,"Fogarty",0.000455627368717803,"GB","Parts per thousand 0/00"
1993,"Fogarty",0.000419824728240831,"GB","Parts per thousand 0/00"
1994,"Fogarty",0.000292881429806943,"GB","Parts per thousand 0/00"
1995,"Fogarty",0.000216349118564548,"GB","Parts per thousand 0/00"
1996,"Fogarty",0.00028845169676405,"GB","Parts per thousand 0/00"
1997,"Fogarty",0.000297348304358947,"GB","Parts per thousand 0/00"
1998,"Fogarty",0.000467422074476713,"GB","Parts per thousand 0/00"
1999,"Fogarty",0.00035198567826146,"GB","Parts per thousand 0/00"
2000,"Fogarty",0.000422125328639108,"GB","Parts per thousand 0/00"
2001,"Fogarty",0.000668965716484022,"GB","Parts per thousand 0/00"
2002,"Fogarty",0.0004928798529607,"GB","Parts per thousand 0/00"
2003,"Fogarty",0.000468166994321517,"GB","Parts per thousand 0/00"
2004,"Fogarty",0.000590834030081502,"GB","Parts per thousand 0/00"
2005,"Fogarty",0.00048264966042683,"GB","Parts per thousand 0/00"
2006,"Fogarty",0.000413318151474587,"GB","Parts per thousand 0/00"
2007,"Fogarty",0.000424269055971072,"GB","Parts per thousand 0/00"
2008,"Fogarty",0.000302555316046218,"GB","Parts per thousand 0/00"
2009,"Fogarty",0.000337865621155269,"GB","Parts per thousand 0/00"
2010,"Fogarty",0.000393397820877522,"GB","Parts per thousand 0/00"
2011,"Fogarty",0.000480884749931015,"GB","Parts per thousand 0/00"
2012,"Fogarty",0.000431035483948754,"GB","Parts per thousand 0/00"
2013,"Fogarty",0.000420281979382605,"GB","Parts per thousand 0/00"
2014,"Fogarty",0.000457623797073663,"GB","Parts per thousand 0/00"
2015,"Fogarty",0.000444451111171429,"GB","Parts per thousand 0/00"
2016,"Fogarty",0.000350150814950395,"GB","Parts per thousand 0/00"
2017,"Fogarty",0.000374036822296563,"GB","Parts per thousand 0/00"
2018,"Fogarty",0.00038181892572065,"GB","Parts per thousand 0/00"
2019,"Fogarty",0.000422970385133262,"GB","Parts per thousand 0/00"
2020,"Fogarty",0.000357556599138253,"GB","Parts per thousand 0/00"
2021,"Fogarty",0.000230379858950209,"GB","Parts per thousand 0/00"
2022,"Fogarty",0.000190742716495003,"GB","Parts per thousand 0/00"
2023,"Fogarty",0.000173106984117009,"GB","Parts per thousand 0/00"
1964,"Ryther",5.18422182928194,"GB","mt km-2 y-1"
1965,"Ryther",7.11902305973911,"GB","mt km-2 y-1"
1966,"Ryther",7.03351228732319,"GB","mt km-2 y-1"
1967,"Ryther",5.47010260832534,"GB","mt km-2 y-1"
1968,"Ryther",5.72116682484833,"GB","mt km-2 y-1"
1969,"Ryther",4.19598505412217,"GB","mt km-2 y-1"
1970,"Ryther",4.29805373902786,"GB","mt km-2 y-1"
1971,"Ryther",5.46350061353758,"GB","mt km-2 y-1"
1972,"Ryther",6.272212014256,"GB","mt km-2 y-1"
1973,"Ryther",6.13732780640719,"GB","mt km-2 y-1"
1974,"Ryther",4.637166607557,"GB","mt km-2 y-1"
1975,"Ryther",4.92018837285039,"GB","mt km-2 y-1"
1976,"Ryther",3.02626515948823,"GB","mt km-2 y-1"
1977,"Ryther",1.57781807125345,"GB","mt km-2 y-1"
1978,"Ryther",1.36215934644295,"GB","mt km-2 y-1"
1979,"Ryther",1.27778633826327,"GB","mt km-2 y-1"
1980,"Ryther",1.5225763933861,"GB","mt km-2 y-1"
1981,"Ryther",1.47251850486901,"GB","mt km-2 y-1"
1982,"Ryther",1.50585808959626,"GB","mt km-2 y-1"
1983,"Ryther",1.30828790410171,"GB","mt km-2 y-1"
1984,"Ryther",1.07575910891966,"GB","mt km-2 y-1"
1985,"Ryther",0.955999360571926,"GB","mt km-2 y-1"
1986,"Ryther",0.856035435507054,"GB","mt km-2 y-1"
1987,"Ryther",0.912944091403185,"GB","mt km-2 y-1"
1988,"Ryther",1.02402503139177,"GB","mt km-2 y-1"
1989,"Ryther",0.988582956153395,"GB","mt km-2 y-1"
1990,"Ryther",1.22704658011346,"GB","mt km-2 y-1"
1991,"Ryther",1.15830598980579,"GB","mt km-2 y-1"
1992,"Ryther",1.08298208021618,"GB","mt km-2 y-1"
1993,"Ryther",0.997882675037559,"GB","mt km-2 y-1"
1994,"Ryther",0.696150762412745,"GB","mt km-2 y-1"
1995,"Ryther",0.514240878758729,"GB","mt km-2 y-1"
1996,"Ryther",0.685621716453335,"GB","mt km-2 y-1"
1997,"Ryther",0.706768090138267,"GB","mt km-2 y-1"
1998,"Ryther",0.978529241692295,"GB","mt km-2 y-1"
1999,"Ryther",0.813193354562173,"GB","mt km-2 y-1"
2000,"Ryther",0.992366141994082,"GB","mt km-2 y-1"
2001,"Ryther",1.47767258773051,"GB","mt km-2 y-1"
2002,"Ryther",1.1582042191857,"GB","mt km-2 y-1"
2003,"Ryther",1.01201542014488,"GB","mt km-2 y-1"
2004,"Ryther",1.21383512592986,"GB","mt km-2 y-1"
2005,"Ryther",1.06389051929476,"GB","mt km-2 y-1"
2006,"Ryther",0.995915080028669,"GB","mt km-2 y-1"
2007,"Ryther",0.982421063082618,"GB","mt km-2 y-1"
2008,"Ryther",0.704797017377266,"GB","mt km-2 y-1"
2009,"Ryther",0.794298260391978,"GB","mt km-2 y-1"
2010,"Ryther",0.963658415617732,"GB","mt km-2 y-1"
2011,"Ryther",1.12384053038253,"GB","mt km-2 y-1"
2012,"Ryther",1.13047942093021,"GB","mt km-2 y-1"
2013,"Ryther",0.985185407605277,"GB","mt km-2 y-1"
2014,"Ryther",1.13033932660837,"GB","mt km-2 y-1"
2015,"Ryther",1.05357221397145,"GB","mt km-2 y-1"
2016,"Ryther",0.872081313132714,"GB","mt km-2 y-1"
2017,"Ryther",0.897390778917866,"GB","mt km-2 y-1"
2018,"Ryther",0.904287141691037,"GB","mt km-2 y-1"
2019,"Ryther",1.01339140902257,"GB","mt km-2 y-1"
2020,"Ryther",0.809615319740738,"GB","mt km-2 y-1"
2021,"Ryther",0.571179200390507,"GB","mt km-2 y-1"
2022,"Ryther",0.499581995743793,"GB","mt km-2 y-1"
2023,"Ryther",0.52788133021925,"GB","mt km-2 y-1"
1964,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1965,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1966,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1967,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1968,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1969,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1970,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1971,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1972,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1973,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1974,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1975,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1976,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1977,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1978,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1979,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1980,"PP",24790375.3911538,"GB","mtC region-1 year-1"
1981,"PP",24790375.3911538,"GB","mtC region-1 year-1"
