"Time","Var","Value","EPU","Units"
"A_1998","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",-0.005396696,"MAB",NA
"A_1998","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",-0.004248921,"GOM",NA
"A_1998","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",-0.006652707,"SS",NA
"A_1998","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",-0.003322887,"GB",NA
"A_1999","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",0.008313061,"MAB",NA
"A_1999","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",-0.007833714,"GOM",NA
"A_1999","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",0.001005607,"SS",NA
"A_1999","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",-0.00102725,"GB",NA
"A_2000","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",0.001294737,"MAB",NA
"A_2000","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0006306501,"GOM",NA
"A_2000","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",0.001546206,"SS",NA
"A_2000","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01039888,"GB",NA
"A_2001","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",-0.002569467,"MAB",NA
"A_2001","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",0.004040884,"GOM",NA
"A_2001","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",0.002701649,"SS",NA
"A_2001","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",-4.318886e-05,"GB",NA
"A_2002","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",0.007597603,"MAB",NA
"A_2002","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",-0.005153963,"GOM",NA
"A_2002","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",-0.007056851,"SS",NA
"A_2002","ANNUAL_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01230211,"GB",NA
