"Time","EPU","Depth","Var","Value","Source","temp.threshold","Units"
2002,"GOM","100-300m",">19.5°C",0,"GLORYS",19.5,"Proportion"
2002,"GOM","100-300m",">19°C",0,"GLORYS",19,"Proportion"
2002,"GOM","100-300m",">1°C",0.999999943472632,"GLORYS",1,"Proportion"
2002,"GOM","100-300m",">2.5°C",0.999999943472632,"GLORYS",2.5,"Proportion"
2002,"GOM","100-300m",">20.5°C",0,"GLORYS",20.5,"Proportion"
2002,"GOM","100-300m",">20°C",0,"GLORYS",20,"Proportion"
2002,"GOM","100-300m",">21.5°C",0,"GLORYS",21.5,"Proportion"
2002,"GOM","100-300m",">21°C",0,"GLORYS",21,"Proportion"
2002,"GOM","100-300m",">22.5°C",0,"GLORYS",22.5,"Proportion"
2002,"GOM","100-300m",">22°C",0,"GLORYS",22,"Proportion"
2002,"GOM","100-300m",">23.5°C",0,"GLORYS",23.5,"Proportion"
2002,"GOM","100-300m",">23°C",0,"GLORYS",23,"Proportion"
2002,"GOM","100-300m",">24.5°C",0,"GLORYS",24.5,"Proportion"
2002,"GOM","100-300m",">24°C",0,"GLORYS",24,"Proportion"
2002,"GOM","100-300m",">25.5°C",0,"GLORYS",25.5,"Proportion"
2002,"GOM","100-300m",">25°C",0,"GLORYS",25,"Proportion"
2002,"GOM","100-300m",">26.5°C",0,"GLORYS",26.5,"Proportion"
2002,"GOM","100-300m",">26°C",0,"GLORYS",26,"Proportion"
2002,"GOM","100-300m",">27.5°C",0,"GLORYS",27.5,"Proportion"
2002,"GOM","100-300m",">27°C",0,"GLORYS",27,"Proportion"
2002,"GOM","100-300m",">28.5°C",0,"GLORYS",28.5,"Proportion"
2002,"GOM","100-300m",">28°C",0,"GLORYS",28,"Proportion"
2002,"GOM","100-300m",">29.5°C",0,"GLORYS",29.5,"Proportion"
2002,"GOM","100-300m",">29°C",0,"GLORYS",29,"Proportion"
2002,"GOM","100-300m",">2°C",0.999999943472632,"GLORYS",2,"Proportion"
2002,"GOM","100-300m",">3.5°C",0.999999943472632,"GLORYS",3.5,"Proportion"
2002,"GOM","100-300m",">30°C",0,"GLORYS",30,"Proportion"
2002,"GOM","100-300m",">3°C",0.999999943472632,"GLORYS",3,"Proportion"
2002,"GOM","100-300m",">4.5°C",0.999999943472632,"GLORYS",4.5,"Proportion"
2002,"GOM","100-300m",">4°C",0.999999943472632,"GLORYS",4,"Proportion"
2002,"GOM","100-300m",">5.5°C",0.987765555051039,"GLORYS",5.5,"Proportion"
2002,"GOM","100-300m",">5°C",0.999691767954521,"GLORYS",5,"Proportion"
2002,"GOM","100-300m",">6.5°C",0.86833740859361,"GLORYS",6.5,"Proportion"
2002,"GOM","100-300m",">6°C",0.949024228757314,"GLORYS",6,"Proportion"
2002,"GOM","100-300m",">7.5°C",0.443431563616101,"GLORYS",7.5,"Proportion"
2002,"GOM","100-300m",">7°C",0.724071450226187,"GLORYS",7,"Proportion"
2002,"GOM","100-300m",">8.5°C",0.061981457449047,"GLORYS",8.5,"Proportion"
2002,"GOM","100-300m",">8°C",0.180327075825769,"GLORYS",8,"Proportion"
2002,"GOM","100-300m",">9.5°C",0.0051818852029187,"GLORYS",9.5,"Proportion"
2002,"GOM","100-300m",">9°C",0.0207588832370597,"GLORYS",9,"Proportion"
2002,"GOM","25-100m",">0.5°C",0.999999943472617,"GLORYS",0.5,"Proportion"
2002,"GOM","25-100m",">1.5°C",0.999999943472617,"GLORYS",1.5,"Proportion"
2002,"GOM","25-100m",">10.5°C",0.0947530447555475,"GLORYS",10.5,"Proportion"
2002,"GOM","25-100m",">10°C",0.134851571922291,"GLORYS",10,"Proportion"
2002,"GOM","25-100m",">11.5°C",0.0417477408616305,"GLORYS",11.5,"Proportion"
2002,"GOM","25-100m",">11°C",0.0644676949182018,"GLORYS",11,"Proportion"
2002,"GOM","25-100m",">12.5°C",0.0189328210514219,"GLORYS",12.5,"Proportion"
2002,"GOM","25-100m",">12°C",0.0278327837486318,"GLORYS",12,"Proportion"
2002,"GOM","25-100m",">13.5°C",0.00947631298397707,"GLORYS",13.5,"Proportion"
2002,"GOM","25-100m",">13°C",0.013107597940092,"GLORYS",13,"Proportion"
2002,"GOM","25-100m",">14.5°C",0.00524119120740458,"GLORYS",14.5,"Proportion"
2002,"GOM","25-100m",">14°C",0.00721838877734419,"GLORYS",14,"Proportion"
2002,"GOM","25-100m",">15.5°C",0.00280891997423594,"GLORYS",15.5,"Proportion"
2002,"GOM","25-100m",">15°C",0.00384541357531211,"GLORYS",15,"Proportion"
2002,"GOM","25-100m",">16.5°C",0.00099892251690437,"GLORYS",16.5,"Proportion"
2002,"GOM","25-100m",">16°C",0.00190444778727149,"GLORYS",16,"Proportion"
2002,"GOM","25-100m",">17.5°C",0.00022518560099821,"GLORYS",17.5,"Proportion"
2002,"GOM","25-100m",">17°C",0.00067787927228819,"GLORYS",17,"Proportion"
2002,"GOM","25-100m",">18.5°C",0,"GLORYS",18.5,"Proportion"
2002,"GOM","25-100m",">18°C",3.73842320116333e-05,"GLORYS",18,"Proportion"
2002,"GOM","25-100m",">19.5°C",0,"GLORYS",19.5,"Proportion"
2002,"GOM","25-100m",">19°C",0,"GLORYS",19,"Proportion"
2002,"GOM","25-100m",">1°C",0.999999943472617,"GLORYS",1,"Proportion"
2002,"GOM","25-100m",">2.5°C",0.999999943472617,"GLORYS",2.5,"Proportion"
2002,"GOM","25-100m",">20.5°C",0,"GLORYS",20.5,"Proportion"
2002,"GOM","25-100m",">20°C",0,"GLORYS",20,"Proportion"
2002,"GOM","25-100m",">21.5°C",0,"GLORYS",21.5,"Proportion"
2002,"GOM","25-100m",">21°C",0,"GLORYS",21,"Proportion"
2002,"GOM","25-100m",">22.5°C",0,"GLORYS",22.5,"Proportion"
2002,"GOM","25-100m",">22°C",0,"GLORYS",22,"Proportion"
2002,"GOM","25-100m",">23.5°C",0,"GLORYS",23.5,"Proportion"
2002,"GOM","25-100m",">23°C",0,"GLORYS",23,"Proportion"
2002,"GOM","25-100m",">24.5°C",0,"GLORYS",24.5,"Proportion"
2002,"GOM","25-100m",">24°C",0,"GLORYS",24,"Proportion"
2002,"GOM","25-100m",">25.5°C",0,"GLORYS",25.5,"Proportion"
2002,"GOM","25-100m",">25°C",0,"GLORYS",25,"Proportion"
2002,"GOM","25-100m",">26.5°C",0,"GLORYS",26.5,"Proportion"
2002,"GOM","25-100m",">26°C",0,"GLORYS",26,"Proportion"
2002,"GOM","25-100m",">27.5°C",0,"GLORYS",27.5,"Proportion"
2002,"GOM","25-100m",">27°C",0,"GLORYS",27,"Proportion"
2002,"GOM","25-100m",">28.5°C",0,"GLORYS",28.5,"Proportion"
2002,"GOM","25-100m",">28°C",0,"GLORYS",28,"Proportion"
2002,"GOM","25-100m",">29.5°C",0,"GLORYS",29.5,"Proportion"
2002,"GOM","25-100m",">29°C",0,"GLORYS",29,"Proportion"
2002,"GOM","25-100m",">2°C",0.999999943472617,"GLORYS",2,"Proportion"
2002,"GOM","25-100m",">3.5°C",0.999999943472617,"GLORYS",3.5,"Proportion"
2002,"GOM","25-100m",">30°C",0,"GLORYS",30,"Proportion"
2002,"GOM","25-100m",">3°C",0.999999943472617,"GLORYS",3,"Proportion"
2002,"GOM","25-100m",">4.5°C",0.990582924192818,"GLORYS",4.5,"Proportion"
2002,"GOM","25-100m",">4°C",0.999706641202099,"GLORYS",4,"Proportion"
2002,"GOM","25-100m",">5.5°C",0.806886980348303,"GLORYS",5.5,"Proportion"
2002,"GOM","25-100m",">5°C",0.943850817749058,"GLORYS",5,"Proportion"
2002,"GOM","25-100m",">6.5°C",0.57162523499166,"GLORYS",6.5,"Proportion"
2002,"GOM","25-100m",">6°C",0.683390324325616,"GLORYS",6,"Proportion"
2002,"GOM","25-100m",">7.5°C",0.388575966014205,"GLORYS",7.5,"Proportion"
2002,"GOM","25-100m",">7°C",0.475133859493298,"GLORYS",7,"Proportion"
2002,"GOM","25-100m",">8.5°C",0.256044095339774,"GLORYS",8.5,"Proportion"
2002,"GOM","25-100m",">8°C",0.313647330063313,"GLORYS",8,"Proportion"
2002,"GOM","25-100m",">9.5°C",0.175364751291437,"GLORYS",9.5,"Proportion"
2002,"GOM","25-100m",">9°C",0.212473628063219,"GLORYS",9,"Proportion"
2002,"GOM","AllDepths",">0.5°C",0.99999994347263,"GLORYS",0.5,"Proportion"
2002,"GOM","AllDepths",">1.5°C",0.99999994347263,"GLORYS",1.5,"Proportion"
2002,"GOM","AllDepths",">10.5°C",0.0181720973685054,"GLORYS",10.5,"Proportion"
2002,"GOM","AllDepths",">10°C",0.025257432460262,"GLORYS",10,"Proportion"
2002,"GOM","AllDepths",">11.5°C",0.00924802547153537,"GLORYS",11.5,"Proportion"
2002,"GOM","AllDepths",">11°C",0.0130844040827937,"GLORYS",11,"Proportion"
2002,"GOM","AllDepths",">12.5°C",0.00508960462823939,"GLORYS",12.5,"Proportion"
2002,"GOM","AllDepths",">12°C",0.00681331030110993,"GLORYS",12,"Proportion"
2002,"GOM","AllDepths",">13.5°C",0.00304657759340933,"GLORYS",13.5,"Proportion"
2002,"GOM","AllDepths",">13°C",0.00388445147582174,"GLORYS",13,"Proportion"
2002,"GOM","AllDepths",">14.5°C",0.00189514662326722,"GLORYS",14.5,"Proportion"
2002,"GOM","AllDepths",">14°C",0.00241445557442005,"GLORYS",14,"Proportion"
2002,"GOM","AllDepths",">15.5°C",0.00108024416203696,"GLORYS",15.5,"Proportion"
2002,"GOM","AllDepths",">15°C",0.00141011257637018,"GLORYS",15,"Proportion"
2002,"GOM","AllDepths",">16.5°C",0.00058962965317859,"GLORYS",16.5,"Proportion"
2002,"GOM","AllDepths",">16°C",0.0008035114976801,"GLORYS",16,"Proportion"
2002,"GOM","AllDepths",">17.5°C",0.0003049948689952,"GLORYS",17.5,"Proportion"
2002,"GOM","AllDepths",">17°C",0.00044224919355884,"GLORYS",17,"Proportion"
2002,"GOM","AllDepths",">18.5°C",6.58085291601946e-05,"GLORYS",18.5,"Proportion"
2002,"GOM","AllDepths",">18°C",0.00016569844771114,"GLORYS",18,"Proportion"
2002,"GOM","AllDepths",">19.5°C",0,"GLORYS",19.5,"Proportion"
2002,"GOM","AllDepths",">19°C",1.31486065627484e-05,"GLORYS",19,"Proportion"
2002,"GOM","AllDepths",">1°C",0.99999994347263,"GLORYS",1,"Proportion"
2002,"GOM","AllDepths",">2.5°C",0.99999994347263,"GLORYS",2.5,"Proportion"
2002,"GOM","AllDepths",">20.5°C",0,"GLORYS",20.5,"Proportion"
2002,"GOM","AllDepths",">20°C",0,"GLORYS",20,"Proportion"
2002,"GOM","AllDepths",">21.5°C",0,"GLORYS",21.5,"Proportion"
2002,"GOM","AllDepths",">21°C",0,"GLORYS",21,"Proportion"
2002,"GOM","AllDepths",">22.5°C",0,"GLORYS",22.5,"Proportion"
2002,"GOM","AllDepths",">22°C",0,"GLORYS",22,"Proportion"
2002,"GOM","AllDepths",">23.5°C",0,"GLORYS",23.5,"Proportion"
2002,"GOM","AllDepths",">23°C",0,"GLORYS",23,"Proportion"
2002,"GOM","AllDepths",">24.5°C",0,"GLORYS",24.5,"Proportion"
2002,"GOM","AllDepths",">24°C",0,"GLORYS",24,"Proportion"
2002,"GOM","AllDepths",">25.5°C",0,"GLORYS",25.5,"Proportion"
2002,"GOM","AllDepths",">25°C",0,"GLORYS",25,"Proportion"
2002,"GOM","AllDepths",">26.5°C",0,"GLORYS",26.5,"Proportion"
2002,"GOM","AllDepths",">26°C",0,"GLORYS",26,"Proportion"
2002,"GOM","AllDepths",">27.5°C",0,"GLORYS",27.5,"Proportion"
2002,"GOM","AllDepths",">27°C",0,"GLORYS",27,"Proportion"
2002,"GOM","AllDepths",">28.5°C",0,"GLORYS",28.5,"Proportion"
2002,"GOM","AllDepths",">28°C",0,"GLORYS",28,"Proportion"
2002,"GOM","AllDepths",">29.5°C",0,"GLORYS",29.5,"Proportion"
2002,"GOM","AllDepths",">29°C",0,"GLORYS",29,"Proportion"
2002,"GOM","AllDepths",">2°C",0.99999994347263,"GLORYS",2,"Proportion"
2002,"GOM","AllDepths",">3.5°C",0.99999994347263,"GLORYS",3.5,"Proportion"
2002,"GOM","AllDepths",">30°C",0,"GLORYS",30,"Proportion"
2002,"GOM","AllDepths",">3°C",0.99999994347263,"GLORYS",3,"Proportion"
2002,"GOM","AllDepths",">4.5°C",0.99851978243831,"GLORYS",4.5,"Proportion"
2002,"GOM","AllDepths",">4°C",0.999958777136193,"GLORYS",4,"Proportion"
2002,"GOM","AllDepths",">5.5°C",0.959672739821,"GLORYS",5.5,"Proportion"
2002,"GOM","AllDepths",">5°C",0.990267471943916,"GLORYS",5,"Proportion"
2002,"GOM","AllDepths",">6.5°C",0.82422610528634,"GLORYS",6.5,"Proportion"
2002,"GOM","AllDepths",">6°C",0.908823053062923,"GLORYS",6,"Proportion"
2002,"GOM","AllDepths",">7.5°C",0.440009418180399,"GLORYS",7.5,"Proportion"
2002,"GOM","AllDepths",">7°C",0.688899502454755,"GLORYS",7,"Proportion"
2002,"GOM","AllDepths",">8.5°C",0.097090647578278,"GLORYS",8.5,"Proportion"
2002,"GOM","AllDepths",">8°C",0.207094027608898,"GLORYS",8,"Proportion"
2002,"GOM","AllDepths",">9.5°C",0.0353436022096856,"GLORYS",9.5,"Proportion"
2002,"GOM","AllDepths",">9°C",0.0543634793739524,"GLORYS",9,"Proportion"
2002,"MAB","0-25m",">0.5°C",0.999999943472632,"GLORYS",0.5,"Proportion"
2002,"MAB","0-25m",">1.5°C",0.999999943472632,"GLORYS",1.5,"Proportion"
2002,"MAB","0-25m",">10.5°C",0.695966036656837,"GLORYS",10.5,"Proportion"
2002,"MAB","0-25m",">10°C",0.736337553334011,"GLORYS",10,"Proportion"
2002,"MAB","0-25m",">11.5°C",0.63745288409072,"GLORYS",11.5,"Proportion"
2002,"MAB","0-25m",">11°C",0.663940481426424,"GLORYS",11,"Proportion"
2002,"MAB","0-25m",">12.5°C",0.585651690459066,"GLORYS",12.5,"Proportion"
2002,"MAB","0-25m",">12°C",0.611477333123316,"GLORYS",12,"Proportion"
2002,"MAB","0-25m",">13.5°C",0.538444788725549,"GLORYS",13.5,"Proportion"
2002,"MAB","0-25m",">13°C",0.562143399912141,"GLORYS",13,"Proportion"
2002,"MAB","0-25m",">14.5°C",0.491154289397194,"GLORYS",14.5,"Proportion"
2002,"MAB","0-25m",">14°C",0.515292787521799,"GLORYS",14,"Proportion"
2002,"MAB","0-25m",">15.5°C",0.446915422198082,"GLORYS",15.5,"Proportion"
2002,"MAB","0-25m",">15°C",0.46726122686318,"GLORYS",15,"Proportion"
2002,"MAB","0-25m",">16.5°C",0.406559335904308,"GLORYS",16.5,"Proportion"
2002,"MAB","0-25m",">16°C",0.426624902421641,"GLORYS",16,"Proportion"
2002,"MAB","0-25m",">17.5°C",0.365602766024031,"GLORYS",17.5,"Proportion"
2002,"MAB","0-25m",">17°C",0.386602191797484,"GLORYS",17,"Proportion"
2002,"MAB","0-25m",">18.5°C",0.32266075194093,"GLORYS",18.5,"Proportion"
2002,"MAB","0-25m",">18°C",0.34354990136937,"GLORYS",18,"Proportion"
2002,"MAB","0-25m",">19.5°C",0.285705069968131,"GLORYS",19.5,"Proportion"
2002,"MAB","0-25m",">19°C",0.303849036020297,"GLORYS",19,"Proportion"
2002,"MAB","0-25m",">1°C",0.999999943472632,"GLORYS",1,"Proportion"
2002,"MAB","0-25m",">2.5°C",0.999999943472632,"GLORYS",2.5,"Proportion"
2002,"MAB","0-25m",">20.5°C",0.24798683584752,"GLORYS",20.5,"Proportion"
2002,"MAB","0-25m",">20°C",0.267513263195721,"GLORYS",20,"Proportion"
2002,"MAB","0-25m",">21.5°C",0.208669427738086,"GLORYS",21.5,"Proportion"
2002,"MAB","0-25m",">21°C",0.228299954733122,"GLORYS",21,"Proportion"
2002,"MAB","0-25m",">22.5°C",0.170710888937558,"GLORYS",22.5,"Proportion"
2002,"MAB","0-25m",">22°C",0.189960562019523,"GLORYS",22,"Proportion"
2002,"MAB","0-25m",">23.5°C",0.125422950125319,"GLORYS",23.5,"Proportion"
2002,"MAB","0-25m",">23°C",0.149230881416983,"GLORYS",23,"Proportion"
2002,"MAB","0-25m",">24.5°C",0.0895470976898434,"GLORYS",24.5,"Proportion"
2002,"MAB","0-25m",">24°C",0.107940662666889,"GLORYS",24,"Proportion"
2002,"MAB","0-25m",">25.5°C",0.0460324751206479,"GLORYS",25.5,"Proportion"
2002,"MAB","0-25m",">25°C",0.0644038071923429,"GLORYS",25,"Proportion"
2002,"MAB","0-25m",">26.5°C",0.018568043577665,"GLORYS",26.5,"Proportion"
2002,"MAB","0-25m",">26°C",0.0324365918898116,"GLORYS",26,"Proportion"
2002,"MAB","0-25m",">27.5°C",0.00438579207011757,"GLORYS",27.5,"Proportion"
2002,"MAB","0-25m",">27°C",0.00959968132406195,"GLORYS",27,"Proportion"
2002,"MAB","0-25m",">28.5°C",0.00056658082860178,"GLORYS",28.5,"Proportion"
2002,"MAB","0-25m",">28°C",0.00167025295953062,"GLORYS",28,"Proportion"
2002,"MAB","0-25m",">29.5°C",0,"GLORYS",29.5,"Proportion"
2002,"MAB","0-25m",">29°C",0.00013810110289771,"GLORYS",29,"Proportion"
2002,"MAB","0-25m",">2°C",0.999999943472632,"GLORYS",2,"Proportion"
2002,"MAB","0-25m",">3.5°C",0.999999943472632,"GLORYS",3.5,"Proportion"
2002,"MAB","0-25m",">30°C",0,"GLORYS",30,"Proportion"
2002,"MAB","0-25m",">3°C",0.999999943472632,"GLORYS",3,"Proportion"
2002,"MAB","0-25m",">4.5°C",0.999999943472632,"GLORYS",4.5,"Proportion"
2002,"MAB","0-25m",">4°C",0.999999943472632,"GLORYS",4,"Proportion"
2002,"MAB","0-25m",">5.5°C",0.998610486244974,"GLORYS",5.5,"Proportion"
2002,"MAB","0-25m",">5°C",0.999959865907658,"GLORYS",5,"Proportion"
2002,"MAB","0-25m",">6.5°C",0.961075032146774,"GLORYS",6.5,"Proportion"
2002,"MAB","0-25m",">6°C",0.985200882250808,"GLORYS",6,"Proportion"
2002,"MAB","0-25m",">7.5°C",0.897381312164257,"GLORYS",7.5,"Proportion"
2002,"MAB","0-25m",">7°C",0.929124599773938,"GLORYS",7,"Proportion"
2002,"MAB","0-25m",">8.5°C",0.836549139878044,"GLORYS",8.5,"Proportion"
2002,"MAB","0-25m",">8°C",0.866535723699492,"GLORYS",8,"Proportion"
2002,"MAB","0-25m",">9.5°C",0.778916052514516,"GLORYS",9.5,"Proportion"
2002,"MAB","0-25m",">9°C",0.81038100396482,"GLORYS",9,"Proportion"
2002,"MAB","100-300m",">0.5°C",0.999999943472632,"GLORYS",0.5,"Proportion"
2002,"MAB","100-300m",">1.5°C",0.999999943472632,"GLORYS",1.5,"Proportion"
2002,"MAB","100-300m",">10.5°C",0.86862132890794,"GLORYS",10.5,"Proportion"
2002,"MAB","100-300m",">10°C",0.902681508507415,"GLORYS",10,"Proportion"
2002,"MAB","100-300m",">11.5°C",0.767169254854911,"GLORYS",11.5,"Proportion"
2002,"MAB","100-300m",">11°C",0.826373836867665,"GLORYS",11,"Proportion"
2002,"MAB","100-300m",">12.5°C",0.567897752965811,"GLORYS",12.5,"Proportion"
2002,"MAB","100-300m",">12°C",0.674678751441046,"GLORYS",12,"Proportion"
2002,"MAB","100-300m",">13.5°C",0.313099197155281,"GLORYS",13.5,"Proportion"
2002,"MAB","100-300m",">13°C",0.436129962839016,"GLORYS",13,"Proportion"
2002,"MAB","100-300m",">14.5°C",0.113502456401645,"GLORYS",14.5,"Proportion"
2002,"MAB","100-300m",">14°C",0.196878348931836,"GLORYS",14,"Proportion"
2002,"MAB","100-300m",">15.5°C",0.0263101705620771,"GLORYS",15.5,"Proportion"
2002,"MAB","100-300m",">15°C",0.0574571510810719,"GLORYS",15,"Proportion"
2002,"MAB","100-300m",">16.5°C",0.00496429143201464,"GLORYS",16.5,"Proportion"
2002,"MAB","100-300m",">16°C",0.0106098282106338,"GLORYS",16,"Proportion"
2002,"MAB","100-300m",">17.5°C",0.00089615089264868,"GLORYS",17.5,"Proportion"
2002,"MAB","100-300m",">17°C",0.00258454960909845,"GLORYS",17,"Proportion"
2002,"MAB","100-300m",">18.5°C",1.41819571279826e-05,"GLORYS",18.5,"Proportion"
2002,"MAB","100-300m",">18°C",0.00014332871853133,"GLORYS",18,"Proportion"
2002,"MAB","100-300m",">19.5°C",0,"GLORYS",19.5,"Proportion"
2002,"MAB","100-300m",">19°C",0,"GLORYS",19,"Proportion"
2002,"MAB","100-300m",">1°C",0.999999943472632,"GLORYS",1,"Proportion"
2002,"MAB","100-300m",">2.5°C",0.999999943472632,"GLORYS",2.5,"Proportion"
2002,"MAB","100-300m",">20.5°C",0,"GLORYS",20.5,"Proportion"
2002,"MAB","100-300m",">20°C",0,"GLORYS",20,"Proportion"
2002,"MAB","100-300m",">21.5°C",0,"GLORYS",21.5,"Proportion"
2002,"MAB","100-300m",">21°C",0,"GLORYS",21,"Proportion"
2002,"MAB","100-300m",">22.5°C",0,"GLORYS",22.5,"Proportion"
2002,"MAB","100-300m",">22°C",0,"GLORYS",22,"Proportion"
2002,"MAB","100-300m",">23.5°C",0,"GLORYS",23.5,"Proportion"
2002,"MAB","100-300m",">23°C",0,"GLORYS",23,"Proportion"
2002,"MAB","100-300m",">24.5°C",0,"GLORYS",24.5,"Proportion"
2002,"MAB","100-300m",">24°C",0,"GLORYS",24,"Proportion"
2002,"MAB","100-300m",">25.5°C",0,"GLORYS",25.5,"Proportion"
2002,"MAB","100-300m",">25°C",0,"GLORYS",25,"Proportion"
2002,"MAB","100-300m",">26.5°C",0,"GLORYS",26.5,"Proportion"
2002,"MAB","100-300m",">26°C",0,"GLORYS",26,"Proportion"
2002,"MAB","100-300m",">27.5°C",0,"GLORYS",27.5,"Proportion"
2002,"MAB","100-300m",">27°C",0,"GLORYS",27,"Proportion"
2002,"MAB","100-300m",">28.5°C",0,"GLORYS",28.5,"Proportion"
2002,"MAB","100-300m",">28°C",0,"GLORYS",28,"Proportion"
2002,"MAB","100-300m",">29.5°C",0,"GLORYS",29.5,"Proportion"
2002,"MAB","100-300m",">29°C",0,"GLORYS",29,"Proportion"
2002,"MAB","100-300m",">2°C",0.999999943472632,"GLORYS",2,"Proportion"
2002,"MAB","100-300m",">3.5°C",0.999999943472632,"GLORYS",3.5,"Proportion"
2002,"MAB","100-300m",">30°C",0,"GLORYS",30,"Proportion"
2002,"MAB","100-300m",">3°C",0.999999943472632,"GLORYS",3,"Proportion"
2002,"MAB","100-300m",">4.5°C",0.999999943472632,"GLORYS",4.5,"Proportion"
2002,"MAB","100-300m",">4°C",0.999999943472632,"GLORYS",4,"Proportion"
2002,"MAB","100-300m",">5.5°C",0.999332143270626,"GLORYS",5.5,"Proportion"
2002,"MAB","100-300m",">5°C",0.999999943472632,"GLORYS",5,"Proportion"
2002,"MAB","100-300m",">6.5°C",0.992712408466713,"GLORYS",6.5,"Proportion"
2002,"MAB","100-300m",">6°C",0.996732887132623,"GLORYS",6,"Proportion"
2002,"MAB","100-300m",">7.5°C",0.988108598447496,"GLORYS",7.5,"Proportion"
2002,"MAB","100-300m",">7°C",0.990025940886079,"GLORYS",7,"Proportion"
2002,"MAB","100-300m",">8.5°C",0.97132753266231,"GLORYS",8.5,"Proportion"
2002,"MAB","100-300m",">8°C",0.982659703712421,"GLORYS",8,"Proportion"
2002,"MAB","100-300m",">9.5°C",0.929413013095303,"GLORYS",9.5,"Proportion"
2002,"MAB","100-300m",">9°C",0.952536265948656,"GLORYS",9,"Proportion"
2002,"MAB","25-100m",">0.5°C",0.999999943472655,"GLORYS",0.5,"Proportion"
2002,"MAB","25-100m",">1.5°C",0.999999943472655,"GLORYS",1.5,"Proportion"
2002,"MAB","25-100m",">10.5°C",0.52445875666559,"GLORYS",10.5,"Proportion"
2002,"MAB","25-100m",">10°C",0.581046442993013,"GLORYS",10,"Proportion"
2002,"MAB","25-100m",">11.5°C",0.417748750644967,"GLORYS",11.5,"Proportion"
2002,"MAB","25-100m",">11°C",0.468756633988759,"GLORYS",11,"Proportion"
2002,"MAB","25-100m",">12.5°C",0.334495096246317,"GLORYS",12.5,"Proportion"
2002,"MAB","25-100m",">12°C",0.374130206091291,"GLORYS",12,"Proportion"
2002,"MAB","25-100m",">13.5°C",0.259049799767618,"GLORYS",13.5,"Proportion"
2002,"MAB","25-100m",">13°C",0.296785575063299,"GLORYS",13,"Proportion"
2002,"MAB","25-100m",">14.5°C",0.186076003077394,"GLORYS",14.5,"Proportion"
2002,"MAB","25-100m",">14°C",0.219931175704853,"GLORYS",14,"Proportion"
2002,"MAB","25-100m",">15.5°C",0.13604631955564,"GLORYS",15.5,"Proportion"
2002,"MAB","25-100m",">15°C",0.159148200963766,"GLORYS",15,"Proportion"
2002,"MAB","25-100m",">16.5°C",0.102462274439383,"GLORYS",16.5,"Proportion"
2002,"MAB","25-100m",">16°C",0.118232930069454,"GLORYS",16,"Proportion"
2002,"MAB","25-100m",">17.5°C",0.0781183443363898,"GLORYS",17.5,"Proportion"
2002,"MAB","25-100m",">17°C",0.0890166290355575,"GLORYS",17,"Proportion"
2002,"MAB","25-100m",">18.5°C",0.0617615069202847,"GLORYS",18.5,"Proportion"
2002,"MAB","25-100m",">18°C",0.0694497543605994,"GLORYS",18,"Proportion"
2002,"MAB","25-100m",">19.5°C",0.0474669273817736,"GLORYS",19.5,"Proportion"
2002,"MAB","25-100m",">19°C",0.0542013098478658,"GLORYS",19,"Proportion"
2002,"MAB","25-100m",">1°C",0.999999943472655,"GLORYS",1,"Proportion"
2002,"MAB","25-100m",">2.5°C",0.999999943472655,"GLORYS",2.5,"Proportion"
2002,"MAB","25-100m",">20.5°C",0.0355408291565622,"GLORYS",20.5,"Proportion"
2002,"MAB","25-100m",">20°C",0.0415600925130811,"GLORYS",20,"Proportion"
2002,"MAB","25-100m",">21.5°C",0.0253944434093592,"GLORYS",21.5,"Proportion"
2002,"MAB","25-100m",">21°C",0.0299084438725409,"GLORYS",21,"Proportion"
2002,"MAB","25-100m",">22.5°C",0.0182234959869681,"GLORYS",22.5,"Proportion"
2002,"MAB","25-100m",">22°C",0.0215020972759498,"GLORYS",22,"Proportion"
2002,"MAB","25-100m",">23.5°C",0.0125274537584205,"GLORYS",23.5,"Proportion"
2002,"MAB","25-100m",">23°C",0.0153647470929686,"GLORYS",23,"Proportion"
2002,"MAB","25-100m",">24.5°C",0.00647352546716219,"GLORYS",24.5,"Proportion"
2002,"MAB","25-100m",">24°C",0.00954346058609767,"GLORYS",24,"Proportion"
2002,"MAB","25-100m",">25.5°C",0.00147041288896069,"GLORYS",25.5,"Proportion"
2002,"MAB","25-100m",">25°C",0.0032394800465243,"GLORYS",25,"Proportion"
2002,"MAB","25-100m",">26.5°C",0.00016188909586136,"GLORYS",26.5,"Proportion"
2002,"MAB","25-100m",">26°C",0.00053587947304096,"GLORYS",26,"Proportion"
2002,"MAB","25-100m",">27.5°C",0,"GLORYS",27.5,"Proportion"
2002,"MAB","25-100m",">27°C",2.02610732819726e-05,"GLORYS",27,"Proportion"
2002,"MAB","25-100m",">28.5°C",0,"GLORYS",28.5,"Proportion"
2002,"MAB","25-100m",">28°C",0,"GLORYS",28,"Proportion"
2002,"MAB","25-100m",">29.5°C",0,"GLORYS",29.5,"Proportion"
2002,"MAB","25-100m",">29°C",0,"GLORYS",29,"Proportion"
2002,"MAB","25-100m",">2°C",0.999999943472655,"GLORYS",2,"Proportion"
2002,"MAB","25-100m",">3.5°C",0.999999943472655,"GLORYS",3.5,"Proportion"
2002,"MAB","25-100m",">30°C",0,"GLORYS",30,"Proportion"
