"Latitude","Longitude","Value","Season"
43.625,-60.625,-0.336162988344828,"Winter"
43.625,-60.375,-0.297714796331194,"Winter"
43.625,-60.125,-0.303822204801771,"Winter"
43.375,-76.875,1.72261849244436,"Winter"
43.375,-76.625,1.53250736925337,"Winter"
43.375,-76.375,1.33335922294193,"Winter"
43.375,-70.375,0.161633332570394,"Winter"
43.375,-70.125,0.11566293504503,"Winter"
43.375,-69.875,-0.0263740619023641,"Winter"
43.375,-69.625,-0.212118517027961,"Winter"
43.375,-69.375,-0.42092223962148,"Winter"
43.375,-69.125,-0.556496299637689,"Winter"
43.375,-68.875,-0.59671110841963,"Winter"
43.375,-68.625,-0.58937406539917,"Winter"
43.375,-68.375,-0.582792552312215,"Winter"
43.375,-68.125,-0.616192531585693,"Winter"
43.375,-67.875,-0.705725900332133,"Winter"
43.375,-67.625,-0.805855586793688,"Winter"
43.375,-67.375,-0.851718499925401,"Winter"
43.375,-67.125,-0.800603704982334,"Winter"
43.375,-66.875,-0.630244427257114,"Winter"
43.375,-66.625,-0.447225901815626,"Winter"
43.375,-66.375,-0.362025916576385,"Winter"
43.375,-66.125,-0.347977782620324,"Winter"
43.375,-65.875,-0.349218508932326,"Winter"
43.375,-65.625,-0.304551837179396,"Winter"
43.375,-65.375,-0.219770367940267,"Winter"
43.375,-65.125,-0.0944925877783034,"Winter"
43.375,-64.875,-0.0229444278611077,"Winter"
43.375,-64.625,-0.000670377413431803,"Winter"
43.375,-64.375,-0.00672590004073249,"Winter"
43.375,-64.125,-0.0597259263197581,"Winter"
43.375,-63.875,-0.157125916745928,"Winter"
43.375,-63.625,-0.259866662157906,"Winter"
43.375,-63.375,-0.355055562655131,"Winter"
43.375,-63.125,-0.459788865513272,"Winter"
43.375,-62.875,-0.565522212452359,"Winter"
43.375,-62.625,-0.6817962858412,"Winter"
43.375,-62.375,-0.823299985461765,"Winter"
43.375,-62.125,-0.96724812719557,"Winter"
43.375,-61.875,-1.06426666047838,"Winter"
43.375,-61.625,-1.08868518273036,"Winter"
43.375,-61.375,-1.05198146237267,"Winter"
43.375,-61.125,-0.957396268844604,"Winter"
43.375,-60.875,-0.851559233665466,"Winter"
43.375,-60.625,-0.754674075709449,"Winter"
43.375,-60.375,-0.685207397407956,"Winter"
43.375,-60.125,-0.649507408671909,"Winter"
43.125,-70.625,0.188785145017836,"Winter"
43.125,-70.375,0.137499994701809,"Winter"
43.125,-70.125,0.00767779085371229,"Winter"
43.125,-69.875,-0.195103714201185,"Winter"
43.125,-69.625,-0.427055539025201,"Winter"
43.125,-69.375,-0.63359256585439,"Winter"
43.125,-69.125,-0.721688887808058,"Winter"
43.125,-68.875,-0.678037018246121,"Winter"
43.125,-68.625,-0.549418475892809,"Winter"
43.125,-68.375,-0.446211078431871,"Winter"
43.125,-68.125,-0.453499990039402,"Winter"
43.125,-67.875,-0.590762946340773,"Winter"
43.125,-67.625,-0.777796292304993,"Winter"
43.125,-67.375,-0.899474069807265,"Winter"
43.125,-67.125,-0.883359199100071,"Winter"
43.125,-66.875,-0.740488847096761,"Winter"
43.125,-66.625,-0.562844448619419,"Winter"
43.125,-66.375,-0.439181474844615,"Winter"
43.125,-66.125,-0.375133315722148,"Winter"
43.125,-65.875,-0.34144072400199,"Winter"
43.125,-65.625,-0.311848151683807,"Winter"
43.125,-65.375,-0.246177774005466,"Winter"
43.125,-65.125,-0.159907408555349,"Winter"
43.125,-64.875,-0.113796297709147,"Winter"
43.125,-64.625,-0.116325932078891,"Winter"
43.125,-64.375,-0.164870368109809,"Winter"
43.125,-64.125,-0.286240733994378,"Winter"
43.125,-63.875,-0.447381454043918,"Winter"
43.125,-63.625,-0.578118510378732,"Winter"
43.125,-63.375,-0.658729604880015,"Winter"
43.125,-63.125,-0.719444453716278,"Winter"
43.125,-62.875,-0.799718488587273,"Winter"
43.125,-62.625,-0.937611076566908,"Winter"
43.125,-62.375,-1.15335923565759,"Winter"
43.125,-62.125,-1.37751105891334,"Winter"
43.125,-61.875,-1.50083699623744,"Winter"
43.125,-61.625,-1.46477034091949,"Winter"
43.125,-61.375,-1.29967405266232,"Winter"
43.125,-61.125,-1.12134443124135,"Winter"
43.125,-60.875,-0.999362958802117,"Winter"
43.125,-60.625,-0.917070353031158,"Winter"
43.125,-60.375,-0.842133328649733,"Winter"
43.125,-60.125,-0.829366666740841,"Winter"
42.875,-70.625,0.272022186385261,"Winter"
42.875,-70.375,0.177414811982049,"Winter"
42.875,-70.125,-0.0361814922756619,"Winter"
42.875,-69.875,-0.316388858689202,"Winter"
42.875,-69.625,-0.568814799520704,"Winter"
42.875,-69.375,-0.726533349355062,"Winter"
42.875,-69.125,-0.758270319302877,"Winter"
42.875,-68.875,-0.663955534829034,"Winter"
42.875,-68.625,-0.504733249876234,"Winter"
42.875,-68.375,-0.375859228769938,"Winter"
42.875,-68.125,-0.394314795070224,"Winter"
42.875,-67.875,-0.566292577319675,"Winter"
42.875,-67.625,-0.79401478237576,"Winter"
42.875,-67.375,-0.941855539215936,"Winter"
42.875,-67.125,-0.946022195286221,"Winter"
42.875,-66.875,-0.842403668827481,"Winter"
42.875,-66.625,-0.71898146337933,"Winter"
42.875,-66.375,-0.61242591937383,"Winter"
42.875,-66.125,-0.522500005033281,"Winter"
42.875,-65.875,-0.431548137134976,"Winter"
42.875,-65.625,-0.346788884533776,"Winter"
42.875,-65.375,-0.270633323987325,"Winter"
42.875,-65.125,-0.230759252442254,"Winter"
42.875,-64.875,-0.256685168213314,"Winter"
42.875,-64.625,-0.312370363871256,"Winter"
42.875,-64.375,-0.41244811879264,"Winter"
42.875,-64.125,-0.567744429906209,"Winter"
42.875,-63.875,-0.734292549557156,"Winter"
42.875,-63.625,-0.829548127121396,"Winter"
42.875,-63.375,-0.821344437864092,"Winter"
42.875,-63.125,-0.809162934621175,"Winter"
42.875,-62.875,-0.850285188357035,"Winter"
42.875,-62.625,-1.02309258249071,"Winter"
42.875,-62.375,-1.28813704384698,"Winter"
42.875,-62.125,-1.50852590137058,"Winter"
42.875,-61.875,-1.50415552192264,"Winter"
42.875,-61.625,-1.25296663708157,"Winter"
42.875,-61.375,-0.897485192616781,"Winter"
42.875,-61.125,-0.686644437577989,"Winter"
42.875,-60.875,-0.656407395998637,"Winter"
42.875,-60.625,-0.715722192658318,"Winter"
42.875,-60.375,-0.73448889652888,"Winter"
42.875,-60.125,-0.785829608970218,"Winter"
42.625,-70.625,0.517388889524672,"Winter"
42.625,-70.375,0.362474038865831,"Winter"
42.625,-70.125,0.0472481886545817,"Winter"
42.625,-69.875,-0.317696290545993,"Winter"
42.625,-69.625,-0.594014806217617,"Winter"
42.625,-69.375,-0.710540707906087,"Winter"
42.625,-69.125,-0.717214785681831,"Winter"
42.625,-68.875,-0.65554440551334,"Winter"
42.625,-68.625,-0.550751813252767,"Winter"
42.625,-68.375,-0.453866653972202,"Winter"
42.625,-68.125,-0.477188860045539,"Winter"
42.625,-67.875,-0.634492611885071,"Winter"
42.625,-67.625,-0.822959269417657,"Winter"
42.625,-67.375,-0.932503684361776,"Winter"
42.625,-67.125,-0.928740726576911,"Winter"
42.625,-66.875,-0.864477756288316,"Winter"
42.625,-66.625,-0.800155535009172,"Winter"
42.625,-66.375,-0.743407403098212,"Winter"
42.625,-66.125,-0.6666592558225,"Winter"
42.625,-65.875,-0.552396274937524,"Winter"
42.625,-65.625,-0.446762947241465,"Winter"
42.625,-65.375,-0.389011092980703,"Winter"
42.625,-65.125,-0.41610740688112,"Winter"
42.625,-64.875,-0.497029629018572,"Winter"
42.625,-64.625,-0.586525917053223,"Winter"
42.625,-64.375,-0.685525912708706,"Winter"
42.625,-64.125,-0.788770333925883,"Winter"
42.625,-63.875,-0.84677406416999,"Winter"
42.625,-63.625,-0.798899957868788,"Winter"
42.625,-63.375,-0.658166660202874,"Winter"
42.625,-63.125,-0.564096260070801,"Winter"
42.625,-62.875,-0.589048139254252,"Winter"
42.625,-62.625,-0.815440707736545,"Winter"
42.625,-62.375,-1.12772216796875,"Winter"
42.625,-62.125,-1.3597444375356,"Winter"
42.625,-61.875,-1.30224068164825,"Winter"
42.625,-61.625,-0.981599961386787,"Winter"
42.625,-61.375,-0.598381482230292,"Winter"
42.625,-61.125,-0.396025943756104,"Winter"
42.625,-60.875,-0.366629616419474,"Winter"
42.625,-60.625,-0.370255510012309,"Winter"
42.625,-60.375,-0.310359242227342,"Winter"
42.625,-60.125,-0.326196326149835,"Winter"
42.375,-70.875,1.03034071922302,"Winter"
42.375,-70.625,0.889125903447469,"Winter"
42.375,-70.375,0.647003732787238,"Winter"
42.375,-70.125,0.26867405043708,"Winter"
42.375,-69.875,-0.144933334986369,"Winter"
42.375,-69.625,-0.45259259806739,"Winter"
42.375,-69.375,-0.588414812088013,"Winter"
42.375,-69.125,-0.615281467967563,"Winter"
42.375,-68.875,-0.610703696144952,"Winter"
42.375,-68.625,-0.583425919214884,"Winter"
42.375,-68.375,-0.536348144213359,"Winter"
42.375,-68.125,-0.538351779513889,"Winter"
42.375,-67.875,-0.616403685675727,"Winter"
42.375,-67.625,-0.714170384407044,"Winter"
42.375,-67.375,-0.760485137833489,"Winter"
42.375,-67.125,-0.748555551634895,"Winter"
42.375,-66.875,-0.735840715302361,"Winter"
42.375,-66.625,-0.741433336999681,"Winter"
42.375,-66.375,-0.772177725368076,"Winter"
42.375,-66.125,-0.784611082077026,"Winter"
42.375,-65.875,-0.760985140005747,"Winter"
42.375,-65.625,-0.729177754455143,"Winter"
42.375,-65.375,-0.739837038516998,"Winter"
42.375,-65.125,-0.80341847870085,"Winter"
42.375,-64.875,-0.883303707175785,"Winter"
42.375,-64.625,-0.926633334159851,"Winter"
42.375,-64.375,-0.925529620382521,"Winter"
42.375,-64.125,-0.877351853582594,"Winter"
42.375,-63.875,-0.748170394367642,"Winter"
42.375,-63.625,-0.533325860235426,"Winter"
42.375,-63.375,-0.314122210608588,"Winter"
42.375,-63.125,-0.211070373323229,"Winter"
42.375,-62.875,-0.326329591539171,"Winter"
42.375,-62.625,-0.712492614322239,"Winter"
42.375,-62.375,-1.15697403483921,"Winter"
42.375,-62.125,-1.48924069669512,"Winter"
42.375,-61.875,-1.57087405257755,"Winter"
42.375,-61.625,-1.43568511274126,"Winter"
42.375,-61.375,-1.1955592473348,"Winter"
42.375,-61.125,-0.93070736196306,"Winter"
42.375,-60.875,-0.581537016232808,"Winter"
42.375,-60.625,-0.102574033207364,"Winter"
42.375,-60.375,0.380348242653741,"Winter"
42.375,-60.125,0.669848155975342,"Winter"
42.125,-70.625,1.05382219685449,"Winter"
42.125,-70.375,0.875377771589491,"Winter"
42.125,-70.125,0.531725912623935,"Winter"
42.125,-69.875,0.128951851526896,"Winter"
42.125,-69.625,-0.195877763960097,"Winter"
42.125,-69.375,-0.381996292538113,"Winter"
42.125,-69.125,-0.462562998135885,"Winter"
42.125,-68.875,-0.489025884204441,"Winter"
42.125,-68.625,-0.484711098670959,"Winter"
42.125,-68.375,-0.447988904847039,"Winter"
42.125,-68.125,-0.402292598618401,"Winter"
42.125,-67.875,-0.393022200796339,"Winter"
42.125,-67.625,-0.418055560853746,"Winter"
42.125,-67.375,-0.430633359485202,"Winter"
42.125,-67.125,-0.438388856252034,"Winter"
42.125,-66.875,-0.477114809883965,"Winter"
42.125,-66.625,-0.558822207980686,"Winter"
42.125,-66.375,-0.70519626405504,"Winter"
42.125,-66.125,-0.867825897534688,"Winter"
42.125,-65.875,-1.01002593040466,"Winter"
42.125,-65.625,-1.08670737610923,"Winter"
42.125,-65.375,-1.10931109786034,"Winter"
42.125,-65.125,-1.09444814191924,"Winter"
42.125,-64.875,-1.06851108736462,"Winter"
42.125,-64.625,-1.01432961357964,"Winter"
42.125,-64.375,-0.916477725240919,"Winter"
42.125,-64.125,-0.755218524403042,"Winter"
42.125,-63.875,-0.522203657362196,"Winter"
42.125,-63.625,-0.236440732744005,"Winter"
42.125,-63.375,-0.0111221896277534,"Winter"
42.125,-63.125,-0.0170000394185384,"Winter"
42.125,-62.875,-0.298392613728841,"Winter"
42.125,-62.625,-0.864959292941623,"Winter"
42.125,-62.375,-1.47269991768731,"Winter"
42.125,-62.125,-1.90498141182794,"Winter"
42.125,-61.875,-2.06764068603516,"Winter"
42.125,-61.625,-1.98203696409861,"Winter"
42.125,-61.375,-1.67493329048157,"Winter"
42.125,-61.125,-1.14153702788883,"Winter"
42.125,-60.875,-0.376429563098484,"Winter"
42.125,-60.625,0.485114818149143,"Winter"
42.125,-60.375,1.20679992569817,"Winter"
42.125,-60.125,1.57575178676181,"Winter"
41.875,-70.375,0.927488843599955,"Winter"
41.875,-70.125,0.719362979465061,"Winter"
41.875,-69.875,0.394622196091546,"Winter"
41.875,-69.625,0.0871110863155789,"Winter"
41.875,-69.375,-0.124740770128038,"Winter"
41.875,-69.125,-0.259492577446832,"Winter"
41.875,-68.875,-0.297270361582438,"Winter"
41.875,-68.625,-0.261270342932807,"Winter"
41.875,-68.375,-0.203581455018785,"Winter"
41.875,-68.125,-0.132511085934109,"Winter"
41.875,-67.875,-0.0762074152628581,"Winter"
41.875,-67.625,-0.0740444236331516,"Winter"
41.875,-67.375,-0.10890736579895,"Winter"
41.875,-67.125,-0.163762953546312,"Winter"
41.875,-66.875,-0.238574078347948,"Winter"
41.875,-66.625,-0.366281461715698,"Winter"
41.875,-66.375,-0.608559224340651,"Winter"
41.875,-66.125,-0.906392569012112,"Winter"
41.875,-65.875,-1.15320366488563,"Winter"
41.875,-65.625,-1.27104812860489,"Winter"
41.875,-65.375,-1.21989995241165,"Winter"
41.875,-65.125,-1.06581479178535,"Winter"
41.875,-64.875,-0.909444471200307,"Winter"
41.875,-64.625,-0.754303683174981,"Winter"
41.875,-64.375,-0.614518470234341,"Winter"
41.875,-64.125,-0.44934442838033,"Winter"
41.875,-63.875,-0.271333275900947,"Winter"
41.875,-63.625,-0.112133344014486,"Winter"
41.875,-63.375,-0.018992641237047,"Winter"
41.875,-63.125,-0.124766688876682,"Winter"
41.875,-62.875,-0.508033323287964,"Winter"
41.875,-62.625,-1.0720370027754,"Winter"
41.875,-62.375,-1.56734444300334,"Winter"
41.875,-62.125,-1.78740368419223,"Winter"
41.875,-61.875,-1.6632481098175,"Winter"
41.875,-61.625,-1.33079624705844,"Winter"
41.875,-61.375,-0.862003739674886,"Winter"
41.875,-61.125,-0.258033349778917,"Winter"
41.875,-60.875,0.465574031405979,"Winter"
41.875,-60.625,1.17237403127882,"Winter"
41.875,-60.375,1.63572959370083,"Winter"
41.875,-60.125,1.73686660660638,"Winter"
41.625,-70.875,0.610025906562805,"Winter"
41.625,-70.375,0.855574072731866,"Winter"
41.625,-70.125,0.776181456777785,"Winter"
41.625,-69.875,0.565981454319424,"Winter"
41.625,-69.625,0.298048109478421,"Winter"
41.625,-69.375,0.0668777730729845,"Winter"
41.625,-69.125,-0.0863629870944553,"Winter"
41.625,-68.875,-0.109151813719008,"Winter"
41.625,-68.625,-0.0347666581471761,"Winter"
41.625,-68.375,0.0422815110948351,"Winter"
41.625,-68.125,0.101800012588501,"Winter"
41.625,-67.875,0.141362974378798,"Winter"
41.625,-67.625,0.126970402399699,"Winter"
41.625,-67.375,0.0666185326046414,"Winter"
41.625,-67.125,-0.014455607202318,"Winter"
41.625,-66.875,-0.0984555641810099,"Winter"
41.625,-66.625,-0.257107427385118,"Winter"
41.625,-66.375,-0.57388518916236,"Winter"
41.625,-66.125,-0.957311089833577,"Winter"
41.625,-65.875,-1.25999626053704,"Winter"
41.625,-65.625,-1.36257776154412,"Winter"
41.625,-65.375,-1.25024811426799,"Winter"
41.625,-65.125,-1.00692594316271,"Winter"
41.625,-64.875,-0.733314794964261,"Winter"
41.625,-64.625,-0.483277723524306,"Winter"
41.625,-64.375,-0.343155585394965,"Winter"
41.625,-64.125,-0.299237044652303,"Winter"
41.625,-63.875,-0.333396265241835,"Winter"
41.625,-63.625,-0.429548221164279,"Winter"
41.625,-63.375,-0.523774083455404,"Winter"
41.625,-63.125,-0.71647039519416,"Winter"
41.625,-62.875,-0.974674076504177,"Winter"
41.625,-62.625,-1.2347629600101,"Winter"
41.625,-62.375,-1.30481852955288,"Winter"
41.625,-62.125,-1.05953330463833,"Winter"
41.625,-61.875,-0.588944429821438,"Winter"
41.625,-61.625,-0.142870378494263,"Winter"
41.625,-61.375,0.251474094390869,"Winter"
41.625,-61.125,0.626711071862115,"Winter"
41.625,-60.875,0.982414817810059,"Winter"
41.625,-60.625,1.27325191497803,"Winter"
41.625,-60.375,1.36695179409451,"Winter"
41.625,-60.125,1.22462590535482,"Winter"
41.375,-71.625,1.27895182768504,"Winter"
41.375,-71.375,1.07802960342831,"Winter"
41.375,-71.125,0.787088863054911,"Winter"
41.375,-70.875,0.589692534340753,"Winter"
41.375,-70.625,0.566385147306654,"Winter"
41.375,-70.375,0.694296261999342,"Winter"
41.375,-70.125,0.724470374319289,"Winter"
41.375,-69.875,0.619081465403239,"Winter"
41.375,-69.625,0.400581444634332,"Winter"
41.375,-69.375,0.168407376607259,"Winter"
41.375,-69.125,0.0157777892218696,"Winter"
41.375,-68.875,0.0126000192430284,"Winter"
41.375,-68.625,0.0990000300937229,"Winter"
41.375,-68.375,0.169959248436822,"Winter"
41.375,-68.125,0.20352594587538,"Winter"
41.375,-67.875,0.214674054251777,"Winter"
41.375,-67.625,0.177733304765489,"Winter"
41.375,-67.375,0.109077760908339,"Winter"
41.375,-67.125,0.0190111213260227,"Winter"
41.375,-66.875,-0.106262948777941,"Winter"
41.375,-66.625,-0.353188853793674,"Winter"
41.375,-66.375,-0.761318490240309,"Winter"
41.375,-66.125,-1.21484071943495,"Winter"
41.375,-65.875,-1.54913330078125,"Winter"
41.375,-65.625,-1.65534071127574,"Winter"
