"Time","Var","Value","EPU","Units"
2005,"distance to coast",111.568105608961,"All","km"
2006,"along-shelf distance",856.158663420243,"All","km"
2006,"depth",108.97962109421,"All","m"
2006,"distance to coast",103.057545755038,"All","km"
2007,"along-shelf distance",844.919846485234,"All","km"
2007,"depth",119.963507851756,"All","m"
2007,"distance to coast",109.156834625119,"All","km"
2008,"along-shelf distance",856.845516587316,"All","km"
2008,"depth",113.147893364352,"All","m"
2008,"distance to coast",106.507380114217,"All","km"
2009,"along-shelf distance",848.961252243528,"All","km"
2009,"depth",112.568281852654,"All","m"
2009,"distance to coast",102.115384478508,"All","km"
2010,"along-shelf distance",841.917309108921,"All","km"
2010,"depth",117.211712586263,"All","m"
2010,"distance to coast",104.53095258694,"All","km"
2011,"along-shelf distance",834.988823977164,"All","km"
2011,"depth",119.571317951009,"All","m"
2011,"distance to coast",108.110982360034,"All","km"
2012,"along-shelf distance",864.906035586109,"All","km"
2012,"depth",108.918808944946,"All","m"
2012,"distance to coast",96.3533621378864,"All","km"
2013,"along-shelf distance",873.656199804377,"All","km"
2013,"depth",113.804635782289,"All","m"
2013,"distance to coast",107.863885493372,"All","km"
2014,"along-shelf distance",914.463158606648,"All","km"
2014,"depth",118.295770318996,"All","m"
2014,"distance to coast",108.714435893931,"All","km"
2015,"along-shelf distance",868.983032213189,"All","km"
2015,"depth",121.197928313181,"All","m"
2015,"distance to coast",108.499096152733,"All","km"
2016,"along-shelf distance",886.079309739802,"All","km"
2016,"depth",107.616808651095,"All","m"
2016,"distance to coast",99.4357431810334,"All","km"
2017,"along-shelf distance",870.954707093274,"All","km"
2017,"depth",121.119447748063,"All","m"
2017,"distance to coast",110.386214446626,"All","km"
2018,"along-shelf distance",836.937182679065,"All","km"
2018,"depth",116.383691567797,"All","m"
2018,"distance to coast",105.516259030152,"All","km"
2019,"along-shelf distance",879.688074677179,"All","km"
2019,"depth",117.431375963645,"All","m"
2019,"distance to coast",108.756358725135,"All","km"
2020,"along-shelf distance",NA,NA,NA
2020,"depth",NA,NA,NA
2020,"distance to coast",NA,NA,NA
2021,"along-shelf distance",935.199799315337,"All","km"
2021,"depth",119.306244577192,"All","m"
2021,"distance to coast",112.615490742649,"All","km"
2022,"along-shelf distance",922.318584975932,"All","km"
2022,"depth",117.943927940897,"All","m"
2022,"distance to coast",114.544152546285,"All","km"
2023,"along-shelf distance",NA,NA,NA
2023,"depth",NA,NA,NA
2023,"distance to coast",NA,NA,NA
2024,"along-shelf distance",892.102215666453,"All","km"
2024,"depth",119.360793677524,"All","m"
2024,"distance to coast",106.197749577612,"All","km"
