"Time","Var","Value","EPU"
2019,"Large Coastal Sharks_HMS Landings",107.19889322326,"MAB"
2019,"Large Coastal Sharks_HMS Revenue",111900.56,"MAB"
2019,"Pelagic Sharks_HMS Landings",57.6430926335843,"MAB"
2019,"Pelagic Sharks_HMS Revenue",119398.047,"MAB"
2019,"Small Coastal  Sharks_HMS Landings",158.621337204028,"MAB"
2019,"Small Coastal  Sharks_HMS Revenue",232039.48,"MAB"
2019,"Smoothhound Sharks_HMS Landings",518.369753787534,"MAB"
2019,"Smoothhound Sharks_HMS Revenue",647624.187706294,"MAB"
2019,"Swordfish_HMS Landings",314.974031570353,"MAB"
2019,"Swordfish_HMS Revenue",2258948.9,"MAB"
2019,"BAYS_HMS Landings",205.317268438719,"NE"
2019,"BAYS_HMS Revenue",1483253.9,"NE"
2019,"Bluefin Tuna_HMS Landings",820.364758346185,"NE"
2019,"Bluefin Tuna_HMS Revenue",8098499.81,"NE"
2019,"Pelagic Sharks_HMS Landings",5.68741721854305,"NE"
2019,"Pelagic Sharks_HMS Revenue",13596.9,"NE"
2019,"Swordfish_HMS Landings",199.483947201306,"NE"
2019,"Swordfish_HMS Revenue",1291711.217,"NE"
2018,"BAYS_HMS Landings",718.465145604645,"MAB"
2018,"BAYS_HMS Revenue",6290138.72,"MAB"
2018,"Bluefin Tuna_HMS Landings",109.112310623242,"MAB"
2018,"Bluefin Tuna_HMS Revenue",1377515.6,"MAB"
2018,"Large Coastal Sharks_HMS Landings",88.8296743173365,"MAB"
2018,"Large Coastal Sharks_HMS Revenue",93722.68,"MAB"
2018,"Pelagic Sharks_HMS Landings",66.0167830899029,"MAB"
2018,"Pelagic Sharks_HMS Revenue",125233.28,"MAB"
2018,"Small Coastal  Sharks_HMS Landings",134.412945659076,"MAB"
2018,"Small Coastal  Sharks_HMS Revenue",194597.14,"MAB"
2018,"Smoothhound Sharks_HMS Landings",588.00352898485,"MAB"
2018,"Smoothhound Sharks_HMS Revenue",678717.11,"MAB"
2018,"Swordfish_HMS Landings",246.185439535517,"MAB"
2018,"Swordfish_HMS Revenue",1741737.6,"MAB"
2018,"BAYS_HMS Landings",35.227973328495,"NE"
2018,"BAYS_HMS Revenue",265492.03,"NE"
2018,"Bluefin Tuna_HMS Landings",751.849315068493,"NE"
2018,"Bluefin Tuna_HMS Revenue",9307575.06,"NE"
2018,"Pelagic Sharks_HMS Landings",5.29735099337748,"NE"
2018,"Pelagic Sharks_HMS Revenue",12757.31,"NE"
2018,"Swordfish_HMS Landings",107.921337204028,"NE"
2018,"Swordfish_HMS Revenue",822831.77,"NE"
2017,"BAYS_HMS Landings",1182.43841966797,"MAB"
2017,"BAYS_HMS Revenue",8406186.87133631,"MAB"
2017,"Bluefin Tuna_HMS Landings",144.732604554114,"MAB"
2017,"Bluefin Tuna_HMS Revenue",1630197.77,"MAB"
2017,"Large Coastal Sharks_HMS Landings",89.2158577519731,"MAB"
2017,"Large Coastal Sharks_HMS Revenue",94317.129802689,"MAB"
2017,"Pelagic Sharks_HMS Landings",122.285580150594,"MAB"
2017,"Pelagic Sharks_HMS Revenue",284721.209075299,"MAB"
2017,"Small Coastal  Sharks_HMS Landings",115.291209289667,"MAB"
2017,"Small Coastal  Sharks_HMS Revenue",173680.749921292,"MAB"
2017,"Smoothhound Sharks_HMS Landings",537.837249387644,"MAB"
2017,"Smoothhound Sharks_HMS Revenue",579514.574540932,"MAB"
2017,"Swordfish_HMS Landings",331.274866188878,"MAB"
2017,"Swordfish_HMS Revenue",2483905.31446245,"MAB"
2017,"BAYS_HMS Landings",100.658046811213,"NE"
2017,"BAYS_HMS Revenue",700639.762242264,"NE"
2017,"Bluefin Tuna_HMS Landings",669.665756826635,"NE"
2017,"Bluefin Tuna_HMS Revenue",7692372.53,"NE"
2017,"Pelagic Sharks_HMS Landings",19.3939943753969,"NE"
2017,"Pelagic Sharks_HMS Revenue",60626.6298449039,"NE"
2017,"Smoothhound Sharks_HMS Landings",1.67876258731743,"NE"
2017,"Smoothhound Sharks_HMS Revenue",2162.34997689724,"NE"
2017,"Swordfish_HMS Landings",181.944125918534,"NE"
2017,"Swordfish_HMS Revenue",1348020.57074213,"NE"
2016,"BAYS_HMS Landings",777.570987934319,"MAB"
2016,"BAYS_HMS Revenue",5013127,"MAB"
2016,"Bluefin Tuna_HMS Landings",76.1158486800327,"MAB"
2016,"Bluefin Tuna_HMS Revenue",1159084,"MAB"
2016,"Large Coastal Sharks_HMS Landings",127.069763222353,"MAB"
2016,"Large Coastal Sharks_HMS Revenue",117321,"MAB"
2016,"Pelagic Sharks_HMS Landings",108.398802503856,"MAB"
2016,"Pelagic Sharks_HMS Revenue",263374,"MAB"
2016,"Small Coastal  Sharks_HMS Landings",109.615349723306,"MAB"
2016,"Small Coastal  Sharks_HMS Revenue",148264,"MAB"
2016,"Smoothhound Sharks_HMS Landings",454.19758686383,"MAB"
2016,"Smoothhound Sharks_HMS Revenue",522720,"MAB"
2016,"Swordfish_HMS Landings",320.684931506849,"MAB"
2016,"Swordfish_HMS Revenue",2118366,"MAB"
2016,"BAYS_HMS Landings",79.2987390002722,"NE"
2016,"BAYS_HMS Revenue",563331,"NE"
2016,"Bluefin Tuna_HMS Landings",763.177447155947,"NE"
2016,"Bluefin Tuna_HMS Revenue",12053917,"NE"
2016,"Pelagic Sharks_HMS Landings",23.8728113943573,"NE"
2016,"Pelagic Sharks_HMS Revenue",70450,"NE"
2016,"Swordfish_HMS Landings",362.57824548671,"NE"
2016,"Swordfish_HMS Revenue",2274062,"NE"
2015,"BAYS_HMS Landings",887.92266624331,"MAB"
2015,"BAYS_HMS Revenue",6181006.50433641,"MAB"
2015,"Bluefin Tuna_HMS Landings",54.5114760047174,"MAB"
2015,"Bluefin Tuna_HMS Revenue",749169.5,"MAB"
2015,"Large Coastal Sharks_HMS Landings",77.3561779914724,"MAB"
2015,"Large Coastal Sharks_HMS Revenue",78829.0401903726,"MAB"
2015,"Pelagic Sharks_HMS Landings",98.2717545132904,"MAB"
2015,"Pelagic Sharks_HMS Revenue",228144.590695191,"MAB"
2015,"Small Coastal  Sharks_HMS Landings",127.152308808854,"MAB"
2015,"Small Coastal  Sharks_HMS Revenue",144394.592018187,"MAB"
2015,"Smoothhound Sharks_HMS Landings",593.085094801778,"MAB"
2015,"Smoothhound Sharks_HMS Revenue",594476.206408279,"MAB"
2015,"Swordfish_HMS Landings",415.344584958723,"MAB"
2015,"Swordfish_HMS Revenue",2906364.51392646,"MAB"
2015,"BAYS_HMS Landings",173.341009706976,"NE"
2015,"BAYS_HMS Revenue",946169.298938543,"NE"
2015,"Bluefin Tuna_HMS Landings",688.98122108319,"NE"
2015,"Bluefin Tuna_HMS Revenue",7779472.37,"NE"
2015,"Pelagic Sharks_HMS Landings",24.038437811848,"NE"
2015,"Pelagic Sharks_HMS Revenue",60260.8701329231,"NE"
2015,"Swordfish_HMS Landings",452.972589131815,"NE"
2015,"Swordfish_HMS Revenue",2374911.90084696,"NE"
