"Time","Var","Value","EPU","Units"
1978,"Benthivore Fall Biomass Index - MA",54.6077600362376,"GB","kg tow^-1"
1979,"Benthivore Fall Biomass Index - MA",71.9444750806535,"GB","kg tow^-1"
1980,"Benthivore Fall Biomass Index - MA",59.647035431679,"GB","kg tow^-1"
1981,"Benthivore Fall Biomass Index - MA",40.9439710790727,"GB","kg tow^-1"
1982,"Benthivore Fall Biomass Index - MA",62.4847137794273,"GB","kg tow^-1"
1983,"Benthivore Fall Biomass Index - MA",54.3987279924687,"GB","kg tow^-1"
1984,"Benthivore Fall Biomass Index - MA",44.1633438753344,"GB","kg tow^-1"
1985,"Benthivore Fall Biomass Index - MA",51.5513028604358,"GB","kg tow^-1"
1986,"Benthivore Fall Biomass Index - MA",42.58355489517,"GB","kg tow^-1"
1987,"Benthivore Fall Biomass Index - MA",30.9037461114393,"GB","kg tow^-1"
1988,"Benthivore Fall Biomass Index - MA",36.7833433191884,"GB","kg tow^-1"
1989,"Benthivore Fall Biomass Index - MA",31.0001729725263,"GB","kg tow^-1"
1990,"Benthivore Fall Biomass Index - MA",39.3654137774707,"GB","kg tow^-1"
1991,"Benthivore Fall Biomass Index - MA",60.9223980786566,"GB","kg tow^-1"
1992,"Benthivore Fall Biomass Index - MA",59.4588319266449,"GB","kg tow^-1"
1993,"Benthivore Fall Biomass Index - MA",44.8766426209709,"GB","kg tow^-1"
1994,"Benthivore Fall Biomass Index - MA",51.6080392571282,"GB","kg tow^-1"
1995,"Benthivore Fall Biomass Index - MA",55.3972739771288,"GB","kg tow^-1"
1996,"Benthivore Fall Biomass Index - MA",49.8424137530688,"GB","kg tow^-1"
1997,"Benthivore Fall Biomass Index - MA",34.5689369544217,"GB","kg tow^-1"
1998,"Benthivore Fall Biomass Index - MA",31.601099224361,"GB","kg tow^-1"
1999,"Benthivore Fall Biomass Index - MA",57.7120005366447,"GB","kg tow^-1"
2000,"Benthivore Fall Biomass Index - MA",65.7725180454943,"GB","kg tow^-1"
2001,"Benthivore Fall Biomass Index - MA",40.6785535192972,"GB","kg tow^-1"
2002,"Benthivore Fall Biomass Index - MA",52.8986768421036,"GB","kg tow^-1"
2003,"Benthivore Fall Biomass Index - MA",63.0745774647536,"GB","kg tow^-1"
2004,"Benthivore Fall Biomass Index - MA",53.8207404496639,"GB","kg tow^-1"
2005,"Benthivore Fall Biomass Index - MA",66.7246647255471,"GB","kg tow^-1"
2006,"Benthivore Fall Biomass Index - MA",58.7397881436591,"GB","kg tow^-1"
2007,"Benthivore Fall Biomass Index - MA",47.7459097371315,"GB","kg tow^-1"
2008,"Benthivore Fall Biomass Index - MA",69.1021081180281,"GB","kg tow^-1"
2009,"Benthivore Fall Biomass Index - MA",54.802337625606,"GB","kg tow^-1"
2010,"Benthivore Fall Biomass Index - MA",60.1703188873425,"GB","kg tow^-1"
2011,"Benthivore Fall Biomass Index - MA",74.3770799299943,"GB","kg tow^-1"
2012,"Benthivore Fall Biomass Index - MA",41.9205459836278,"GB","kg tow^-1"
2013,"Benthivore Fall Biomass Index - MA",43.0848173736559,"GB","kg tow^-1"
2014,"Benthivore Fall Biomass Index - MA",59.9654657375046,"GB","kg tow^-1"
2015,"Benthivore Fall Biomass Index - MA",89.8233456005064,"GB","kg tow^-1"
2016,"Benthivore Fall Biomass Index - MA",74.7350212860764,"GB","kg tow^-1"
2017,"Benthivore Fall Biomass Index - MA",87.3180608709176,"GB","kg tow^-1"
2018,"Benthivore Fall Biomass Index - MA",68.6544319304715,"GB","kg tow^-1"
2019,"Benthivore Fall Biomass Index - MA",48.7248917173117,"GB","kg tow^-1"
2020,"Benthivore Fall Biomass Index - MA",NA,"GB",NA
2021,"Benthivore Fall Biomass Index - MA",67.1735502849452,"GB","kg tow^-1"
2022,"Benthivore Fall Biomass Index - MA",69.6938499040318,"GB","kg tow^-1"
2023,"Benthivore Fall Biomass Index - MA",46.9407681276703,"GB","kg tow^-1"
2024,"Benthivore Fall Biomass Index - MA",47.4336565759252,"GB","kg tow^-1"
1978,"Benthos Fall Biomass Index - MA",6.24603535210711,"GB","kg tow^-1"
1979,"Benthos Fall Biomass Index - MA",0.4742447650578,"GB","kg tow^-1"
1980,"Benthos Fall Biomass Index - MA",3.60777809847594,"GB","kg tow^-1"
1981,"Benthos Fall Biomass Index - MA",10.1468633247159,"GB","kg tow^-1"
1982,"Benthos Fall Biomass Index - MA",1.73996172946102,"GB","kg tow^-1"
1983,"Benthos Fall Biomass Index - MA",0.670220909506393,"GB","kg tow^-1"
1984,"Benthos Fall Biomass Index - MA",0.498720818379189,"GB","kg tow^-1"
1985,"Benthos Fall Biomass Index - MA",1.11090976679995,"GB","kg tow^-1"
1986,"Benthos Fall Biomass Index - MA",0.785188818446746,"GB","kg tow^-1"
1987,"Benthos Fall Biomass Index - MA",0.692438948732404,"GB","kg tow^-1"
1988,"Benthos Fall Biomass Index - MA",0.321229971837558,"GB","kg tow^-1"
1989,"Benthos Fall Biomass Index - MA",6.067338444411,"GB","kg tow^-1"
1990,"Benthos Fall Biomass Index - MA",1.7620212996231,"GB","kg tow^-1"
1991,"Benthos Fall Biomass Index - MA",0.988953294823554,"GB","kg tow^-1"
1992,"Benthos Fall Biomass Index - MA",0.409241175997271,"GB","kg tow^-1"
1993,"Benthos Fall Biomass Index - MA",0.134258696395921,"GB","kg tow^-1"
1994,"Benthos Fall Biomass Index - MA",0.440209400176341,"GB","kg tow^-1"
1995,"Benthos Fall Biomass Index - MA",2.10590999799847,"GB","kg tow^-1"
