"Time","Var","Value"
2020,"25 Hz-Median-COX01",86.866422
2020,"31.5 Hz-Median-COX01",82.999177
2020,"40 Hz-Median-COX01",86.1328485
2020,"50 Hz-Median-COX01",87.850103
2020,"63 Hz-Median-COX01",88.6800595
2020,"80 Hz-Median-COX01",89.790198
2020,"100 Hz-Median-COX01",90.8673915
2020,"125 Hz-Median-COX01",90.824646
2020,"160 Hz-Median-COX01",91.2151085
2020,"200 Hz-Median-COX01",90.96879
2020,"250 Hz-Median-COX01",91.0347925
2020,"315 Hz-Median-COX01",91.531113
2020,"400 Hz-Median-COX01",91.7006405
2020,"500 Hz-Median-COX01",91.988496
2020,"630 Hz-Median-COX01",92.605842
2020,"800 Hz-Median-COX01",92.858362
2020,"1000 Hz-Median-COX01",92.789781
2020,"1250 Hz-Median-COX01",92.8069
2020,"1600 Hz-Median-COX01",92.89784
2020,"2000 Hz-Median-COX01",92.6733815
2020,"2500 Hz-Median-COX01",92.4300015
2020,"3150 Hz-Median-COX01",92.1328885
2020,"4000 Hz-Median-COX01",91.474035
2020,"5000 Hz-Median-COX01",90.614418
2020,"6300 Hz-Median-COX01",89.7873205
2020,"8000 Hz-Median-COX01",89.3263415
2020,"10000 Hz-Median-COX01",88.3039835
2020,"12500 Hz-Median-COX01",87.521035
2020,"16000 Hz-Median-COX01",85.71668
2020,"20000 Hz-Median-COX01",82.0593545
2020,"25 Hz-10th %-COX01",75.305902
2020,"31.5 Hz-10th %-COX01",76.249267
2020,"40 Hz-10th %-COX01",79.4783275
2020,"50 Hz-10th %-COX01",81.3470955
2020,"63 Hz-10th %-COX01",83.0578925
2020,"80 Hz-10th %-COX01",84.0958245
2020,"100 Hz-10th %-COX01",85.265691
2020,"125 Hz-10th %-COX01",85.5937595
2020,"160 Hz-10th %-COX01",86.005026
2020,"200 Hz-10th %-COX01",85.7323995
2020,"250 Hz-10th %-COX01",85.449599
2020,"315 Hz-10th %-COX01",85.8054995
2020,"400 Hz-10th %-COX01",86.0076595
2020,"500 Hz-10th %-COX01",85.8144475
2020,"630 Hz-10th %-COX01",85.8572055
2020,"800 Hz-10th %-COX01",85.8849685
2020,"1000 Hz-10th %-COX01",86.7766665
2020,"1250 Hz-10th %-COX01",86.7827095
2020,"1600 Hz-10th %-COX01",86.711205
2020,"2000 Hz-10th %-COX01",86.2197515
2020,"2500 Hz-10th %-COX01",85.5890055
2020,"3150 Hz-10th %-COX01",85.035799
2020,"4000 Hz-10th %-COX01",83.910976
2020,"5000 Hz-10th %-COX01",82.7810145
2020,"6300 Hz-10th %-COX01",81.6137895
2020,"8000 Hz-10th %-COX01",80.938658
2020,"10000 Hz-10th %-COX01",80.3939785
2020,"12500 Hz-10th %-COX01",79.6074305
2020,"16000 Hz-10th %-COX01",78.454034
2020,"20000 Hz-10th %-COX01",75.7623345
2020,"25 Hz-90th %-COX01",100.7198215
2020,"31.5 Hz-90th %-COX01",93.812329
2020,"40 Hz-90th %-COX01",94.193895
2020,"50 Hz-90th %-COX01",94.864845
2020,"63 Hz-90th %-COX01",95.005926
2020,"80 Hz-90th %-COX01",96.000176
2020,"100 Hz-90th %-COX01",96.444929
2020,"125 Hz-90th %-COX01",96.4206715
2020,"160 Hz-90th %-COX01",97.2241055
2020,"200 Hz-90th %-COX01",96.512947
2020,"250 Hz-90th %-COX01",96.3315145
2020,"315 Hz-90th %-COX01",96.392472
2020,"400 Hz-90th %-COX01",96.191811
2020,"500 Hz-90th %-COX01",96.418022
2020,"630 Hz-90th %-COX01",96.973792
2020,"800 Hz-90th %-COX01",97.0785995
2020,"1000 Hz-90th %-COX01",96.805124
