1999.4399,Ssfc_anom,0.0500
2000.3171,Ssfc_anom,0.3216
2000.6593,Ssfc_anom,0.3175
2000.7903,Ssfc_anom,0.3056
2000.8748,Ssfc_anom,-0.1575
2001.3117,Ssfc_anom,-0.3914
2001.5795,Ssfc_anom,-0.1668
2001.6541,Ssfc_anom,-0.0889
2001.7926,Ssfc_anom,0.0533
2001.8727,Ssfc_anom,0.1313
2002.0737,Ssfc_anom,0.0793
2002.2991,Ssfc_anom,0.1667
2002.4251,Ssfc_anom,0.2039
2002.8043,Ssfc_anom,0.5212
2003.8136,Ssfc_anom,0.1351
2004.2886,Ssfc_anom,-0.0192
2004.4346,Ssfc_anom,0.0970
2004.6634,Ssfc_anom,-0.1514
2004.8099,Ssfc_anom,-0.2181
2004.8746,Ssfc_anom,-0.3490
2005.2918,Ssfc_anom,-0.4514
2005.4304,Ssfc_anom,-0.3527
2005.6430,Ssfc_anom,-0.5641
2005.8192,Ssfc_anom,-0.3904
2005.8801,Ssfc_anom,-0.4272
2006.2815,Ssfc_anom,0.0277
2006.4487,Ssfc_anom,-0.0009
2006.6582,Ssfc_anom,-0.1651
2006.7901,Ssfc_anom,0.0520
2007.3002,Ssfc_anom,0.3261
2007.8102,Ssfc_anom,0.0283
2008.3209,Ssfc_anom,0.0955
2008.8276,Ssfc_anom,-0.2231
1978.5310,Ssfc_anom,0.0110
1979.8189,Ssfc_anom,0.1813
1979.9049,Ssfc_anom,0.3715
1980.8176,Ssfc_anom,0.6027
1981.1548,Ssfc_anom,0.3228
1981.9465,Ssfc_anom,-0.3622
1982.1432,Ssfc_anom,-0.1955
1983.4633,Ssfc_anom,-0.3396
1984.4166,Ssfc_anom,-0.2247
1992.2807,Ssfc_anom,-0.1513
1992.8098,Ssfc_anom,-0.2337
1993.3095,Ssfc_anom,-0.2538
1994.8045,Ssfc_anom,0.4340
1995.0341,Ssfc_anom,0.0338
1995.3066,Ssfc_anom,-0.0495
1995.6413,Ssfc_anom,-0.0787
1995.7940,Ssfc_anom,0.1214
1996.3139,Ssfc_anom,-0.2663
