1999.4270,Ssfc_anom,-0.1111
2000.2839,Ssfc_anom,0.3982
2000.4853,Ssfc_anom,0.1160
2000.6086,Ssfc_anom,0.1418
2000.7519,Ssfc_anom,0.0254
2000.8628,Ssfc_anom,0.1239
2001.1385,Ssfc_anom,0.0313
2001.2698,Ssfc_anom,0.0717
2001.5914,Ssfc_anom,-0.2116
2001.6428,Ssfc_anom,-0.0966
2001.7523,Ssfc_anom,0.0997
2001.8576,Ssfc_anom,0.0979
2002.2686,Ssfc_anom,0.0802
2002.4140,Ssfc_anom,0.2187
2002.6036,Ssfc_anom,0.3257
2002.6516,Ssfc_anom,0.5874
2002.7687,Ssfc_anom,0.3982
2003.6477,Ssfc_anom,-0.0730
2003.7577,Ssfc_anom,0.2377
2003.8554,Ssfc_anom,0.2143
2004.2584,Ssfc_anom,0.3121
2004.4210,Ssfc_anom,0.1441
2004.5754,Ssfc_anom,-0.1194
2004.6513,Ssfc_anom,-0.1033
2004.7757,Ssfc_anom,-0.2789
2004.8666,Ssfc_anom,-0.2613
2005.2606,Ssfc_anom,-0.4155
2005.4195,Ssfc_anom,-0.6126
2005.5834,Ssfc_anom,-0.4396
2005.6311,Ssfc_anom,-0.4145
2005.7822,Ssfc_anom,-0.3337
2005.8714,Ssfc_anom,-0.4544
2006.2524,Ssfc_anom,-0.1144
2006.4380,Ssfc_anom,-0.1844
2006.5904,Ssfc_anom,-0.3959
2006.6485,Ssfc_anom,-0.2073
2006.7561,Ssfc_anom,-0.1575
2007.2664,Ssfc_anom,0.2766
2007.5923,Ssfc_anom,-0.0331
2007.7749,Ssfc_anom,-0.0148
2008.2886,Ssfc_anom,0.0353
1978.5313,Ssfc_anom,-0.0249
1979.5277,Ssfc_anom,0.0178
1979.8101,Ssfc_anom,0.3341
1980.2375,Ssfc_anom,0.4971
1980.8015,Ssfc_anom,0.6597
1980.9594,Ssfc_anom,0.5169
1981.1797,Ssfc_anom,0.4039
1981.9240,Ssfc_anom,-0.1204
1982.1810,Ssfc_anom,-0.1044
1983.4464,Ssfc_anom,-0.2115
1984.3984,Ssfc_anom,-0.0987
1985.3644,Ssfc_anom,0.5706
1988.9328,Ssfc_anom,0.0152
1992.2541,Ssfc_anom,-0.0964
1992.3994,Ssfc_anom,-0.4016
1992.7782,Ssfc_anom,-0.1834
1993.2720,Ssfc_anom,-0.1530
1994.4295,Ssfc_anom,0.0910
1994.5311,Ssfc_anom,0.1830
1994.6539,Ssfc_anom,0.2133
1994.7742,Ssfc_anom,0.2763
1994.8708,Ssfc_anom,0.3810
1995.0337,Ssfc_anom,0.3811
1995.1593,Ssfc_anom,0.3250
1995.2783,Ssfc_anom,0.1684
