"source","year","cold_pool_index","se_cold_pool_index","persistence_index","se_persistence_index","extent_index","se_extent_index"
"ROMS",1959,-1.21229499462561,0.0309087847029222,0.338696179211519,0.0243509244836564,86.1911764705883,1.78099421967936
"ROMS",1960,-1.33034340586744,0.0335904512951709,0.244996663864185,0.0201425266987779,89.1911764705883,1.78099421967936
"ROMS",1961,-1.17187582553274,0.0250986367822067,0.236919119437691,0.0219459575216847,86.1911764705883,1.78099421967936
"ROMS",1962,-0.463440023491595,0.0261252157200826,-0.268735161660855,0.02568478468987,68.1911764705883,1.78099421967936
"ROMS",1963,-0.510590282787377,0.024904532230035,-0.152418521919337,0.0220481960766909,76.1911764705883,1.78099421967936
"ROMS",1964,-1.04196485510349,0.0297444693809928,0.0866767931048958,0.0296405321048594,67.1911764705883,1.78099421967936
"ROMS",1965,-2.10270073289273,0.0258574639664844,0.571329458694557,0.0170290661275017,93.1911764705883,1.78099421967936
"ROMS",1966,-1.61158745504851,0.0360488998156465,0.447181922351589,0.0215956902106577,72.1911764705883,1.78099421967936
"ROMS",1967,-1.2245945693872,0.0212453725282978,0.424318150132359,0.0175435849043104,91.1911764705883,1.78099421967936
"ROMS",1968,-1.70860771185597,0.0252878104809856,0.487322996659015,0.0171400077876286,93.1911764705883,1.78099421967936
"ROMS",1969,-1.05221023963693,0.0368240956272619,-0.0215623022101284,0.0219444969523299,82.1911764705883,1.78099421967936
"ROMS",1970,-1.28300697605506,0.0362977267530616,0.385985071632015,0.0290120466787593,62.1911764705883,1.78099421967936
"ROMS",1971,-1.37679373017691,0.0323533943856249,0.293461930423151,0.0168066780089425,93.1911764705883,1.78099421967936
"ROMS",1972,-0.347740506953021,0.027626835671758,-0.0918632299801661,0.0252713560187628,49.1911764705883,1.78099421967936
"ROMS",1973,-0.22952194511572,0.0305402641708595,-0.262203909773796,0.0252983266253934,48.1911764705883,1.78099421967936
"ROMS",1974,0.824634912313698,0.0266314584367146,-0.91577071657683,0.0315650795162952,-43.8088235294117,1.78099421967936
"ROMS",1975,-0.217263366798338,0.0478457270709764,-0.312353901563925,0.0252885644754531,40.1911764705883,1.78099421967936
"ROMS",1976,0.146880468129848,0.0307007675513109,-0.277444847264043,0.0300237068019498,29.1911764705883,1.78099421967936
"ROMS",1977,-0.557879596052669,0.0463119404198692,-0.137878941951647,0.0213253185311293,68.1911764705883,1.78099421967936
"ROMS",1978,-0.783155700246543,0.0295010145810601,0.0963698464166891,0.0237893743608648,79.1911764705883,1.78099421967936
