Date,2023 Daily,2010-2022 avg,2010-2022 min,2010-2022 max
3/27/2023 0:00,14.03,9.48,5.5,14.24
3/28/2023 0:00,14.75,9.45,5.3,14.04
3/29/2023 0:00,14.6,9.73,5.47,14.48
3/30/2023 0:00,13.77,9.61,5,14.55
3/31/2023 0:00,13.05,10.21,5.45,13.79
4/1/2023 0:00,13.1,10.19,5.69,13.72
4/2/2023 0:00,13.48,10.23,6.13,14.02
4/3/2023 0:00,14.3,10.57,7.66,14.05
4/4/2023 0:00,14.55,10.42,7.07,13.78
4/5/2023 0:00,14.54,10.33,6.86,13.95
4/6/2023 0:00,14.75,10.4,7.09,14.61
4/7/2023 0:00,14.53,10.22,6.62,14.74
4/8/2023 0:00,14.37,9.9,6.01,14.09
4/9/2023 0:00,14.35,10.01,5.94,14.44
4/10/2023 0:00,13.3,10.21,6.18,14.18
4/11/2023 0:00,11.88,10.21,7.06,14.66
4/12/2023 0:00,12.44,10.06,6.91,14.29
4/13/2023 0:00,12.75,10.28,6.55,15.11
4/14/2023 0:00,12.97,10.03,6.4,14.39
4/15/2023 0:00,13.21,9.87,6.93,14.45
4/16/2023 0:00,13.2,10.14,6.8,14.63
4/17/2023 0:00,13.42,10.07,6.78,14.64
4/18/2023 0:00,13.54,10.17,6.86,14.63
4/19/2023 0:00,13.34,10.09,7.15,14.55
4/20/2023 0:00,13.29,10.14,7.69,14.54
4/21/2023 0:00,13.28,10.3,5.93,14.54
4/22/2023 0:00,13.05,10.22,5.9,14.15
4/23/2023 0:00,13.18,10.51,6.31,14.23
4/24/2023 0:00,13.29,10.36,6.22,13.63
4/25/2023 0:00,13.01,10.55,5.85,13.92
4/26/2023 0:00,12.63,10.39,4.71,13.93
4/27/2023 0:00,13.14,10.09,4.75,14.06
4/28/2023 0:00,13.63,9.66,5.13,13.38
4/29/2023 0:00,13.8,9.51,5.54,13.17
4/30/2023 0:00,13.68,9.74,5.69,13.71
5/1/2023 0:00,13.23,9.88,5.76,13.26
5/2/2023 0:00,12.79,9.99,5.76,13.21
5/3/2023 0:00,12.65,9.84,5.62,13.21
5/4/2023 0:00,12,9.66,5.41,13.07
5/5/2023 0:00,0,10.16,5.78,13.33
5/6/2023 0:00,0,9.76,5.47,13.7
5/7/2023 0:00,0,9.74,4.41,13.17
5/8/2023 0:00,8.58,9.6,4.84,12.99
5/9/2023 0:00,9.46,9.85,5.47,13.08
5/10/2023 0:00,10.12,10.11,5.71,13.14
5/11/2023 0:00,9.11,9.57,3.21,13.24
5/12/2023 0:00,9.25,9.13,3.35,12.83
5/13/2023 0:00,9.82,8.98,3.83,12.6
5/14/2023 0:00,10.61,9,4.65,12.34
5/15/2023 0:00,10.73,8.39,4.69,13.16
5/16/2023 0:00,9.73,8.32,4.69,13.17
5/17/2023 0:00,10.17,8.67,5,12.91
5/18/2023 0:00,11.32,8.66,4.74,13.12
5/19/2023 0:00,10.77,8.83,4.55,13.26
5/20/2023 0:00,10.98,9.11,4.34,12.72
5/21/2023 0:00,11.22,9.13,4.28,13.35
5/22/2023 0:00,11.48,8.9,3.74,14.03
5/23/2023 0:00,11.57,8.48,3.78,14.59
5/24/2023 0:00,11.64,8.53,3.81,12.73
5/25/2023 0:00,11.72,8.58,3.79,12.74
5/26/2023 0:00,11.42,8.43,4.05,13
5/27/2023 0:00,10.99,8.38,3.96,13.57
5/28/2023 0:00,10.88,8.66,4.26,13.89
5/29/2023 0:00,11.18,8.98,4.09,13.99
5/30/2023 0:00,11.56,9.01,3.52,13.83
5/31/2023 0:00,11.61,8.93,3.4,13.96
6/1/2023 0:00,11.39,8.49,2.86,13.94
6/2/2023 0:00,11.28,8.25,2.61,13.96
6/3/2023 0:00,11.65,8.66,2.31,13.98
6/4/2023 0:00,11.91,8.79,2.07,13.85
6/5/2023 0:00,11.9,8.37,1.99,14.02
6/6/2023 0:00,12.21,8.41,1.97,13.92
6/7/2023 0:00,12.98,9.13,2.17,13.91
6/8/2023 0:00,13.09,10.14,6.25,13.99
6/9/2023 0:00,13.27,9.99,6.24,14
6/10/2023 0:00,13.14,9.95,6.57,13.86
6/11/2023 0:00,12.98,10.81,8.26,13.77
6/12/2023 0:00,13.69,10.5,6.4,13.62
6/13/2023 0:00,13.89,10.22,6.07,13.59
6/14/2023 0:00,14.31,10.33,6.28,13.48
6/15/2023 0:00,14.24,10.01,5.16,13.56
6/16/2023 0:00,14.23,9.64,5.06,13.47
6/17/2023 0:00,14.29,9.95,6.34,13.44
6/18/2023 0:00,14.33,9.8,6.33,13.29
6/19/2023 0:00,14.32,9.67,6.4,12.83
6/20/2023 0:00,14.33,9.75,6.6,12.28
6/21/2023 0:00,14.6,10.03,6.38,12.31
6/22/2023 0:00,14.94,10.02,6.51,12.29
6/23/2023 0:00,14.89,10,7.1,12.4
6/24/2023 0:00,14.41,9.9,7.23,12.59
6/25/2023 0:00,14.22,10.03,7.19,12.02
6/26/2023 0:00,14.39,10.34,6.68,12.04
6/27/2023 0:00,14.53,10.71,6.31,12.74
6/28/2023 0:00,14.67,10.52,6.52,12.53
6/29/2023 0:00,14.62,10.51,5.8,14.86
6/30/2023 0:00,14.61,10.54,5.96,14.88
7/1/2023 0:00,14.82,10.58,5.99,19.82
7/2/2023 0:00,14.87,10.03,6.06,14.99
7/3/2023 0:00,14.9,10.04,6.04,14.71
7/4/2023 0:00,14.96,10.19,4.74,14.7
7/5/2023 0:00,14.96,10.32,5.81,14.72
7/6/2023 0:00,14.74,10.63,6.36,14.8
7/7/2023 0:00,14.99,10.59,6.35,14.82
7/8/2023 0:00,14.93,11.09,4.78,14.99
7/9/2023 0:00,14.94,10.92,3.93,14.97
7/10/2023 0:00,14.93,10.71,3.74,14.79
7/11/2023 0:00,14.85,10.18,3.59,14.86
7/12/2023 0:00,14.63,10.09,3.27,14.76
7/13/2023 0:00,14.49,9.93,3.17,14.16
7/14/2023 0:00,14.31,9.55,2.87,14.63
7/15/2023 0:00,14.61,8.89,2.9,14.95
7/16/2023 0:00,14.93,10.62,3.08,14.89
7/17/2023 0:00,14.92,11.41,4.38,14.83
7/18/2023 0:00,15.01,11.3,4.44,14.8
7/19/2023 0:00,14.99,11.17,4.62,14.63
7/20/2023 0:00,14.85,11.5,7.57,14.71
7/21/2023 0:00,14.82,11.59,8.82,14.69
7/22/2023 0:00,14.82,11.61,7.27,14.6
7/23/2023 0:00,14.72,11.58,8.8,14.58
7/24/2023 0:00,14.46,11.35,8.89,14.47
7/25/2023 0:00,14.6,11.54,8.81,14.38
7/26/2023 0:00,14.64,11.36,8.7,14.45
7/27/2023 0:00,14.92,11.5,8.32,14.99
7/28/2023 0:00,14.91,11.75,8.4,14.95
7/29/2023 0:00,14.86,11.76,8.36,14.88
7/30/2023 0:00,14.73,11.8,7.6,14.97
7/31/2023 0:00,14.87,11.87,5.6,14.94
8/1/2023 0:00,14.88,11.59,4.68,15.14
8/2/2023 0:00,14.73,11.82,5.97,15.03
8/3/2023 0:00,14.73,11.93,6.75,15.05
8/4/2023 0:00,14.56,12.09,6.75,15.13
8/5/2023 0:00,14.58,12.11,6.82,15.4
8/6/2023 0:00,14.58,11.81,6.96,15.19
8/7/2023 0:00,15.31,12.09,6.62,15.13
8/8/2023 0:00,15.17,12.31,7.23,15.38
8/9/2023 0:00,15,12.11,6.54,15.07
8/10/2023 0:00,15.02,12.13,6.16,14.86
8/11/2023 0:00,15.04,12.32,4.92,15.12
8/12/2023 0:00,15,12.27,5.16,15.1
8/13/2023 0:00,14.88,12.43,5.24,15.45
8/14/2023 0:00,14.89,12.39,5.54,15.57
8/15/2023 0:00,14.74,12.34,5.47,15.53
8/16/2023 0:00,14.79,12.38,5.43,15.56
8/17/2023 0:00,14.89,12.29,5.64,15.54
8/18/2023 0:00,14.74,12.54,5.74,15.4
8/19/2023 0:00,14.8,12.84,5.29,15.26
8/20/2023 0:00,14.3,12.69,5.46,14.93
8/21/2023 0:00,14.14,12.63,4.31,14.94
8/22/2023 0:00,14.2,12.82,4.41,14.95
8/23/2023 0:00,14.45,12.87,4.18,14.95
8/24/2023 0:00,14.22,12.86,4.28,14.8
8/25/2023 0:00,14.32,12.82,4.56,15.97
8/26/2023 0:00,14.3,12.9,4.66,15.9
8/27/2023 0:00,14.37,12.97,4.63,15.77
8/28/2023 0:00,14.65,12.95,5.33,15.91
8/29/2023 0:00,14.69,13.06,6.22,16.05
8/30/2023 0:00,14.51,12.83,6.66,16.08
8/31/2023 0:00,14.75,12.41,6.71,15.87
9/1/2023 0:00,14.73,12.52,6.83,15.92
9/2/2023 0:00,13.42,12.78,7.3,16.19
9/3/2023 0:00,12.8,12.74,5.25,16.79
9/4/2023 0:00,12.98,12.48,4.63,17.59
9/5/2023 0:00,13.42,12.4,4.63,16.89
9/6/2023 0:00,13.91,12.68,4.67,16.27
9/7/2023 0:00,13.87,12.68,4.31,16.27
9/8/2023 0:00,13.79,12.98,4.43,16.38
9/9/2023 0:00,13.95,12.98,4.26,16.18
9/10/2023 0:00,14.1,12.71,1.94,16.5
9/11/2023 0:00,14.24,12.28,1.36,16.51
9/12/2023 0:00,14.32,11.7,1.22,16.59
9/13/2023 0:00,14.32,11.46,1.31,17.12
9/14/2023 0:00,14.34,12.1,1.48,17.19
9/15/2023 0:00,14.24,12.87,2.69,17.3
9/16/2023 0:00,13.67,13.31,4.05,17.34
9/17/2023 0:00,13.01,13.29,3.87,17.48
9/18/2023 0:00,13.34,13.35,4.3,17.6
9/19/2023 0:00,14.11,13.2,4.13,17.57
9/20/2023 0:00,14.3,13.07,4.71,17.61
9/21/2023 0:00,14.26,13.03,4.97,17.67
9/22/2023 0:00,15.49,13.07,5.07,17.61
9/23/2023 0:00,16.76,13.37,5.15,18.21
9/24/2023 0:00,15.6,13.18,5,18.18
9/25/2023 0:00,15.2,12.99,5.09,17.76
9/26/2023 0:00,16.23,13.02,4.75,17.54
9/27/2023 0:00,16.74,12.68,4.38,17.27
9/28/2023 0:00,16.06,11.78,3.91,17.25
9/29/2023 0:00,15.69,11.94,4.19,17.27
9/30/2023 0:00,17.07,11.87,4.16,17.33
10/1/2023 0:00,16.83,12.48,4.23,17.45
10/2/2023 0:00,16.56,11.97,4.27,17.99
10/3/2023 0:00,16.14,11.06,4.59,18.55
10/4/2023 0:00,15.66,11.07,4.29,18.51
10/5/2023 0:00,15.39,11.31,6.35,18.08
10/6/2023 0:00,15.13,12.09,6.43,18.04
10/7/2023 0:00,15.95,12.28,5.07,17.54
10/8/2023 0:00,16.85,11.96,4.92,17.67
10/9/2023 0:00,16.83,11.96,4.52,17.96
10/10/2023 0:00,16.87,12.36,4.74,16.79
10/11/2023 0:00,16.94,12.45,4.76,17
10/12/2023 0:00,17.05,13.13,5.64,16.83
10/13/2023 0:00,17.06,13.04,5.69,17.16
10/14/2023 0:00,17.07,13.18,5.5,17.21
10/15/2023 0:00,17.44,13.68,6.15,17.27
10/16/2023 0:00,17.74,13.58,7.03,17.3
10/17/2023 0:00,17.62,13.87,7.29,17.36
10/18/2023 0:00,17.62,14.19,7.32,17.39
10/19/2023 0:00,17.48,14.27,7.45,17.89
10/20/2023 0:00,17.99,14.24,7.18,17.4
10/21/2023 0:00,18.05,14.12,7.2,17.32
10/22/2023 0:00,18.23,14.43,7.11,17.39
10/23/2023 0:00,18.31,14.56,7.46,17.5
10/24/2023 0:00,18.23,14.64,7.25,17.68
10/25/2023 0:00,18.56,14.43,0.17,17.61
10/26/2023 0:00,18.51,14.46,7.38,17.45
10/27/2023 0:00,18.43,14.63,7.47,17.85
10/28/2023 0:00,18.41,14.83,6.63,18.5
10/29/2023 0:00,18.37,15,6.31,18.57
10/30/2023 0:00,18.51,14.99,6.5,18.33
10/31/2023 0:00,18.59,14.62,6.36,17.97
11/1/2023 0:00,18.49,14.2,6.35,17.2
11/2/2023 0:00,18.66,14.39,6.06,17.57
11/3/2023 0:00,18.39,14.47,5.99,17.73
11/4/2023 0:00,18.35,14.39,6.19,17.92
11/5/2023 0:00,18.23,14.61,6,17.66
11/6/2023 0:00,18.42,14.36,6.42,17.54
11/7/2023 0:00,18.19,14.16,5.64,17.59
11/8/2023 0:00,18.26,13.88,5.04,18.2
11/9/2023 0:00,18.03,13.73,5.7,18.64
11/10/2023 0:00,18.19,13.57,4.46,18.75
11/11/2023 0:00,18.04,13.64,4.25,18.63
11/12/2023 0:00,18.04,13.63,4.31,17.72
11/13/2023 0:00,18.15,13.89,4.38,18.57
11/14/2023 0:00,17.28,13.89,4.42,18.67
11/15/2023 0:00,17.13,14.08,4.26,18.88
11/16/2023 0:00,16.16,14.29,4.03,18.7
11/17/2023 0:00,15.87,13.79,3.8,18.41
11/18/2023 0:00,16.39,14.29,3.87,18.34
11/19/2023 0:00,17.43,13.33,3.69,18.27
11/20/2023 0:00,17.53,14.18,3.79,18.56
11/21/2023 0:00,17.65,14.37,4.32,18.43
11/22/2023 0:00,17.43,14.01,4.44,18.41
11/23/2023 0:00,17.6,14.38,4.6,18.36
11/24/2023 0:00,17.21,14.44,4.76,18.54
11/25/2023 0:00,17.21,14.39,4.85,18.45
11/26/2023 0:00,17.48,14.23,4.83,18.64
11/27/2023 0:00,16.83,13.47,4.85,18.62
11/28/2023 0:00,16.54,13.5,4.79,18.58
11/29/2023 0:00,16.82,13.67,5.03,18.8
11/30/2023 0:00,16.76,13.83,5.4,18.8
12/1/2023 0:00,16.75,14.11,7.11,18.43
12/2/2023 0:00,16.68,13.49,7.06,18.55
12/3/2023 0:00,16.91,14.12,6.27,18.78
12/4/2023 0:00,17.05,14.39,6.38,18.35
12/5/2023 0:00,17.21,14.23,5.35,18.65
12/6/2023 0:00,17.3,13.99,5.41,18.72
12/7/2023 0:00,16.91,14.11,5.39,18.82
12/8/2023 0:00,16.73,14.32,6.74,19.15
12/9/2023 0:00,16.7,13.96,6.44,19.12
12/10/2023 0:00,16.38,13.78,6.07,18.83
12/11/2023 0:00,16.63,13.6,6.32,18.73
12/12/2023 0:00,16.31,13.77,5.79,19.3
12/13/2023 0:00,16.18,13.55,5.81,16.94
12/14/2023 0:00,15.97,13.49,6.03,16.79
12/15/2023 0:00,15.83,13.4,5.6,16.85
12/16/2023 0:00,15.77,13.3,5.6,16.91
12/17/2023 0:00,16.05,13.31,6.04,16.91
12/18/2023 0:00,16.08,13.63,6.69,18.52
12/19/2023 0:00,15.58,13.41,6.48,16.91
12/20/2023 0:00,15.01,13.42,6.62,16.79
12/21/2023 0:00,14.51,13.2,6.77,17.57
12/22/2023 0:00,14.28,13.01,6.58,16.81
12/23/2023 0:00,14.13,13.07,6.65,16.97
12/24/2023 0:00,13.46,13.04,7.04,17.14
12/25/2023 0:00,12.01,13.31,7.18,16.88
12/26/2023 0:00,12.19,13.22,7.15,16.85
12/27/2023 0:00,10.79,13.51,7.34,16.8
12/28/2023 0:00,8.44,13.59,7.58,17.22
12/29/2023 0:00,7.61,13.5,7.87,17.25
12/30/2023 0:00,9.56,13.5,7.71,16.9
12/31/2023 0:00,11.17,12.78,7.51,17.14
