Time,Var,Value
1999.4399,Tsfc_anom,1.4802
2000.3171,Tsfc_anom,0.3866
2000.6593,Tsfc_anom,0.7433
2000.7903,Tsfc_anom,-0.4340
2000.8748,Tsfc_anom,0.4455
2001.3117,Tsfc_anom,-0.1677
2001.5795,Tsfc_anom,0.5768
2001.6541,Tsfc_anom,-0.3640
2001.7926,Tsfc_anom,-0.7628
2001.8727,Tsfc_anom,-0.6971
2002.0737,Tsfc_anom,0.7722
2002.2991,Tsfc_anom,0.8676
2002.4251,Tsfc_anom,-0.2233
2002.8043,Tsfc_anom,0.1925
2003.8136,Tsfc_anom,-0.5974
2004.2886,Tsfc_anom,-1.5298
2004.4346,Tsfc_anom,-2.1665
2004.6634,Tsfc_anom,0.1283
2004.8099,Tsfc_anom,-0.9955
2004.8746,Tsfc_anom,-0.9265
2005.2918,Tsfc_anom,-0.2892
2005.4304,Tsfc_anom,-2.2199
2005.6430,Tsfc_anom,0.4352
2005.8192,Tsfc_anom,-0.4408
2005.8801,Tsfc_anom,0.2573
2006.2815,Tsfc_anom,0.6150
2006.4487,Tsfc_anom,-0.8780
2006.6582,Tsfc_anom,-0.3524
2006.7901,Tsfc_anom,0.0130
2007.3002,Tsfc_anom,-0.3330
2007.8102,Tsfc_anom,0.0380
2008.3209,Tsfc_anom,0.9297
2008.8276,Tsfc_anom,-0.1342
1978.5310,Tsfc_anom,-0.8953
1979.8189,Tsfc_anom,-0.6918
1979.9049,Tsfc_anom,0.3559
1980.8176,Tsfc_anom,-0.8442
1981.1548,Tsfc_anom,-0.3849
1981.9465,Tsfc_anom,-0.2647
1982.1432,Tsfc_anom,-1.1337
1983.4633,Tsfc_anom,0.1417
1984.4166,Tsfc_anom,-1.2545
1992.2807,Tsfc_anom,-1.3678
1992.8098,Tsfc_anom,-1.4590
1993.3095,Tsfc_anom,-1.0113
1994.8045,Tsfc_anom,-0.5608
1995.0341,Tsfc_anom,0.4211
1995.3066,Tsfc_anom,-0.2228
1995.6413,Tsfc_anom,0.0411
1995.7940,Tsfc_anom,-0.3190
1996.3139,Tsfc_anom,-0.7700
1996.8095,Tsfc_anom,-1.3447
1997.0819,Tsfc_anom,-0.4174
1997.2851,Tsfc_anom,-0.2218
1997.8067,Tsfc_anom,-0.7129
1998.0730,Tsfc_anom,-0.8161
1998.2871,Tsfc_anom,0.0798
1998.4392,Tsfc_anom,-0.7549
1998.8309,Tsfc_anom,-0.9045
1999.2935,Tsfc_anom,0.5613
1999.8421,Tsfc_anom,0.0242
1999.8879,Tsfc_anom,0.1719
1977.8423,Tsfc_anom,-0.2833
1978.3790,Tsfc_anom,-1.2626
2003.6538,Tsfc_anom,-0.6778
1978.6683,Tsfc_anom,-0.7245
1978.7894,Tsfc_anom,-1.6941
1978.8938,Tsfc_anom,-0.1194
1979.6627,Tsfc_anom,-0.9596
2000.4315,Tsfc_anom,-0.6013
2000.7503,Tsfc_anom,0.9159
2001.4263,Tsfc_anom,-1.0827
2001.6039,Tsfc_anom,1.0208
2001.7126,Tsfc_anom,0.2842
2002.7211,Tsfc_anom,0.8942
2002.8682,Tsfc_anom,0.3369
2003.0711,Tsfc_anom,-1.1473
2003.3029,Tsfc_anom,-0.8228
2003.4083,Tsfc_anom,-1.3631
2003.7304,Tsfc_anom,0.3361
2004.7297,Tsfc_anom,-0.2440
2005.0812,Tsfc_anom,-0.9932
2005.7320,Tsfc_anom,1.0038
2006.0759,Tsfc_anom,0.2577
2006.6196,Tsfc_anom,-1.7202
2006.7371,Tsfc_anom,0.1179
2006.8661,Tsfc_anom,0.2780
2007.0902,Tsfc_anom,0.9711
2007.4235,Tsfc_anom,-0.0713
2007.6577,Tsfc_anom,0.2008
2007.8046,Tsfc_anom,0.3432
2007.8686,Tsfc_anom,-0.6165
2008.1013,Tsfc_anom,-0.3722
2008.1597,Tsfc_anom,-0.2717
2008.6528,Tsfc_anom,0.5446
2008.7414,Tsfc_anom,-0.0178
2008.8571,Tsfc_anom,0.1808
2009.1158,Tsfc_anom,-0.4221
2009.4386,Tsfc_anom,-0.2793
2010.4350,Tsfc_anom,1.6429
2010.6420,Tsfc_anom,0.5851
2010.8955,Tsfc_anom,0.4577
2011.1250,Tsfc_anom,-0.0879
2011.4568,Tsfc_anom,-0.3664
2011.7405,Tsfc_anom,0.6963
2011.8812,Tsfc_anom,0.8142
2012.1138,Tsfc_anom,1.2776
1978.2031,Tsfc_anom,-1.5058
1979.3992,Tsfc_anom,0.1125
1981.4032,Tsfc_anom,-0.5108
1982.4345,Tsfc_anom,-2.5016
1982.9258,Tsfc_anom,0.6554
1983.0802,Tsfc_anom,0.6520
1983.9651,Tsfc_anom,0.1457
1984.0369,Tsfc_anom,-0.3103
1984.9264,Tsfc_anom,1.0388
1985.7206,Tsfc_anom,-0.7924
1985.9403,Tsfc_anom,0.3803
1986.1125,Tsfc_anom,0.2539
1986.4228,Tsfc_anom,-1.2437
1986.7271,Tsfc_anom,-2.0741
1986.9403,Tsfc_anom,0.1095
1987.4232,Tsfc_anom,-0.1847
1987.7115,Tsfc_anom,-0.6986
1991.2767,Tsfc_anom,0.2015
1991.7952,Tsfc_anom,-1.0392
1993.5697,Tsfc_anom,-1.4082
1993.7890,Tsfc_anom,-1.6793
1994.3034,Tsfc_anom,-0.0165
1998.8804,Tsfc_anom,-1.1713
1999.0641,Tsfc_anom,-0.3352
1980.3519,Tsfc_anom,-0.3627
1980.4939,Tsfc_anom,-0.8084
1980.5990,Tsfc_anom,0.6463
2013.6710,Tsfc_anom,-0.2017
2013.4528,Tsfc_anom,0.1605
2013.8947,Tsfc_anom,0.3373
2014.1814,Tsfc_anom,-0.2100
2016.4398,Tsfc_anom,0.3322
2017.4224,Tsfc_anom,-0.3273
2019.6532,Tsfc_anom,0.7473
2021.3930,Tsfc_anom,2.2905
2008.3068,Tsfc_anom,0.5458
2008.8176,Tsfc_anom,0.0884
2009.3113,Tsfc_anom,0.0292
2009.8666,Tsfc_anom,0.0694
2010.3086,Tsfc_anom,1.0862
2010.8729,Tsfc_anom,0.3863
2011.3341,Tsfc_anom,0.4483
2011.8480,Tsfc_anom,0.4914
2012.3094,Tsfc_anom,1.6112
2012.6432,Tsfc_anom,2.6368
2012.8208,Tsfc_anom,1.4588
2013.3303,Tsfc_anom,1.1238
2013.8608,Tsfc_anom,0.3871
2014.3825,Tsfc_anom,0.0722
2014.8431,Tsfc_anom,1.1322
2015.3215,Tsfc_anom,-0.1457
2015.4138,Tsfc_anom,-0.4909
2015.8197,Tsfc_anom,0.1761
2016.4023,Tsfc_anom,0.8335
2016.8286,Tsfc_anom,0.9907
2017.3405,Tsfc_anom,0.5503
2018.3494,Tsfc_anom,1.1104
2018.4202,Tsfc_anom,1.2768
2018.8272,Tsfc_anom,0.6330
2019.3421,Tsfc_anom,0.2851
2019.4202,Tsfc_anom,-0.5156
2019.8455,Tsfc_anom,0.8855
2021.3656,Tsfc_anom,1.9073
2021.8437,Tsfc_anom,1.9288
2022.3296,Tsfc_anom,1.0276
2022.4452,Tsfc_anom,1.9928
2022.8531,Tsfc_anom,2.3600
1998.6601,Tsfc_anom,-0.2518
1999.6623,Tsfc_anom,0.3219
1977.8739,Tsfc_anom,0.1616
2002.6563,Tsfc_anom,0.7360
2012.7622,Tsfc_anom,0.9880
2012.8471,Tsfc_anom,1.6621
2013.1430,Tsfc_anom,1.4229
2014.8578,Tsfc_anom,0.6596
2017.8531,Tsfc_anom,1.6420
2021.6197,Tsfc_anom,1.7851
2022.8501,Tsfc_anom,2.3745
1996.4283,Tsfc_anom,-0.1248
1980.1553,Tsfc_anom,0.2055
1977.6062,Tsfc_anom,-0.6013
1999.4399,Tsfc_ref,10.3878
2000.3171,Tsfc_ref,10.3878
2000.6593,Tsfc_ref,10.3878
2000.7903,Tsfc_ref,10.3878
2000.8748,Tsfc_ref,10.3878
2001.3117,Tsfc_ref,10.3878
2001.5795,Tsfc_ref,10.3878
2001.6541,Tsfc_ref,10.3878
2001.7926,Tsfc_ref,10.3878
2001.8727,Tsfc_ref,10.3878
2002.0737,Tsfc_ref,10.3878
2002.2991,Tsfc_ref,10.3878
2002.4251,Tsfc_ref,10.3878
2002.8043,Tsfc_ref,10.3878
2003.8136,Tsfc_ref,10.3878
2004.2886,Tsfc_ref,10.3878
2004.4346,Tsfc_ref,10.3878
2004.6634,Tsfc_ref,10.3878
2004.8099,Tsfc_ref,10.3878
2004.8746,Tsfc_ref,10.3878
2005.2918,Tsfc_ref,10.3878
2005.4304,Tsfc_ref,10.3878
2005.6430,Tsfc_ref,10.3878
2005.8192,Tsfc_ref,10.3878
2005.8801,Tsfc_ref,10.3878
2006.2815,Tsfc_ref,10.3878
2006.4487,Tsfc_ref,10.3878
2006.6582,Tsfc_ref,10.3878
2006.7901,Tsfc_ref,10.3878
2007.3002,Tsfc_ref,10.3878
2007.8102,Tsfc_ref,10.3878
2008.3209,Tsfc_ref,10.3878
2008.8276,Tsfc_ref,10.3878
1978.5310,Tsfc_ref,10.3878
1979.8189,Tsfc_ref,10.3878
1979.9049,Tsfc_ref,10.3878
1980.8176,Tsfc_ref,10.3878
1981.1548,Tsfc_ref,10.3878
1981.9465,Tsfc_ref,10.3878
1982.1432,Tsfc_ref,10.3878
1983.4633,Tsfc_ref,10.3878
1984.4166,Tsfc_ref,10.3878
1992.2807,Tsfc_ref,10.3878
1992.8098,Tsfc_ref,10.3878
1993.3095,Tsfc_ref,10.3878
1994.8045,Tsfc_ref,10.3878
1995.0341,Tsfc_ref,10.3878
1995.3066,Tsfc_ref,10.3878
1995.6413,Tsfc_ref,10.3878
1995.7940,Tsfc_ref,10.3878
1996.3139,Tsfc_ref,10.3878
1996.8095,Tsfc_ref,10.3878
1997.0819,Tsfc_ref,10.3878
1997.2851,Tsfc_ref,10.3878
1997.8067,Tsfc_ref,10.3878
1998.0730,Tsfc_ref,10.3878
1998.2871,Tsfc_ref,10.3878
1998.4392,Tsfc_ref,10.3878
1998.8309,Tsfc_ref,10.3878
1999.2935,Tsfc_ref,10.3878
1999.8421,Tsfc_ref,10.3878
1999.8879,Tsfc_ref,10.3878
1977.8423,Tsfc_ref,10.3878
1978.3790,Tsfc_ref,10.3878
2003.6538,Tsfc_ref,10.3878
1978.6683,Tsfc_ref,10.3878
1978.7894,Tsfc_ref,10.3878
1978.8938,Tsfc_ref,10.3878
1979.6627,Tsfc_ref,10.3878
2000.4315,Tsfc_ref,10.3878
2000.7503,Tsfc_ref,10.3878
2001.4263,Tsfc_ref,10.3878
2001.6039,Tsfc_ref,10.3878
2001.7126,Tsfc_ref,10.3878
2002.7211,Tsfc_ref,10.3878
2002.8682,Tsfc_ref,10.3878
2003.0711,Tsfc_ref,10.3878
2003.3029,Tsfc_ref,10.3878
2003.4083,Tsfc_ref,10.3878
2003.7304,Tsfc_ref,10.3878
2004.7297,Tsfc_ref,10.3878
2005.0812,Tsfc_ref,10.3878
2005.7320,Tsfc_ref,10.3878
2006.0759,Tsfc_ref,10.3878
2006.6196,Tsfc_ref,10.3878
2006.7371,Tsfc_ref,10.3878
2006.8661,Tsfc_ref,10.3878
2007.0902,Tsfc_ref,10.3878
2007.4235,Tsfc_ref,10.3878
2007.6577,Tsfc_ref,10.3878
2007.8046,Tsfc_ref,10.3878
2007.8686,Tsfc_ref,10.3878
2008.1013,Tsfc_ref,10.3878
2008.1597,Tsfc_ref,10.3878
2008.6528,Tsfc_ref,10.3878
2008.7414,Tsfc_ref,10.3878
2008.8571,Tsfc_ref,10.3878
2009.1158,Tsfc_ref,10.3878
2009.4386,Tsfc_ref,10.3878
2010.4350,Tsfc_ref,10.3878
2010.6420,Tsfc_ref,10.3878
2010.8955,Tsfc_ref,10.3878
2011.1250,Tsfc_ref,10.3878
2011.4568,Tsfc_ref,10.3878
2011.7405,Tsfc_ref,10.3878
2011.8812,Tsfc_ref,10.3878
2012.1138,Tsfc_ref,10.3878
1978.2031,Tsfc_ref,10.3878
1979.3992,Tsfc_ref,10.3878
1981.4032,Tsfc_ref,10.3878
1982.4345,Tsfc_ref,10.3878
1982.9258,Tsfc_ref,10.3878
1983.0802,Tsfc_ref,10.3878
1983.9651,Tsfc_ref,10.3878
1984.0369,Tsfc_ref,10.3878
1984.9264,Tsfc_ref,10.3878
1985.7206,Tsfc_ref,10.3878
1985.9403,Tsfc_ref,10.3878
1986.1125,Tsfc_ref,10.3878
1986.4228,Tsfc_ref,10.3878
1986.7271,Tsfc_ref,10.3878
1986.9403,Tsfc_ref,10.3878
1987.4232,Tsfc_ref,10.3878
1987.7115,Tsfc_ref,10.3878
1991.2767,Tsfc_ref,10.3878
1991.7952,Tsfc_ref,10.3878
1993.5697,Tsfc_ref,10.3878
1993.7890,Tsfc_ref,10.3878
1994.3034,Tsfc_ref,10.3878
1998.8804,Tsfc_ref,10.3878
1999.0641,Tsfc_ref,10.3878
1980.3519,Tsfc_ref,10.3878
1980.4939,Tsfc_ref,10.3878
1980.5990,Tsfc_ref,10.3878
2013.6710,Tsfc_ref,10.3878
2013.4528,Tsfc_ref,10.3878
2013.8947,Tsfc_ref,10.3878
2014.1814,Tsfc_ref,10.3878
2016.4398,Tsfc_ref,10.3878
2017.4224,Tsfc_ref,10.3878
2019.6532,Tsfc_ref,10.3878
2021.3930,Tsfc_ref,10.3878
2008.3068,Tsfc_ref,10.3878
2008.8176,Tsfc_ref,10.3878
2009.3113,Tsfc_ref,10.3878
2009.8666,Tsfc_ref,10.3878
2010.3086,Tsfc_ref,10.3878
2010.8729,Tsfc_ref,10.3878
2011.3341,Tsfc_ref,10.3878
2011.8480,Tsfc_ref,10.3878
2012.3094,Tsfc_ref,10.3878
2012.6432,Tsfc_ref,10.3878
2012.8208,Tsfc_ref,10.3878
2013.3303,Tsfc_ref,10.3878
2013.8608,Tsfc_ref,10.3878
2014.3825,Tsfc_ref,10.3878
2014.8431,Tsfc_ref,10.3878
2015.3215,Tsfc_ref,10.3878
2015.4138,Tsfc_ref,10.3878
2015.8197,Tsfc_ref,10.3878
2016.4023,Tsfc_ref,10.3878
2016.8286,Tsfc_ref,10.3878
2017.3405,Tsfc_ref,10.3878
2018.3494,Tsfc_ref,10.3878
2018.4202,Tsfc_ref,10.3878
2018.8272,Tsfc_ref,10.3878
2019.3421,Tsfc_ref,10.3878
2019.4202,Tsfc_ref,10.3878
2019.8455,Tsfc_ref,10.3878
2021.3656,Tsfc_ref,10.3878
2021.8437,Tsfc_ref,10.3878
