Species,EPU,sex,YEAR,MeanCond,nCond,n
Atl Cod,GB,M,2007,100.28879326079745,12,27
Atl Cod,GB,M,2008,100.89230565903893,82,27
Atl Cod,GB,M,2009,97.72878137869183,76,27
Atl Cod,GB,M,2010,98.03709815416173,46,27
Atl Cod,GB,M,2011,100.14490516860792,81,27
Atl Cod,GB,M,2012,98.17739365976995,43,27
Atl Cod,GB,M,2013,100.33793132372448,57,27
Atl Cod,GB,M,2014,98.63870640527229,39,27
Atl Cod,GB,M,2015,102.24526827032551,130,27
Atl Cod,GB,M,2016,98.82910545623245,139,27
Atl Cod,GB,M,2017,102.3667481616429,13,27
Atl Cod,GB,M,2018,101.58207760850306,26,27
Atl Herring,GB,F,1992,83.56105065903766,31,27
Atl Herring,GB,F,1993,115.0781651077948,29,27
Atl Herring,GB,F,1994,143.6751766534074,39,27
Atl Herring,GB,F,1995,117.47845078557413,45,27
Atl Herring,GB,F,1996,108.53175600862926,103,27
Atl Herring,GB,F,1997,110.65572799957957,50,27
Atl Herring,GB,F,1998,106.22350589344174,73,27
Atl Herring,GB,F,1999,114.7428516993261,33,27
Atl Herring,GB,F,2000,120.77689601057024,53,27
Atl Herring,GB,F,2001,111.68970515604818,35,27
Atl Herring,GB,F,2002,116.57426764668925,78,27
Atl Herring,GB,F,2003,120.40143812668234,63,27
Atl Herring,GB,F,2004,110.33249717595626,78,27
Atl Herring,GB,F,2005,119.8040089251021,77,27
Atl Herring,GB,F,2006,115.0732538544968,51,27
Atl Herring,GB,F,2007,117.30902861356206,64,27
Atl Herring,GB,F,2008,120.41747977541019,79,27
Atl Herring,GB,F,2009,111.09367097747304,94,27
Atl Herring,GB,F,2010,105.64409996015658,122,27
Atl Herring,GB,F,2011,104.40669963560832,43,27
Atl Herring,GB,F,2012,109.58054328387898,82,27
Atl Herring,GB,F,2013,109.2541429507259,18,27
Atl Herring,GB,F,2014,109.64472511094692,27,27
Atl Herring,GB,F,2015,115.35432371873942,36,27
Atl Herring,GB,F,2016,111.30139113259806,39,27
Atl Herring,GB,F,2017,102.72694835894998,11,27
Atl Herring,GB,F,2018,106.88748664928391,8,27
Atl Herring,GB,M,1992,82.44745300385993,27,27
Atl Herring,GB,M,1993,106.6138797199158,33,27
Atl Herring,GB,M,1994,147.29798088547315,28,27
Atl Herring,GB,M,1995,110.32477984809721,37,27
Atl Herring,GB,M,1996,106.57138505262331,87,27
Atl Herring,GB,M,1997,105.96472688166936,59,27
Atl Herring,GB,M,1998,103.9901860842182,75,27
Atl Herring,GB,M,1999,117.1436243607444,27,27
Atl Herring,GB,M,2000,118.8047267294659,34,27
Atl Herring,GB,M,2001,110.0831902097899,32,27
Atl Herring,GB,M,2002,114.79378397023233,77,27
Atl Herring,GB,M,2003,113.1302035761382,64,27
Atl Herring,GB,M,2004,105.39586939525044,101,27
Atl Herring,GB,M,2005,119.62938579140385,69,27
Atl Herring,GB,M,2006,111.59021638627326,38,27
Atl Herring,GB,M,2007,117.25845831233441,44,27
Atl Herring,GB,M,2008,119.82168637978319,53,27
Atl Herring,GB,M,2009,105.4826356115017,115,27
Atl Herring,GB,M,2010,102.67646023601144,115,27
Atl Herring,GB,M,2011,103.13264140981961,26,27
Atl Herring,GB,M,2012,110.96844680604092,76,27
Atl Herring,GB,M,2013,107.44626487612406,19,27
Atl Herring,GB,M,2014,105.58762278504378,14,27
Atl Herring,GB,M,2015,106.09314550334418,18,27
Atl Herring,GB,M,2016,111.51615509365367,37,27
Atl Herring,GB,M,2017,101.09885485230852,11,27
Atl Herring,GB,M,2018,119.51510200272956,8,27
Bluefish,GB,F,1992,96.03619061468342,9,21
Bluefish,GB,F,1993,94.43257260709316,5,21
Bluefish,GB,F,1994,96.64711048520635,12,21
Bluefish,GB,F,1995,96.40218508918892,13,21
Bluefish,GB,F,1996,103.6377727172547,8,21
Bluefish,GB,F,1997,99.57271247188223,9,21
Bluefish,GB,F,1998,98.35679916253939,15,21
Bluefish,GB,F,1999,99.97496744365856,12,21
Bluefish,GB,F,2000,96.3555673338523,7,21
Bluefish,GB,F,2001,93.2434057242531,3,21
Bluefish,GB,F,2002,93.23467728571447,4,21
Bluefish,GB,F,2003,102.21160698231306,3,21
Bluefish,GB,F,2005,96.2841845167637,3,21
Bluefish,GB,F,2006,90.8523156686561,4,21
Bluefish,GB,F,2007,92.65596852850834,4,21
Bluefish,GB,F,2008,95.48826309023593,10,21
Bluefish,GB,F,2009,97.30901632340836,11,21
Bluefish,GB,F,2010,96.86642287912805,19,21
Bluefish,GB,F,2012,96.13351401651092,13,21
Bluefish,GB,F,2013,98.35347315927599,6,21
Bluefish,GB,F,2015,97.7211049514585,6,21
Bluefish,GB,M,1992,100.22969679493511,4,21
Bluefish,GB,M,1993,101.57264943635764,14,21
Bluefish,GB,M,1994,100.36536631032644,11,21
Bluefish,GB,M,1995,97.50409683045235,12,21
Bluefish,GB,M,1996,93.98883710064213,4,21
Bluefish,GB,M,1997,100.11488143815623,6,21
Bluefish,GB,M,1998,99.48787338453883,12,21
Bluefish,GB,M,1999,103.11825372503992,10,21
Bluefish,GB,M,2000,102.56088121702479,8,21
Bluefish,GB,M,2001,95.92785985847826,5,21
Bluefish,GB,M,2002,100.84719563418908,5,21
Bluefish,GB,M,2004,92.49185653890702,4,21
Bluefish,GB,M,2005,99.23927378845569,13,21
Bluefish,GB,M,2006,100.56659556082366,14,21
Bluefish,GB,M,2007,99.68978815890655,13,21
Bluefish,GB,M,2008,95.45021700134822,13,21
Bluefish,GB,M,2009,101.07530922652604,11,21
Bluefish,GB,M,2010,97.56390385982841,14,21
Bluefish,GB,M,2011,97.69388768780033,4,21
Bluefish,GB,M,2012,96.18119868575525,21,21
Bluefish,GB,M,2015,101.59800821833797,9,21
Butterfish,GB,F,1992,108.87970117933057,88,24
Butterfish,GB,F,1993,107.37148699971083,77,24
Butterfish,GB,F,1994,103.94187975282114,78,24
Butterfish,GB,F,1995,103.49622795156145,64,24
Butterfish,GB,F,1996,105.46294171052618,44,24
Butterfish,GB,F,1997,106.71308166722126,47,24
Butterfish,GB,F,1998,109.97729334585223,52,24
Butterfish,GB,F,1999,102.97110678255493,34,24
Butterfish,GB,F,2000,110.09589889532343,37,24
Butterfish,GB,F,2001,91.29219716555572,37,24
Butterfish,GB,F,2002,106.5630253622266,46,24
Butterfish,GB,F,2003,96.84498020327389,40,24
Butterfish,GB,F,2006,97.61408183072948,61,24
Butterfish,GB,F,2007,99.2502335708232,43,24
Butterfish,GB,F,2008,102.65324477031872,70,24
Butterfish,GB,F,2009,98.99971316689482,70,24
Butterfish,GB,F,2010,99.50125340076676,60,24
Butterfish,GB,F,2011,99.96241510449835,72,24
Butterfish,GB,F,2012,100.40580671299043,63,24
Butterfish,GB,F,2013,108.69902317186313,77,24
Butterfish,GB,F,2014,106.33501848207092,87,24
Butterfish,GB,F,2015,112.62173383428245,76,24
Butterfish,GB,F,2016,108.12969214233972,59,24
Butterfish,GB,F,2018,111.09969880180073,43,24
Butterfish,GB,M,1992,106.51307317904256,77,24
Butterfish,GB,M,1993,106.3969638956301,66,24
Butterfish,GB,M,1994,108.92638051896765,70,24
Butterfish,GB,M,1995,105.13131040128559,56,24
Butterfish,GB,M,1996,107.54779049513434,43,24
Butterfish,GB,M,1997,103.40271438327518,49,24
Butterfish,GB,M,1998,104.18570662063424,62,24
Butterfish,GB,M,1999,102.4975348868632,27,24
Butterfish,GB,M,2000,119.45135324459923,41,24
Butterfish,GB,M,2001,94.06543798724854,47,24
Butterfish,GB,M,2002,103.3142175962666,29,24
Butterfish,GB,M,2003,98.054950950112,34,24
Butterfish,GB,M,2006,100.76505311773559,52,24
Butterfish,GB,M,2007,103.03308421065917,57,24
Butterfish,GB,M,2008,99.01308120153607,71,24
Butterfish,GB,M,2009,102.18315976278973,83,24
Butterfish,GB,M,2010,97.46409487158964,51,24
Butterfish,GB,M,2011,101.5905941271363,65,24
Butterfish,GB,M,2012,99.73111785945483,62,24
Butterfish,GB,M,2013,106.34625089615349,80,24
Butterfish,GB,M,2014,102.0772289646828,90,24
Butterfish,GB,M,2015,107.08441020922233,77,24
Butterfish,GB,M,2016,104.63104999067146,41,24
Butterfish,GB,M,2018,106.73410843245354,31,24
Fourspot,GB,F,1992,99.82003954826529,52,26
Fourspot,GB,F,1993,93.04531357355937,60,26
Fourspot,GB,F,1994,100.04453316305127,51,26
Fourspot,GB,F,1995,96.37983508144447,62,26
Fourspot,GB,F,1996,92.83284684450949,73,26
Fourspot,GB,F,1997,103.84909136940678,64,26
Fourspot,GB,F,1998,103.17674946837688,98,26
Fourspot,GB,F,1999,99.95483509141575,122,26
Fourspot,GB,F,2000,96.83843211097101,60,26
Fourspot,GB,F,2001,97.67568452162651,46,26
Fourspot,GB,F,2002,99.44550015752002,26,26
Fourspot,GB,F,2003,101.45105523232131,31,26
Fourspot,GB,F,2004,92.62039359859168,26,26
Fourspot,GB,F,2005,97.92373473672366,43,26
Fourspot,GB,F,2006,100.21659286233026,45,26
Fourspot,GB,F,2007,98.67486070761632,39,26
Fourspot,GB,F,2008,101.80194833688628,31,26
Fourspot,GB,F,2009,96.20912125184157,46,26
Fourspot,GB,F,2010,102.86181984500828,34,26
Fourspot,GB,F,2011,100.04736096880687,55,26
Fourspot,GB,F,2012,102.30576042436915,58,26
Fourspot,GB,F,2013,108.3157152895253,37,26
Fourspot,GB,F,2014,95.65984585380482,61,26
Fourspot,GB,F,2015,103.36121760498564,50,26
Fourspot,GB,F,2016,102.45841905080655,49,26
Fourspot,GB,F,2018,101.0657586698489,48,26
Fourspot,GB,M,1992,100.76815077651864,67,26
Fourspot,GB,M,1993,95.69367873803208,72,26
Fourspot,GB,M,1994,101.12107574507647,78,26
Fourspot,GB,M,1995,96.08241801721671,62,26
Fourspot,GB,M,1996,89.48321618156899,55,26
Fourspot,GB,M,1997,107.98366429111118,59,26
Fourspot,GB,M,1998,105.26990739912641,60,26
Fourspot,GB,M,1999,101.38722904258404,96,26
Fourspot,GB,M,2000,104.22297737930064,32,26
Fourspot,GB,M,2001,97.77926857694453,27,26
Fourspot,GB,M,2002,100.47847993702324,34,26
Fourspot,GB,M,2003,103.02433207763272,27,26
Fourspot,GB,M,2004,93.11481803307818,18,26
Fourspot,GB,M,2005,97.45790849289398,23,26
Fourspot,GB,M,2006,100.35028079089881,43,26
Fourspot,GB,M,2007,100.41834425639104,42,26
Fourspot,GB,M,2008,100.48357405530435,30,26
Fourspot,GB,M,2009,96.72215126517483,28,26
Fourspot,GB,M,2010,106.24803483414925,14,26
Fourspot,GB,M,2011,104.17646631065323,27,26
Fourspot,GB,M,2012,99.81644164944434,33,26
Fourspot,GB,M,2013,108.42709006699799,42,26
Fourspot,GB,M,2014,102.23130840504565,48,26
Fourspot,GB,M,2015,104.83913971837985,33,26
Fourspot,GB,M,2016,104.1164250147981,34,26
Fourspot,GB,M,2018,102.82183915360181,29,26
Goosefish,GB,F,1994,105.23112556651272,10,24
Goosefish,GB,F,1995,92.98233800907305,3,24
Goosefish,GB,F,1996,103.3427543230443,6,24
Goosefish,GB,F,1997,100.13127564062323,5,24
Goosefish,GB,F,1998,107.3816163466153,5,24
Goosefish,GB,F,2000,94.08856420896693,8,24
Goosefish,GB,F,2001,95.88774238742344,11,24
Goosefish,GB,F,2002,101.11063403764253,9,24
Goosefish,GB,F,2003,98.07066189760755,6,24
Goosefish,GB,F,2004,95.6614539482833,5,24
Goosefish,GB,F,2005,101.0129542683294,8,24
Goosefish,GB,F,2006,102.95606773255335,7,24
Goosefish,GB,F,2007,100.82055402032921,3,24
Goosefish,GB,F,2008,109.53192879234437,3,24
Goosefish,GB,F,2009,102.92904864449888,11,24
Goosefish,GB,F,2010,98.04887372604809,20,24
Goosefish,GB,F,2011,99.7780619455474,35,24
Goosefish,GB,F,2012,100.84117447895142,31,24
Goosefish,GB,F,2013,104.41655980546456,14,24
Goosefish,GB,F,2014,101.18287226453855,21,24
Goosefish,GB,F,2015,97.1927926659433,49,24
Goosefish,GB,F,2016,104.06437026970343,36,24
Goosefish,GB,F,2017,99.03419951048929,43,24
Goosefish,GB,F,2018,95.38996157375382,48,24
Goosefish,GB,M,1992,103.87843800493296,4,26
Goosefish,GB,M,1993,100.21157527990889,4,26
Goosefish,GB,M,1994,93.59380182398651,4,26
Goosefish,GB,M,1996,103.91764760685658,4,26
Goosefish,GB,M,1997,103.52255358719373,3,26
Goosefish,GB,M,1998,100.65350426290142,4,26
Goosefish,GB,M,1999,95.9735603291511,3,26
Goosefish,GB,M,2000,104.59020600699844,7,26
Goosefish,GB,M,2001,101.17829624878641,4,26
Goosefish,GB,M,2002,100.09036208978765,10,26
Goosefish,GB,M,2003,104.10413684727662,6,26
Goosefish,GB,M,2004,94.66165216431837,8,26
Goosefish,GB,M,2005,103.77458520931445,12,26
Goosefish,GB,M,2006,103.43526238739226,18,26
Goosefish,GB,M,2007,106.61011797021617,9,26
Goosefish,GB,M,2008,101.2836134942771,4,26
Goosefish,GB,M,2009,99.37226054880206,15,26
Goosefish,GB,M,2010,96.84074447006833,20,26
Goosefish,GB,M,2011,98.76537293771973,28,26
Goosefish,GB,M,2012,99.73077629678296,23,26
Goosefish,GB,M,2013,101.30742784206106,9,26
Goosefish,GB,M,2014,101.03126445909764,10,26
Goosefish,GB,M,2015,98.41011455452744,34,26
Goosefish,GB,M,2016,101.95774884541368,24,26
Goosefish,GB,M,2017,95.76917125815854,36,26
Goosefish,GB,M,2018,96.64110689189535,31,26
Haddock,GB,F,1992,104.31377647384954,22,27
Haddock,GB,F,1993,102.80377295395891,23,27
Haddock,GB,F,1994,98.67741265816349,9,27
Haddock,GB,F,1995,103.58200479275328,19,27
Haddock,GB,F,1996,102.51447553944759,48,27
Haddock,GB,F,1997,100.98867251298408,82,27
Haddock,GB,F,1998,102.11480594846503,93,27
Haddock,GB,F,1999,102.55701397207429,35,27
Haddock,GB,F,2000,101.30917490198077,42,27
Haddock,GB,F,2001,100.6048597595273,71,27
Haddock,GB,F,2002,101.16117811097524,67,27
Haddock,GB,F,2003,100.80905796232064,61,27
Haddock,GB,F,2004,97.00763387157096,80,27
Haddock,GB,F,2005,98.11549435977506,88,27
Haddock,GB,F,2006,99.89286936976892,119,27
Haddock,GB,F,2007,100.18535136141263,36,27
Haddock,GB,F,2008,101.15664783805124,111,27
Haddock,GB,F,2009,99.84946471363908,158,27
Haddock,GB,F,2010,97.83154546462303,139,27
Haddock,GB,F,2011,99.92673990691073,179,27
Haddock,GB,F,2012,100.12364482831707,92,27
Haddock,GB,F,2013,101.28063239031248,165,27
Haddock,GB,F,2014,100.19530894385584,195,27
Haddock,GB,F,2015,102.03713229819834,110,27
Haddock,GB,F,2016,99.35727403053752,142,27
Haddock,GB,F,2017,101.18695081055061,46,27
Haddock,GB,F,2018,98.72493275987091,52,27
Haddock,GB,M,1992,102.76535151628282,15,27
Haddock,GB,M,1993,102.80130459736107,27,27
Haddock,GB,M,1994,99.45509071375301,12,27
Haddock,GB,M,1995,103.84072402500841,23,27
Haddock,GB,M,1996,103.1737733191981,64,27
Haddock,GB,M,1997,103.43345450013092,84,27
Haddock,GB,M,1998,102.14755882016742,111,27
Haddock,GB,M,1999,103.26037393912311,35,27
Haddock,GB,M,2000,104.27145347445537,38,27
Haddock,GB,M,2001,99.465332929087,58,27
Haddock,GB,M,2002,100.90500261826271,76,27
Haddock,GB,M,2003,100.93591338059836,56,27
Haddock,GB,M,2004,97.19872251519672,81,27
Haddock,GB,M,2005,98.08847656461046,98,27
Haddock,GB,M,2006,99.41758347924475,105,27
Haddock,GB,M,2007,102.29459851485977,47,27
Haddock,GB,M,2008,101.6808389083078,78,27
Haddock,GB,M,2009,100.64417959277178,130,27
Haddock,GB,M,2010,98.04899030095658,135,27
Haddock,GB,M,2011,100.58633335568206,146,27
Haddock,GB,M,2012,99.192404861002,73,27
Haddock,GB,M,2013,101.54716027327163,118,27
Haddock,GB,M,2014,101.44288681683345,155,27
Haddock,GB,M,2015,102.33938237884216,112,27
Haddock,GB,M,2016,100.37601411107161,161,27
Haddock,GB,M,2017,100.57459564880193,62,27
Haddock,GB,M,2018,100.31865729091484,73,27
Little Skate,GB,F,1992,102.40585043488726,78,27
Little Skate,GB,F,1993,102.09592003449659,79,27
Little Skate,GB,F,1994,106.53083767176113,69,27
Little Skate,GB,F,1995,101.85533816510046,104,27
Little Skate,GB,F,1996,103.90955206166352,93,27
Little Skate,GB,F,1997,102.36674287108885,105,27
Little Skate,GB,F,1998,98.68028428540185,140,27
Little Skate,GB,F,1999,102.69786075484451,57,27
Little Skate,GB,F,2000,97.96968534754714,114,27
Little Skate,GB,F,2001,96.60714602100646,100,27
Little Skate,GB,F,2002,98.14929338812291,68,27
Little Skate,GB,F,2003,99.73779986987874,62,27
Little Skate,GB,F,2004,95.56647602867548,37,27
Little Skate,GB,F,2005,98.59922408357765,36,27
Little Skate,GB,F,2006,100.8861404098891,69,27
Little Skate,GB,F,2007,101.42038063170132,44,27
Little Skate,GB,F,2008,101.37793703421514,45,27
Little Skate,GB,F,2009,98.10279339946376,76,27
Little Skate,GB,F,2010,95.72786196073024,85,27
Little Skate,GB,F,2011,96.03860054035663,99,27
Little Skate,GB,F,2012,99.21178981443308,54,27
Little Skate,GB,F,2013,101.36164689385609,41,27
Little Skate,GB,F,2014,101.6557814674982,53,27
Little Skate,GB,F,2015,101.99856406634987,58,27
Little Skate,GB,F,2016,99.36082137392177,59,27
Little Skate,GB,F,2017,98.38037172220395,30,27
Little Skate,GB,F,2018,102.08746203401415,46,27
Little Skate,GB,M,1992,102.74367975565083,78,27
Little Skate,GB,M,1993,100.89935221558382,81,27
Little Skate,GB,M,1994,102.91494335870773,89,27
Little Skate,GB,M,1995,101.0086142247194,119,27
Little Skate,GB,M,1996,103.37976177843372,59,27
Little Skate,GB,M,1997,103.40965532571323,72,27
Little Skate,GB,M,1998,100.40750657899801,110,27
Little Skate,GB,M,1999,100.28123221973955,53,27
Little Skate,GB,M,2000,101.72867113346133,87,27
Little Skate,GB,M,2001,98.41147836054026,94,27
Little Skate,GB,M,2002,96.35952783915698,60,27
Little Skate,GB,M,2003,102.64308720530495,58,27
Little Skate,GB,M,2004,99.21674588084751,46,27
Little Skate,GB,M,2005,100.49389661789249,32,27
Little Skate,GB,M,2006,100.87233403510189,59,27
Little Skate,GB,M,2007,98.52843123622537,60,27
Little Skate,GB,M,2008,105.30280762362341,41,27
Little Skate,GB,M,2009,98.59293898439194,115,27
Little Skate,GB,M,2010,96.53604903534797,95,27
Little Skate,GB,M,2011,96.10038082814775,90,27
Little Skate,GB,M,2012,100.76693107847592,62,27
Little Skate,GB,M,2013,103.16545491192942,67,27
Little Skate,GB,M,2014,104.1186824616606,63,27
Little Skate,GB,M,2015,103.90637313543617,42,27
Little Skate,GB,M,2016,101.56937993681389,56,27
Little Skate,GB,M,2017,101.53944380370014,51,27
Little Skate,GB,M,2018,98.51380488426159,52,27
Ocean Pout,GB,F,1992,102.601679865477,14,25
Ocean Pout,GB,F,1993,96.93272683072773,8,25
Ocean Pout,GB,F,1995,95.60344552597596,3,25
Ocean Pout,GB,F,1996,98.63870661275436,13,25
Ocean Pout,GB,F,1997,96.0164247542655,17,25
Ocean Pout,GB,F,1998,97.17366690099972,19,25
Ocean Pout,GB,F,1999,100.01727835703693,3,25
Ocean Pout,GB,F,2000,94.60099324086892,10,25
Ocean Pout,GB,F,2001,96.91006357992606,4,25
Ocean Pout,GB,F,2002,102.19268480690593,5,25
Ocean Pout,GB,F,2003,100.80905794773889,4,25
Ocean Pout,GB,F,2004,98.58100258518911,6,25
Ocean Pout,GB,F,2005,95.27996591781054,6,25
Ocean Pout,GB,F,2006,95.99183885699648,6,25
Ocean Pout,GB,F,2007,99.44515264926133,15,25
Ocean Pout,GB,F,2008,97.21616633046054,13,25
Ocean Pout,GB,F,2009,94.57952840379151,22,25
Ocean Pout,GB,F,2010,98.3306208765562,6,25
Ocean Pout,GB,F,2011,97.84932793593738,20,25
Ocean Pout,GB,F,2012,96.33125538816937,8,25
Ocean Pout,GB,F,2013,99.93848275916203,13,25
Ocean Pout,GB,F,2014,97.12246001320787,13,25
Ocean Pout,GB,F,2015,101.09547735799767,13,25
Ocean Pout,GB,F,2016,97.34668454844457,12,25
Ocean Pout,GB,F,2018,103.83983600301772,8,25
Ocean Pout,GB,M,1992,96.36787740879798,9,24
Ocean Pout,GB,M,1993,96.93699785777245,16,24
Ocean Pout,GB,M,1995,103.09628803366711,7,24
Ocean Pout,GB,M,1996,98.3364151528872,18,24
Ocean Pout,GB,M,1997,100.09902154468932,16,24
Ocean Pout,GB,M,1998,96.82418069286149,26,24
Ocean Pout,GB,M,1999,96.64509878672042,5,24
Ocean Pout,GB,M,2000,98.08816791088157,24,24
Ocean Pout,GB,M,2001,94.1937089242603,8,24
Ocean Pout,GB,M,2002,94.82572721493469,11,24
Ocean Pout,GB,M,2003,101.88499499221399,6,24
Ocean Pout,GB,M,2005,100.45581865769233,11,24
Ocean Pout,GB,M,2006,101.19046834279793,7,24
Ocean Pout,GB,M,2007,100.76583848831388,14,24
Ocean Pout,GB,M,2008,98.10337427710245,19,24
Ocean Pout,GB,M,2009,98.6959006637177,25,24
Ocean Pout,GB,M,2010,97.09890585289074,6,24
Ocean Pout,GB,M,2011,96.75257319016765,23,24
Ocean Pout,GB,M,2012,97.1941675782268,9,24
Ocean Pout,GB,M,2013,99.6528749406927,15,24
Ocean Pout,GB,M,2014,100.08145916959413,16,24
Ocean Pout,GB,M,2015,102.05746567798623,19,24
Ocean Pout,GB,M,2016,100.26930384851083,13,24
Ocean Pout,GB,M,2018,104.51810084103543,12,24
Red Hake,GB,F,1992,96.88179019213831,156,27
Red Hake,GB,F,1993,97.72327269034669,78,27
Red Hake,GB,F,1994,98.66422553732119,70,27
Red Hake,GB,F,1995,101.07422989123876,60,27
Red Hake,GB,F,1996,102.09348812304684,93,27
Red Hake,GB,F,1997,104.84631932546469,60,27
Red Hake,GB,F,1998,100.78670295943334,81,27
Red Hake,GB,F,1999,101.63335122039885,64,27
Red Hake,GB,F,2000,101.20069318512739,84,27
Red Hake,GB,F,2001,95.83012062772987,80,27
Red Hake,GB,F,2002,96.14948122794625,43,27
Red Hake,GB,F,2003,104.97096288621785,26,27
Red Hake,GB,F,2004,94.61883686738756,29,27
Red Hake,GB,F,2005,99.64702004017988,37,27
Red Hake,GB,F,2006,102.28415220560832,43,27
Red Hake,GB,F,2007,101.25506299746165,40,27
Red Hake,GB,F,2008,103.23897796518796,37,27
Red Hake,GB,F,2009,96.23415807909933,71,27
Red Hake,GB,F,2010,92.93702832840064,29,27
Red Hake,GB,F,2011,100.57973642290993,66,27
Red Hake,GB,F,2012,96.93686258408538,95,27
Red Hake,GB,F,2013,103.77940372780586,116,27
Red Hake,GB,F,2014,97.54512447864225,120,27
Red Hake,GB,F,2015,101.29151091608871,142,27
Red Hake,GB,F,2016,99.782892016999,104,27
