Time,Var,Value
1992.6425,Tsfc_anom,-2.1058
1999.4368,Tsfc_anom,1.0898
2000.3178,Tsfc_anom,0.7939
2000.6576,Tsfc_anom,1.9940
2000.7733,Tsfc_anom,-0.3072
2000.8734,Tsfc_anom,0.2198
2001.2895,Tsfc_anom,-0.8469
2001.6493,Tsfc_anom,-0.8393
2001.7744,Tsfc_anom,-0.1679
2001.8672,Tsfc_anom,-0.6368
2002.0747,Tsfc_anom,1.5886
2002.2973,Tsfc_anom,0.6511
2002.4217,Tsfc_anom,0.0204
2002.7994,Tsfc_anom,0.6387
2003.8184,Tsfc_anom,-0.6453
2004.2837,Tsfc_anom,-1.8237
2004.4321,Tsfc_anom,-1.8745
2004.6608,Tsfc_anom,-1.2730
2004.7979,Tsfc_anom,-0.6339
2004.8803,Tsfc_anom,-1.4862
2005.2801,Tsfc_anom,-0.7658
2005.4271,Tsfc_anom,-2.0666
2005.6416,Tsfc_anom,0.0171
2005.7948,Tsfc_anom,0.6267
2005.8772,Tsfc_anom,-0.6663
2006.2706,Tsfc_anom,0.5009
2006.4457,Tsfc_anom,0.2535
2006.6571,Tsfc_anom,0.6648
2006.7770,Tsfc_anom,0.4369
2007.2751,Tsfc_anom,-0.6398
2007.7958,Tsfc_anom,-0.8778
1979.9339,Tsfc_anom,1.2163
1980.2588,Tsfc_anom,0.1873
1980.8127,Tsfc_anom,-0.3900
1981.1506,Tsfc_anom,0.8449
1981.9270,Tsfc_anom,-0.4450
1983.4556,Tsfc_anom,-1.0070
1984.4078,Tsfc_anom,-0.6718
1992.2770,Tsfc_anom,-1.3513
1992.8027,Tsfc_anom,-1.5778
1993.3063,Tsfc_anom,-1.2214
1994.7960,Tsfc_anom,-0.4352
1995.2962,Tsfc_anom,-0.3131
1995.7772,Tsfc_anom,-0.0172
1996.3150,Tsfc_anom,-0.8472
1996.7896,Tsfc_anom,-1.6734
1997.2892,Tsfc_anom,-0.4877
1997.7947,Tsfc_anom,-1.8836
1998.0727,Tsfc_anom,-0.9727
1998.2696,Tsfc_anom,-0.2105
1998.4368,Tsfc_anom,-0.5702
1998.8162,Tsfc_anom,-2.3570
1999.2930,Tsfc_anom,0.2552
1999.8204,Tsfc_anom,0.0708
1999.8870,Tsfc_anom,0.6825
2003.6497,Tsfc_anom,0.9850
1978.6566,Tsfc_anom,-1.4935
2000.4287,Tsfc_anom,0.7059
2001.4222,Tsfc_anom,-1.0303
2003.0742,Tsfc_anom,-0.9309
2003.2905,Tsfc_anom,-1.0622
2005.0855,Tsfc_anom,-0.2093
2006.0825,Tsfc_anom,1.2318
2006.8690,Tsfc_anom,0.2740
2007.4199,Tsfc_anom,0.5864
2007.6550,Tsfc_anom,1.3986
2007.8691,Tsfc_anom,-2.1812
2008.6496,Tsfc_anom,-0.2231
2008.8577,Tsfc_anom,-0.1896
2009.4356,Tsfc_anom,-0.3988
2010.4318,Tsfc_anom,1.3064
2010.8817,Tsfc_anom,0.4489
2011.1235,Tsfc_anom,0.8593
2011.4502,Tsfc_anom,0.6939
2012.1110,Tsfc_anom,2.2195
1979.3980,Tsfc_anom,0.3302
1981.4055,Tsfc_anom,-0.9124
1982.4211,Tsfc_anom,-0.9109
1982.9064,Tsfc_anom,-0.0630
1983.0659,Tsfc_anom,1.5064
1983.9602,Tsfc_anom,0.5187
1984.0458,Tsfc_anom,0.2576
1985.7145,Tsfc_anom,-0.0535
1985.9312,Tsfc_anom,-0.6208
1986.1054,Tsfc_anom,1.1663
1986.7215,Tsfc_anom,-1.0539
1986.9313,Tsfc_anom,-0.3555
1987.4223,Tsfc_anom,-1.1214
1987.6900,Tsfc_anom,-1.6152
1991.2759,Tsfc_anom,-0.4771
1991.7908,Tsfc_anom,-0.6410
1993.5643,Tsfc_anom,0.3516
1993.7983,Tsfc_anom,-1.3780
1994.2996,Tsfc_anom,-0.1023
1998.8798,Tsfc_anom,-2.2175
1999.0619,Tsfc_anom,0.3146
2013.6659,Tsfc_anom,-0.1525
2014.1774,Tsfc_anom,1.1671
2016.4419,Tsfc_anom,0.2425
2021.3907,Tsfc_anom,1.4711
2008.2969,Tsfc_anom,-0.0344
2008.8081,Tsfc_anom,-0.8369
2009.3244,Tsfc_anom,0.0569
2009.8540,Tsfc_anom,-0.1459
2010.2839,Tsfc_anom,0.8655
2010.8560,Tsfc_anom,0.1930
2011.3171,Tsfc_anom,0.4666
2011.8285,Tsfc_anom,-0.4439
2012.3004,Tsfc_anom,1.8344
2012.6388,Tsfc_anom,4.1756
2012.8081,Tsfc_anom,1.5246
2013.3067,Tsfc_anom,0.7760
2013.8537,Tsfc_anom,0.3897
2014.3692,Tsfc_anom,-0.0921
2014.8407,Tsfc_anom,1.7124
2015.3185,Tsfc_anom,-0.6006
2015.4133,Tsfc_anom,-0.3863
2015.7981,Tsfc_anom,0.9414
2016.4091,Tsfc_anom,0.9830
2016.8347,Tsfc_anom,1.4128
2017.3321,Tsfc_anom,0.0545
2018.3388,Tsfc_anom,1.5738
2018.5002,Tsfc_anom,0.1722
2019.3364,Tsfc_anom,-0.0487
2019.8373,Tsfc_anom,0.9332
2021.3837,Tsfc_anom,1.5386
2021.8416,Tsfc_anom,2.0644
2022.3311,Tsfc_anom,1.3667
2022.4487,Tsfc_anom,2.3202
2022.8501,Tsfc_anom,2.5045
2023.4678,Tsfc_anom,-0.0373
2023.6354,Tsfc_anom,1.4301
2023.8393,Tsfc_anom,0.1876
2024.3401,Tsfc_anom,0.6601
2024.6295,Tsfc_anom,2.5743
2024.8435,Tsfc_anom,0.1697
1998.6552,Tsfc_anom,-0.2674
1999.6580,Tsfc_anom,2.2044
1977.8798,Tsfc_anom,-0.5706
2002.6515,Tsfc_anom,1.4860
2012.8523,Tsfc_anom,1.4011
2014.8643,Tsfc_anom,1.3729
2017.8499,Tsfc_anom,1.7409
2021.6182,Tsfc_anom,2.5461
2023.8608,Tsfc_anom,0.0984
1996.4295,Tsfc_anom,-1.8665
1992.6425,Tsfc_ref,8.7113
1999.4368,Tsfc_ref,8.7113
2000.3178,Tsfc_ref,8.7113
2000.6576,Tsfc_ref,8.7113
2000.7733,Tsfc_ref,8.7113
2000.8734,Tsfc_ref,8.7113
2001.2895,Tsfc_ref,8.7113
2001.6493,Tsfc_ref,8.7113
2001.7744,Tsfc_ref,8.7113
2001.8672,Tsfc_ref,8.7113
2002.0747,Tsfc_ref,8.7113
2002.2973,Tsfc_ref,8.7113
2002.4217,Tsfc_ref,8.7113
2002.7994,Tsfc_ref,8.7113
2003.8184,Tsfc_ref,8.7113
2004.2837,Tsfc_ref,8.7113
2004.4321,Tsfc_ref,8.7113
2004.6608,Tsfc_ref,8.7113
2004.7979,Tsfc_ref,8.7113
2004.8803,Tsfc_ref,8.7113
2005.2801,Tsfc_ref,8.7113
2005.4271,Tsfc_ref,8.7113
2005.6416,Tsfc_ref,8.7113
2005.7948,Tsfc_ref,8.7113
2005.8772,Tsfc_ref,8.7113
2006.2706,Tsfc_ref,8.7113
2006.4457,Tsfc_ref,8.7113
2006.6571,Tsfc_ref,8.7113
2006.7770,Tsfc_ref,8.7113
2007.2751,Tsfc_ref,8.7113
2007.7958,Tsfc_ref,8.7113
1979.9339,Tsfc_ref,8.7113
1980.2588,Tsfc_ref,8.7113
1980.8127,Tsfc_ref,8.7113
1981.1506,Tsfc_ref,8.7113
1981.9270,Tsfc_ref,8.7113
1983.4556,Tsfc_ref,8.7113
1984.4078,Tsfc_ref,8.7113
1992.2770,Tsfc_ref,8.7113
1992.8027,Tsfc_ref,8.7113
1993.3063,Tsfc_ref,8.7113
1994.7960,Tsfc_ref,8.7113
1995.2962,Tsfc_ref,8.7113
1995.7772,Tsfc_ref,8.7113
1996.3150,Tsfc_ref,8.7113
1996.7896,Tsfc_ref,8.7113
1997.2892,Tsfc_ref,8.7113
1997.7947,Tsfc_ref,8.7113
1998.0727,Tsfc_ref,8.7113
1998.2696,Tsfc_ref,8.7113
1998.4368,Tsfc_ref,8.7113
1998.8162,Tsfc_ref,8.7113
1999.2930,Tsfc_ref,8.7113
1999.8204,Tsfc_ref,8.7113
1999.8870,Tsfc_ref,8.7113
2003.6497,Tsfc_ref,8.7113
1978.6566,Tsfc_ref,8.7113
2000.4287,Tsfc_ref,8.7113
2001.4222,Tsfc_ref,8.7113
2003.0742,Tsfc_ref,8.7113
2003.2905,Tsfc_ref,8.7113
2005.0855,Tsfc_ref,8.7113
2006.0825,Tsfc_ref,8.7113
2006.8690,Tsfc_ref,8.7113
2007.4199,Tsfc_ref,8.7113
2007.6550,Tsfc_ref,8.7113
2007.8691,Tsfc_ref,8.7113
2008.6496,Tsfc_ref,8.7113
2008.8577,Tsfc_ref,8.7113
2009.4356,Tsfc_ref,8.7113
2010.4318,Tsfc_ref,8.7113
2010.8817,Tsfc_ref,8.7113
2011.1235,Tsfc_ref,8.7113
2011.4502,Tsfc_ref,8.7113
2012.1110,Tsfc_ref,8.7113
1979.3980,Tsfc_ref,8.7113
1981.4055,Tsfc_ref,8.7113
1982.4211,Tsfc_ref,8.7113
1982.9064,Tsfc_ref,8.7113
1983.0659,Tsfc_ref,8.7113
1983.9602,Tsfc_ref,8.7113
1984.0458,Tsfc_ref,8.7113
1985.7145,Tsfc_ref,8.7113
1985.9312,Tsfc_ref,8.7113
1986.1054,Tsfc_ref,8.7113
1986.7215,Tsfc_ref,8.7113
1986.9313,Tsfc_ref,8.7113
1987.4223,Tsfc_ref,8.7113
1987.6900,Tsfc_ref,8.7113
1991.2759,Tsfc_ref,8.7113
1991.7908,Tsfc_ref,8.7113
1993.5643,Tsfc_ref,8.7113
1993.7983,Tsfc_ref,8.7113
1994.2996,Tsfc_ref,8.7113
1998.8798,Tsfc_ref,8.7113
1999.0619,Tsfc_ref,8.7113
2013.6659,Tsfc_ref,8.7113
2014.1774,Tsfc_ref,8.7113
2016.4419,Tsfc_ref,8.7113
2021.3907,Tsfc_ref,8.7113
2008.2969,Tsfc_ref,8.7113
2008.8081,Tsfc_ref,8.7113
2009.3244,Tsfc_ref,8.7113
2009.8540,Tsfc_ref,8.7113
2010.2839,Tsfc_ref,8.7113
2010.8560,Tsfc_ref,8.7113
2011.3171,Tsfc_ref,8.7113
2011.8285,Tsfc_ref,8.7113
2012.3004,Tsfc_ref,8.7113
2012.6388,Tsfc_ref,8.7113
2012.8081,Tsfc_ref,8.7113
2013.3067,Tsfc_ref,8.7113
2013.8537,Tsfc_ref,8.7113
2014.3692,Tsfc_ref,8.7113
2014.8407,Tsfc_ref,8.7113
2015.3185,Tsfc_ref,8.7113
2015.4133,Tsfc_ref,8.7113
2015.7981,Tsfc_ref,8.7113
2016.4091,Tsfc_ref,8.7113
2016.8347,Tsfc_ref,8.7113
2017.3321,Tsfc_ref,8.7113
2018.3388,Tsfc_ref,8.7113
2018.5002,Tsfc_ref,8.7113
2019.3364,Tsfc_ref,8.7113
2019.8373,Tsfc_ref,8.7113
2021.3837,Tsfc_ref,8.7113
2021.8416,Tsfc_ref,8.7113
2022.3311,Tsfc_ref,8.7113
2022.4487,Tsfc_ref,8.7113
2022.8501,Tsfc_ref,8.7113
2023.4678,Tsfc_ref,8.7113
2023.6354,Tsfc_ref,8.7113
2023.8393,Tsfc_ref,8.7113
2024.3401,Tsfc_ref,8.7113
2024.6295,Tsfc_ref,8.7113
2024.8435,Tsfc_ref,8.7113
1998.6552,Tsfc_ref,8.7113
1999.6580,Tsfc_ref,8.7113
1977.8798,Tsfc_ref,8.7113
2002.6515,Tsfc_ref,8.7113
2012.8523,Tsfc_ref,8.7113
2014.8643,Tsfc_ref,8.7113
2017.8499,Tsfc_ref,8.7113
2021.6182,Tsfc_ref,8.7113
2023.8608,Tsfc_ref,8.7113
1996.4295,Tsfc_ref,8.7113
1999.4370,Tbot_anom,-0.3656
2000.3178,Tbot_anom,0.4326
2000.7734,Tbot_anom,0.1497
2000.8734,Tbot_anom,0.3100
2001.2896,Tbot_anom,-0.7543
2001.6494,Tbot_anom,-1.0173
2001.7745,Tbot_anom,-0.2782
2002.0745,Tbot_anom,-0.2716
2002.2971,Tbot_anom,0.3640
2002.4218,Tbot_anom,0.6637
2002.8009,Tbot_anom,1.0333
2003.8187,Tbot_anom,-0.3775
2004.2827,Tbot_anom,-1.1183
2004.4321,Tbot_anom,-1.1342
2004.6608,Tbot_anom,-1.6338
2004.7979,Tbot_anom,-1.4322
2004.8802,Tbot_anom,-1.3517
2005.2804,Tbot_anom,-1.1088
2005.4272,Tbot_anom,-1.5179
2005.6418,Tbot_anom,-0.4877
2005.7951,Tbot_anom,-0.0394
2006.2710,Tbot_anom,0.3931
2006.4459,Tbot_anom,0.8999
2006.6573,Tbot_anom,0.4378
2006.7772,Tbot_anom,0.4428
2007.2758,Tbot_anom,-1.3459
2007.7957,Tbot_anom,-1.5248
1979.9341,Tbot_anom,1.1081
1992.2767,Tbot_anom,0.4005
1992.8036,Tbot_anom,-0.3012
1993.3067,Tbot_anom,-1.2872
1994.7969,Tbot_anom,0.4232
1995.3004,Tbot_anom,-0.5941
1995.7776,Tbot_anom,0.4537
1996.3150,Tbot_anom,0.1560
1996.7896,Tbot_anom,-0.9641
1997.2914,Tbot_anom,-0.2155
1997.7948,Tbot_anom,-0.5041
1998.2697,Tbot_anom,-1.6208
1998.8163,Tbot_anom,-1.7837
1999.2931,Tbot_anom,0.9012
1999.8204,Tbot_anom,1.3166
2003.6500,Tbot_anom,-0.0846
1978.6563,Tbot_anom,-0.1097
2000.4283,Tbot_anom,0.8225
2001.4227,Tbot_anom,-0.6711
2003.2915,Tbot_anom,-1.2523
2005.0854,Tbot_anom,-1.5911
2006.0822,Tbot_anom,-0.4576
2006.8690,Tbot_anom,0.5888
2007.4200,Tbot_anom,-0.6680
2007.8689,Tbot_anom,-1.4018
2008.6498,Tbot_anom,-1.1092
2009.4357,Tbot_anom,-0.1697
2010.8817,Tbot_anom,0.4711
2011.1234,Tbot_anom,0.0740
2011.4503,Tbot_anom,0.6402
2012.1109,Tbot_anom,-0.1285
1979.3982,Tbot_anom,0.4058
1982.4221,Tbot_anom,-0.7759
1982.9062,Tbot_anom,-0.5274
1983.0640,Tbot_anom,-0.7364
