Species,EPU,YEAR,MeanCond
Butterfish,MAB,1993,1.015682574
Butterfish,MAB,1994,0.985210293
Butterfish,MAB,1995,1.046096868
Butterfish,MAB,1996,1.032127499
Butterfish,MAB,1997,0.985783266
Butterfish,MAB,1998,1.009240884
Butterfish,MAB,1999,1.060814579
Butterfish,MAB,2000,1.030357212
Butterfish,MAB,2001,0.936196949
Butterfish,MAB,2002,0.93243504
Butterfish,MAB,2003,1.008116581
Butterfish,MAB,2004,0.944890995
Butterfish,MAB,2005,0.904024942
Butterfish,MAB,2006,0.971408343
Butterfish,MAB,2007,0.991026323
Butterfish,MAB,2008,0.898856548
Butterfish,MAB,2009,0.988390571
Butterfish,MAB,2010,1.015926806
Butterfish,MAB,2011,1.030114257
Butterfish,MAB,2012,1.014361745
Butterfish,MAB,2013,1.042473539
Butterfish,MAB,2014,1.001576042
Butterfish,MAB,2015,1.021828493
Butterfish,MAB,2016,1.07812013
Butterfish,MAB,2018,1.02319502
Butterfish,MAB,2019,1.053448431
Butterfish,MAB,2021,0.995839012
Butterfish,MAB,2022,0.98793589
Butterfish,MAB,2023,1.050303218
Butterfish,SS,1992,1.004912133
Butterfish,SS,1993,1.114163501
Butterfish,SS,1994,0.987054938
Butterfish,SS,1995,1.048296098
Butterfish,SS,1996,1.061516529
Butterfish,SS,1997,0.787396044
Butterfish,SS,1998,1.011401324
Butterfish,SS,1999,0.948580763
Butterfish,SS,2000,1.03500488
Butterfish,SS,2001,0.844894299
Butterfish,SS,2002,0.914803836
Butterfish,SS,2003,0.843568658
Butterfish,SS,2005,1.032907503
Butterfish,SS,2006,0.892633936
Butterfish,SS,2007,1.076607471
Butterfish,SS,2008,0.987291218
Butterfish,SS,2009,0.895078291
Butterfish,SS,2010,0.952453653
Butterfish,SS,2011,0.947534043
Butterfish,SS,2012,1.12682964
Butterfish,SS,2013,0.932272854
Butterfish,SS,2014,1.076859625
Butterfish,SS,2015,0.847330591
Butterfish,SS,2016,0.899002034
Butterfish,SS,2019,1.041939123
Butterfish,SS,2021,0.870640172
Butterfish,SS,2022,0.893108005
Butterfish,SS,2023,0.877310987
Butterfish,NA,1992,0.951147815
Butterfish,NA,1993,1.128718959
Butterfish,NA,1994,1.012926209
Butterfish,NA,1995,1.079346871
Butterfish,NA,1996,1.039953641
Butterfish,NA,1997,1.032008229
Butterfish,NA,1998,1.029768551
Butterfish,NA,1999,1.145364598
Butterfish,NA,2000,1.026133916
Butterfish,NA,2001,1.020798475
Butterfish,NA,2002,1.024331898
Butterfish,NA,2003,1.081296111
Butterfish,NA,2004,1.122906217
Butterfish,NA,2005,1.020626142
Butterfish,NA,2006,1.039372149
Butterfish,NA,2007,1.020684848
Butterfish,NA,2008,1.04428663
Butterfish,NA,2009,1.09839292
Butterfish,NA,2010,1.005235977
Butterfish,NA,2011,1.057853523
Butterfish,NA,2012,1.049555503
Butterfish,NA,2013,1.063445476
Butterfish,NA,2014,1.027586774
Butterfish,NA,2015,0.979929793
Butterfish,NA,2016,1.077715969
Butterfish,NA,2018,1.015757352
Butterfish,NA,2019,0.979291644
Butterfish,NA,2021,1.002338712
Butterfish,NA,2022,1.071641528
Butterfish,NA,2023,1.001945573
Clearnose skate,MAB,1994,1.012830593
Clearnose skate,MAB,1995,1.024547344
Clearnose skate,MAB,1996,0.994068474
Clearnose skate,MAB,1999,1.034918898
Clearnose skate,MAB,2000,0.984654126
Clearnose skate,MAB,2001,0.985534212
Clearnose skate,MAB,2002,1.031598076
Clearnose skate,MAB,2003,0.995448323
Clearnose skate,MAB,2004,0.951687483
Clearnose skate,MAB,2005,0.927680467
Clearnose skate,MAB,2006,0.981022028
Clearnose skate,MAB,2007,0.971685123
Clearnose skate,MAB,2008,0.976549076
Clearnose skate,MAB,2009,1.01866137
Clearnose skate,MAB,2010,1.003652696
Clearnose skate,MAB,2011,1.030952417
Clearnose skate,MAB,2012,0.978337141
Clearnose skate,MAB,2013,0.991184165
Clearnose skate,MAB,2014,0.982275717
Clearnose skate,MAB,2015,0.972246496
Clearnose skate,MAB,2016,0.986162645
Clearnose skate,MAB,2018,1.030884568
Clearnose skate,MAB,2019,1.009797831
Clearnose skate,MAB,2021,1.012810512
Clearnose skate,MAB,2022,1.010256629
Clearnose skate,MAB,2023,1.027885775
Cusk,GOM,1992,0.971804498
Cusk,GOM,1993,0.957572466
Cusk,GOM,1995,0.956908775
Cusk,GOM,1996,0.969973118
Cusk,GOM,1997,1.011873118
Cusk,GOM,1998,1.010339359
Cusk,GOM,1999,0.979739325
Cusk,GOM,2000,1.07123082
Cusk,GOM,2001,0.915064664
Cusk,GOM,2002,0.938908875
Cusk,GOM,2003,0.982722557
Cusk,GOM,2004,0.934174838
Cusk,GOM,2005,0.972931972
Cusk,GOM,2006,0.98906922
Cusk,GOM,2008,0.985063708
Cusk,GOM,2010,0.962200865
Cusk,GOM,2011,0.872890151
Cusk,GOM,2012,0.945691655
Cusk,GOM,2014,0.961669692
Cusk,GOM,2015,1.009291932
Cusk,GOM,2016,0.950672444
Cusk,GOM,2017,0.940933675
Cusk,GOM,2018,1.009469049
Cusk,GOM,2019,0.961774384
Cusk,GOM,2021,0.987981864
Cusk,GOM,2022,0.978476807
Cusk,GOM,2023,0.987555579
Fourspot,GB,1992,0.996867384
Fourspot,GB,1993,0.947443207
Fourspot,GB,1994,1.007919631
Fourspot,GB,1995,0.965490341
Fourspot,GB,1996,0.916936557
Fourspot,GB,1997,1.055143069
Fourspot,GB,1998,1.042948476
Fourspot,GB,1999,1.008921119
Fourspot,GB,2000,0.994002779
Fourspot,GB,2001,0.977139964
Fourspot,GB,2002,1.01860093
Fourspot,GB,2003,1.026935709
Fourspot,GB,2004,0.934235854
Fourspot,GB,2005,0.981610075
Fourspot,GB,2006,1.013666424
Fourspot,GB,2007,0.998273699
Fourspot,GB,2008,1.011756594
Fourspot,GB,2009,0.975144722
Fourspot,GB,2010,1.038213539
Fourspot,GB,2011,1.01076008
Fourspot,GB,2012,1.020644131
Fourspot,GB,2013,1.078478064
Fourspot,GB,2014,0.989446334
Fourspot,GB,2015,1.037599089
Fourspot,GB,2016,1.039696415
Fourspot,GB,2017,1.07818856
Fourspot,GB,2018,1.015914857
Fourspot,GB,2019,1.049816185
Fourspot,GB,2021,1.039197139
Fourspot,GB,2022,1.051122685
Fourspot,GB,2023,1.086584745
Fourspot,GOM,1992,1.083382214
Fourspot,GOM,1993,1.066664004
Fourspot,GOM,1994,1.092560125
Fourspot,GOM,1995,1.019254361
Fourspot,GOM,1996,1.029438073
Fourspot,GOM,1997,1.081675773
Fourspot,GOM,1998,1.012936677
Fourspot,GOM,1999,1.101771052
Fourspot,GOM,2000,1.010429964
Fourspot,GOM,2001,1.039786609
Fourspot,GOM,2002,1.065844426
Fourspot,GOM,2003,1.055513921
Fourspot,GOM,2004,1.039980436
Fourspot,GOM,2005,1.046080893
Fourspot,GOM,2006,1.053011868
Fourspot,GOM,2007,1.076566988
Fourspot,GOM,2008,1.045918579
Fourspot,GOM,2009,1.029444907
Fourspot,GOM,2010,1.010911796
Fourspot,GOM,2011,1.068725387
Fourspot,GOM,2012,1.026453532
Fourspot,GOM,2013,1.051585832
Fourspot,GOM,2014,1.048534728
Fourspot,GOM,2015,1.071328838
Fourspot,GOM,2016,1.061589674
Fourspot,GOM,2017,1.097774517
Fourspot,GOM,2018,1.074280254
Fourspot,GOM,2019,1.109625939
Fourspot,GOM,2021,1.037215489
Fourspot,GOM,2022,1.039829274
Fourspot,GOM,2023,1.030608928
Fourspot,MAB,1992,1.012657913
Fourspot,MAB,1993,1.018156579
Fourspot,MAB,1994,1.032828416
Fourspot,MAB,1995,0.986444867
Fourspot,MAB,1996,0.974682819
Fourspot,MAB,1997,0.991943778
Fourspot,MAB,1998,1.013200653
Fourspot,MAB,1999,1.010102471
Fourspot,MAB,2000,1.018798364
Fourspot,MAB,2001,0.956607808
Fourspot,MAB,2002,0.969997015
Fourspot,MAB,2003,0.974576181
Fourspot,MAB,2004,1.003000016
Fourspot,MAB,2005,0.999290427
Fourspot,MAB,2006,0.987818953
Fourspot,MAB,2007,0.942986066
Fourspot,MAB,2008,0.972957634
Fourspot,MAB,2009,1.005104631
Fourspot,MAB,2010,1.020387044
Fourspot,MAB,2011,1.013369216
Fourspot,MAB,2012,0.977954
Fourspot,MAB,2013,1.017480118
Fourspot,MAB,2014,1.014908257
Fourspot,MAB,2015,1.006484719
Fourspot,MAB,2016,1.022031617
Fourspot,MAB,2018,0.998903953
Fourspot,MAB,2019,1.03191861
Fourspot,MAB,2021,1.012441024
Fourspot,MAB,2022,0.998841246
Fourspot,MAB,2023,1.013480423
Fourspot,SS,1993,0.948421974
Fourspot,SS,1994,0.990244461
Fourspot,SS,1995,0.988759307
Fourspot,SS,1998,1.095166425
Fourspot,SS,1999,1.089941657
Fourspot,SS,2000,1.001544466
Fourspot,SS,2001,1.026850812
Fourspot,SS,2002,1.046970309
Fourspot,SS,2003,0.96593405
Fourspot,SS,2007,1.026595692
Fourspot,SS,2009,1.124119044
Fourspot,SS,2010,0.939222598
Fourspot,SS,2011,1.076406812
Fourspot,SS,2012,1.021695811
Fourspot,SS,2013,1.148296226
Fourspot,SS,2014,1.114475872
Fourspot,SS,2015,1.054760979
Fourspot,SS,2016,1.091445715
Fourspot,SS,2017,1.168654361
Fourspot,SS,2018,1.168147219
Fourspot,SS,2019,1.122678584
Fourspot,SS,2021,1.055301528
Fourspot,SS,2022,1.111350487
Fourspot,SS,2023,1.11096279
Fourspot,NA,1992,0.939428828
Fourspot,NA,1993,0.955901611
Fourspot,NA,1994,1.012483977
Fourspot,NA,1995,0.869167794
Fourspot,NA,1996,0.914683446
Fourspot,NA,1997,0.948638175
Fourspot,NA,1998,0.988885044
Fourspot,NA,1999,0.97742383
Fourspot,NA,2000,0.926499026
Fourspot,NA,2001,0.91054554
Fourspot,NA,2002,0.943502039
Fourspot,NA,2003,1.012417781
Fourspot,NA,2004,0.977405284
Fourspot,NA,2005,1.053156502
Fourspot,NA,2006,0.938066166
Fourspot,NA,2007,0.997833948
Fourspot,NA,2008,0.958613499
Fourspot,NA,2009,0.995533318
Fourspot,NA,2010,1.06838081
Fourspot,NA,2011,0.943945422
Fourspot,NA,2012,0.940327235
Fourspot,NA,2013,1.063682043
Fourspot,NA,2014,0.987994847
Fourspot,NA,2015,1.042835221
Fourspot,NA,2016,1.017939673
Fourspot,NA,2018,0.998250365
Fourspot,NA,2019,1.039277293
Fourspot,NA,2021,1.033913247
Fourspot,NA,2022,0.986506851
Fourspot,NA,2023,1.023454158
Goosefish,GB,1992,1.058533748
Goosefish,GB,1993,1.016086439
Goosefish,GB,1994,0.969464878
Goosefish,GB,1995,0.939368965
Goosefish,GB,1996,1.026251755
Goosefish,GB,1997,0.948752725
Goosefish,GB,1998,0.986918698
Goosefish,GB,1999,1.054360662
Goosefish,GB,2000,0.99993075
Goosefish,GB,2001,0.950488328
Goosefish,GB,2002,1.019501778
Goosefish,GB,2003,1.00395074
Goosefish,GB,2004,0.948720495
Goosefish,GB,2005,0.962855448
Goosefish,GB,2006,0.992390716
Goosefish,GB,2007,1.00738557
Goosefish,GB,2008,1.063725648
Goosefish,GB,2009,0.974761262
Goosefish,GB,2010,0.942810955
Goosefish,GB,2011,0.980157694
Goosefish,GB,2012,0.979199229
Goosefish,GB,2013,0.960495741
Goosefish,GB,2014,1.003106416
Goosefish,GB,2015,0.956421278
Goosefish,GB,2016,1.019823001
Goosefish,GB,2017,0.925395728
Goosefish,GB,2018,0.921112968
Goosefish,GB,2019,0.928206896
Goosefish,GB,2021,0.926297394
Goosefish,GB,2022,0.956899951
Goosefish,GB,2023,0.973372054
Goosefish,GOM,1992,0.96056218
Goosefish,GOM,1993,0.959270729
Goosefish,GOM,1994,0.973859056
Goosefish,GOM,1995,0.977228536
Goosefish,GOM,1996,0.975031069
Goosefish,GOM,1997,0.962888938
Goosefish,GOM,1998,1.029339539
Goosefish,GOM,1999,0.988510304
Goosefish,GOM,2000,0.993129458
Goosefish,GOM,2001,0.953393966
Goosefish,GOM,2002,0.970115602
Goosefish,GOM,2003,0.956797264
Goosefish,GOM,2004,0.94952504
Goosefish,GOM,2005,0.910397602
Goosefish,GOM,2006,0.917857703
Goosefish,GOM,2007,1.010631046
Goosefish,GOM,2008,0.973529223
Goosefish,GOM,2009,0.951781791
Goosefish,GOM,2010,0.917237515
Goosefish,GOM,2011,0.925158092
Goosefish,GOM,2012,0.92430686
Goosefish,GOM,2013,0.938467339
Goosefish,GOM,2014,0.940896608
Goosefish,GOM,2015,0.938351434
Goosefish,GOM,2016,0.91911236
Goosefish,GOM,2017,0.929512088
Goosefish,GOM,2018,0.929663725
Goosefish,GOM,2019,0.922548798
Goosefish,GOM,2021,0.943641218
Goosefish,GOM,2022,0.90249669
Goosefish,GOM,2023,0.904413683
Goosefish,MAB,1992,0.952606867
Goosefish,MAB,1993,1.021477609
Goosefish,MAB,1994,1.037884869
Goosefish,MAB,1995,1.019438552
Goosefish,MAB,1996,1.008270497
Goosefish,MAB,1997,0.904368133
Goosefish,MAB,1998,0.932555049
Goosefish,MAB,1999,0.978818336
Goosefish,MAB,2000,1.015056659
Goosefish,MAB,2001,0.960418637
Goosefish,MAB,2002,0.996871446
Goosefish,MAB,2003,0.971106887
Goosefish,MAB,2004,0.937932407
Goosefish,MAB,2005,1.008463611
Goosefish,MAB,2006,0.971324969
Goosefish,MAB,2007,0.953097714
Goosefish,MAB,2008,1.01131176
Goosefish,MAB,2009,0.966514758
Goosefish,MAB,2010,0.983368357
Goosefish,MAB,2011,0.988361262
Goosefish,MAB,2012,0.985975716
Goosefish,MAB,2013,0.969056459
Goosefish,MAB,2014,0.984863268
Goosefish,MAB,2015,0.960000708
Goosefish,MAB,2016,0.969708098
Goosefish,MAB,2018,0.954697759
Goosefish,MAB,2019,0.973115132
Goosefish,MAB,2021,0.965160566
Goosefish,MAB,2022,0.961822208
Goosefish,MAB,2023,0.973838684
Goosefish,SS,1993,0.901793206
Goosefish,SS,1994,0.913096014
Goosefish,SS,1995,0.792359966
Goosefish,SS,1996,0.95782414
Goosefish,SS,1997,0.973387275
Goosefish,SS,1998,0.988599746
Goosefish,SS,2000,0.86241596
Goosefish,SS,2001,0.96758099
Goosefish,SS,2002,0.995684697
Goosefish,SS,2003,0.879380242
Goosefish,SS,2004,1.05895693
Goosefish,SS,2005,1.007094495
Goosefish,SS,2006,0.86790057
Goosefish,SS,2007,0.958138626
Goosefish,SS,2008,0.980748242
Goosefish,SS,2009,0.980897853
Goosefish,SS,2010,0.97828402
Goosefish,SS,2011,0.932050058
Goosefish,SS,2012,0.933555863
Goosefish,SS,2013,0.922965017
Goosefish,SS,2014,0.930210089
Goosefish,SS,2015,0.924651268
Goosefish,SS,2016,0.927197366
Goosefish,SS,2017,0.930284414
Goosefish,SS,2018,0.947354901
Goosefish,SS,2019,0.935940144
Goosefish,SS,2021,0.922185835
Goosefish,SS,2022,0.909612879
Goosefish,SS,2023,0.950434519
Goosefish,NA,1994,0.962445391
Goosefish,NA,1995,0.99829433
Goosefish,NA,1997,0.92713771
Goosefish,NA,1999,1.046395546
Goosefish,NA,2002,1.073036463
Goosefish,NA,2003,0.950092647
Goosefish,NA,2004,0.986859618
Goosefish,NA,2006,0.779102843
Goosefish,NA,2008,1.059068904
Goosefish,NA,2009,0.933320966
Goosefish,NA,2010,0.876372617
Goosefish,NA,2011,0.977710986
Goosefish,NA,2012,0.890902621
Goosefish,NA,2013,1.009641009
Goosefish,NA,2014,0.878197643
Goosefish,NA,2015,0.996225551
Goosefish,NA,2016,0.955311165
Goosefish,NA,2017,0.865923556
Goosefish,NA,2018,0.888503925
Goosefish,NA,2019,0.948958766
Goosefish,NA,2021,0.925083554
Goosefish,NA,2022,0.926984023
Goosefish,NA,2023,1.005761112
Haddock,GB,1992,1.019602025
Haddock,GB,1993,1.024561883
Haddock,GB,1994,0.990136504
Haddock,GB,1995,1.017386335
Haddock,GB,1996,1.055184329
Haddock,GB,1997,1.011395661
Haddock,GB,1998,0.999654255
Haddock,GB,1999,1.019509967
Haddock,GB,2000,1.014022084
Haddock,GB,2001,0.974082164
Haddock,GB,2002,0.98176506
Haddock,GB,2003,0.983019733
Haddock,GB,2004,0.918600252
Haddock,GB,2005,0.945100855
Haddock,GB,2006,0.956624134
Haddock,GB,2007,0.977636776
Haddock,GB,2008,0.98047812
Haddock,GB,2009,0.975535376
Haddock,GB,2010,0.946190489
Haddock,GB,2011,0.971572123
Haddock,GB,2012,0.975382236
Haddock,GB,2013,1.001154802
Haddock,GB,2014,0.981085815
Haddock,GB,2015,1.002918005
Haddock,GB,2016,0.96932715
Haddock,GB,2017,0.967551532
Haddock,GB,2018,0.982601687
Haddock,GB,2019,0.969162622
Haddock,GB,2021,1.026484948
Haddock,GB,2022,0.995022039
Haddock,GB,2023,1.068131565
Haddock,GOM,1992,1.107111463
Haddock,GOM,1993,1.018777402
Haddock,GOM,1994,0.949916742
Haddock,GOM,1995,0.973321083
Haddock,GOM,1996,1.02030068
Haddock,GOM,1997,1.030284604
Haddock,GOM,1998,0.991081431
Haddock,GOM,1999,0.997687431
Haddock,GOM,2000,1.028388455
Haddock,GOM,2001,0.960984703
Haddock,GOM,2002,0.942029666
Haddock,GOM,2003,0.964631455
Haddock,GOM,2004,0.94177216
Haddock,GOM,2005,0.950420625
Haddock,GOM,2006,0.958799644
Haddock,GOM,2007,0.970287448
Haddock,GOM,2008,0.987413041
Haddock,GOM,2009,0.984211665
Haddock,GOM,2010,0.976851662
Haddock,GOM,2011,0.989491846
Haddock,GOM,2012,0.990250265
Haddock,GOM,2013,0.994562394
Haddock,GOM,2014,1.01531515
Haddock,GOM,2015,1.002345354
Haddock,GOM,2016,1.006033375
Haddock,GOM,2017,0.997570831
Haddock,GOM,2018,1.018173963
Haddock,GOM,2019,0.991558499
Haddock,GOM,2021,1.029854285
Haddock,GOM,2022,1.02318175
Haddock,GOM,2023,1.029778275
Haddock,SS,1992,0.99913773
Haddock,SS,1993,1.010225902
Haddock,SS,1994,0.991403097
Haddock,SS,1995,0.959147964
Haddock,SS,1996,0.980164221
Haddock,SS,1997,0.999170793
Haddock,SS,1998,0.998168561
Haddock,SS,1999,1.023640865
Haddock,SS,2000,0.965286001
Haddock,SS,2001,0.962379921
Haddock,SS,2002,0.948552078
Haddock,SS,2003,0.955650064
Haddock,SS,2004,0.946479694
Haddock,SS,2005,0.939917757
Haddock,SS,2006,0.953875678
Haddock,SS,2007,0.969768824
Haddock,SS,2008,1.027400299
Haddock,SS,2009,1.004005618
Haddock,SS,2010,0.957339868
Haddock,SS,2011,0.957437732
Haddock,SS,2012,0.99235119
Haddock,SS,2013,1.017396825
Haddock,SS,2014,0.997996671
Haddock,SS,2015,1.005558919
Haddock,SS,2016,0.989326806
Haddock,SS,2017,0.974829046
Haddock,SS,2018,1.010731815
Haddock,SS,2019,1.007786443
Haddock,SS,2021,1.031464025
Haddock,SS,2022,1.02524923
Haddock,SS,2023,1.022637225
Haddock,NA,1992,0.97024394
Haddock,NA,1996,1.04599452
Haddock,NA,1997,0.932744754
Haddock,NA,1998,1.006699374
Haddock,NA,1999,1.01613589
Haddock,NA,2000,0.97937921
Haddock,NA,2001,0.957296595
Haddock,NA,2002,0.959442758
Haddock,NA,2004,0.921903433
Haddock,NA,2007,0.986370751
Haddock,NA,2010,0.995723594
Haddock,NA,2011,0.920208036
Haddock,NA,2012,0.988404433
Haddock,NA,2013,0.893305635
Haddock,NA,2014,0.97768132
Haddock,NA,2015,0.997550548
Haddock,NA,2016,0.973035787
Haddock,NA,2017,0.940340534
Haddock,NA,2019,0.9323611
Haddock,NA,2023,1.042588405
Little skate,GB,1992,1.024245854
Little skate,GB,1993,1.002079816
Little skate,GB,1994,1.025889887
Little skate,GB,1995,1.000734635
Little skate,GB,1996,1.02995058
Little skate,GB,1997,1.014569721
Little skate,GB,1998,0.987477424
Little skate,GB,1999,0.999909512
Little skate,GB,2000,0.985758219
Little skate,GB,2001,0.961710007
Little skate,GB,2002,0.964983067
Little skate,GB,2003,0.998620734
Little skate,GB,2004,0.967949519
Little skate,GB,2005,0.984340085
Little skate,GB,2006,1.002118695
Little skate,GB,2007,0.998003604
Little skate,GB,2008,1.027035594
Little skate,GB,2009,0.985449203
Little skate,GB,2010,0.948608758
Little skate,GB,2011,0.957182942
Little skate,GB,2012,0.988337308
Little skate,GB,2013,1.018777765
Little skate,GB,2014,1.01565185
Little skate,GB,2015,1.032921704
Little skate,GB,2016,1.003145325
Little skate,GB,2017,0.991284365
Little skate,GB,2018,0.983742749
Little skate,GB,2019,0.993432099
Little skate,GB,2021,1.018741396
Little skate,GB,2022,1.013873379
Little skate,GB,2023,1.024324713
Little skate,GOM,1992,1.006710037
Little skate,GOM,1993,0.989589076
Little skate,GOM,1994,1.008116431
Little skate,GOM,1995,0.981929169
Little skate,GOM,1996,1.028153777
Little skate,GOM,1997,1.014901766
Little skate,GOM,1998,1.03226828
Little skate,GOM,1999,1.001336948
Little skate,GOM,2000,0.920509023
Little skate,GOM,2001,0.950493049
Little skate,GOM,2002,0.959056286
Little skate,GOM,2003,1.011590046
Little skate,GOM,2004,0.983311384
Little skate,GOM,2005,1.003959588
Little skate,GOM,2006,1.09810432
Little skate,GOM,2007,1.005115024
Little skate,GOM,2008,1.005050722
Little skate,GOM,2009,1.017150606
Little skate,GOM,2010,1.042302097
Little skate,GOM,2011,0.960891752
Little skate,GOM,2012,0.987145507
Little skate,GOM,2013,0.99553407
Little skate,GOM,2014,0.981007466
Little skate,GOM,2015,1.018895613
Little skate,GOM,2016,1.001292933
Little skate,GOM,2017,1.008670804
Little skate,GOM,2018,1.003469893
Little skate,GOM,2019,1.029531308
Little skate,GOM,2021,1.021257458
Little skate,GOM,2022,0.997519477
Little skate,GOM,2023,1.014171315
Little skate,MAB,1992,0.986582052
Little skate,MAB,1993,1.028219865
Little skate,MAB,1994,1.013959181
Little skate,MAB,1995,0.997343972
Little skate,MAB,1996,0.98043682
Little skate,MAB,1997,0.963937158
Little skate,MAB,1998,1.003095513
Little skate,MAB,1999,1.026884538
Little skate,MAB,2000,0.991750559
Little skate,MAB,2001,0.955085529
Little skate,MAB,2002,0.973543926
Little skate,MAB,2003,1.004263874
Little skate,MAB,2004,0.978958652
Little skate,MAB,2005,0.980639434
Little skate,MAB,2006,1.000447244
Little skate,MAB,2007,0.954730283
Little skate,MAB,2008,0.976012286
Little skate,MAB,2009,1.005162842
Little skate,MAB,2010,1.013518304
Little skate,MAB,2011,1.013734287
Little skate,MAB,2012,0.963989482
Little skate,MAB,2013,0.987263808
Little skate,MAB,2014,1.00078535
Little skate,MAB,2015,1.025932175
Little skate,MAB,2016,1.036841311
Little skate,MAB,2018,1.011418998
Little skate,MAB,2019,1.036926085
Little skate,MAB,2021,0.98695325
Little skate,MAB,2022,0.996478491
Little skate,MAB,2023,1.029964811
Little skate,SS,1992,1.061882976
Little skate,SS,1993,0.950777234
Little skate,SS,1994,1.068712936
Little skate,SS,1995,1.047945753
Little skate,SS,1996,1.019260683
Little skate,SS,1997,1.140206679
Little skate,SS,1998,0.943493782
Little skate,SS,1999,1.094994091
Little skate,SS,2000,0.953296914
Little skate,SS,2001,0.994716952
Little skate,SS,2002,0.942888445
Little skate,SS,2003,0.922335205
Little skate,SS,2004,1.027583948
Little skate,SS,2005,1.031640001
Little skate,SS,2006,0.979578754
Little skate,SS,2007,1.083560412
Little skate,SS,2008,1.125935158
Little skate,SS,2010,0.981309346
Little skate,SS,2011,1.067288611
Little skate,SS,2012,0.962518759
Little skate,SS,2013,1.063924167
Little skate,SS,2014,1.108670317
Little skate,SS,2015,1.006463005
Little skate,SS,2016,0.972183831
Little skate,SS,2017,1.002347811
Little skate,SS,2018,0.954714934
Little skate,SS,2019,0.922146909
Little skate,SS,2021,1.116090585
Little skate,SS,2022,0.997954918
Little skate,SS,2023,1.02860553
Longhorn sculpin,GB,1992,0.979700633
Longhorn sculpin,GB,1993,1.000734105
Longhorn sculpin,GB,1994,1.033119013
Longhorn sculpin,GB,1995,1.007213808
Longhorn sculpin,GB,1996,1.032133284
Longhorn sculpin,GB,1997,1.031660942
Longhorn sculpin,GB,1999,1.057603124
Longhorn sculpin,GB,2000,0.990482647
Longhorn sculpin,GB,2001,0.987268031
Longhorn sculpin,GB,2002,1.013887177
Longhorn sculpin,GB,2003,1.030221553
Longhorn sculpin,GB,2004,0.95504841
Longhorn sculpin,GB,2005,0.955528732
Longhorn sculpin,GB,2006,1.005524221
Longhorn sculpin,GB,2007,1.020680986
Longhorn sculpin,GB,2008,1.013325243
Longhorn sculpin,GB,2009,0.978771394
Longhorn sculpin,GB,2010,0.95886874
Longhorn sculpin,GB,2011,0.985272015
Longhorn sculpin,GB,2012,0.987561747
Longhorn sculpin,GB,2013,1.024712417
Longhorn sculpin,GB,2014,0.991759066
Longhorn sculpin,GB,2015,1.044856542
Longhorn sculpin,GB,2016,1.001761404
Longhorn sculpin,GB,2018,1.017935981
Longhorn sculpin,GB,2019,0.997088997
Longhorn sculpin,GB,2021,1.020568262
Longhorn sculpin,GB,2022,1.02156827
Longhorn sculpin,GB,2023,0.992346776
Longhorn sculpin,GOM,1992,1.008307174
Longhorn sculpin,GOM,1993,0.993509949
Longhorn sculpin,GOM,1994,0.988621233
Longhorn sculpin,GOM,1995,0.943880877
Longhorn sculpin,GOM,1996,0.979482446
Longhorn sculpin,GOM,1997,0.994024677
Longhorn sculpin,GOM,1999,0.99913651
Longhorn sculpin,GOM,2000,0.974127675
Longhorn sculpin,GOM,2001,0.931005553
Longhorn sculpin,GOM,2002,0.948181198
Longhorn sculpin,GOM,2003,0.916435521
Longhorn sculpin,GOM,2004,0.982914591
Longhorn sculpin,GOM,2005,0.977292527
Longhorn sculpin,GOM,2006,0.911793718
Longhorn sculpin,GOM,2007,0.947112934
Longhorn sculpin,GOM,2008,0.955131793
Longhorn sculpin,GOM,2009,1.008950541
Longhorn sculpin,GOM,2010,1.062559862
Longhorn sculpin,GOM,2011,0.976483654
Longhorn sculpin,GOM,2012,1.014570682
Longhorn sculpin,GOM,2013,0.995303583
Longhorn sculpin,GOM,2014,1.026634241
Longhorn sculpin,GOM,2015,1.019509736
Longhorn sculpin,GOM,2016,1.032660189
Longhorn sculpin,GOM,2018,1.0074391
Longhorn sculpin,GOM,2019,0.997458494
Longhorn sculpin,GOM,2021,1.020967023
Longhorn sculpin,GOM,2022,1.074948171
Longhorn sculpin,GOM,2023,0.983226644
Longhorn sculpin,SS,1992,1.003589352
Longhorn sculpin,SS,1993,0.97260887
Longhorn sculpin,SS,1994,1.022059832
Longhorn sculpin,SS,1995,0.990185931
Longhorn sculpin,SS,1996,0.990018416
Longhorn sculpin,SS,1997,1.005813508
Longhorn sculpin,SS,1999,1.067989792
Longhorn sculpin,SS,2000,0.944767129
Longhorn sculpin,SS,2001,0.911447945
Longhorn sculpin,SS,2002,0.901600005
Longhorn sculpin,SS,2003,0.956602351
Longhorn sculpin,SS,2004,0.958564066
Longhorn sculpin,SS,2005,0.953189045
Longhorn sculpin,SS,2006,0.961108479
Longhorn sculpin,SS,2007,0.971241849
Longhorn sculpin,SS,2008,1.032285893
Longhorn sculpin,SS,2009,1.03898446
Longhorn sculpin,SS,2010,1.021493213
Longhorn sculpin,SS,2011,0.974939841
Longhorn sculpin,SS,2012,0.946770711
Longhorn sculpin,SS,2013,0.992796954
Longhorn sculpin,SS,2014,0.990564318
Longhorn sculpin,SS,2015,1.006108085
Longhorn sculpin,SS,2016,0.970020505
Longhorn sculpin,SS,2018,0.976758094
Longhorn sculpin,SS,2019,0.988384728
Longhorn sculpin,SS,2021,1.005327166
Longhorn sculpin,SS,2022,1.045494726
