Time,Var,Value
1999.4270,Tsfc_anom,0.8517
2000.2839,Tsfc_anom,1.3010
2000.4853,Tsfc_anom,0.2268
2000.6086,Tsfc_anom,-1.2022
2000.7519,Tsfc_anom,-0.4229
2000.8628,Tsfc_anom,-0.4349
2001.1385,Tsfc_anom,0.0964
2001.2698,Tsfc_anom,0.1259
2001.5914,Tsfc_anom,0.4714
2001.6428,Tsfc_anom,0.3578
2001.7523,Tsfc_anom,0.0935
2001.8576,Tsfc_anom,0.8079
2002.2686,Tsfc_anom,1.1170
2002.4140,Tsfc_anom,1.0312
2002.6036,Tsfc_anom,0.8358
2002.6516,Tsfc_anom,1.7027
2002.7687,Tsfc_anom,0.9949
2003.6477,Tsfc_anom,-0.4495
2003.7577,Tsfc_anom,-0.1055
2003.8554,Tsfc_anom,0.5075
2004.2584,Tsfc_anom,-1.0149
2004.4210,Tsfc_anom,-1.3294
2004.5754,Tsfc_anom,-1.3037
2004.6513,Tsfc_anom,-0.9507
2004.7757,Tsfc_anom,-1.0501
2004.8666,Tsfc_anom,-1.3225
2005.2606,Tsfc_anom,-0.6872
2005.4195,Tsfc_anom,-1.5984
2005.5834,Tsfc_anom,-0.4132
2005.6311,Tsfc_anom,-0.4858
2005.7822,Tsfc_anom,0.4020
2005.8714,Tsfc_anom,-0.7130
2006.2524,Tsfc_anom,0.0441
2006.4380,Tsfc_anom,0.2496
2006.5904,Tsfc_anom,0.5818
2006.6485,Tsfc_anom,0.9924
2006.7561,Tsfc_anom,-0.1554
2007.2664,Tsfc_anom,-0.2895
2007.5923,Tsfc_anom,0.0826
2007.7749,Tsfc_anom,-0.2469
2008.2886,Tsfc_anom,0.0025
1978.5313,Tsfc_anom,-1.0656
1979.5277,Tsfc_anom,0.1696
1979.8101,Tsfc_anom,-0.3426
1980.2375,Tsfc_anom,-0.7017
1980.8015,Tsfc_anom,0.0156
1980.9594,Tsfc_anom,-1.5657
1981.1797,Tsfc_anom,-0.1800
1981.9240,Tsfc_anom,-0.8807
1982.1810,Tsfc_anom,-1.1431
1983.4464,Tsfc_anom,-0.9200
1984.3984,Tsfc_anom,-0.0687
1985.3644,Tsfc_anom,0.3509
1988.9328,Tsfc_anom,-0.8279
1992.2541,Tsfc_anom,-0.8705
1992.3994,Tsfc_anom,-2.3221
1992.7782,Tsfc_anom,-1.4599
