Time,Var,Value
2000.1417,Tsfc_anom,0.4883
2000.2389,Tsfc_anom,0.6401
2000.7164,Tsfc_anom,-0.6898
2000.8452,Tsfc_anom,-0.6830
2001.1086,Tsfc_anom,-0.6791
2001.2097,Tsfc_anom,-0.2232
2001.3911,Tsfc_anom,-1.2691
2001.7137,Tsfc_anom,0.8226
2001.8392,Tsfc_anom,0.8557
2002.1372,Tsfc_anom,2.0550
2002.2077,Tsfc_anom,2.0240
2002.4001,Tsfc_anom,-0.4937
2002.7154,Tsfc_anom,0.1439
2003.7223,Tsfc_anom,-0.2799
2004.1371,Tsfc_anom,-1.5942
2004.2169,Tsfc_anom,-1.3310
2004.4088,Tsfc_anom,1.5673
2004.6385,Tsfc_anom,-0.9007
2004.7301,Tsfc_anom,-0.6012
2004.8499,Tsfc_anom,-0.4665
2005.1253,Tsfc_anom,-1.2579
2005.2126,Tsfc_anom,-1.7724
2005.4037,Tsfc_anom,-4.1753
2005.7262,Tsfc_anom,1.6749
2005.8594,Tsfc_anom,0.3345
2006.1323,Tsfc_anom,0.8922
2006.2080,Tsfc_anom,0.5376
2006.4242,Tsfc_anom,1.0291
2006.6334,Tsfc_anom,0.2468
2006.7135,Tsfc_anom,-1.3600
2007.1357,Tsfc_anom,0.9311
2007.2181,Tsfc_anom,-0.1260
2007.7358,Tsfc_anom,0.1441
1978.4999,Tsfc_anom,-1.7097
1979.5030,Tsfc_anom,-1.6116
1979.7804,Tsfc_anom,-1.5101
1980.1890,Tsfc_anom,-1.2753
1980.7627,Tsfc_anom,0.3670
1980.9171,Tsfc_anom,-1.3018
1982.2111,Tsfc_anom,-1.5550
1983.4222,Tsfc_anom,-1.3564
1984.3732,Tsfc_anom,-0.6421
1985.3830,Tsfc_anom,0.0075
1992.2070,Tsfc_anom,-0.2351
1992.7296,Tsfc_anom,-0.2442
1993.1256,Tsfc_anom,-0.6861
1993.2307,Tsfc_anom,-1.6833
1994.7224,Tsfc_anom,-1.6812
1995.1274,Tsfc_anom,0.4748
1995.2312,Tsfc_anom,0.3232
1995.7155,Tsfc_anom,-0.1564
1996.1286,Tsfc_anom,-1.6278
1996.2430,Tsfc_anom,-1.6623
1996.7228,Tsfc_anom,-1.6604
1997.1197,Tsfc_anom,-0.3225
1997.2037,Tsfc_anom,0.3969
1997.5716,Tsfc_anom,-1.3227
1997.7264,Tsfc_anom,-0.5313
1998.1280,Tsfc_anom,0.3452
1998.1961,Tsfc_anom,0.2690
1998.4120,Tsfc_anom,-0.2579
1998.7509,Tsfc_anom,0.6123
1999.1094,Tsfc_anom,1.0869
1999.2144,Tsfc_anom,0.2840
1999.7563,Tsfc_anom,0.1350
1977.8147,Tsfc_anom,-1.9506
1978.3341,Tsfc_anom,-2.0678
1978.6329,Tsfc_anom,0.6761
1979.6316,Tsfc_anom,-3.2384
2000.4048,Tsfc_anom,-0.6039
2002.8372,Tsfc_anom,0.6026
2003.1446,Tsfc_anom,-0.7233
2003.2187,Tsfc_anom,-0.4073
2007.4001,Tsfc_anom,0.0503
2007.8448,Tsfc_anom,0.8532
2008.6287,Tsfc_anom,-0.1702
2008.8365,Tsfc_anom,-0.5112
2009.0872,Tsfc_anom,-0.8479
2009.4135,Tsfc_anom,-0.7224
2009.6367,Tsfc_anom,1.4573
2009.8515,Tsfc_anom,-0.5164
2010.4096,Tsfc_anom,0.2791
2010.8666,Tsfc_anom,-0.1965
2011.0962,Tsfc_anom,-1.4322
2011.4345,Tsfc_anom,1.9917
2011.8526,Tsfc_anom,0.2604
2012.1302,Tsfc_anom,2.2373
1978.1527,Tsfc_anom,-2.0973
1979.1704,Tsfc_anom,-2.0698
1979.3633,Tsfc_anom,0.5550
1980.4179,Tsfc_anom,0.1858
1983.9024,Tsfc_anom,-0.0104
1984.0909,Tsfc_anom,-1.1617
1984.8598,Tsfc_anom,1.0442
1985.0878,Tsfc_anom,-0.6283
1985.2881,Tsfc_anom,0.3534
1985.6836,Tsfc_anom,-0.0577
1985.8733,Tsfc_anom,1.0616
1986.0493,Tsfc_anom,0.6240
1986.3722,Tsfc_anom,-1.7524
1986.6786,Tsfc_anom,-3.0841
1986.8635,Tsfc_anom,0.3238
1987.0485,Tsfc_anom,-0.1464
1987.3657,Tsfc_anom,-2.5701
1987.6519,Tsfc_anom,-0.7953
1987.8684,Tsfc_anom,-1.2605
1991.2102,Tsfc_anom,1.1504
1991.7212,Tsfc_anom,0.0618
1992.4727,Tsfc_anom,-1.8859
1993.7189,Tsfc_anom,0.2499
1994.1080,Tsfc_anom,-1.2949
1994.1969,Tsfc_anom,-1.4414
1994.5915,Tsfc_anom,-0.9142
1998.8518,Tsfc_anom,-0.9015
1980.3139,Tsfc_anom,-0.7455
1980.5614,Tsfc_anom,-0.6007
2013.4638,Tsfc_anom,-1.0595
2014.2247,Tsfc_anom,-1.4960
2015.7871,Tsfc_anom,0.4611
2016.4081,Tsfc_anom,-1.4428
2017.3855,Tsfc_anom,-0.0714
2017.8493,Tsfc_anom,2.1701
2018.6537,Tsfc_anom,0.6185
2019.6328,Tsfc_anom,1.6292
2019.8029,Tsfc_anom,0.4260
2008.7120,Tsfc_anom,-0.5226
2009.2144,Tsfc_anom,-0.3393
2009.7387,Tsfc_anom,-0.7307
2010.2022,Tsfc_anom,-0.5034
2010.7364,Tsfc_anom,-0.3923
2011.2112,Tsfc_anom,-0.1682
2011.7299,Tsfc_anom,0.2849
2012.2119,Tsfc_anom,3.4317
2012.4266,Tsfc_anom,2.1688
2012.6127,Tsfc_anom,1.6958
2012.7318,Tsfc_anom,1.2972
2013.2344,Tsfc_anom,-0.0964
2013.7226,Tsfc_anom,-0.0666
2014.7335,Tsfc_anom,0.6261
2015.2339,Tsfc_anom,-1.2875
2015.3901,Tsfc_anom,0.3785
2015.7072,Tsfc_anom,1.8334
2016.3114,Tsfc_anom,0.0910
2016.7263,Tsfc_anom,0.8763
2017.2345,Tsfc_anom,0.1459
2018.2570,Tsfc_anom,-0.7144
2018.7046,Tsfc_anom,1.3368
2019.2279,Tsfc_anom,0.1033
2019.7207,Tsfc_anom,0.1848
2021.2408,Tsfc_anom,0.9686
2021.7267,Tsfc_anom,1.6735
2022.2096,Tsfc_anom,1.8347
2022.7414,Tsfc_anom,0.3798
2023.4490,Tsfc_anom,-0.4128
2023.6129,Tsfc_anom,-0.1279
2023.7478,Tsfc_anom,0.2865
1981.2394,Tsfc_anom,-1.2372
2002.6294,Tsfc_anom,1.2333
2012.8595,Tsfc_anom,0.0674
2013.1294,Tsfc_anom,0.4993
2014.8723,Tsfc_anom,1.1901
2016.6163,Tsfc_anom,1.7315
2021.7982,Tsfc_anom,2.1022
2023.8346,Tsfc_anom,0.7798
2018.8556,Tsfc_anom,0.8698
1977.6458,Tsfc_anom,-1.2460
2000.1417,Tsfc_ref,14.0684
2000.2389,Tsfc_ref,14.0684
2000.7164,Tsfc_ref,14.0684
2000.8452,Tsfc_ref,14.0684
2001.1086,Tsfc_ref,14.0684
2001.2097,Tsfc_ref,14.0684
2001.3911,Tsfc_ref,14.0684
2001.7137,Tsfc_ref,14.0684
2001.8392,Tsfc_ref,14.0684
2002.1372,Tsfc_ref,14.0684
2002.2077,Tsfc_ref,14.0684
2002.4001,Tsfc_ref,14.0684
2002.7154,Tsfc_ref,14.0684
2003.7223,Tsfc_ref,14.0684
2004.1371,Tsfc_ref,14.0684
2004.2169,Tsfc_ref,14.0684
2004.4088,Tsfc_ref,14.0684
2004.6385,Tsfc_ref,14.0684
2004.7301,Tsfc_ref,14.0684
2004.8499,Tsfc_ref,14.0684
2005.1253,Tsfc_ref,14.0684
2005.2126,Tsfc_ref,14.0684
2005.4037,Tsfc_ref,14.0684
2005.7262,Tsfc_ref,14.0684
