Species,EPU,sex,YEAR,MeanCond,nCond,n
Pollock,GOM,F,2014,98.48019307817583,41,27
Pollock,GOM,F,2015,99.50398491501245,75,27
Pollock,GOM,F,2016,97.9261151966086,54,27
Pollock,GOM,F,2017,98.40030790138162,14,27
Pollock,GOM,F,2018,94.83691033966645,20,27
Pollock,GOM,M,1992,102.81420368168557,18,27
Pollock,GOM,M,1993,98.74731871656556,9,27
Pollock,GOM,M,1994,103.47725439660934,8,27
Pollock,GOM,M,1995,102.40236189040225,7,27
Pollock,GOM,M,1996,97.1498221104734,29,27
Pollock,GOM,M,1997,100.95835865772722,33,27
Pollock,GOM,M,1998,98.79745467042777,26,27
Pollock,GOM,M,1999,100.4817544372979,54,27
Pollock,GOM,M,2000,100.15703801197319,23,27
Pollock,GOM,M,2001,97.94525242484313,66,27
Pollock,GOM,M,2002,98.4697903056208,16,27
Pollock,GOM,M,2003,99.70433087315547,28,27
Pollock,GOM,M,2004,96.64749722058158,24,27
Pollock,GOM,M,2005,97.40766681100936,68,27
Pollock,GOM,M,2006,97.71823766022771,36,27
Pollock,GOM,M,2007,102.37209239209461,10,27
Pollock,GOM,M,2008,96.82634121282037,16,27
Pollock,GOM,M,2009,103.31408094824218,11,27
Pollock,GOM,M,2010,99.21981531937344,41,27
Pollock,GOM,M,2011,101.29785106678503,36,27
Pollock,GOM,M,2012,99.62136158579806,26,27
Pollock,GOM,M,2013,98.96979352436722,20,27
Pollock,GOM,M,2014,99.5785693920041,43,27
Pollock,GOM,M,2015,98.57994648230455,73,27
Pollock,GOM,M,2016,99.66545214103236,54,27
Pollock,GOM,M,2017,99.33343570929269,15,27
Pollock,GOM,M,2018,97.20259460597117,29,27
Red Hake,GOM,F,1992,97.2534110682084,134,27
Red Hake,GOM,F,1993,98.94939963285488,146,27
Red Hake,GOM,F,1994,101.74566533873436,136,27
Red Hake,GOM,F,1995,98.9274210898347,256,27
Red Hake,GOM,F,1996,97.05576658498285,217,27
Red Hake,GOM,F,1997,103.18572580414751,179,27
Red Hake,GOM,F,1998,100.07519487737207,298,27
Red Hake,GOM,F,1999,102.00676337064024,252,27
Red Hake,GOM,F,2000,98.64686313499699,278,27
Red Hake,GOM,F,2001,93.09759973065708,292,27
Red Hake,GOM,F,2002,96.63238455799443,109,27
Red Hake,GOM,F,2003,97.1806066253382,83,27
Red Hake,GOM,F,2004,92.42054875927572,80,27
Red Hake,GOM,F,2005,101.57999144671412,47,27
Red Hake,GOM,F,2006,100.42421626561233,91,27
Red Hake,GOM,F,2007,94.1180383294385,119,27
Red Hake,GOM,F,2008,97.0382397327731,103,27
Red Hake,GOM,F,2009,98.22292129272616,75,27
Red Hake,GOM,F,2010,99.32402089451695,45,27
Red Hake,GOM,F,2011,101.11683397529484,161,27
Red Hake,GOM,F,2012,104.7876793906684,225,27
Red Hake,GOM,F,2013,103.20507212988954,229,27
Red Hake,GOM,F,2014,103.87632349687124,256,27
Red Hake,GOM,F,2015,101.13013784453832,378,27
Red Hake,GOM,F,2016,101.82281069795707,269,27
Red Hake,GOM,F,2017,99.75265622079584,87,27
Red Hake,GOM,F,2018,102.83606357236077,231,27
Red Hake,GOM,M,1992,97.28546272068856,96,27
Red Hake,GOM,M,1993,98.16945273921336,103,27
Red Hake,GOM,M,1994,100.34087341434495,115,27
Red Hake,GOM,M,1995,98.71171115680548,214,27
Red Hake,GOM,M,1996,96.4694489025169,168,27
Red Hake,GOM,M,1997,102.02891619723862,110,27
Red Hake,GOM,M,1998,98.77142780210356,196,27
Red Hake,GOM,M,1999,100.32661368249542,202,27
Red Hake,GOM,M,2000,95.88490173879644,170,27
Red Hake,GOM,M,2001,94.53263223461833,231,27
Red Hake,GOM,M,2002,94.88891981702568,67,27
Red Hake,GOM,M,2003,95.05371251097176,66,27
Red Hake,GOM,M,2004,90.79121085699846,48,27
Red Hake,GOM,M,2005,96.97656942235014,67,27
Red Hake,GOM,M,2006,94.69948079481854,77,27
Red Hake,GOM,M,2007,93.0696544327133,70,27
Red Hake,GOM,M,2008,93.65398293182137,84,27
Red Hake,GOM,M,2009,94.66784156960959,48,27
Red Hake,GOM,M,2010,96.20677947817029,29,27
Red Hake,GOM,M,2011,102.01992604156641,91,27
Red Hake,GOM,M,2012,104.6407054339051,133,27
Red Hake,GOM,M,2013,105.33375139611876,154,27
Red Hake,GOM,M,2014,103.31751230525644,165,27
Red Hake,GOM,M,2015,101.74971032357617,185,27
Red Hake,GOM,M,2016,100.91488345044196,121,27
Red Hake,GOM,M,2017,98.73549203335925,43,27
Red Hake,GOM,M,2018,103.94980246946494,98,27
Silver Hake,GOM,F,1992,93.27163468109433,420,27
Silver Hake,GOM,F,1993,94.40715513859489,405,27
Silver Hake,GOM,F,1994,97.42052826177027,308,27
Silver Hake,GOM,F,1995,96.49935416518305,418,27
Silver Hake,GOM,F,1996,96.8461650320053,277,27
Silver Hake,GOM,F,1997,103.29682398978389,307,27
Silver Hake,GOM,F,1998,95.54424541948396,421,27
Silver Hake,GOM,F,1999,98.42571356604472,613,27
Silver Hake,GOM,F,2000,94.0724416890559,400,27
Silver Hake,GOM,F,2001,93.38081857840349,416,27
Silver Hake,GOM,F,2002,99.27299976609187,320,27
Silver Hake,GOM,F,2003,94.18829221207743,346,27
Silver Hake,GOM,F,2004,95.10581687645325,263,27
Silver Hake,GOM,F,2005,98.52277118174335,161,27
Silver Hake,GOM,F,2006,99.93325246057144,185,27
Silver Hake,GOM,F,2007,95.1472128606997,258,27
Silver Hake,GOM,F,2008,93.89918068239346,345,27
Silver Hake,GOM,F,2009,97.31787783584782,167,27
Silver Hake,GOM,F,2010,102.62258497780468,204,27
Silver Hake,GOM,F,2011,104.50124220677137,261,27
Silver Hake,GOM,F,2012,98.88738097031889,506,27
Silver Hake,GOM,F,2013,98.56300285530031,365,27
Silver Hake,GOM,F,2014,102.61745628119044,358,27
Silver Hake,GOM,F,2015,104.34532304290349,542,27
Silver Hake,GOM,F,2016,102.33101042972385,336,27
Silver Hake,GOM,F,2017,97.09529565775657,158,27
Silver Hake,GOM,F,2018,95.80094575268213,120,27
Silver Hake,GOM,M,1992,93.94675170142779,271,27
Silver Hake,GOM,M,1993,92.99656924820627,269,27
Silver Hake,GOM,M,1994,98.11533761100918,251,27
Silver Hake,GOM,M,1995,96.54077835256761,219,27
Silver Hake,GOM,M,1996,96.321702045689,169,27
Silver Hake,GOM,M,1997,104.81631283953345,176,27
Silver Hake,GOM,M,1998,95.87904741292314,244,27
Silver Hake,GOM,M,1999,98.74138401697634,284,27
Silver Hake,GOM,M,2000,90.6224684377131,181,27
Silver Hake,GOM,M,2001,94.73533323803031,220,27
Silver Hake,GOM,M,2002,98.74244537825281,206,27
Silver Hake,GOM,M,2003,92.20152206651755,227,27
Silver Hake,GOM,M,2004,95.37974396822393,176,27
Silver Hake,GOM,M,2005,98.87988328538053,108,27
Silver Hake,GOM,M,2006,99.89779900919699,120,27
Silver Hake,GOM,M,2007,97.18808578112505,173,27
Silver Hake,GOM,M,2008,95.2661792529993,231,27
Silver Hake,GOM,M,2009,96.57836438089448,63,27
Silver Hake,GOM,M,2010,98.72702470613467,77,27
Silver Hake,GOM,M,2011,104.79914468907248,73,27
Silver Hake,GOM,M,2012,99.00249918585884,105,27
Silver Hake,GOM,M,2013,100.19295362811455,84,27
Silver Hake,GOM,M,2014,99.81604247830096,99,27
Silver Hake,GOM,M,2015,100.70529393814356,104,27
Silver Hake,GOM,M,2016,97.9987905211586,62,27
Silver Hake,GOM,M,2017,97.88806584962238,38,27
Silver Hake,GOM,M,2018,96.558527167838193,40,27
Spiny Dogfish,GOM,F,1992,103.72248267754594,56,27
Spiny Dogfish,GOM,F,1993,102.33422921252193,83,27
Spiny Dogfish,GOM,F,1994,101.25948104870623,128,27
Spiny Dogfish,GOM,F,1995,102.15414647208576,191,27
Spiny Dogfish,GOM,F,1996,102.3174771091841,119,27
Spiny Dogfish,GOM,F,1997,100.1517554861941,160,27
Spiny Dogfish,GOM,F,1998,100.24682617894442,270,27
Spiny Dogfish,GOM,F,1999,101.37065228850221,321,27
Spiny Dogfish,GOM,F,2000,100.19631448850264,368,27
Spiny Dogfish,GOM,F,2001,99.6543217806353,389,27
Spiny Dogfish,GOM,F,2002,103.46804095171059,151,27
Spiny Dogfish,GOM,F,2003,100.01999933475877,257,27
Spiny Dogfish,GOM,F,2004,98.06552594982536,88,27
Spiny Dogfish,GOM,F,2005,97.7793236377229,88,27
Spiny Dogfish,GOM,F,2006,101.87978266845631,262,27
Spiny Dogfish,GOM,F,2007,101.72917044727984,125,27
Spiny Dogfish,GOM,F,2008,99.7804702437488,112,27
Spiny Dogfish,GOM,F,2009,101.13869638701362,45,27
Spiny Dogfish,GOM,F,2010,97.5445873731225,26,27
Spiny Dogfish,GOM,F,2011,101.18934543268799,143,27
Spiny Dogfish,GOM,F,2012,99.25185042155319,81,27
Spiny Dogfish,GOM,F,2013,100.61260227055585,43,27
Spiny Dogfish,GOM,F,2014,101.46313856289237,36,27
Spiny Dogfish,GOM,F,2015,101.97727404197364,33,27
Spiny Dogfish,GOM,F,2016,102.65701595688498,55,27
Spiny Dogfish,GOM,F,2017,101.60252057290997,20,27
Spiny Dogfish,GOM,F,2018,99.171192431118115,21,27
Spiny Dogfish,GOM,M,1992,101.53394651444972,66,27
Spiny Dogfish,GOM,M,1993,106.61926503667057,62,27
Spiny Dogfish,GOM,M,1994,106.25016069987805,102,27
Spiny Dogfish,GOM,M,1995,104.4503252916415,168,27
Spiny Dogfish,GOM,M,1996,105.05925000314672,108,27
Spiny Dogfish,GOM,M,1997,103.07923012680519,117,27
Spiny Dogfish,GOM,M,1998,103.15740603687074,180,27
Spiny Dogfish,GOM,M,1999,105.70675184565657,190,27
Spiny Dogfish,GOM,M,2000,104.34123045661055,102,27
Spiny Dogfish,GOM,M,2001,102.94804847974576,121,27
Spiny Dogfish,GOM,M,2002,105.71919515879263,61,27
Spiny Dogfish,GOM,M,2003,100.89336412936402,50,27
Spiny Dogfish,GOM,M,2004,100.02922548696625,48,27
Spiny Dogfish,GOM,M,2005,101.6013255143769,40,27
Spiny Dogfish,GOM,M,2006,103.89817001570898,119,27
Spiny Dogfish,GOM,M,2007,105.12910564080305,91,27
Spiny Dogfish,GOM,M,2008,102.75540368311809,104,27
Spiny Dogfish,GOM,M,2009,102.26421068628245,54,27
Spiny Dogfish,GOM,M,2010,101.73416647660461,34,27
Spiny Dogfish,GOM,M,2011,99.56303167436509,84,27
Spiny Dogfish,GOM,M,2012,103.65165548813462,88,27
Spiny Dogfish,GOM,M,2013,102.51447858262517,56,27
Spiny Dogfish,GOM,M,2014,103.3348129316867,53,27
Spiny Dogfish,GOM,M,2015,103.63553242557215,50,27
Spiny Dogfish,GOM,M,2016,102.66723152312255,99,27
Spiny Dogfish,GOM,M,2017,102.60126787286575,62,27
Spiny Dogfish,GOM,M,2018,105.74052562233818,40,27
Thorny Skate,GOM,F,1992,99.70112590752107,17,26
Thorny Skate,GOM,F,1993,99.34460282865282,27,26
Thorny Skate,GOM,F,1994,100.00124930884196,17,26
Thorny Skate,GOM,F,1995,100.96297814914895,16,26
Thorny Skate,GOM,F,1996,96.94237609388303,13,26
Thorny Skate,GOM,F,1997,98.88535464153493,11,26
Thorny Skate,GOM,F,1998,99.41856919331741,13,26
Thorny Skate,GOM,F,1999,101.60546010033363,9,26
Thorny Skate,GOM,F,2000,99.60754788553552,14,26
Thorny Skate,GOM,F,2001,92.17040817535712,10,26
Thorny Skate,GOM,F,2002,96.24620398834402,5,26
Thorny Skate,GOM,F,2003,95.0978498329545,13,26
Thorny Skate,GOM,F,2004,102.86758317300658,11,26
Thorny Skate,GOM,F,2005,99.1619976084946,4,26
Thorny Skate,GOM,F,2006,97.60493039797542,8,26
Thorny Skate,GOM,F,2008,97.68394211385528,4,26
Thorny Skate,GOM,F,2009,98.27730968402774,17,26
Thorny Skate,GOM,F,2010,95.71236257104755,15,26
Thorny Skate,GOM,F,2011,100.05266631400036,14,26
Thorny Skate,GOM,F,2012,96.2356773588867,11,26
Thorny Skate,GOM,F,2013,102.82289419528341,12,26
Thorny Skate,GOM,F,2014,98.07863764967628,23,26
Thorny Skate,GOM,F,2015,104.71028904310565,21,26
Thorny Skate,GOM,F,2016,102.81550801553074,18,26
Thorny Skate,GOM,F,2017,97.32152968029776,15,26
Thorny Skate,GOM,F,2018,100.65605772539215,21,26
Thorny Skate,GOM,M,1992,96.04970543543318,22,26
Thorny Skate,GOM,M,1993,95.73742271444014,14,26
Thorny Skate,GOM,M,1994,93.329755605675,19,26
Thorny Skate,GOM,M,1995,97.87160468270626,13,26
Thorny Skate,GOM,M,1996,96.27020457486988,16,26
Thorny Skate,GOM,M,1997,102.57943431991762,8,26
Thorny Skate,GOM,M,1998,100.45443357550435,12,26
Thorny Skate,GOM,M,1999,98.19561472186587,5,26
Thorny Skate,GOM,M,2000,97.2868916794934,15,26
Thorny Skate,GOM,M,2001,100.02476231638913,10,26
Thorny Skate,GOM,M,2002,99.49918541983222,5,26
Thorny Skate,GOM,M,2003,95.45286111452958,14,26
Thorny Skate,GOM,M,2004,95.7451056303333,5,26
Thorny Skate,GOM,M,2006,103.5594492274652,10,26
Thorny Skate,GOM,M,2007,90.93684785487275,5,26
Thorny Skate,GOM,M,2008,103.37530594378046,6,26
Thorny Skate,GOM,M,2009,103.26485953419127,14,26
Thorny Skate,GOM,M,2010,96.29681750425235,10,26
Thorny Skate,GOM,M,2011,98.52295966956447,13,26
Thorny Skate,GOM,M,2012,95.65487879120336,11,26
Thorny Skate,GOM,M,2013,96.40982384248544,13,26
Thorny Skate,GOM,M,2014,102.28998323655422,17,26
Thorny Skate,GOM,M,2015,103.25295380221283,23,26
Thorny Skate,GOM,M,2016,97.58001625999766,16,26
Thorny Skate,GOM,M,2017,94.21179641307019,17,26
Thorny Skate,GOM,M,2018,99.35780805420312,18,26
White Hake,GOM,F,1992,101.75233508048657,185,27
White Hake,GOM,F,1993,105.40802405502743,167,27
White Hake,GOM,F,1994,103.52332894643635,105,27
White Hake,GOM,F,1995,102.2826097046274,144,27
White Hake,GOM,F,1996,104.31554286173595,101,27
White Hake,GOM,F,1997,104.53399425997691,55,27
White Hake,GOM,F,1998,103.56211405026268,122,27
White Hake,GOM,F,1999,105.8995930836362,105,27
White Hake,GOM,F,2000,103.49858227318227,132,27
White Hake,GOM,F,2001,104.33239402466684,123,27
White Hake,GOM,F,2002,103.66684641698691,79,27
White Hake,GOM,F,2003,103.70473942660315,64,27
White Hake,GOM,F,2004,103.55733689953998,54,27
White Hake,GOM,F,2005,103.46357139365948,75,27
White Hake,GOM,F,2006,105.60794706608489,89,27
White Hake,GOM,F,2007,105.31062104815325,135,27
White Hake,GOM,F,2008,103.03416077136117,126,27
White Hake,GOM,F,2009,103.87041967226047,155,27
White Hake,GOM,F,2010,101.7867783620046,257,27
White Hake,GOM,F,2011,103.77773020277647,240,27
White Hake,GOM,F,2012,105.54045099856097,184,27
White Hake,GOM,F,2013,105.29272308193838,92,27
White Hake,GOM,F,2014,105.7762613026945,123,27
White Hake,GOM,F,2015,105.25053023839386,184,27
White Hake,GOM,F,2016,102.42105020242101,306,27
White Hake,GOM,F,2017,101.4244599933196,161,27
White Hake,GOM,F,2018,105.0019304782287,78,27
White Hake,GOM,M,1992,103.24420935231673,162,27
White Hake,GOM,M,1993,105.74091870285848,119,27
White Hake,GOM,M,1994,105.58575108482866,105,27
White Hake,GOM,M,1995,105.37374472639787,125,27
White Hake,GOM,M,1996,106.14225576702218,33,27
White Hake,GOM,M,1997,105.29114610421304,57,27
White Hake,GOM,M,1998,102.99716032028321,90,27
White Hake,GOM,M,1999,105.13737445356966,85,27
White Hake,GOM,M,2000,103.32440441464422,108,27
White Hake,GOM,M,2001,104.88937468741686,88,27
White Hake,GOM,M,2002,103.75713314640153,74,27
White Hake,GOM,M,2003,103.3369396497857,62,27
White Hake,GOM,M,2004,103.22367431480767,52,27
White Hake,GOM,M,2005,103.53782168185798,41,27
White Hake,GOM,M,2006,105.31851038106092,87,27
White Hake,GOM,M,2007,104.99337827857006,120,27
White Hake,GOM,M,2008,102.48783151639225,127,27
White Hake,GOM,M,2009,104.53753025555895,168,27
White Hake,GOM,M,2010,103.71553911677968,241,27
White Hake,GOM,M,2011,104.09923251889538,220,27
White Hake,GOM,M,2012,105.41850073135842,196,27
White Hake,GOM,M,2013,104.72896455139222,83,27
White Hake,GOM,M,2014,106.41384739166025,126,27
White Hake,GOM,M,2015,103.87641756310634,170,27
White Hake,GOM,M,2016,103.29109237876509,204,27
White Hake,GOM,M,2017,102.26707283798363,115,27
White Hake,GOM,M,2018,104.91726989681477,70,27
Winter Flounder,GOM,F,1992,103.43941234319145,33,28
Winter Flounder,GOM,F,1993,105.53739981204876,5,28
Winter Flounder,GOM,F,1994,103.34731313244609,16,28
Winter Flounder,GOM,F,1995,101.94943289648135,8,28
Winter Flounder,GOM,F,1996,102.66596306184692,23,28
Winter Flounder,GOM,F,1997,103.12969810074426,47,28
Winter Flounder,GOM,F,1998,101.47922576239849,11,28
Winter Flounder,GOM,F,1999,100.96152700400434,42,28
Winter Flounder,GOM,F,2000,101.73169623838207,49,28
Winter Flounder,GOM,F,2001,101.63286482210647,54,28
Winter Flounder,GOM,F,2002,101.8643853355377,49,28
Winter Flounder,GOM,F,2003,100.50770675495446,51,28
Winter Flounder,GOM,F,2004,98.8872884312127,14,28
Winter Flounder,GOM,F,2005,100.63010172377473,27,28
Winter Flounder,GOM,F,2006,101.17197608910973,53,28
Winter Flounder,GOM,F,2007,100.79100178810461,46,28
Winter Flounder,GOM,F,2008,99.51195430170247,91,28
Winter Flounder,GOM,F,2009,99.15247360385663,103,28
Winter Flounder,GOM,F,2010,99.49083212061214,138,28
Winter Flounder,GOM,F,2011,99.56298868758878,252,28
Winter Flounder,GOM,F,2012,100.88013935475588,194,28
Winter Flounder,GOM,F,2013,99.22097802008834,150,28
Winter Flounder,GOM,F,2014,101.35378421873564,163,28
Winter Flounder,GOM,F,2015,98.99260017246357,150,28
Winter Flounder,GOM,F,2016,100.15154131272226,147,28
Winter Flounder,GOM,F,2017,100.7576541564344,108,28
Winter Flounder,GOM,F,2018,100.92092505878452,134,28
Winter Flounder,GOM,F,2019,102.74648697069522,26,28
Winter Flounder,GOM,M,1992,105.51628465473877,14,27
Winter Flounder,GOM,M,1993,103.28501946848192,10,27
Winter Flounder,GOM,M,1994,104.59499588429951,6,27
Winter Flounder,GOM,M,1996,105.38572738829787,8,27
Winter Flounder,GOM,M,1997,102.72783253821402,29,27
Winter Flounder,GOM,M,1998,105.72696565540338,9,27
Winter Flounder,GOM,M,1999,103.70902984201274,17,27
Winter Flounder,GOM,M,2000,101.53638664161522,17,27
Winter Flounder,GOM,M,2001,101.75933196865495,27,27
Winter Flounder,GOM,M,2002,101.80093751892915,24,27
Winter Flounder,GOM,M,2003,101.04553853335258,26,27
Winter Flounder,GOM,M,2004,101.2368240297751,7,27
Winter Flounder,GOM,M,2005,98.99378606817348,6,27
Winter Flounder,GOM,M,2006,100.53610809594102,23,27
Winter Flounder,GOM,M,2007,100.93524155855303,13,27
Winter Flounder,GOM,M,2008,100.76121199158192,54,27
Winter Flounder,GOM,M,2009,102.46988505580714,55,27
Winter Flounder,GOM,M,2010,100.47410858934187,69,27
Winter Flounder,GOM,M,2011,100.94264170120779,103,27
Winter Flounder,GOM,M,2012,104.21169303355077,72,27
Winter Flounder,GOM,M,2013,100.71039296043377,73,27
Winter Flounder,GOM,M,2014,102.2861999892243,57,27
Winter Flounder,GOM,M,2015,100.66243141672145,70,27
Winter Flounder,GOM,M,2016,100.92054514623048,80,27
Winter Flounder,GOM,M,2017,102.04709678967804,50,27
Winter Flounder,GOM,M,2018,100.94486783573372,52,27
Winter Flounder,GOM,M,2019,102.75134668229448,14,27
Witch Flounder,GOM,F,1992,100.93213540363149,20,27
Witch Flounder,GOM,F,1993,105.44853829993592,39,27
Witch Flounder,GOM,F,1994,99.74007380633267,24,27
Witch Flounder,GOM,F,1995,97.72689883687009,67,27
Witch Flounder,GOM,F,1996,97.31474263710173,70,27
Witch Flounder,GOM,F,1997,101.37475301617887,68,27
Witch Flounder,GOM,F,1998,99.96111510430283,68,27
Witch Flounder,GOM,F,1999,99.96203936228477,93,27
Witch Flounder,GOM,F,2000,98.48166579297094,74,27
Witch Flounder,GOM,F,2001,99.00992296877745,85,27
Witch Flounder,GOM,F,2002,100.13027459345383,44,27
Witch Flounder,GOM,F,2003,96.04800711443235,48,27
Witch Flounder,GOM,F,2004,99.03299933713872,43,27
Witch Flounder,GOM,F,2005,96.13050323917375,28,27
Witch Flounder,GOM,F,2006,97.17325747841542,52,27
Witch Flounder,GOM,F,2007,98.00176898525802,53,27
Witch Flounder,GOM,F,2008,97.12361791759663,140,27
Witch Flounder,GOM,F,2009,99.3247749953577,117,27
Witch Flounder,GOM,F,2010,98.38536192993013,108,27
Witch Flounder,GOM,F,2011,98.61879871443985,173,27
Witch Flounder,GOM,F,2012,99.05671133675524,155,27
Witch Flounder,GOM,F,2013,100.43178091473645,93,27
Witch Flounder,GOM,F,2014,101.53068987107599,127,27
Witch Flounder,GOM,F,2015,101.29456579632534,231,27
Witch Flounder,GOM,F,2016,100.41307190715692,195,27
Witch Flounder,GOM,F,2017,99.48361826866753,193,27
Witch Flounder,GOM,F,2018,100.99317565060761,147,27
Witch Flounder,GOM,M,1992,100.72771213032652,27,27
Witch Flounder,GOM,M,1993,104.48144277599268,39,27
Witch Flounder,GOM,M,1994,100.77319337589769,41,27
Witch Flounder,GOM,M,1995,97.31260216522897,66,27
Witch Flounder,GOM,M,1996,97.90797897371566,78,27
Witch Flounder,GOM,M,1997,99.84989324797222,88,27
Witch Flounder,GOM,M,1998,98.89835903899261,75,27
Witch Flounder,GOM,M,1999,98.86778006106225,105,27
Witch Flounder,GOM,M,2000,97.33862837000552,63,27
Witch Flounder,GOM,M,2001,98.3811923328209,105,27
Witch Flounder,GOM,M,2002,97.31383325048351,55,27
Witch Flounder,GOM,M,2003,97.79801478452308,49,27
Witch Flounder,GOM,M,2004,99.0677636801462,29,27
Witch Flounder,GOM,M,2005,99.3898526886847,28,27
Witch Flounder,GOM,M,2006,99.32733607754534,46,27
Witch Flounder,GOM,M,2007,99.53874869426858,30,27
Witch Flounder,GOM,M,2008,98.38656955591813,141,27
Witch Flounder,GOM,M,2009,99.68511235584701,65,27
Witch Flounder,GOM,M,2010,100.06847886932552,83,27
Witch Flounder,GOM,M,2011,97.52797399452106,127,27
Witch Flounder,GOM,M,2012,99.41939181263783,113,27
Witch Flounder,GOM,M,2013,100.891203291421,129,27
Witch Flounder,GOM,M,2014,100.77692383067831,138,27
Witch Flounder,GOM,M,2015,101.29283536069167,170,27
Witch Flounder,GOM,M,2016,100.6430262151669,147,27
Witch Flounder,GOM,M,2017,100.66316559574122,175,27
Witch Flounder,GOM,M,2018,103.32217505933279,112,27
Yellowtail,GOM,F,1992,96.10399775351341,21,28
Yellowtail,GOM,F,1993,96.46789047471404,25,28
Yellowtail,GOM,F,1994,96.81698969500958,24,28
Yellowtail,GOM,F,1995,88.97504948916497,4,28
Yellowtail,GOM,F,1996,94.54449084356469,15,28
Yellowtail,GOM,F,1997,94.02381937257985,28,28
Yellowtail,GOM,F,1998,89.56092441967711,8,28
Yellowtail,GOM,F,1999,97.36130105808,65,28
Yellowtail,GOM,F,2000,92.22230763605309,18,28
Yellowtail,GOM,F,2001,90.57947871262976,40,28
Yellowtail,GOM,F,2002,90.72795935417108,25,28
Yellowtail,GOM,F,2003,100.5176813660094,19,28
Yellowtail,GOM,F,2004,86.35035354941087,6,28
Yellowtail,GOM,F,2005,84.98135642596634,5,28
Yellowtail,GOM,F,2006,91.5924005930099,14,28
Yellowtail,GOM,F,2007,91.48687211798304,27,28
Yellowtail,GOM,F,2008,87.31524501944233,113,28
Yellowtail,GOM,F,2009,91.71141228202336,307,28
Yellowtail,GOM,F,2010,90.5976697892133,174,28
Yellowtail,GOM,F,2011,89.95292804111467,244,28
Yellowtail,GOM,F,2012,94.28117925838106,206,28
Yellowtail,GOM,F,2013,90.73814767681213,143,28
Yellowtail,GOM,F,2014,92.45122713016974,196,28
Yellowtail,GOM,F,2015,89.86284272019967,145,28
Yellowtail,GOM,F,2016,90.29851137516886,185,28
Yellowtail,GOM,F,2017,90.20113626989794,138,28
Yellowtail,GOM,F,2018,91.86759559667684,106,28
Yellowtail,GOM,F,2019,92.55718632451094,39,28
Yellowtail,GOM,M,1992,99.34304169625861,17,28
Yellowtail,GOM,M,1993,98.70233984588897,17,28
Yellowtail,GOM,M,1994,102.04237030520841,11,28
Yellowtail,GOM,M,1995,94.85429355222931,3,28
Yellowtail,GOM,M,1996,99.26905024188046,39,28
Yellowtail,GOM,M,1997,98.75587559376822,53,28
Yellowtail,GOM,M,1998,100.3474704290859,21,28
Yellowtail,GOM,M,1999,104.02091190212552,57,28
Yellowtail,GOM,M,2000,95.46668536379502,42,28
Yellowtail,GOM,M,2001,95.53519858380145,46,28
Yellowtail,GOM,M,2002,97.72762612045179,34,28
Yellowtail,GOM,M,2003,100.7238677881047,44,28
Yellowtail,GOM,M,2004,95.89297315219511,19,28
Yellowtail,GOM,M,2005,95.70404433999303,16,28
Yellowtail,GOM,M,2006,94.68082090472817,27,28
Yellowtail,GOM,M,2007,99.56801781341441,35,28
Yellowtail,GOM,M,2008,91.68545907594766,190,28
Yellowtail,GOM,M,2009,98.01080280556849,575,28
Yellowtail,GOM,M,2010,93.36660681885391,202,28
Yellowtail,GOM,M,2011,93.97179867536218,266,28
Yellowtail,GOM,M,2012,98.51630953547912,216,28
Yellowtail,GOM,M,2013,94.47033976525665,197,28
Yellowtail,GOM,M,2014,94.30321523298356,191,28
Yellowtail,GOM,M,2015,92.88215285292445,190,28
Yellowtail,GOM,M,2016,93.58276239991008,201,28
Yellowtail,GOM,M,2017,96.19377547883923,132,28
Yellowtail,GOM,M,2018,96.1774423122501,111,28
Yellowtail,GOM,M,2019,94.52837819810644,38,28
