Time,Var,Value
1999.4399,Tsfc_anom,1.4197
2000.3171,Tsfc_anom,0.3787
2000.6593,Tsfc_anom,0.6927
2000.7903,Tsfc_anom,-0.4419
2000.8748,Tsfc_anom,0.4530
2001.3117,Tsfc_anom,-0.1733
2001.5795,Tsfc_anom,0.5042
2001.6541,Tsfc_anom,-0.4164
2001.7926,Tsfc_anom,-0.7701
2001.8727,Tsfc_anom,-0.6899
2002.0737,Tsfc_anom,0.7993
2002.2991,Tsfc_anom,0.8672
2002.4251,Tsfc_anom,-0.2786
2002.8043,Tsfc_anom,0.1880
2003.8136,Tsfc_anom,-0.5999
2004.2886,Tsfc_anom,-1.5262
2004.4346,Tsfc_anom,-2.2252
2004.6634,Tsfc_anom,0.0791
2004.8099,Tsfc_anom,-0.9988
2004.8746,Tsfc_anom,-0.9189
2005.2918,Tsfc_anom,-0.2868
2005.4304,Tsfc_anom,-2.2771
2005.6430,Tsfc_anom,0.3791
2005.8192,Tsfc_anom,-0.4422
2005.8801,Tsfc_anom,0.2655
2006.2815,Tsfc_anom,0.6213
2006.4487,Tsfc_anom,-0.9414
2006.6582,Tsfc_anom,-0.4034
2006.7901,Tsfc_anom,0.0051
2007.3002,Tsfc_anom,-0.3339
2007.8102,Tsfc_anom,0.0348
2008.3209,Tsfc_anom,0.9202
2008.8276,Tsfc_anom,-0.1339
1978.5310,Tsfc_anom,-0.9721
1979.8189,Tsfc_anom,-0.6932
1979.9049,Tsfc_anom,0.3668
1980.8176,Tsfc_anom,-0.8459
1981.1548,Tsfc_anom,-0.3543
1981.9465,Tsfc_anom,-0.2499
1982.1432,Tsfc_anom,-1.1030
1983.4633,Tsfc_anom,0.0741
1984.4166,Tsfc_anom,-1.3064
1992.2807,Tsfc_anom,-1.3612
1992.8098,Tsfc_anom,-1.4624
1993.3095,Tsfc_anom,-1.0159
1994.8045,Tsfc_anom,-0.5653
1995.0341,Tsfc_anom,0.4443
1995.3066,Tsfc_anom,-0.2263
1995.6413,Tsfc_anom,-0.0155
1995.7940,Tsfc_anom,-0.3259
1996.3139,Tsfc_anom,-0.7766
1996.8095,Tsfc_anom,-1.3481
1997.0819,Tsfc_anom,-0.3897
1997.2851,Tsfc_anom,-0.2168
1997.8067,Tsfc_anom,-0.7169
1998.0730,Tsfc_anom,-0.7891
1998.2871,Tsfc_anom,0.0840
1998.4392,Tsfc_anom,-0.8152
1998.8309,Tsfc_anom,-0.9036
1999.2935,Tsfc_anom,0.5630
1999.8421,Tsfc_anom,0.0270
1999.8879,Tsfc_anom,0.1810
1977.8423,Tsfc_anom,-0.2804
1978.3790,Tsfc_anom,-1.2985
2003.6538,Tsfc_anom,-0.7303
1978.6683,Tsfc_anom,-0.7719
1978.7894,Tsfc_anom,-1.7022
1978.8938,Tsfc_anom,-0.1096
1979.6627,Tsfc_anom,-1.0091
2000.4315,Tsfc_anom,-0.6589
2000.7503,Tsfc_anom,0.8968
2001.4263,Tsfc_anom,-1.1384
2001.6039,Tsfc_anom,0.9534
2001.7126,Tsfc_anom,0.2525
2002.7211,Tsfc_anom,0.8655
2002.8682,Tsfc_anom,0.3436
2003.0711,Tsfc_anom,-1.1205
2003.3029,Tsfc_anom,-0.8248
2003.4083,Tsfc_anom,-1.4117
2003.7304,Tsfc_anom,0.3106
2004.7297,Tsfc_anom,-0.2698
2005.0812,Tsfc_anom,-0.9655
2005.7320,Tsfc_anom,0.9788
2006.0759,Tsfc_anom,0.2850
2006.6196,Tsfc_anom,-1.7834
2006.7371,Tsfc_anom,0.0945
2006.8661,Tsfc_anom,0.2844
2007.0902,Tsfc_anom,0.9996
2007.4235,Tsfc_anom,-0.1260
2007.6577,Tsfc_anom,0.1497
2007.8046,Tsfc_anom,0.3387
2007.8686,Tsfc_anom,-0.6098
2008.1013,Tsfc_anom,-0.3429
2008.1597,Tsfc_anom,-0.2412
2008.6528,Tsfc_anom,0.4918
2008.7414,Tsfc_anom,-0.0397
2008.8571,Tsfc_anom,0.1859
2009.1158,Tsfc_anom,-0.3921
2009.4386,Tsfc_anom,-0.3394
2010.4350,Tsfc_anom,1.5841
2010.6420,Tsfc_anom,0.5287
2010.8955,Tsfc_anom,0.4676
2011.1250,Tsfc_anom,-0.0575
2011.4568,Tsfc_anom,-0.4322
2011.7405,Tsfc_anom,0.6741
2011.8812,Tsfc_anom,0.8226
2012.1138,Tsfc_anom,1.3076
1978.2031,Tsfc_anom,-1.4792
1979.3992,Tsfc_anom,0.0677
1981.4032,Tsfc_anom,-0.5573
1982.4345,Tsfc_anom,-2.5603
1982.9258,Tsfc_anom,0.6684
1983.0802,Tsfc_anom,0.6796
1983.9651,Tsfc_anom,0.1622
1984.0369,Tsfc_anom,-0.2868
1984.9264,Tsfc_anom,1.0518
1985.7206,Tsfc_anom,-0.8213
