Time,Var,Value
1999.4270,Tsfc_anom,0.8169
2000.2839,Tsfc_anom,1.2045
2000.4853,Tsfc_anom,0.2550
2000.6086,Tsfc_anom,-1.1314
2000.7519,Tsfc_anom,-0.3957
2000.8628,Tsfc_anom,-0.3257
2001.1385,Tsfc_anom,0.2186
2001.2698,Tsfc_anom,0.0401
2001.5914,Tsfc_anom,0.5455
2001.6428,Tsfc_anom,0.4162
2001.7523,Tsfc_anom,0.1207
2001.8576,Tsfc_anom,0.9108
2002.2686,Tsfc_anom,1.0323
2002.4140,Tsfc_anom,0.9822
2002.6036,Tsfc_anom,0.9078
2002.6516,Tsfc_anom,1.7572
2002.7687,Tsfc_anom,1.0258
2003.6477,Tsfc_anom,-0.3933
2003.7577,Tsfc_anom,-0.0774
2003.8554,Tsfc_anom,0.6078
2004.2584,Tsfc_anom,-1.0896
2004.4210,Tsfc_anom,-1.3708
2004.5754,Tsfc_anom,-1.2289
2004.6513,Tsfc_anom,-0.8960
2004.7757,Tsfc_anom,-1.0167
2004.8666,Tsfc_anom,-1.2085
2005.2606,Tsfc_anom,-0.7642
2005.4195,Tsfc_anom,-1.6414
2005.5834,Tsfc_anom,-0.3384
2005.6311,Tsfc_anom,-0.4225
2005.7822,Tsfc_anom,0.4383
2005.8714,Tsfc_anom,-0.5930
2006.2524,Tsfc_anom,-0.0240
2006.4380,Tsfc_anom,0.2273
2006.5904,Tsfc_anom,0.6560
2006.6485,Tsfc_anom,1.0483
2006.7561,Tsfc_anom,-0.1276
2007.2664,Tsfc_anom,-0.3722
2007.5923,Tsfc_anom,0.1566
2007.7749,Tsfc_anom,-0.2138
2008.2886,Tsfc_anom,-0.0968
1978.5313,Tsfc_anom,-1.0029
1979.5277,Tsfc_anom,0.2303
1979.8101,Tsfc_anom,-0.2884
1980.2375,Tsfc_anom,-0.7511
1980.8015,Tsfc_anom,0.0634
1980.9594,Tsfc_anom,-1.3420
1981.1797,Tsfc_anom,-0.1337
1981.9240,Tsfc_anom,-0.6939
1982.1810,Tsfc_anom,-1.0993
1983.4464,Tsfc_anom,-0.9329
1984.3984,Tsfc_anom,-0.1339
1985.3644,Tsfc_anom,0.2574
1988.9328,Tsfc_anom,-0.6309
1992.2541,Tsfc_anom,-0.9405
1992.3994,Tsfc_anom,-2.3863
1992.7782,Tsfc_anom,-1.4254
1993.2720,Tsfc_anom,-1.1335
1994.4295,Tsfc_anom,-0.2940
1994.5311,Tsfc_anom,1.8710
1994.6539,Tsfc_anom,-0.7738
