Time,Var,Value
1999.4399,Tsfc_anom,1.5599
2000.3171,Tsfc_anom,0.2860
2000.6593,Tsfc_anom,0.5572
2000.7903,Tsfc_anom,-0.6181
2000.8748,Tsfc_anom,0.4478
2001.3117,Tsfc_anom,-0.2760
2001.5795,Tsfc_anom,0.5464
2001.6541,Tsfc_anom,-0.5417
2001.7926,Tsfc_anom,-0.9430
2001.8727,Tsfc_anom,-0.6998
2002.0737,Tsfc_anom,0.8620
2002.2991,Tsfc_anom,0.7431
2002.4251,Tsfc_anom,-0.1573
2002.8043,Tsfc_anom,0.0336
2003.8136,Tsfc_anom,-0.7376
2004.2886,Tsfc_anom,-1.6659
2004.4346,Tsfc_anom,-2.0913
2004.6634,Tsfc_anom,-0.0640
2004.8099,Tsfc_anom,-1.1433
2004.8746,Tsfc_anom,-0.9246
2005.2918,Tsfc_anom,-0.4220
2005.4304,Tsfc_anom,-2.1485
2005.6430,Tsfc_anom,0.2767
2005.8192,Tsfc_anom,-0.5692
2005.8801,Tsfc_anom,0.2722
2006.2815,Tsfc_anom,0.4723
2006.4487,Tsfc_anom,-0.7924
2006.6582,Tsfc_anom,-0.5367
2006.7901,Tsfc_anom,-0.1714
2007.3002,Tsfc_anom,-0.4562
2007.8102,Tsfc_anom,-0.1092
2008.3209,Tsfc_anom,0.8347
2008.8276,Tsfc_anom,-0.2440
1978.5310,Tsfc_anom,-0.8423
1979.8189,Tsfc_anom,-0.8208
1979.9049,Tsfc_anom,0.4259
1980.8176,Tsfc_anom,-0.9760
1981.1548,Tsfc_anom,-0.4554
1981.9465,Tsfc_anom,-0.1246
1982.1432,Tsfc_anom,-1.1823
1983.4633,Tsfc_anom,0.2333
1984.4166,Tsfc_anom,-1.1981
1992.2807,Tsfc_anom,-1.5111
1992.8098,Tsfc_anom,-1.6071
1993.3095,Tsfc_anom,-1.1226
1994.8045,Tsfc_anom,-0.7193
1995.0341,Tsfc_anom,0.5683
1995.3066,Tsfc_anom,-0.3380
1995.6413,Tsfc_anom,-0.1142
1995.7940,Tsfc_anom,-0.4968
1996.3139,Tsfc_anom,-0.8753
1996.8095,Tsfc_anom,-1.4934
1997.0819,Tsfc_anom,-0.3427
1997.2851,Tsfc_anom,-0.3612
1997.8067,Tsfc_anom,-0.8671
1998.0730,Tsfc_anom,-0.7251
1998.2871,Tsfc_anom,-0.0578
1998.4392,Tsfc_anom,-0.6758
1998.8309,Tsfc_anom,-1.0068
1999.2935,Tsfc_anom,0.4303
1999.8421,Tsfc_anom,-0.0521
1999.8879,Tsfc_anom,0.2049
1977.8423,Tsfc_anom,-0.3590
1978.3790,Tsfc_anom,-1.2612
2003.6538,Tsfc_anom,-0.8550
1978.6683,Tsfc_anom,-0.9238
1978.7894,Tsfc_anom,-1.8798
1978.8938,Tsfc_anom,-0.0732
1979.6627,Tsfc_anom,-1.1509
2000.4315,Tsfc_anom,-0.5289
2000.7503,Tsfc_anom,0.6838
2001.4263,Tsfc_anom,-1.0154
2001.6039,Tsfc_anom,0.9401
2001.7126,Tsfc_anom,0.0453
2002.7211,Tsfc_anom,0.6534
2002.8682,Tsfc_anom,0.3235
2003.0711,Tsfc_anom,-1.0529
2003.3029,Tsfc_anom,-0.9427
2003.4083,Tsfc_anom,-1.3174
2003.7304,Tsfc_anom,0.0956
2004.7297,Tsfc_anom,-0.4847
2005.0812,Tsfc_anom,-0.9172
2005.7320,Tsfc_anom,0.7635
2006.0759,Tsfc_anom,0.3435
2006.6196,Tsfc_anom,-1.8333
2006.7371,Tsfc_anom,-0.1211
2006.8661,Tsfc_anom,0.2596
2007.0902,Tsfc_anom,1.0299
2007.4235,Tsfc_anom,-0.0070
2007.6577,Tsfc_anom,0.0173
2007.8046,Tsfc_anom,0.1849
2007.8686,Tsfc_anom,-0.6289
2008.1013,Tsfc_anom,-0.3356
2008.1597,Tsfc_anom,-0.3509
2008.6528,Tsfc_anom,0.3691
2008.7414,Tsfc_anom,-0.2550
2008.8571,Tsfc_anom,0.1406
2009.1158,Tsfc_anom,-0.4153
2009.4386,Tsfc_anom,-0.2007
2010.4350,Tsfc_anom,1.7185
2010.6420,Tsfc_anom,0.4285
2010.8955,Tsfc_anom,0.5076
2011.1250,Tsfc_anom,-0.1000
2011.4568,Tsfc_anom,-0.2769
2011.7405,Tsfc_anom,0.4587
2011.8812,Tsfc_anom,0.8317
2012.1138,Tsfc_anom,1.2885
1978.2031,Tsfc_anom,-1.6454
1979.3992,Tsfc_anom,0.1455
1981.4032,Tsfc_anom,-0.4721
1982.4345,Tsfc_anom,-2.4265
1982.9258,Tsfc_anom,0.7650
1983.0802,Tsfc_anom,0.7299
1983.9651,Tsfc_anom,0.3045
1984.0369,Tsfc_anom,-0.1661
1984.9264,Tsfc_anom,1.1494
1985.7206,Tsfc_anom,-1.0331
1985.9403,Tsfc_anom,0.5123
1986.1125,Tsfc_anom,0.2676
1986.4228,Tsfc_anom,-1.1801
1986.7271,Tsfc_anom,-2.3150
1986.9403,Tsfc_anom,0.2415
1987.4232,Tsfc_anom,-0.1207
1987.7115,Tsfc_anom,-0.9371
1991.2767,Tsfc_anom,0.0549
1991.7952,Tsfc_anom,-1.2149
1993.5697,Tsfc_anom,-1.4193
1993.7890,Tsfc_anom,-1.8656
1994.3034,Tsfc_anom,-0.1358
1998.8804,Tsfc_anom,-1.1557
1999.0641,Tsfc_anom,-0.2290
1980.3519,Tsfc_anom,-0.4073
1980.4939,Tsfc_anom,-0.7209
1980.5990,Tsfc_anom,0.5759
2013.6710,Tsfc_anom,-0.4047
2013.4528,Tsfc_anom,0.2482
2013.8947,Tsfc_anom,0.3855
2014.1814,Tsfc_anom,-0.3237
2016.4398,Tsfc_anom,0.4118
2017.4224,Tsfc_anom,-0.2642
2019.6532,Tsfc_anom,0.5711
2021.3930,Tsfc_anom,2.3142
2008.3068,Tsfc_anom,0.4308
2008.8176,Tsfc_anom,-0.0434
2009.3113,Tsfc_anom,-0.0797
2009.8666,Tsfc_anom,0.0521
2010.3086,Tsfc_anom,0.9737
2010.8729,Tsfc_anom,0.3842
2011.3341,Tsfc_anom,0.3739
2011.8480,Tsfc_anom,0.4293
2012.3094,Tsfc_anom,1.4997
2012.6432,Tsfc_anom,2.4780
2012.8208,Tsfc_anom,1.3339
2013.3303,Tsfc_anom,1.0433
2013.8608,Tsfc_anom,0.3559
2014.3825,Tsfc_anom,0.0793
2014.8431,Tsfc_anom,1.0583
2015.3215,Tsfc_anom,-0.2398
2015.4138,Tsfc_anom,-0.4380
