TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
2004,YYYY,ANNUAL_PPD_MEDIAN,0.4506401,gC m^-2 d^-1,SS,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2004-SEAWIFS-L3B2-PPD-VGPM2-STATS
2004,YYYY,ANNUAL_PPD_MEDIAN,0.4907320,gC m^-2 d^-1,GOM,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2004-SEAWIFS-L3B2-PPD-VGPM2-STATS
2004,YYYY,ANNUAL_PPD_MEDIAN,0.6825995,gC m^-2 d^-1,MAB,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2004-SEAWIFS-L3B2-PPD-VGPM2-STATS
2005,YYYY,ANNUAL_PPD_MEDIAN,0.5935088,gC m^-2 d^-1,GB,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2005-SEAWIFS-L3B2-PPD-VGPM2-STATS
2005,YYYY,ANNUAL_PPD_MEDIAN,0.4595679,gC m^-2 d^-1,SS,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2005-SEAWIFS-L3B2-PPD-VGPM2-STATS
2005,YYYY,ANNUAL_PPD_MEDIAN,0.5043175,gC m^-2 d^-1,GOM,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2005-SEAWIFS-L3B2-PPD-VGPM2-STATS
2005,YYYY,ANNUAL_PPD_MEDIAN,0.6826570,gC m^-2 d^-1,MAB,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2005-SEAWIFS-L3B2-PPD-VGPM2-STATS
2006,YYYY,ANNUAL_PPD_MEDIAN,0.7098155,gC m^-2 d^-1,GB,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2006-SEAWIFS-L3B2-PPD-VGPM2-STATS
2006,YYYY,ANNUAL_PPD_MEDIAN,0.5900869,gC m^-2 d^-1,SS,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2006-SEAWIFS-L3B2-PPD-VGPM2-STATS
2006,YYYY,ANNUAL_PPD_MEDIAN,0.6098409,gC m^-2 d^-1,GOM,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2006-SEAWIFS-L3B2-PPD-VGPM2-STATS
2006,YYYY,ANNUAL_PPD_MEDIAN,0.8231711,gC m^-2 d^-1,MAB,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2006-SEAWIFS-L3B2-PPD-VGPM2-STATS
2007,YYYY,ANNUAL_PPD_MEDIAN,0.7062812,gC m^-2 d^-1,GB,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2007-SEAWIFS-L3B2-PPD-VGPM2-STATS
2007,YYYY,ANNUAL_PPD_MEDIAN,0.5080603,gC m^-2 d^-1,SS,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2007-SEAWIFS-L3B2-PPD-VGPM2-STATS
2007,YYYY,ANNUAL_PPD_MEDIAN,0.5510305,gC m^-2 d^-1,GOM,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2007-SEAWIFS-L3B2-PPD-VGPM2-STATS
2007,YYYY,ANNUAL_PPD_MEDIAN,0.7535475,gC m^-2 d^-1,MAB,NES_EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,Median of the spatial geometrict mean,A_2007-SEAWIFS-L3B2-PPD-VGPM2-STATS
2008,YYYY,ANNUAL_PPD_MEDIAN,0.6120594,gC m^-2 d^-1,GB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2008-MODISA-L3B2-PPD-VGPM2-STATS
2008,YYYY,ANNUAL_PPD_MEDIAN,0.4458597,gC m^-2 d^-1,SS,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2008-MODISA-L3B2-PPD-VGPM2-STATS
2008,YYYY,ANNUAL_PPD_MEDIAN,0.5297491,gC m^-2 d^-1,GOM,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2008-MODISA-L3B2-PPD-VGPM2-STATS
2008,YYYY,ANNUAL_PPD_MEDIAN,0.7089352,gC m^-2 d^-1,MAB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2008-MODISA-L3B2-PPD-VGPM2-STATS
2009,YYYY,ANNUAL_PPD_MEDIAN,0.6564960,gC m^-2 d^-1,GB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2009-MODISA-L3B2-PPD-VGPM2-STATS
2009,YYYY,ANNUAL_PPD_MEDIAN,0.5174410,gC m^-2 d^-1,SS,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2009-MODISA-L3B2-PPD-VGPM2-STATS
2009,YYYY,ANNUAL_PPD_MEDIAN,0.5306333,gC m^-2 d^-1,GOM,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2009-MODISA-L3B2-PPD-VGPM2-STATS
2009,YYYY,ANNUAL_PPD_MEDIAN,0.6650633,gC m^-2 d^-1,MAB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2009-MODISA-L3B2-PPD-VGPM2-STATS
2010,YYYY,ANNUAL_PPD_MEDIAN,0.6984554,gC m^-2 d^-1,GB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2010-MODISA-L3B2-PPD-VGPM2-STATS
2010,YYYY,ANNUAL_PPD_MEDIAN,0.5743422,gC m^-2 d^-1,SS,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2010-MODISA-L3B2-PPD-VGPM2-STATS
2010,YYYY,ANNUAL_PPD_MEDIAN,0.6097169,gC m^-2 d^-1,GOM,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2010-MODISA-L3B2-PPD-VGPM2-STATS
2010,YYYY,ANNUAL_PPD_MEDIAN,0.7169828,gC m^-2 d^-1,MAB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2010-MODISA-L3B2-PPD-VGPM2-STATS
2011,YYYY,ANNUAL_PPD_MEDIAN,0.6459039,gC m^-2 d^-1,GB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2011-MODISA-L3B2-PPD-VGPM2-STATS
2011,YYYY,ANNUAL_PPD_MEDIAN,0.5333960,gC m^-2 d^-1,SS,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2011-MODISA-L3B2-PPD-VGPM2-STATS
2011,YYYY,ANNUAL_PPD_MEDIAN,0.5729103,gC m^-2 d^-1,GOM,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2011-MODISA-L3B2-PPD-VGPM2-STATS
2011,YYYY,ANNUAL_PPD_MEDIAN,0.7993891,gC m^-2 d^-1,MAB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2011-MODISA-L3B2-PPD-VGPM2-STATS
2012,YYYY,ANNUAL_PPD_MEDIAN,0.6835958,gC m^-2 d^-1,GB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2012-MODISA-L3B2-PPD-VGPM2-STATS
2012,YYYY,ANNUAL_PPD_MEDIAN,0.5778001,gC m^-2 d^-1,SS,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2012-MODISA-L3B2-PPD-VGPM2-STATS
2012,YYYY,ANNUAL_PPD_MEDIAN,0.6351187,gC m^-2 d^-1,GOM,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2012-MODISA-L3B2-PPD-VGPM2-STATS
2012,YYYY,ANNUAL_PPD_MEDIAN,0.7489934,gC m^-2 d^-1,MAB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2012-MODISA-L3B2-PPD-VGPM2-STATS
2013,YYYY,ANNUAL_PPD_MEDIAN,0.6321747,gC m^-2 d^-1,GB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2013-MODISA-L3B2-PPD-VGPM2-STATS
2013,YYYY,ANNUAL_PPD_MEDIAN,0.5291119,gC m^-2 d^-1,SS,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2013-MODISA-L3B2-PPD-VGPM2-STATS
2013,YYYY,ANNUAL_PPD_MEDIAN,0.5297189,gC m^-2 d^-1,GOM,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2013-MODISA-L3B2-PPD-VGPM2-STATS
2013,YYYY,ANNUAL_PPD_MEDIAN,0.7641364,gC m^-2 d^-1,MAB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2013-MODISA-L3B2-PPD-VGPM2-STATS
2014,YYYY,ANNUAL_PPD_MEDIAN,0.6625715,gC m^-2 d^-1,GB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2014-MODISA-L3B2-PPD-VGPM2-STATS
2014,YYYY,ANNUAL_PPD_MEDIAN,0.5485587,gC m^-2 d^-1,SS,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2014-MODISA-L3B2-PPD-VGPM2-STATS
2014,YYYY,ANNUAL_PPD_MEDIAN,0.5563009,gC m^-2 d^-1,GOM,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2014-MODISA-L3B2-PPD-VGPM2-STATS
2014,YYYY,ANNUAL_PPD_MEDIAN,0.6591001,gC m^-2 d^-1,MAB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2014-MODISA-L3B2-PPD-VGPM2-STATS
2015,YYYY,ANNUAL_PPD_MEDIAN,0.6923261,gC m^-2 d^-1,GB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2015-MODISA-L3B2-PPD-VGPM2-STATS
2015,YYYY,ANNUAL_PPD_MEDIAN,0.5509936,gC m^-2 d^-1,SS,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2015-MODISA-L3B2-PPD-VGPM2-STATS
2015,YYYY,ANNUAL_PPD_MEDIAN,0.5438095,gC m^-2 d^-1,GOM,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2015-MODISA-L3B2-PPD-VGPM2-STATS
2015,YYYY,ANNUAL_PPD_MEDIAN,0.7439722,gC m^-2 d^-1,MAB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2015-MODISA-L3B2-PPD-VGPM2-STATS
2016,YYYY,ANNUAL_PPD_MEDIAN,0.7215374,gC m^-2 d^-1,GB,NES_EPU_NOESTUARIES,MODIS-Aqua,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,Median of the spatial geometrict mean,A_2016-MODISA-L3B2-PPD-VGPM2-STATS
