"source","year","min.depth","max.depth","temp.threshold","longitude","latitude","Ndays"
"GLORYS",1999,25,100,15,-73.9166606700815,39.5833333333333,127
"GLORYS",1999,25,100,15,-73.8333273320376,39.5833333333333,120
"GLORYS",1999,25,100,15,-73.7499939939937,39.5833333333333,92
"GLORYS",1999,25,100,15,-73.6666606559497,39.5833333333333,75
"GLORYS",1999,25,100,15,-73.5833273179058,39.5833333333333,74
"GLORYS",1999,25,100,15,-73.4999939798619,39.5833333333333,69
"GLORYS",1999,25,100,15,-73.4166606418179,39.5833333333333,72
"GLORYS",1999,25,100,15,-73.333327303774,39.5833333333333,70
"GLORYS",1999,25,100,15,-73.2499939657301,39.5833333333333,71
"GLORYS",1999,25,100,15,-73.1666606276862,39.5833333333333,71
"GLORYS",1999,25,100,15,-73.0833272896422,39.5833333333333,13
"GLORYS",1999,25,100,15,-72.9999939515983,39.5833333333333,1
"GLORYS",1999,25,100,15,-72.9166606135544,39.5833333333333,12
"GLORYS",1999,25,100,15,-72.8333272755105,39.5833333333333,24
"GLORYS",1999,25,100,15,-72.7499939374665,39.5833333333333,21
"GLORYS",1999,25,100,15,-72.6666605994226,39.5833333333333,34
"GLORYS",1999,25,100,15,-72.5833272613787,39.5833333333333,37
"GLORYS",1999,25,100,15,-74.0833273461694,39.5,136
"GLORYS",1999,25,100,15,-73.9999940081254,39.5,122
"GLORYS",1999,25,100,15,-73.9166606700815,39.5,127
"GLORYS",1999,25,100,15,-73.8333273320376,39.5,83
"GLORYS",1999,25,100,15,-73.7499939939937,39.5,88
"GLORYS",1999,25,100,15,-73.6666606559497,39.5,73
"GLORYS",1999,25,100,15,-73.5833273179058,39.5,71
"GLORYS",1999,25,100,15,-73.4999939798619,39.5,65
"GLORYS",1999,25,100,15,-73.4166606418179,39.5,72
"GLORYS",1999,25,100,15,-73.333327303774,39.5,77
"GLORYS",1999,25,100,15,-73.2499939657301,39.5,71
"GLORYS",1999,25,100,15,-73.1666606276862,39.5,62
"GLORYS",1999,25,100,15,-73.0833272896422,39.5,12
"GLORYS",1999,25,100,15,-72.9999939515983,39.5,16
"GLORYS",1999,25,100,15,-72.9166606135544,39.5,31
"GLORYS",1999,25,100,15,-72.8333272755105,39.5,39
"GLORYS",1999,25,100,15,-72.7499939374665,39.5,34
"GLORYS",1999,25,100,15,-72.6666605994226,39.5,40
"GLORYS",1999,25,100,15,-72.5833272613787,39.5,43
"GLORYS",1999,25,100,15,-74.0833273461694,39.4166666666667,135
"GLORYS",1999,25,100,15,-73.9999940081254,39.4166666666667,122
"GLORYS",1999,25,100,15,-73.9166606700815,39.4166666666667,88
"GLORYS",1999,25,100,15,-73.8333273320376,39.4166666666667,76
"GLORYS",1999,25,100,15,-73.7499939939937,39.4166666666667,74
"GLORYS",1999,25,100,15,-73.6666606559497,39.4166666666667,74
"GLORYS",1999,25,100,15,-73.5833273179058,39.4166666666667,69
"GLORYS",1999,25,100,15,-73.4999939798619,39.4166666666667,67
"GLORYS",1999,25,100,15,-73.4166606418179,39.4166666666667,66
"GLORYS",1999,25,100,15,-73.333327303774,39.4166666666667,59
"GLORYS",1999,25,100,15,-73.2499939657301,39.4166666666667,36
"GLORYS",1999,25,100,15,-73.1666606276862,39.4166666666667,12
"GLORYS",1999,25,100,15,-73.0833272896422,39.4166666666667,29
"GLORYS",1999,25,100,15,-72.9999939515983,39.4166666666667,38
"GLORYS",1999,25,100,15,-72.9166606135544,39.4166666666667,29
"GLORYS",1999,25,100,15,-72.8333272755105,39.4166666666667,39
"GLORYS",1999,25,100,15,-72.7499939374665,39.4166666666667,39
"GLORYS",1999,25,100,15,-74.1666606842133,39.3333333333333,106
"GLORYS",1999,25,100,15,-74.0833273461694,39.3333333333333,108
"GLORYS",1999,25,100,15,-73.9999940081254,39.3333333333333,90
"GLORYS",1999,25,100,15,-73.9166606700815,39.3333333333333,76
"GLORYS",1999,25,100,15,-73.8333273320376,39.3333333333333,76
"GLORYS",1999,25,100,15,-73.7499939939937,39.3333333333333,76
"GLORYS",1999,25,100,15,-73.6666606559497,39.3333333333333,71
"GLORYS",1999,25,100,15,-73.5833273179058,39.3333333333333,54
"GLORYS",1999,25,100,15,-73.4999939798619,39.3333333333333,59
"GLORYS",1999,25,100,15,-73.4166606418179,39.3333333333333,60
"GLORYS",1999,25,100,15,-73.333327303774,39.3333333333333,42
"GLORYS",1999,25,100,15,-73.2499939657301,39.3333333333333,18
"GLORYS",1999,25,100,15,-73.1666606276862,39.3333333333333,31
"GLORYS",1999,25,100,15,-73.0833272896422,39.3333333333333,42
"GLORYS",1999,25,100,15,-72.9999939515983,39.3333333333333,30
"GLORYS",1999,25,100,15,-72.9166606135544,39.3333333333333,39
"GLORYS",1999,25,100,15,-72.8333272755105,39.3333333333333,46
"GLORYS",1999,25,100,15,-74.2499940222572,39.25,135
"GLORYS",1999,25,100,15,-74.1666606842133,39.25,108
"GLORYS",1999,25,100,15,-74.0833273461694,39.25,91
"GLORYS",1999,25,100,15,-73.9999940081254,39.25,95
"GLORYS",1999,25,100,15,-73.9166606700815,39.25,79
"GLORYS",1999,25,100,15,-73.8333273320376,39.25,76
"GLORYS",1999,25,100,15,-73.7499939939937,39.25,74
"GLORYS",1999,25,100,15,-73.6666606559497,39.25,63
"GLORYS",1999,25,100,15,-73.5833273179058,39.25,64
"GLORYS",1999,25,100,15,-73.4999939798619,39.25,64
"GLORYS",1999,25,100,15,-73.4166606418179,39.25,68
"GLORYS",1999,25,100,15,-73.333327303774,39.25,48
"GLORYS",1999,25,100,15,-73.2499939657301,39.25,39
"GLORYS",1999,25,100,15,-73.1666606276862,39.25,50
"GLORYS",1999,25,100,15,-73.0833272896422,39.25,31
"GLORYS",1999,25,100,15,-72.9999939515983,39.25,44
"GLORYS",1999,25,100,15,-72.9166606135544,39.25,52
"GLORYS",1999,25,100,15,-72.8333272755105,39.25,48
"GLORYS",1999,25,100,15,-74.2499940222572,39.1666666666667,108
"GLORYS",1999,25,100,15,-74.1666606842133,39.1666666666667,107
"GLORYS",1999,25,100,15,-74.0833273461694,39.1666666666667,93
"GLORYS",1999,25,100,15,-73.9999940081254,39.1666666666667,83
"GLORYS",1999,25,100,15,-73.9166606700815,39.1666666666667,76
"GLORYS",1999,25,100,15,-73.8333273320376,39.1666666666667,75
"GLORYS",1999,25,100,15,-73.7499939939937,39.1666666666667,74
"GLORYS",1999,25,100,15,-73.6666606559497,39.1666666666667,74
"GLORYS",1999,25,100,15,-73.5833273179058,39.1666666666667,66
"GLORYS",1999,25,100,15,-73.4999939798619,39.1666666666667,66
"GLORYS",1999,25,100,15,-73.4166606418179,39.1666666666667,42
"GLORYS",1999,25,100,15,-73.333327303774,39.1666666666667,44
"GLORYS",1999,25,100,15,-73.2499939657301,39.1666666666667,50
"GLORYS",1999,25,100,15,-73.1666606276862,39.1666666666667,58
"GLORYS",1999,25,100,15,-73.0833272896422,39.1666666666667,43
"GLORYS",1999,25,100,15,-72.9999939515983,39.1666666666667,58
"GLORYS",1999,25,100,15,-72.9166606135544,39.1666666666667,47
"GLORYS",1999,25,100,15,-74.4166606983451,39.0833333333333,128
"GLORYS",1999,25,100,15,-74.3333273603011,39.0833333333333,106
"GLORYS",1999,25,100,15,-74.2499940222572,39.0833333333333,89
"GLORYS",1999,25,100,15,-74.1666606842133,39.0833333333333,98
"GLORYS",1999,25,100,15,-74.0833273461694,39.0833333333333,88
"GLORYS",1999,25,100,15,-73.9999940081254,39.0833333333333,76
"GLORYS",1999,25,100,15,-73.9166606700815,39.0833333333333,75
"GLORYS",1999,25,100,15,-73.8333273320376,39.0833333333333,75
"GLORYS",1999,25,100,15,-73.7499939939937,39.0833333333333,74
"GLORYS",1999,25,100,15,-73.6666606559497,39.0833333333333,63
"GLORYS",1999,25,100,15,-73.5833273179058,39.0833333333333,68
"GLORYS",1999,25,100,15,-73.4999939798619,39.0833333333333,42
"GLORYS",1999,25,100,15,-73.4166606418179,39.0833333333333,51
"GLORYS",1999,25,100,15,-73.333327303774,39.0833333333333,51
"GLORYS",1999,25,100,15,-73.2499939657301,39.0833333333333,53
"GLORYS",1999,25,100,15,-73.1666606276862,39.0833333333333,39
"GLORYS",1999,25,100,15,-73.0833272896422,39.0833333333333,58
"GLORYS",1999,25,100,15,-72.9999939515983,39.0833333333333,48
"GLORYS",1999,25,100,15,-72.9166606135544,39.0833333333333,54
"GLORYS",1999,25,100,15,-74.4166606983451,39,109
"GLORYS",1999,25,100,15,-74.3333273603011,39,89
"GLORYS",1999,25,100,15,-74.2499940222572,39,83
"GLORYS",1999,25,100,15,-74.1666606842133,39,89
"GLORYS",1999,25,100,15,-74.0833273461694,39,78
"GLORYS",1999,25,100,15,-73.9999940081254,39,75
"GLORYS",1999,25,100,15,-73.9166606700815,39,75
"GLORYS",1999,25,100,15,-73.8333273320376,39,74
"GLORYS",1999,25,100,15,-73.7499939939937,39,70
"GLORYS",1999,25,100,15,-73.6666606559497,39,68
"GLORYS",1999,25,100,15,-73.5833273179058,39,46
"GLORYS",1999,25,100,15,-73.4999939798619,39,52
"GLORYS",1999,25,100,15,-73.4166606418179,39,44
"GLORYS",1999,25,100,15,-73.333327303774,39,53
"GLORYS",1999,25,100,15,-73.2499939657301,39,33
"GLORYS",1999,25,100,15,-73.1666606276862,39,57
"GLORYS",1999,25,100,15,-73.0833272896422,39,68
"GLORYS",1999,25,100,15,-72.9999939515983,39,57
"GLORYS",1999,25,100,15,-74.5833273744329,38.9166666666667,144
"GLORYS",1999,25,100,15,-74.499994036389,38.9166666666667,138
"GLORYS",1999,25,100,15,-74.4166606983451,38.9166666666667,97
"GLORYS",1999,25,100,15,-74.3333273603011,38.9166666666667,83
"GLORYS",1999,25,100,15,-74.2499940222572,38.9166666666667,83
"GLORYS",1999,25,100,15,-74.1666606842133,38.9166666666667,78
"GLORYS",1999,25,100,15,-74.0833273461694,38.9166666666667,77
"GLORYS",1999,25,100,15,-73.9999940081254,38.9166666666667,75
"GLORYS",1999,25,100,15,-73.9166606700815,38.9166666666667,75
"GLORYS",1999,25,100,15,-73.8333273320376,38.9166666666667,74
"GLORYS",1999,25,100,15,-73.7499939939937,38.9166666666667,70
"GLORYS",1999,25,100,15,-73.6666606559497,38.9166666666667,69
"GLORYS",1999,25,100,15,-73.5833273179058,38.9166666666667,62
"GLORYS",1999,25,100,15,-73.4999939798619,38.9166666666667,68
"GLORYS",1999,25,100,15,-73.4166606418179,38.9166666666667,53
"GLORYS",1999,25,100,15,-73.333327303774,38.9166666666667,27
"GLORYS",1999,25,100,15,-73.2499939657301,38.9166666666667,52
"GLORYS",1999,25,100,15,-73.1666606276862,38.9166666666667,36
"GLORYS",1999,25,100,15,-73.0833272896422,38.9166666666667,61
"GLORYS",1999,25,100,15,-74.499994036389,38.8333333333333,147
"GLORYS",1999,25,100,15,-74.4166606983451,38.8333333333333,102
"GLORYS",1999,25,100,15,-74.3333273603011,38.8333333333333,77
"GLORYS",1999,25,100,15,-74.2499940222572,38.8333333333333,77
"GLORYS",1999,25,100,15,-74.1666606842133,38.8333333333333,86
"GLORYS",1999,25,100,15,-74.0833273461694,38.8333333333333,80
"GLORYS",1999,25,100,15,-73.9999940081254,38.8333333333333,78
"GLORYS",1999,25,100,15,-73.9166606700815,38.8333333333333,75
"GLORYS",1999,25,100,15,-73.8333273320376,38.8333333333333,74
"GLORYS",1999,25,100,15,-73.7499939939937,38.8333333333333,73
"GLORYS",1999,25,100,15,-73.6666606559497,38.8333333333333,56
"GLORYS",1999,25,100,15,-73.5833273179058,38.8333333333333,70
"GLORYS",1999,25,100,15,-73.4999939798619,38.8333333333333,53
"GLORYS",1999,25,100,15,-73.4166606418179,38.8333333333333,56
"GLORYS",1999,25,100,15,-73.333327303774,38.8333333333333,43
"GLORYS",1999,25,100,15,-73.2499939657301,38.8333333333333,68
"GLORYS",1999,25,100,15,-73.1666606276862,38.8333333333333,61
"GLORYS",1999,25,100,15,-73.0833272896422,38.8333333333333,42
"GLORYS",1999,25,100,15,-74.6666607124768,38.75,114
"GLORYS",1999,25,100,15,-74.5833273744329,38.75,91
"GLORYS",1999,25,100,15,-74.499994036389,38.75,98
"GLORYS",1999,25,100,15,-74.4166606983451,38.75,90
"GLORYS",1999,25,100,15,-74.3333273603011,38.75,77
"GLORYS",1999,25,100,15,-74.2499940222572,38.75,78
"GLORYS",1999,25,100,15,-74.1666606842133,38.75,86
"GLORYS",1999,25,100,15,-74.0833273461694,38.75,84
"GLORYS",1999,25,100,15,-73.9999940081254,38.75,80
"GLORYS",1999,25,100,15,-73.9166606700815,38.75,76
"GLORYS",1999,25,100,15,-73.8333273320376,38.75,76
"GLORYS",1999,25,100,15,-73.7499939939937,38.75,69
"GLORYS",1999,25,100,15,-73.6666606559497,38.75,79
"GLORYS",1999,25,100,15,-73.5833273179058,38.75,58
"GLORYS",1999,25,100,15,-73.4999939798619,38.75,37
"GLORYS",1999,25,100,15,-73.4166606418179,38.75,55
"GLORYS",1999,25,100,15,-73.333327303774,38.75,69
"GLORYS",1999,25,100,15,-74.8333273885647,38.6666666666667,128
"GLORYS",1999,25,100,15,-74.6666607124768,38.6666666666667,125
"GLORYS",1999,25,100,15,-74.5833273744329,38.6666666666667,88
"GLORYS",1999,25,100,15,-74.499994036389,38.6666666666667,93
"GLORYS",1999,25,100,15,-74.4166606983451,38.6666666666667,97
"GLORYS",1999,25,100,15,-74.3333273603011,38.6666666666667,88
"GLORYS",1999,25,100,15,-74.2499940222572,38.6666666666667,86
"GLORYS",1999,25,100,15,-74.1666606842133,38.6666666666667,87
"GLORYS",1999,25,100,15,-74.0833273461694,38.6666666666667,52
"GLORYS",1999,25,100,15,-73.9999940081254,38.6666666666667,84
"GLORYS",1999,25,100,15,-73.9166606700815,38.6666666666667,77
"GLORYS",1999,25,100,15,-73.8333273320376,38.6666666666667,77
"GLORYS",1999,25,100,15,-73.7499939939937,38.6666666666667,80
"GLORYS",1999,25,100,15,-73.6666606559497,38.6666666666667,62
"GLORYS",1999,25,100,15,-73.5833273179058,38.6666666666667,69
"GLORYS",1999,25,100,15,-73.4999939798619,38.6666666666667,58
"GLORYS",1999,25,100,15,-73.4166606418179,38.6666666666667,72
"GLORYS",1999,25,100,15,-73.333327303774,38.6666666666667,48
"GLORYS",1999,25,100,15,-73.2499939657301,38.6666666666667,39
"GLORYS",1999,25,100,15,-74.8333273885647,38.5833333333333,113
"GLORYS",1999,25,100,15,-74.7499940505208,38.5833333333333,114
"GLORYS",1999,25,100,15,-74.5833273744329,38.5833333333333,95
"GLORYS",1999,25,100,15,-74.499994036389,38.5833333333333,98
"GLORYS",1999,25,100,15,-74.4166606983451,38.5833333333333,89
"GLORYS",1999,25,100,15,-74.3333273603011,38.5833333333333,90
"GLORYS",1999,25,100,15,-74.2499940222572,38.5833333333333,89
"GLORYS",1999,25,100,15,-74.1666606842133,38.5833333333333,66
"GLORYS",1999,25,100,15,-74.0833273461694,38.5833333333333,79
"GLORYS",1999,25,100,15,-73.9999940081254,38.5833333333333,78
"GLORYS",1999,25,100,15,-73.9166606700815,38.5833333333333,79
"GLORYS",1999,25,100,15,-73.8333273320376,38.5833333333333,81
"GLORYS",1999,25,100,15,-73.7499939939937,38.5833333333333,70
"GLORYS",1999,25,100,15,-73.6666606559497,38.5833333333333,75
"GLORYS",1999,25,100,15,-73.5833273179058,38.5833333333333,70
"GLORYS",1999,25,100,15,-73.4999939798619,38.5833333333333,85
"GLORYS",1999,25,100,15,-73.4166606418179,38.5833333333333,54
"GLORYS",1999,25,100,15,-73.333327303774,38.5833333333333,47
"GLORYS",1999,25,100,15,-74.7499940505208,38.5,116
"GLORYS",1999,25,100,15,-74.5833273744329,38.5,105
"GLORYS",1999,25,100,15,-74.499994036389,38.5,90
"GLORYS",1999,25,100,15,-74.4166606983451,38.5,91
"GLORYS",1999,25,100,15,-74.3333273603011,38.5,89
"GLORYS",1999,25,100,15,-74.2499940222572,38.5,89
"GLORYS",1999,25,100,15,-74.1666606842133,38.5,81
"GLORYS",1999,25,100,15,-74.0833273461694,38.5,81
"GLORYS",1999,25,100,15,-73.9999940081254,38.5,81
"GLORYS",1999,25,100,15,-73.9166606700815,38.5,81
"GLORYS",1999,25,100,15,-73.8333273320376,38.5,76
"GLORYS",1999,25,100,15,-73.7499939939937,38.5,81
"GLORYS",1999,25,100,15,-73.6666606559497,38.5,83
"GLORYS",1999,25,100,15,-73.5833273179058,38.5,38
"GLORYS",1999,25,100,15,-74.7499940505208,38.4166666666667,104
"GLORYS",1999,25,100,15,-74.6666607124768,38.4166666666667,103
"GLORYS",1999,25,100,15,-74.5833273744329,38.4166666666667,109
"GLORYS",1999,25,100,15,-74.499994036389,38.4166666666667,92
"GLORYS",1999,25,100,15,-74.4166606983451,38.4166666666667,100
"GLORYS",1999,25,100,15,-74.3333273603011,38.4166666666667,90
"GLORYS",1999,25,100,15,-74.2499940222572,38.4166666666667,80
"GLORYS",1999,25,100,15,-74.1666606842133,38.4166666666667,82
"GLORYS",1999,25,100,15,-74.0833273461694,38.4166666666667,82
"GLORYS",1999,25,100,15,-73.9999940081254,38.4166666666667,72
"GLORYS",1999,25,100,15,-73.9166606700815,38.4166666666667,79
"GLORYS",1999,25,100,15,-73.8333273320376,38.4166666666667,85
"GLORYS",1999,25,100,15,-73.7499939939937,38.4166666666667,87
"GLORYS",1999,25,100,15,-73.6666606559497,38.4166666666667,28
"GLORYS",1999,25,100,15,-74.7499940505208,38.3333333333333,108
"GLORYS",1999,25,100,15,-74.6666607124768,38.3333333333333,110
"GLORYS",1999,25,100,15,-74.5833273744329,38.3333333333333,94
"GLORYS",1999,25,100,15,-74.499994036389,38.3333333333333,93
"GLORYS",1999,25,100,15,-74.4166606983451,38.3333333333333,110
"GLORYS",1999,25,100,15,-74.3333273603011,38.3333333333333,90
"GLORYS",1999,25,100,15,-74.2499940222572,38.3333333333333,83
"GLORYS",1999,25,100,15,-74.1666606842133,38.3333333333333,54
"GLORYS",1999,25,100,15,-74.0833273461694,38.3333333333333,78
"GLORYS",1999,25,100,15,-73.9999940081254,38.3333333333333,85
"GLORYS",1999,25,100,15,-73.9166606700815,38.3333333333333,78
"GLORYS",1999,25,100,15,-73.8333273320376,38.3333333333333,73
"GLORYS",1999,25,100,15,-73.7499939939937,38.3333333333333,32
"GLORYS",1999,25,100,15,-74.7499940505208,38.25,123
"GLORYS",1999,25,100,15,-74.6666607124768,38.25,112
"GLORYS",1999,25,100,15,-74.5833273744329,38.25,98
"GLORYS",1999,25,100,15,-74.499994036389,38.25,101
"GLORYS",1999,25,100,15,-74.4166606983451,38.25,114
"GLORYS",1999,25,100,15,-74.3333273603011,38.25,90
"GLORYS",1999,25,100,15,-74.2499940222572,38.25,87
"GLORYS",1999,25,100,15,-74.1666606842133,38.25,77
"GLORYS",1999,25,100,15,-74.0833273461694,38.25,84
"GLORYS",1999,25,100,15,-73.9999940081254,38.25,86
"GLORYS",1999,25,100,15,-73.9166606700815,38.25,81
"GLORYS",1999,25,100,15,-74.7499940505208,38.1666666666667,112
"GLORYS",1999,25,100,15,-74.6666607124768,38.1666666666667,113
"GLORYS",1999,25,100,15,-74.5833273744329,38.1666666666667,102
"GLORYS",1999,25,100,15,-74.499994036389,38.1666666666667,109
"GLORYS",1999,25,100,15,-74.4166606983451,38.1666666666667,91
"GLORYS",1999,25,100,15,-74.3333273603011,38.1666666666667,90
"GLORYS",1999,25,100,15,-74.2499940222572,38.1666666666667,83
"GLORYS",1999,25,100,15,-74.1666606842133,38.1666666666667,84
"GLORYS",1999,25,100,15,-74.0833273461694,38.1666666666667,84
"GLORYS",1999,25,100,15,-73.9999940081254,38.1666666666667,81
"GLORYS",1999,25,100,15,-73.9166606700815,38.1666666666667,8
"GLORYS",1999,25,100,15,-74.8333273885647,38.0833333333333,115
"GLORYS",1999,25,100,15,-74.7499940505208,38.0833333333333,117
"GLORYS",1999,25,100,15,-74.6666607124768,38.0833333333333,119
"GLORYS",1999,25,100,15,-74.5833273744329,38.0833333333333,106
"GLORYS",1999,25,100,15,-74.499994036389,38.0833333333333,92
"GLORYS",1999,25,100,15,-74.4166606983451,38.0833333333333,90
"GLORYS",1999,25,100,15,-74.3333273603011,38.0833333333333,98
"GLORYS",1999,25,100,15,-74.2499940222572,38.0833333333333,86
"GLORYS",1999,25,100,15,-74.1666606842133,38.0833333333333,78
"GLORYS",1999,25,100,15,-74.0833273461694,38.0833333333333,81
"GLORYS",1999,25,100,15,-74.9166607266086,38,132
"GLORYS",1999,25,100,15,-74.8333273885647,38,128
"GLORYS",1999,25,100,15,-74.7499940505208,38,118
"GLORYS",1999,25,100,15,-74.6666607124768,38,129
"GLORYS",1999,25,100,15,-74.5833273744329,38,108
"GLORYS",1999,25,100,15,-74.499994036389,38,93
"GLORYS",1999,25,100,15,-74.4166606983451,38,84
"GLORYS",1999,25,100,15,-74.3333273603011,38,80
"GLORYS",1999,25,100,15,-74.2499940222572,38,72
"GLORYS",1999,25,100,15,-74.1666606842133,38,82
"GLORYS",1999,25,100,15,-74.9999940646526,37.9166666666667,131
"GLORYS",1999,25,100,15,-74.9166607266086,37.9166666666667,136
"GLORYS",1999,25,100,15,-74.8333273885647,37.9166666666667,134
"GLORYS",1999,25,100,15,-74.7499940505208,37.9166666666667,130
"GLORYS",1999,25,100,15,-74.6666607124768,37.9166666666667,93
"GLORYS",1999,25,100,15,-74.5833273744329,37.9166666666667,93
"GLORYS",1999,25,100,15,-74.499994036389,37.9166666666667,90
"GLORYS",1999,25,100,15,-74.4166606983451,37.9166666666667,84
"GLORYS",1999,25,100,15,-74.3333273603011,37.9166666666667,67
"GLORYS",1999,25,100,15,-74.2499940222572,37.9166666666667,74
"GLORYS",1999,25,100,15,-74.9999940646526,37.8333333333333,130
"GLORYS",1999,25,100,15,-74.9166607266086,37.8333333333333,126
"GLORYS",1999,25,100,15,-74.8333273885647,37.8333333333333,134
"GLORYS",1999,25,100,15,-74.7499940505208,37.8333333333333,109
"GLORYS",1999,25,100,15,-74.6666607124768,37.8333333333333,98
"GLORYS",1999,25,100,15,-74.5833273744329,37.8333333333333,94
"GLORYS",1999,25,100,15,-74.499994036389,37.8333333333333,88
"GLORYS",1999,25,100,15,-74.4166606983451,37.8333333333333,92
"GLORYS",1999,25,100,15,-74.3333273603011,37.8333333333333,97
"GLORYS",1999,25,100,15,-75.1666607407404,37.75,142
"GLORYS",1999,25,100,15,-75.0833274026965,37.75,140
"GLORYS",1999,25,100,15,-74.9999940646526,37.75,139
"GLORYS",1999,25,100,15,-74.9166607266086,37.75,144
"GLORYS",1999,25,100,15,-74.8333273885647,37.75,140
"GLORYS",1999,25,100,15,-74.7499940505208,37.75,99
"GLORYS",1999,25,100,15,-74.6666607124768,37.75,98
"GLORYS",1999,25,100,15,-74.5833273744329,37.75,89
"GLORYS",1999,25,100,15,-74.499994036389,37.75,93
"GLORYS",1999,25,100,15,-74.4166606983451,37.75,85
"GLORYS",1999,25,100,15,-74.3333273603011,37.75,77
"GLORYS",1999,25,100,15,-75.2499940787843,37.6666666666667,145
"GLORYS",1999,25,100,15,-75.1666607407404,37.6666666666667,143
"GLORYS",1999,25,100,15,-75.0833274026965,37.6666666666667,141
"GLORYS",1999,25,100,15,-74.9999940646526,37.6666666666667,144
"GLORYS",1999,25,100,15,-74.9166607266086,37.6666666666667,140
"GLORYS",1999,25,100,15,-74.8333273885647,37.6666666666667,105
"GLORYS",1999,25,100,15,-74.7499940505208,37.6666666666667,100
"GLORYS",1999,25,100,15,-74.6666607124768,37.6666666666667,101
"GLORYS",1999,25,100,15,-74.5833273744329,37.6666666666667,93
"GLORYS",1999,25,100,15,-74.499994036389,37.6666666666667,99
"GLORYS",1999,25,100,15,-74.4166606983451,37.6666666666667,101
"GLORYS",1999,25,100,15,-75.2499940787843,37.5833333333333,153
"GLORYS",1999,25,100,15,-75.1666607407404,37.5833333333333,146
"GLORYS",1999,25,100,15,-75.0833274026965,37.5833333333333,147
"GLORYS",1999,25,100,15,-74.9999940646526,37.5833333333333,150
"GLORYS",1999,25,100,15,-74.9166607266086,37.5833333333333,144
"GLORYS",1999,25,100,15,-74.8333273885647,37.5833333333333,131
"GLORYS",1999,25,100,15,-74.7499940505208,37.5833333333333,104
"GLORYS",1999,25,100,15,-74.6666607124768,37.5833333333333,105
"GLORYS",1999,25,100,15,-74.5833273744329,37.5833333333333,100
"GLORYS",1999,25,100,15,-74.499994036389,37.5833333333333,94
"GLORYS",1999,25,100,15,-75.3333274168283,37.5,153
"GLORYS",1999,25,100,15,-75.2499940787843,37.5,147
"GLORYS",1999,25,100,15,-75.1666607407404,37.5,149
"GLORYS",1999,25,100,15,-75.0833274026965,37.5,150
"GLORYS",1999,25,100,15,-74.9999940646526,37.5,152
"GLORYS",1999,25,100,15,-74.9166607266086,37.5,146
"GLORYS",1999,25,100,15,-74.8333273885647,37.5,116
"GLORYS",1999,25,100,15,-74.7499940505208,37.5,110
"GLORYS",1999,25,100,15,-74.6666607124768,37.5,107
"GLORYS",1999,25,100,15,-74.5833273744329,37.5,124
"GLORYS",1999,25,100,15,-75.4166607548722,37.4166666666667,156
"GLORYS",1999,25,100,15,-75.3333274168283,37.4166666666667,151
"GLORYS",1999,25,100,15,-75.2499940787843,37.4166666666667,152
"GLORYS",1999,25,100,15,-75.1666607407404,37.4166666666667,150
"GLORYS",1999,25,100,15,-75.0833274026965,37.4166666666667,150
"GLORYS",1999,25,100,15,-74.9999940646526,37.4166666666667,152
"GLORYS",1999,25,100,15,-74.9166607266086,37.4166666666667,141
"GLORYS",1999,25,100,15,-74.8333273885647,37.4166666666667,128
"GLORYS",1999,25,100,15,-74.7499940505208,37.4166666666667,118
"GLORYS",1999,25,100,15,-74.6666607124768,37.4166666666667,110
"GLORYS",1999,25,100,15,-74.5833273744329,37.4166666666667,95
"GLORYS",1999,25,100,15,-75.4166607548722,37.3333333333333,165
"GLORYS",1999,25,100,15,-75.3333274168283,37.3333333333333,154
"GLORYS",1999,25,100,15,-75.2499940787843,37.3333333333333,150
"GLORYS",1999,25,100,15,-75.1666607407404,37.3333333333333,151
"GLORYS",1999,25,100,15,-75.0833274026965,37.3333333333333,155
"GLORYS",1999,25,100,15,-74.9999940646526,37.3333333333333,156
"GLORYS",1999,25,100,15,-74.9166607266086,37.3333333333333,158
"GLORYS",1999,25,100,15,-74.8333273885647,37.3333333333333,144
"GLORYS",1999,25,100,15,-74.7499940505208,37.3333333333333,137
"GLORYS",1999,25,100,15,-74.6666607124768,37.3333333333333,87
"GLORYS",1999,25,100,15,-75.4999940929161,37.25,164
"GLORYS",1999,25,100,15,-75.4166607548722,37.25,161
"GLORYS",1999,25,100,15,-75.3333274168283,37.25,150
"GLORYS",1999,25,100,15,-75.2499940787843,37.25,153
"GLORYS",1999,25,100,15,-75.1666607407404,37.25,155
"GLORYS",1999,25,100,15,-75.0833274026965,37.25,158
"GLORYS",1999,25,100,15,-74.9999940646526,37.25,163
"GLORYS",1999,25,100,15,-74.9166607266086,37.25,136
"GLORYS",1999,25,100,15,-74.8333273885647,37.25,117
"GLORYS",1999,25,100,15,-74.7499940505208,37.25,117
"GLORYS",1999,25,100,15,-74.6666607124768,37.25,76
"GLORYS",1999,25,100,15,-75.4166607548722,37.1666666666667,150
"GLORYS",1999,25,100,15,-75.3333274168283,37.1666666666667,155
"GLORYS",1999,25,100,15,-75.2499940787843,37.1666666666667,156
"GLORYS",1999,25,100,15,-75.1666607407404,37.1666666666667,157
"GLORYS",1999,25,100,15,-75.0833274026965,37.1666666666667,163
"GLORYS",1999,25,100,15,-74.9999940646526,37.1666666666667,155
"GLORYS",1999,25,100,15,-74.9166607266086,37.1666666666667,148
"GLORYS",1999,25,100,15,-74.8333273885647,37.1666666666667,106
