Time,Var,Value
1996.7228,Tsfc_ref,13.8253
1997.1197,Tsfc_ref,13.8253
1997.2037,Tsfc_ref,13.8253
1997.5716,Tsfc_ref,13.8253
1997.7264,Tsfc_ref,13.8253
1998.128,Tsfc_ref,13.8253
1998.1961,Tsfc_ref,13.8253
1998.412,Tsfc_ref,13.8253
1998.7509,Tsfc_ref,13.8253
1999.1094,Tsfc_ref,13.8253
1999.2144,Tsfc_ref,13.8253
1999.7563,Tsfc_ref,13.8253
1977.8147,Tsfc_ref,13.8253
1978.3341,Tsfc_ref,13.8253
1978.6329,Tsfc_ref,13.8253
1979.6316,Tsfc_ref,13.8253
2000.4048,Tsfc_ref,13.8253
2002.8372,Tsfc_ref,13.8253
2003.1446,Tsfc_ref,13.8253
2003.2187,Tsfc_ref,13.8253
2007.4001,Tsfc_ref,13.8253
2007.8448,Tsfc_ref,13.8253
2008.6287,Tsfc_ref,13.8253
2008.8365,Tsfc_ref,13.8253
2009.0872,Tsfc_ref,13.8253
2009.4135,Tsfc_ref,13.8253
2009.6367,Tsfc_ref,13.8253
2009.8515,Tsfc_ref,13.8253
2010.4096,Tsfc_ref,13.8253
2010.8666,Tsfc_ref,13.8253
2011.0962,Tsfc_ref,13.8253
2011.4345,Tsfc_ref,13.8253
2011.8526,Tsfc_ref,13.8253
2012.1302,Tsfc_ref,13.8253
1978.1527,Tsfc_ref,13.8253
1979.1704,Tsfc_ref,13.8253
1979.3633,Tsfc_ref,13.8253
1980.4179,Tsfc_ref,13.8253
1983.9024,Tsfc_ref,13.8253
1984.0909,Tsfc_ref,13.8253
1984.8598,Tsfc_ref,13.8253
1985.0878,Tsfc_ref,13.8253
1985.2881,Tsfc_ref,13.8253
1985.6836,Tsfc_ref,13.8253
1985.8733,Tsfc_ref,13.8253
1986.0493,Tsfc_ref,13.8253
1986.3722,Tsfc_ref,13.8253
1986.6786,Tsfc_ref,13.8253
1986.8635,Tsfc_ref,13.8253
1987.0485,Tsfc_ref,13.8253
1987.3657,Tsfc_ref,13.8253
1987.6519,Tsfc_ref,13.8253
1987.8684,Tsfc_ref,13.8253
1991.2102,Tsfc_ref,13.8253
1991.7212,Tsfc_ref,13.8253
1992.4727,Tsfc_ref,13.8253
1993.7189,Tsfc_ref,13.8253
1994.108,Tsfc_ref,13.8253
1994.1969,Tsfc_ref,13.8253
1994.5915,Tsfc_ref,13.8253
1998.8518,Tsfc_ref,13.8253
1980.3139,Tsfc_ref,13.8253
1980.5614,Tsfc_ref,13.8253
2013.4638,Tsfc_ref,13.8253
2014.2247,Tsfc_ref,13.8253
2015.7871,Tsfc_ref,13.8253
2016.4081,Tsfc_ref,13.8253
2017.3855,Tsfc_ref,13.8253
2017.8493,Tsfc_ref,13.8253
2018.6537,Tsfc_ref,13.8253
2019.6328,Tsfc_ref,13.8253
2019.8029,Tsfc_ref,13.8253
2008.712,Tsfc_ref,13.8253
2009.2144,Tsfc_ref,13.8253
2009.7387,Tsfc_ref,13.8253
2010.2022,Tsfc_ref,13.8253
2010.7364,Tsfc_ref,13.8253
2011.2112,Tsfc_ref,13.8253
2011.7299,Tsfc_ref,13.8253
2012.2119,Tsfc_ref,13.8253
2012.4266,Tsfc_ref,13.8253
2012.6127,Tsfc_ref,13.8253
2012.7318,Tsfc_ref,13.8253
2013.2344,Tsfc_ref,13.8253
2013.7226,Tsfc_ref,13.8253
2014.7335,Tsfc_ref,13.8253
2015.2339,Tsfc_ref,13.8253
2015.3901,Tsfc_ref,13.8253
2015.7072,Tsfc_ref,13.8253
2016.3114,Tsfc_ref,13.8253
2016.7263,Tsfc_ref,13.8253
2017.2345,Tsfc_ref,13.8253
2018.257,Tsfc_ref,13.8253
2018.7046,Tsfc_ref,13.8253
2019.2279,Tsfc_ref,13.8253
2019.7207,Tsfc_ref,13.8253
1981.2394,Tsfc_ref,13.8253
2002.6294,Tsfc_ref,13.8253
2012.8595,Tsfc_ref,13.8253
2013.1294,Tsfc_ref,13.8253
2014.8723,Tsfc_ref,13.8253
2016.6163,Tsfc_ref,13.8253
2018.8556,Tsfc_ref,13.8253
1977.6458,Tsfc_ref,13.8253
2000.1417,Tbot_anom,1.2802
2000.2388,Tbot_anom,1.0354
2000.7164,Tbot_anom,1.3898
2000.8452,Tbot_anom,-0.5543
2001.1086,Tbot_anom,-0.0441
2001.2097,Tbot_anom,0.1732
2001.3911,Tbot_anom,-0.9753
2001.7137,Tbot_anom,-1.3704
2001.8392,Tbot_anom,0.4345
2002.1371,Tbot_anom,2.5273
2002.2077,Tbot_anom,2.4593
2002.4001,Tbot_anom,1.68
2002.7152,Tbot_anom,0.6723
2003.7224,Tbot_anom,-0.3325
2004.1371,Tbot_anom,-0.6814
2004.2169,Tbot_anom,-1.0362
2004.4089,Tbot_anom,-2.2821
2004.6385,Tbot_anom,-1.3317
2004.7301,Tbot_anom,-0.6138
2004.8499,Tbot_anom,-0.0779
2005.1257,Tbot_anom,-0.6018
2005.2124,Tbot_anom,-1.0125
2005.4037,Tbot_anom,0.0284
2005.7262,Tbot_anom,-1.9851
2005.8594,Tbot_anom,0.0011
2006.1323,Tbot_anom,2.1165
2006.208,Tbot_anom,1.7161
2006.4241,Tbot_anom,1.7493
2006.6332,Tbot_anom,0.2092
2006.7135,Tbot_anom,1.4019
2007.1357,Tbot_anom,1.5198
2007.2181,Tbot_anom,0.2171
2007.7358,Tbot_anom,-0.8292
1978.5001,Tbot_anom,-0.6106
1979.503,Tbot_anom,-0.9725
1979.7804,Tbot_anom,-0.9446
1980.189,Tbot_anom,-0.8671
1980.7626,Tbot_anom,-1.1999
1980.916,Tbot_anom,-2.6243
1982.2111,Tbot_anom,-1.2282
1983.4222,Tbot_anom,-0.2609
1984.3733,Tbot_anom,-1.2769
1985.383,Tbot_anom,0.7735
1992.2073,Tbot_anom,0.2646
1992.7295,Tbot_anom,-0.4689
1993.1256,Tbot_anom,-0.0698
1993.2307,Tbot_anom,-1.3859
1994.7224,Tbot_anom,0.0875
1995.2312,Tbot_anom,0.8468
1995.7155,Tbot_anom,2.7794
1996.1286,Tbot_anom,-0.553
1996.243,Tbot_anom,-1.3118
1996.7228,Tbot_anom,-0.6371
1997.1199,Tbot_anom,0.7638
1997.2037,Tbot_anom,1.634
1997.5716,Tbot_anom,-0.9961
1997.7264,Tbot_anom,-0.2702
1998.1282,Tbot_anom,0.7119
1998.1962,Tbot_anom,0.6168
1998.4121,Tbot_anom,0.166
1998.7509,Tbot_anom,-2.2259
1999.1095,Tbot_anom,2.1956
1999.2146,Tbot_anom,1.1614
1999.7563,Tbot_anom,1.3057
1977.8146,Tbot_anom,-0.7499
1978.334,Tbot_anom,-1.7323
1978.6329,Tbot_anom,-1.5295
1979.6316,Tbot_anom,-0.767
2000.4048,Tbot_anom,0.4519
2002.8372,Tbot_anom,0.9475
2003.1446,Tbot_anom,-0.2916
2003.2187,Tbot_anom,-0.6663
2007.4003,Tbot_anom,-0.124
2007.8443,Tbot_anom,-0.4465
2008.6285,Tbot_anom,-0.4867
2008.837,Tbot_anom,0.0044
2009.087,Tbot_anom,0.2706
2009.4135,Tbot_anom,-0.532
2009.6366,Tbot_anom,-0.2893
2009.8514,Tbot_anom,0.1765
2010.4094,Tbot_anom,-0.1821
2010.8662,Tbot_anom,-0.547
2011.0962,Tbot_anom,-1.0669
2011.4345,Tbot_anom,-0.1059
2011.8526,Tbot_anom,0.5411
2012.1299,Tbot_anom,3.3216
1978.1536,Tbot_anom,-1.3589
1979.1707,Tbot_anom,-1.6723
1979.3633,Tbot_anom,-1.4124
1980.4181,Tbot_anom,-1.1068
1983.9024,Tbot_anom,-0.7285
1984.0909,Tbot_anom,-0.054
1984.8598,Tbot_anom,1.2387
1985.0874,Tbot_anom,0.08
1985.2882,Tbot_anom,0.4258
1985.6836,Tbot_anom,0.5243
1985.8734,Tbot_anom,1.0821
1986.0493,Tbot_anom,0.6992
1986.3722,Tbot_anom,1.2643
1986.6788,Tbot_anom,0.7844
1986.8635,Tbot_anom,0.4851
1987.0485,Tbot_anom,0.0603
1987.366,Tbot_anom,-0.4451
1987.652,Tbot_anom,-1.2875
1987.8685,Tbot_anom,-2.6374
1991.2103,Tbot_anom,1.8824
1991.7212,Tbot_anom,-0.6303
1992.4726,Tbot_anom,-0.7061
1993.7187,Tbot_anom,-2.2478
1994.1081,Tbot_anom,0.1257
1994.197,Tbot_anom,-0.5913
1994.5911,Tbot_anom,-0.414
1998.8518,Tbot_anom,-2.5566
1980.3139,Tbot_anom,-1.0345
1980.5614,Tbot_anom,-1.015
2013.4638,Tbot_anom,0.9046
2014.2244,Tbot_anom,-1.2978
2015.7871,Tbot_anom,3.7447
2016.4081,Tbot_anom,1.2386
2017.3855,Tbot_anom,0.2862
2017.8493,Tbot_anom,2.0742
2018.6537,Tbot_anom,-0.3883
2019.6328,Tbot_anom,-0.501
2019.8029,Tbot_anom,3.2066
2008.712,Tbot_anom,-1.5166
2009.2144,Tbot_anom,0.0868
2009.7387,Tbot_anom,1.9662
2010.2022,Tbot_anom,-0.3783
2010.7364,Tbot_anom,-0.3127
2011.2115,Tbot_anom,-0.0131
2011.7299,Tbot_anom,-0.5279
2012.2119,Tbot_anom,3.5574
2012.4266,Tbot_anom,1.8532
2012.6129,Tbot_anom,0.7328
2012.7318,Tbot_anom,-0.4562
2013.2343,Tbot_anom,0.3055
2013.7226,Tbot_anom,-1.5204
2014.7335,Tbot_anom,2.2739
2015.2339,Tbot_anom,-0.5816
2015.3901,Tbot_anom,-0.576
2015.7076,Tbot_anom,0.2773
2016.3114,Tbot_anom,1.6355
2016.7266,Tbot_anom,1.7703
2017.2345,Tbot_anom,0.439
2018.257,Tbot_anom,-0.1803
2018.7038,Tbot_anom,-0.0971
2019.2273,Tbot_anom,0.7564
2019.7206,Tbot_anom,1.1576
1981.2383,Tbot_anom,-1.3798
2002.6294,Tbot_anom,1.1095
2012.8595,Tbot_anom,-0.0535
2013.1293,Tbot_anom,1.1945
2014.8723,Tbot_anom,1.4389
2016.6163,Tbot_anom,0.3654
2018.8558,Tbot_anom,0.1855
1977.6453,Tbot_anom,-0.8272
2000.1417,Tbot_ref,9.6052
2000.2388,Tbot_ref,9.6052
2000.7164,Tbot_ref,9.6052
2000.8452,Tbot_ref,9.6052
